Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																							
Дата голосования: 02.12.2007																							
																							
Наименование Избирательной комиссии:    Амгинская																							
																							
Сводная таблица результатов выборов																							
																							
		Сумма	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59					
		8.17%	9.56%	9.12%	8.77%	7.44%	3.77%	5.31%	10.62%	14.96%	5.76%	6.74%	6.94%	6.38%	5.28%	7.54%	6.06%	8.39%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	855	82	73	113	41	61	55	31	55	54	25	59	76	24	44	45	17					
		10.18%	10.31%	7.83%	10.66%	12.20%	13.53%	24.34%	5.31%	8.66%	12.44%	7.02%	16.39%	11.01%	7.04%	12.75%	8.26%	5.48%					
23	6.Политическая партия «Партия социальной справедливости»	19	1	2	2	1	1	1	1	4	1	1	0	2	0	0	1	1					
		0.23%	0.13%	0.21%	0.19%	0.30%	0.22%	0.44%	0.17%	0.63%	0.23%	0.28%	0.00%	0.29%	0.00%	0.00%	0.18%	0.32%					
24	7.Политическая партия «Либерально-демократическая партия России»	200	16	20	30	4	9	2	6	8	15	8	27	20	14	2	11	8					
		2.38%	2.01%	2.15%	2.83%	1.19%	1.99%	0.88%	1.03%	1.26%	3.46%	2.25%	7.50%	2.90%	4.11%	0.58%	2.02%	2.58%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1271	151	202	177	51	83	64	74	78	34	68	25	85	31	38	67	43					
		15.13%	18.99%	21.67%	16.70%	15.18%	18.40%	28.32%	12.67%	12.28%	7.83%	19.10%	6.94%	12.32%	9.09%	11.01%	12.29%	13.87%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	31	3	1	4	2	3	0	0	4	2	2	0	1	2	2	4	1					
		0.37%	0.38%	0.11%	0.38%	0.60%	0.67%	0.00%	0.00%	0.63%	0.46%	0.56%	0.00%	0.14%	0.59%	0.58%	0.73%	0.32%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4978	439	529	606	199	253	86	368	329	296	222	202	420	229	221	369	210					
		59.26%	55.22%	56.76%	57.17%	59.23%	56.10%	38.05%	63.01%	51.81%	68.20%	62.36%	56.11%	60.87%	67.16%	64.06%	67.71%	67.74%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	17	2	2	5	0	0	2	0	1	0	0	3	0	0	0	1	1					
		0.20%	0.25%	0.21%	0.47%	0.00%	0.00%	0.88%	0.00%	0.16%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.18%	0.32%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
