Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Успенская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №5501	УИК №5502	УИК №5503	УИК №5504	УИК №5505	УИК №5506	УИК №5507	УИК №5508	УИК №5509	УИК №5510	УИК №5511	УИК №5512	УИК №5513	УИК №5514	УИК №5515	УИК №5516	УИК №5517	УИК №5518	УИК №5519	УИК №5520	УИК №5521	УИК №5522	УИК №5523	УИК №5524	УИК №5525	УИК №5526					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	93	4	7	10	6	1	2	2	3	2	8	3	0	1	2	0	3	0	4	0	0	1	0	1	10	7	16					
		0.42%	0.27%	0.42%	0.52%	0.42%	0.12%	0.79%	0.15%	0.28%	0.18%	0.67%	0.35%	0.00%	0.31%	0.28%	0.00%	1.92%	0.00%	0.53%	0.00%	0.00%	0.10%	0.00%	0.24%	0.60%	0.57%	2.70%					
23	6.Политическая партия «Партия социальной справедливости»	31	2	2	2	1	0	2	2	0	3	2	1	0	0	0	0	0	1	2	0	1	2	0	0	3	4	1					
		0.14%	0.14%	0.12%	0.10%	0.07%	0.00%	0.79%	0.15%	0.00%	0.28%	0.17%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.27%	0.00%	0.12%	0.21%	0.00%	0.00%	0.18%	0.32%	0.17%					
24	7.Политическая партия «Либерально-демократическая партия России»	1556	118	133	138	122	59	27	46	51	65	62	96	7	2	50	5	9	12	46	2	75	7	33	50	150	134	57					
		7.09%	8.01%	7.99%	7.17%	8.48%	6.84%	10.67%	3.51%	4.81%	5.99%	5.22%	11.16%	4.27%	0.62%	7.10%	4.10%	5.77%	5.19%	6.10%	2.33%	9.34%	0.72%	5.31%	11.90%	9.06%	10.82%	9.61%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1265	83	123	123	108	20	7	39	39	42	77	36	4	22	71	6	14	20	80	0	69	29	26	30	73	85	39					
		5.76%	5.63%	7.40%	6.39%	7.51%	2.32%	2.77%	2.98%	3.68%	3.87%	6.48%	4.19%	2.44%	6.85%	10.09%	4.92%	8.97%	8.66%	10.61%	0.00%	8.59%	2.99%	4.18%	7.14%	4.41%	6.87%	6.58%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	137	9	10	9	8	10	1	7	5	4	13	11	0	1	6	4	0	0	7	0	3	0	6	1	8	10	4					
		0.62%	0.61%	0.60%	0.47%	0.56%	1.16%	0.40%	0.53%	0.47%	0.37%	1.09%	1.28%	0.00%	0.31%	0.85%	3.28%	0.00%	0.00%	0.93%	0.00%	0.37%	0.00%	0.96%	0.24%	0.48%	0.81%	0.67%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14616	761	1014	1246	916	480	142	1016	752	808	874	589	133	257	473	88	113	172	482	81	538	795	448	291	1031	763	353					
		66.57%	51.66%	60.97%	64.69%	63.70%	55.62%	56.13%	77.56%	70.94%	74.54%	73.57%	68.49%	81.10%	80.06%	67.19%	72.13%	72.44%	74.46%	63.93%	94.19%	66.99%	82.04%	72.03%	69.29%	62.26%	61.63%	59.53%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	149	10	16	20	22	5	1	8	4	3	1	2	0	9	2	1	2	7	1	2	2	2	4	3	12	3	7					
		0.68%	0.68%	0.96%	1.04%	1.53%	0.58%	0.40%	0.61%	0.38%	0.28%	0.08%	0.23%	0.00%	2.80%	0.28%	0.82%	1.28%	3.03%	0.13%	2.33%	0.25%	0.21%	0.64%	0.71%	0.72%	0.24%	1.18%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
