Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Островская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290					
30	"13. ""Демократическая партия России"""	46	4	1	2	2	4	2	0	1	4	4	2	1	0	0	1	1	2	1	0	2	0	1	2	0	0	1	1	1	0	1	0	1	0	1	0	1	2					
		0.26%	0.33%	0.43%	0.26%	0.14%	0.36%	0.16%	0.0%	0.11%	0.64%	0.31%	0.15%	0.30%	0.0%	0.0%	0.49%	0.34%	0.59%	0.86%	0.0%	0.69%	0.0%	0.26%	1.27%	0.0%	0.0%	0.54%	0.48%	0.62%	0.0%	0.29%	0.0%	0.43%	0.0%	0.37%	0.0%	0.50%	0.22%					
31	"14. ""Великая Россия - Евразийский Союз"""	43	2	2	1	3	2	3	1	2	0	2	3	1	2	0	2	0	3	0	1	2	0	1	0	2	2	0	0	1	2	0	0	0	1	0	0	1	1					
		0.24%	0.16%	0.87%	0.13%	0.22%	0.18%	0.24%	0.09%	0.23%	0.0%	0.15%	0.23%	0.30%	1.42%	0.0%	0.98%	0.0%	0.89%	0.0%	0.8%	0.69%	0.0%	0.26%	0.0%	1.23%	0.90%	0.0%	0.0%	0.62%	1.36%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.50%	0.11%					
32	"15. ""Партия СЛОН"""	42	4	0	0	4	3	1	3	2	1	1	2	1	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	11					
		0.24%	0.33%	0.0%	0.0%	0.29%	0.27%	0.08%	0.29%	0.23%	0.16%	0.07%	0.15%	0.30%	0.0%	0.85%	0.0%	0.0%	0.29%	0.0%	0.8%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.43%	0.0%	0.37%	0.0%	0.50%	1.21%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1398	115	11	60	142	108	145	101	61	57	111	116	23	2	15	8	18	14	3	6	5	5	19	10	4	4	8	12	10	5	26	50	14	4	17	12	5	72					
		8.10%	9.58%	4.80%	8.08%	10.52%	9.94%	11.69%	9.76%	7.09%	9.22%	8.87%	9.20%	7.01%	1.42%	6.41%	3.92%	6.29%	4.16%	2.60%	4.8%	1.74%	2.97%	5.05%	6.36%	2.46%	1.81%	4.39%	5.79%	6.21%	3.40%	7.76%	22.42%	6.03%	1.99%	6.29%	7.14%	2.51%	7.92%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	4	0	0	2	2	2	3	1	3	3	2	1	0	1	1	2	2	0	0	1	1	3	0	1	1	0	4	4	2	1	1	0	1	4	1	0	4					
		0.33%	0.33%	0.0%	0.0%	0.14%	0.18%	0.16%	0.29%	0.11%	0.48%	0.23%	0.15%	0.30%	0.0%	0.42%	0.49%	0.69%	0.59%	0.0%	0.0%	0.34%	0.59%	0.79%	0.0%	0.61%	0.45%	0.0%	1.93%	2.48%	1.36%	0.29%	0.44%	0.0%	0.49%	1.48%	0.59%	0.0%	0.44%					
35	"18. ""ЛДПР"""	2340	177	35	82	142	126	145	149	106	59	250	251	51	7	42	23	40	42	18	15	20	20	53	13	19	19	13	19	31	17	37	30	34	20	43	21	17	154					
		13.57%	14.75%	15.28%	11.05%	10.52%	11.60%	11.69%	14.41%	12.32%	9.54%	19.98%	19.92%	15.54%	4.99%	17.94%	11.27%	13.98%	12.5%	15.65%	12.0%	6.96%	11.90%	14.09%	8.28%	11.72%	8.63%	7.14%	9.17%	19.25%	11.56%	11.04%	13.45%	14.65%	9.95%	15.92%	12.5%	8.54%	16.96%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	718	53	9	36	62	49	48	44	29	21	39	26	16	21	11	13	10	10	5	6	17	3	5	9	5	12	4	14	11	6	18	22	13	10	10	13	14	24					
		4.16%	4.41%	3.93%	4.85%	4.59%	4.51%	3.87%	4.25%	3.37%	3.39%	3.11%	2.06%	4.87%	14.99%	4.70%	6.37%	3.49%	2.97%	4.34%	4.8%	5.92%	1.78%	1.32%	5.73%	3.08%	5.45%	2.19%	6.76%	6.83%	4.08%	5.37%	9.86%	5.60%	4.97%	3.70%	7.73%	7.03%	2.64%					
37	"20. ""Политическая партия ""Единая Россия"""	6437	405	94	328	463	387	410	400	332	227	431	447	140	50	90	76	103	137	39	43	160	78	168	66	83	97	79	81	49	51	150	37	99	84	70	89	90	304					
		37.33%	33.75%	41.04%	44.20%	34.32%	35.63%	33.06%	38.68%	38.60%	36.73%	34.45%	35.47%	42.68%	35.71%	38.46%	37.25%	36.01%	40.77%	33.91%	34.4%	55.74%	46.42%	44.68%	42.03%	51.23%	44.09%	43.40%	39.13%	30.43%	34.69%	44.77%	16.59%	42.67%	41.79%	25.92%	52.97%	45.22%	33.48%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	2	1	1	1	1	1	1	1	0	3	4	0	1	4	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0					
		0.16%	0.16%	0.43%	0.13%	0.07%	0.09%	0.08%	0.09%	0.11%	0.0%	0.23%	0.31%	0.0%	0.71%	1.70%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.43%	0.0%	0.37%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	40	3	0	1	4	1	3	3	2	0	0	8	2	0	0	0	0	0	2	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	5					
		0.23%	0.25%	0.0%	0.13%	0.29%	0.09%	0.24%	0.29%	0.23%	0.0%	0.0%	0.63%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	1.73%	0.8%	0.0%	0.59%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.37%	0.0%	0.0%	0.55%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2442	171	40	96	252	174	192	133	151	106	136	160	37	22	33	32	35	37	14	20	31	37	41	19	17	45	25	26	11	26	41	38	24	47	45	11	39	78					
		14.16%	14.25%	17.46%	12.93%	18.68%	16.02%	15.48%	12.86%	17.55%	17.15%	10.87%	12.69%	11.28%	15.71%	14.10%	15.68%	12.23%	11.01%	12.17%	16.0%	10.80%	22.02%	10.90%	12.10%	10.49%	20.45%	13.73%	12.56%	6.83%	17.68%	12.23%	17.04%	10.34%	23.38%	16.66%	6.54%	19.59%	8.59%					
																																												
41	Против всех	744	72	8	26	60	33	48	34	29	33	71	60	12	2	2	8	16	13	7	5	8	2	13	5	5	6	3	5	19	9	8	8	12	1	7	4	2	88					
		4.31%	6.0%	3.49%	3.50%	4.44%	3.03%	3.87%	3.28%	3.37%	5.33%	5.67%	4.76%	3.65%	1.42%	0.85%	3.92%	5.59%	3.86%	6.08%	4.0%	2.78%	1.19%	3.45%	3.18%	3.08%	2.72%	1.64%	2.41%	11.80%	6.12%	2.38%	3.58%	5.17%	0.49%	2.59%	2.38%	1.00%	9.69%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
