Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Рузская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №2432	УИК №2433	УИК №2434	УИК №2435	УИК №2436	УИК №2437	УИК №2438	УИК №2439	УИК №2440	УИК №2441	УИК №2442	УИК №2443	УИК №2444	УИК №2445	УИК №2446	УИК №2447	УИК №2448	УИК №2449	УИК №2450	УИК №2451	УИК №2452	УИК №2453	УИК №2454	УИК №2455	УИК №2456	УИК №2457	УИК №2458	УИК №2459	УИК №2460	УИК №2461	УИК №2462	УИК №2463	УИК №2464	УИК №2465	УИК №2466	УИК №2467	УИК №2468	УИК №2469					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	720	10	20	30	20	30	10	20	30	30	30	30	10	20	30	20	20	30	10	10	20	20	20	20	10	20	10	20	10	20	10	10	20	10	0	30	30	20	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	210	5	7	13	9	12	3	1	10	11	3	5	8	3	8	5	11	9	0	0	7	4	4	4	0	5	1	3	1	5	0	0	12	1	0	17	10	11	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	677	5	5	14	9	28	4	7	11	25	4	5	7	32	2	14	6	11	0	5	6	8	8	8	10	5	10	9	4	7	1	2	8	3	25	26	316	4	23					
14	Число погашенных открепительных удостоверений	510	5	13	17	11	18	7	19	20	19	27	25	2	17	22	15	9	21	10	10	13	16	16	16	10	15	9	17	9	15	10	10	8	9	0	13	20	9	8					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	267	1	9	15	7	6	4	6	7	8	24	8	7	6	4	6	5	17	5	3	6	13	11	2	5	11	2	9	3	10	1	1	4	7	1	9	14	4	6					
		1.00%	0.27%	0.98%	1.03%	0.86%	0.48%	0.70%	0.82%	0.49%	0.69%	1.75%	0.60%	2.44%	0.95%	0.42%	1.14%	0.64%	1.44%	1.06%	2.36%	0.96%	1.92%	1.74%	0.28%	2.35%	1.63%	0.85%	1.33%	2.22%	1.44%	0.64%	0.42%	0.59%	3.74%	0.94%	0.77%	1.02%	0.63%	1.22%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	752	14	49	31	49	46	11	22	59	42	42	51	6	17	23	13	24	37	3	2	6	18	21	10	7	10	7	11	3	22	1	2	12	2	2	31	31	10	5					
		2.83%	3.81%	5.34%	2.13%	6.02%	3.69%	1.93%	3.01%	4.21%	3.64%	3.06%	3.88%	2.09%	2.71%	2.46%	2.49%	3.08%	3.13%	0.64%	1.57%	0.96%	2.66%	3.33%	1.44%	3.30%	1.48%	2.97%	1.63%	2.22%	3.17%	0.64%	0.84%	1.78%	1.06%	1.88%	2.65%	2.27%	1.58%	1.02%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	763	8	19	31	28	16	20	15	40	50	25	35	5	22	20	16	25	56	14	4	23	16	11	6	6	17	14	23	17	20	7	10	30	4	5	27	42	24	12					
		2.87%	2.17%	2.07%	2.13%	3.44%	1.28%	3.51%	2.05%	2.85%	4.34%	1.82%	2.66%	1.74%	3.50%	2.14%	3.06%	3.20%	4.74%	2.99%	3.14%	3.68%	2.36%	1.74%	0.86%	2.83%	2.52%	5.95%	3.41%	12.59%	2.88%	4.51%	4.23%	4.46%	2.13%	4.71%	2.31%	3.08%	3.80%	2.44%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1022	24	42	45	37	52	16	17	63	65	76	81	18	22	49	11	27	40	8	3	23	6	8	36	3	26	14	10	3	16	4	3	21	5	3	52	53	26	14					
		3.85%	6.53%	4.58%	3.09%	4.55%	4.18%	2.81%	2.33%	4.49%	5.64%	5.55%	6.16%	6.29%	3.50%	5.24%	2.10%	3.46%	3.39%	1.70%	2.36%	3.68%	0.88%	1.27%	5.21%	1.41%	3.85%	5.95%	1.48%	2.22%	2.30%	2.58%	1.27%	3.12%	2.67%	2.83%	4.45%	3.89%	4.12%	2.85%					
22	"5. ""За Русь Святую"""	127	2	2	4	1	8	6	7	7	9	4	4	0	4	8	4	8	3	2	0	5	2	0	4	0	3	3	3	0	1	1	0	2	1	2	4	10	1	2					
		0.47%	0.54%	0.21%	0.27%	0.12%	0.64%	1.05%	0.96%	0.49%	0.78%	0.29%	0.30%	0.0%	0.63%	0.85%	0.76%	1.02%	0.25%	0.42%	0.0%	0.8%	0.29%	0.0%	0.57%	0.0%	0.44%	1.27%	0.44%	0.0%	0.14%	0.64%	0.0%	0.29%	0.53%	1.88%	0.34%	0.73%	0.15%	0.40%					
23	"6. ""Объединенная Российская партия ""Русь"""	69	0	5	4	3	5	2	2	1	1	3	1	1	1	1	1	0	3	1	0	2	1	7	1	2	2	5	3	0	2	1	0	0	1	1	2	2	0	2					
		0.26%	0.0%	0.54%	0.27%	0.36%	0.40%	0.35%	0.27%	0.07%	0.08%	0.21%	0.07%	0.34%	0.15%	0.10%	0.19%	0.0%	0.25%	0.21%	0.0%	0.32%	0.14%	1.11%	0.14%	0.94%	0.29%	2.12%	0.44%	0.0%	0.28%	0.64%	0.0%	0.0%	0.53%	0.94%	0.17%	0.14%	0.0%	0.40%					
24	"7. ""Новый курс - Автомобильная Россия"""	308	2	13	25	12	9	5	15	13	9	15	21	6	8	14	8	9	11	4	4	5	3	8	5	3	7	5	0	4	12	5	0	8	1	0	19	13	4	3					
		1.16%	0.54%	1.41%	1.72%	1.47%	0.72%	0.87%	2.05%	0.92%	0.78%	1.09%	1.59%	2.09%	1.27%	1.49%	1.53%	1.15%	0.93%	0.85%	3.14%	0.8%	0.44%	1.27%	0.72%	1.41%	1.03%	2.12%	0.0%	2.96%	1.72%	3.22%	0.0%	1.19%	0.53%	0.0%	1.62%	0.95%	0.63%	0.61%					
25	"8. ""Народно-республиканская партия России"""	40	0	3	0	0	1	2	2	1	3	2	1	0	0	2	0	0	3	0	1	0	0	2	0	0	2	0	1	0	1	0	0	2	1	1	8	0	0	1					
		0.15%	0.0%	0.32%	0.0%	0.0%	0.08%	0.35%	0.27%	0.07%	0.26%	0.14%	0.07%	0.0%	0.0%	0.21%	0.0%	0.0%	0.25%	0.0%	0.78%	0.0%	0.0%	0.31%	0.0%	0.0%	0.29%	0.0%	0.14%	0.0%	0.14%	0.0%	0.0%	0.29%	0.53%	0.94%	0.68%	0.0%	0.0%	0.20%					
26	"9. ""Российская экологическая партия ""Зеленые"""	114	1	1	7	2	2	2	4	9	12	8	14	0	3	2	2	1	4	0	1	2	2	9	4	0	2	0	1	0	1	0	3	3	1	0	3	6	1	1					
		0.43%	0.27%	0.10%	0.48%	0.24%	0.16%	0.35%	0.54%	0.64%	1.04%	0.58%	1.06%	0.0%	0.47%	0.21%	0.38%	0.12%	0.33%	0.0%	0.78%	0.32%	0.29%	1.43%	0.57%	0.0%	0.29%	0.0%	0.14%	0.0%	0.14%	0.0%	1.27%	0.44%	0.53%	0.0%	0.25%	0.44%	0.15%	0.20%					
27	"10. ""Аграрная партия России"""	791	13	20	48	20	22	14	26	37	30	25	31	8	3	15	9	23	25	33	4	26	43	29	28	8	17	8	26	4	33	7	2	25	21	3	29	37	19	20					
		2.98%	3.54%	2.18%	3.30%	2.46%	1.76%	2.46%	3.56%	2.64%	2.60%	1.82%	2.35%	2.79%	0.47%	1.60%	1.72%	2.95%	2.12%	7.05%	3.14%	4.16%	6.36%	4.61%	4.05%	3.77%	2.52%	3.40%	3.86%	2.96%	4.75%	4.51%	0.84%	3.72%	11.22%	2.83%	2.48%	2.72%	3.01%	4.08%					
28	"11. ""Истинные патриоты России"""	17	0	0	2	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	2	3	0	0					
		0.06%	0.0%	0.0%	0.13%	0.12%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.16%	0.14%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.64%	0.0%	0.14%	0.0%	0.0%	0.17%	0.22%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	335	6	8	26	8	10	3	10	23	15	11	20	2	8	10	10	7	16	7	0	11	8	6	13	3	5	0	9	1	7	1	4	11	3	3	23	15	10	2					
		1.26%	1.63%	0.87%	1.78%	0.98%	0.80%	0.52%	1.37%	1.64%	1.30%	0.80%	1.52%	0.69%	1.27%	1.07%	1.91%	0.89%	1.35%	1.49%	0.0%	1.76%	1.18%	0.95%	1.88%	1.41%	0.74%	0.0%	1.33%	0.74%	1.00%	0.64%	1.69%	1.63%	1.60%	2.83%	1.96%	1.10%	1.58%	0.40%					
30	"13. ""Демократическая партия России"""	76	1	1	8	1	0	1	0	4	3	2	2	0	2	2	5	1	2	2	0	0	3	2	2	1	4	0	4	2	1	0	2	3	1	0	6	4	2	2					
		0.28%	0.27%	0.10%	0.55%	0.12%	0.0%	0.17%	0.0%	0.28%	0.26%	0.14%	0.15%	0.0%	0.31%	0.21%	0.95%	0.12%	0.16%	0.42%	0.0%	0.0%	0.44%	0.31%	0.28%	0.47%	0.59%	0.0%	0.59%	1.48%	0.14%	0.0%	0.84%	0.44%	0.53%	0.0%	0.51%	0.29%	0.31%	0.40%					
31	"14. ""Великая Россия - Евразийский Союз"""	73	0	0	3	2	5	3	1	3	2	3	6	0	1	7	1	4	5	0	0	3	2	3	1	0	5	0	1	0	1	0	1	1	2	0	3	2	1	1					
		0.27%	0.0%	0.0%	0.20%	0.24%	0.40%	0.52%	0.13%	0.21%	0.17%	0.21%	0.45%	0.0%	0.15%	0.74%	0.19%	0.51%	0.42%	0.0%	0.0%	0.48%	0.29%	0.47%	0.14%	0.0%	0.74%	0.0%	0.14%	0.0%	0.14%	0.0%	0.42%	0.14%	1.06%	0.0%	0.25%	0.14%	0.15%	0.20%					
32	"15. ""Партия СЛОН"""	36	1	4	3	1	1	1	0	2	0	1	4	1	2	0	1	2	0	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	1	0	1	2	0	1					
		0.13%	0.27%	0.43%	0.20%	0.12%	0.08%	0.17%	0.0%	0.14%	0.0%	0.07%	0.30%	0.34%	0.31%	0.0%	0.19%	0.25%	0.0%	0.21%	0.78%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.64%	0.42%	0.14%	0.53%	0.0%	0.08%	0.14%	0.0%	0.20%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3885	55	164	210	103	215	89	110	211	152	193	217	56	94	158	81	87	172	67	5	90	87	82	92	29	97	31	86	17	94	17	20	110	36	6	188	208	99	57					
		14.66%	14.98%	17.88%	14.45%	12.66%	17.28%	15.64%	15.08%	15.06%	13.19%	14.09%	16.51%	19.58%	14.99%	16.91%	15.51%	11.16%	14.58%	14.31%	3.93%	14.4%	12.86%	13.03%	13.33%	13.67%	14.39%	13.19%	12.77%	12.59%	13.54%	10.96%	8.47%	16.36%	19.25%	5.66%	16.09%	15.29%	15.71%	11.63%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	50	0	0	4	0	4	2	0	1	1	2	1	1	0	3	1	0	0	2	2	0	3	2	2	0	3	1	3	0	0	1	0	0	0	0	1	6	2	2					
		0.18%	0.0%	0.0%	0.27%	0.0%	0.32%	0.35%	0.0%	0.07%	0.08%	0.14%	0.07%	0.34%	0.0%	0.32%	0.19%	0.0%	0.0%	0.42%	1.57%	0.0%	0.44%	0.31%	0.28%	0.0%	0.44%	0.42%	0.44%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.08%	0.44%	0.31%	0.40%					
35	"18. ""ЛДПР"""	2812	27	85	170	94	133	64	69	140	121	140	152	25	60	83	47	87	117	81	22	89	90	68	75	24	65	28	51	18	91	25	20	65	27	10	123	118	64	44					
		10.61%	7.35%	9.26%	11.69%	11.56%	10.69%	11.24%	9.46%	9.99%	10.50%	10.22%	11.56%	8.74%	9.56%	8.88%	9.00%	11.16%	9.92%	17.30%	17.32%	14.24%	13.31%	10.81%	10.86%	11.32%	9.64%	11.91%	7.57%	13.33%	13.11%	16.12%	8.47%	9.67%	14.43%	9.43%	10.53%	8.67%	10.15%	8.97%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	559	14	21	36	17	21	9	17	26	22	34	24	3	11	16	7	13	45	10	2	17	18	21	14	2	13	2	14	3	9	6	3	19	5	0	17	11	19	18					
		2.10%	3.81%	2.29%	2.47%	2.09%	1.68%	1.58%	2.33%	1.85%	1.90%	2.48%	1.82%	1.04%	1.75%	1.71%	1.34%	1.66%	3.81%	2.13%	1.57%	2.72%	2.66%	3.33%	2.02%	0.94%	1.92%	0.85%	2.08%	2.22%	1.29%	3.87%	1.27%	2.82%	2.67%	0.0%	1.45%	0.80%	3.01%	3.67%					
37	"20. ""Политическая партия ""Единая Россия"""	9301	126	312	495	283	430	224	238	437	347	488	400	97	198	320	183	291	356	149	45	241	225	257	265	89	237	68	300	47	260	45	125	239	48	40	422	554	217	203					
		35.10%	34.33%	34.02%	34.06%	34.80%	34.56%	39.36%	32.64%	31.19%	30.12%	35.64%	30.44%	33.91%	31.57%	34.26%	35.05%	37.35%	30.19%	31.83%	35.43%	38.56%	33.28%	40.85%	38.40%	41.98%	35.16%	28.93%	44.57%	34.81%	37.46%	29.03%	52.96%	35.56%	25.66%	37.73%	36.13%	40.73%	34.44%	41.42%					
38	"21. ""Российская Конституционно-демократическая партия"""	51	0	0	5	1	3	2	3	4	0	2	0	0	1	1	2	3	1	3	1	0	1	1	1	0	1	3	1	0	0	0	0	1	0	0	3	2	4	1					
		0.19%	0.0%	0.0%	0.34%	0.12%	0.24%	0.35%	0.41%	0.28%	0.0%	0.14%	0.0%	0.0%	0.15%	0.10%	0.38%	0.38%	0.08%	0.64%	0.78%	0.0%	0.14%	0.15%	0.14%	0.0%	0.14%	1.27%	0.14%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.25%	0.14%	0.63%	0.20%					
39	"22. ""Развитие предпринимательства"""	94	2	6	6	2	5	1	2	5	2	5	9	0	1	2	4	4	4	4	0	1	1	0	0	0	4	0	1	0	1	0	1	5	1	0	5	5	5	0					
		0.35%	0.54%	0.65%	0.41%	0.24%	0.40%	0.17%	0.27%	0.35%	0.17%	0.36%	0.68%	0.0%	0.15%	0.21%	0.76%	0.51%	0.33%	0.85%	0.0%	0.16%	0.14%	0.0%	0.0%	0.0%	0.59%	0.0%	0.14%	0.0%	0.14%	0.0%	0.42%	0.74%	0.53%	0.0%	0.42%	0.36%	0.79%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3050	47	97	169	65	153	51	104	211	187	158	121	33	82	119	77	117	168	27	18	36	69	51	93	22	98	23	68	6	69	15	30	69	14	18	110	138	61	56					
		11.51%	12.80%	10.57%	11.63%	7.99%	12.29%	8.96%	14.26%	15.06%	16.23%	11.54%	9.20%	11.53%	13.07%	12.74%	14.75%	15.01%	14.24%	5.76%	14.17%	5.76%	10.20%	8.10%	13.47%	10.37%	14.54%	9.78%	10.10%	4.44%	9.94%	9.67%	12.71%	10.26%	7.48%	16.98%	9.41%	10.14%	9.68%	11.42%					
																																													
41	Против всех	1456	17	44	87	58	78	26	53	77	48	92	91	12	61	59	23	27	70	32	9	31	45	19	22	6	45	16	32	5	37	11	8	23	4	7	66	62	37	16					
		5.49%	4.63%	4.79%	5.98%	7.13%	6.27%	4.56%	7.27%	5.49%	4.16%	6.72%	6.92%	4.19%	9.72%	6.31%	4.40%	3.46%	5.93%	6.83%	7.08%	4.96%	6.65%	3.02%	3.18%	2.83%	6.67%	6.80%	4.75%	3.70%	5.33%	7.09%	3.38%	3.42%	2.13%	6.60%	5.65%	4.55%	5.87%	3.26%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
