Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Ибресинская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	484	44	50	50	10	10	10	50	10	10	10	10	10	10	10	10	10	10	10	40	10	10	10	10	10	10	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	107	10	25	10	3	5	1	7	1	0	0	1	2	1	10	2	0	0	1	9	0	2	1	5	0	4	2	0	2	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	79	5	5	5	2	4	1	3	2	3	4	1	2	2	5	0	3	2	5	1	2	3	6	2	0	3	3	1	3	0	1					
14	Число погашенных открепительных удостоверений	377	34	25	40	7	5	9	43	9	10	10	9	8	9	0	8	10	10	9	31	10	8	9	5	10	6	8	10	8	10	7					
15	Число открепительных удостоверений выданных ТИК	6	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	285	17	15	14	8	14	5	17	15	6	5	11	2	6	13	10	14	5	2	14	2	23	10	3	6	15	7	4	11	8	3					
		2.35%	1.68%	1.31%	1.39%	1.78%	3.61%	1.64%	2.53%	4.34%	4.02%	1.56%	2.14%	0.76%	1.80%	2.52%	3.18%	2.51%	2.97%	1.08%	1.93%	3.17%	4.01%	4.69%	2.14%	2.95%	2.87%	3.16%	2.10%	4.26%	5.09%	1.37%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	209	22	24	22	10	6	3	10	8	1	9	10	5	2	3	6	11	2	2	6	1	20	1	1	3	11	1	1	6	0	2					
		1.72%	2.17%	2.09%	2.19%	2.22%	1.55%	0.98%	1.49%	2.31%	0.67%	2.82%	1.94%	1.91%	0.60%	0.58%	1.91%	1.97%	1.19%	1.08%	0.82%	1.58%	3.49%	0.46%	0.71%	1.47%	2.11%	0.45%	0.52%	2.32%	0.0%	0.91%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	170	18	13	23	7	6	5	8	3	3	1	6	2	5	5	4	5	2	1	7	0	13	0	0	2	14	4	1	8	2	2					
		1.40%	1.78%	1.13%	2.29%	1.55%	1.55%	1.64%	1.19%	0.86%	2.01%	0.31%	1.16%	0.76%	1.50%	0.97%	1.27%	0.89%	1.19%	0.54%	0.96%	0.0%	2.26%	0.0%	0.0%	0.98%	2.68%	1.80%	0.52%	3.10%	1.27%	0.91%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	123	9	19	15	5	10	3	4	4	0	2	8	1	0	2	2	5	2	1	7	0	6	1	1	2	2	0	2	1	1	8					
		1.01%	0.89%	1.66%	1.49%	1.11%	2.58%	0.98%	0.59%	1.15%	0.0%	0.62%	1.55%	0.38%	0.0%	0.38%	0.63%	0.89%	1.19%	0.54%	0.96%	0.0%	1.04%	0.46%	0.71%	0.98%	0.38%	0.0%	1.05%	0.38%	0.63%	3.66%					
22	"5. ""За Русь Святую"""	65	8	8	8	1	2	2	3	3	2	1	4	1	2	1	0	1	1	0	1	2	8	0	0	0	1	1	1	1	1	1					
		0.53%	0.79%	0.69%	0.79%	0.22%	0.51%	0.65%	0.44%	0.86%	1.34%	0.31%	0.77%	0.38%	0.60%	0.19%	0.0%	0.17%	0.59%	0.0%	0.13%	3.17%	1.39%	0.0%	0.0%	0.0%	0.19%	0.45%	0.52%	0.38%	0.63%	0.45%					
23	"6. ""Объединенная Российская партия ""Русь"""	38	3	1	4	4	0	2	2	1	0	0	1	1	3	0	0	0	1	0	3	0	5	1	0	0	1	2	1	0	2	0					
		0.31%	0.29%	0.08%	0.39%	0.89%	0.0%	0.65%	0.29%	0.28%	0.0%	0.0%	0.19%	0.38%	0.90%	0.0%	0.0%	0.0%	0.59%	0.0%	0.41%	0.0%	0.87%	0.46%	0.0%	0.0%	0.19%	0.90%	0.52%	0.0%	1.27%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	53	3	2	7	7	1	0	3	0	1	0	4	3	1	5	3	2	2	2	0	2	0	1	0	0	1	0	0	3	0	0					
		0.43%	0.29%	0.17%	0.69%	1.55%	0.25%	0.0%	0.44%	0.0%	0.67%	0.0%	0.77%	1.14%	0.30%	0.97%	0.95%	0.35%	1.19%	1.08%	0.0%	3.17%	0.0%	0.46%	0.0%	0.0%	0.19%	0.0%	0.0%	1.16%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	55	2	6	4	2	0	1	5	1	3	1	1	0	1	0	1	2	3	0	6	1	7	2	1	1	0	2	0	2	0	0					
		0.45%	0.19%	0.52%	0.39%	0.44%	0.0%	0.32%	0.74%	0.28%	2.01%	0.31%	0.19%	0.0%	0.30%	0.0%	0.31%	0.35%	1.78%	0.0%	0.82%	1.58%	1.22%	0.93%	0.71%	0.49%	0.0%	0.90%	0.0%	0.77%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	36	4	3	4	3	0	2	1	0	2	0	2	2	1	1	1	3	1	0	2	0	0	0	1	0	1	0	0	1	1	0					
		0.29%	0.39%	0.26%	0.39%	0.66%	0.0%	0.65%	0.14%	0.0%	1.34%	0.0%	0.38%	0.76%	0.30%	0.19%	0.31%	0.53%	0.59%	0.0%	0.27%	0.0%	0.0%	0.0%	0.71%	0.0%	0.19%	0.0%	0.0%	0.38%	0.63%	0.0%					
27	"10. ""Аграрная партия России"""	1521	39	61	70	25	5	8	211	22	6	19	56	47	29	127	37	49	12	5	193	4	99	25	15	28	187	84	27	9	9	13					
		12.56%	3.86%	5.33%	6.98%	5.56%	1.29%	2.63%	31.49%	6.37%	4.02%	5.95%	10.89%	18.00%	8.73%	24.66%	11.78%	8.79%	7.14%	2.70%	26.69%	6.34%	17.27%	11.73%	10.71%	13.79%	35.89%	38.00%	14.21%	3.48%	5.73%	5.96%					
28	"11. ""Истинные патриоты России"""	29	1	1	2	3	5	2	2	0	0	0	2	0	0	0	0	2	0	0	0	0	1	1	0	1	2	1	0	3	0	0					
		0.23%	0.09%	0.08%	0.19%	0.66%	1.29%	0.65%	0.29%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.17%	0.46%	0.0%	0.49%	0.38%	0.45%	0.0%	1.16%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	412	14	9	13	3	7	3	30	10	2	3	12	2	2	30	11	4	5	10	112	18	32	16	33	5	4	12	3	2	0	5					
		3.40%	1.38%	0.78%	1.29%	0.66%	1.80%	0.98%	4.47%	2.89%	1.34%	0.94%	2.33%	0.76%	0.60%	5.82%	3.50%	0.71%	2.97%	5.40%	15.49%	28.57%	5.58%	7.51%	23.57%	2.46%	0.76%	5.42%	1.57%	0.77%	0.0%	2.29%					
30	"13. ""Демократическая партия России"""	30	0	2	5	1	0	0	1	1	2	1	3	0	0	1	0	2	0	1	1	1	2	1	0	2	1	0	0	0	0	2					
		0.24%	0.0%	0.17%	0.49%	0.22%	0.0%	0.0%	0.14%	0.28%	1.34%	0.31%	0.58%	0.0%	0.0%	0.19%	0.0%	0.35%	0.0%	0.54%	0.13%	1.58%	0.34%	0.46%	0.0%	0.98%	0.19%	0.0%	0.0%	0.0%	0.0%	0.91%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	0	2	4	0	2	0	0	1	1	1	3	0	0	0	1	0	0	3	0	0	1	0	0	2	0	0	0	1	1	0					
		0.19%	0.0%	0.17%	0.39%	0.0%	0.51%	0.0%	0.0%	0.28%	0.67%	0.31%	0.58%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	1.62%	0.0%	0.0%	0.17%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.38%	0.63%	0.0%					
32	"15. ""Партия СЛОН"""	21	2	2	2	1	3	0	0	1	0	1	2	0	0	0	0	0	1	1	3	0	0	1	0	0	0	1	0	0	0	0					
		0.17%	0.19%	0.17%	0.19%	0.22%	0.77%	0.0%	0.0%	0.28%	0.0%	0.31%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.54%	0.41%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	383	49	57	57	20	18	7	14	8	7	1	22	4	5	22	5	10	4	8	17	1	4	4	5	7	5	6	1	6	4	5					
		3.16%	4.85%	4.98%	5.68%	4.45%	4.65%	2.30%	2.08%	2.31%	4.69%	0.31%	4.28%	1.53%	1.50%	4.27%	1.59%	1.79%	2.38%	4.32%	2.35%	1.58%	0.69%	1.87%	3.57%	3.44%	0.95%	2.71%	0.52%	2.32%	2.54%	2.29%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	64	5	1	1	1	7	0	7	3	2	2	5	1	3	4	5	1	1	1	0	1	4	1	1	0	0	2	1	2	2	0					
		0.52%	0.49%	0.08%	0.09%	0.22%	1.80%	0.0%	1.04%	0.86%	1.34%	0.62%	0.97%	0.38%	0.90%	0.77%	1.59%	0.17%	0.59%	0.54%	0.0%	1.58%	0.69%	0.46%	0.71%	0.0%	0.0%	0.90%	0.52%	0.77%	1.27%	0.0%					
35	"18. ""ЛДПР"""	730	59	76	69	45	18	19	45	15	8	5	27	10	5	45	12	41	4	10	48	6	47	9	7	34	18	10	8	19	1	10					
		6.03%	5.84%	6.64%	6.88%	10.02%	4.65%	6.25%	6.71%	4.34%	5.36%	1.56%	5.25%	3.83%	1.50%	8.73%	3.82%	7.36%	2.38%	5.40%	6.63%	9.52%	8.20%	4.22%	4.99%	16.74%	3.45%	4.52%	4.21%	7.36%	0.63%	4.58%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	217	27	25	28	12	7	12	11	6	3	1	11	0	6	13	2	7	2	5	7	2	7	3	2	4	4	1	1	6	0	2					
		1.79%	2.67%	2.18%	2.79%	2.67%	1.80%	3.94%	1.64%	1.73%	2.01%	0.31%	2.14%	0.0%	1.80%	2.52%	0.63%	1.25%	1.19%	2.70%	0.96%	3.17%	1.22%	1.40%	1.42%	1.97%	0.76%	0.45%	0.52%	2.32%	0.0%	0.91%					
37	"20. ""Политическая партия ""Единая Россия"""	5052	446	515	425	195	207	174	132	174	52	223	195	134	187	161	137	310	98	84	182	13	199	81	26	58	166	58	116	109	88	107					
		41.73%	44.15%	45.01%	42.41%	43.42%	53.48%	57.23%	19.70%	50.43%	34.89%	69.90%	37.93%	51.34%	56.32%	31.26%	43.63%	55.65%	58.33%	45.40%	25.17%	20.63%	34.72%	38.02%	18.57%	28.57%	31.86%	26.24%	61.05%	42.24%	56.05%	49.08%					
38	"21. ""Российская Конституционно-демократическая партия"""	44	2	1	3	0	3	0	4	1	0	2	2	4	1	2	1	3	0	1	1	0	0	3	1	0	1	2	2	1	1	2					
		0.36%	0.19%	0.08%	0.29%	0.0%	0.77%	0.0%	0.59%	0.28%	0.0%	0.62%	0.38%	1.53%	0.30%	0.38%	0.31%	0.53%	0.0%	0.54%	0.13%	0.0%	0.0%	1.40%	0.71%	0.0%	0.19%	0.90%	1.05%	0.38%	0.63%	0.91%					
39	"22. ""Развитие предпринимательства"""	30	3	1	1	0	1	2	2	2	0	0	1	2	1	1	0	1	3	0	2	0	1	2	2	0	0	0	0	1	0	1					
		0.24%	0.29%	0.08%	0.09%	0.0%	0.25%	0.65%	0.29%	0.57%	0.0%	0.0%	0.19%	0.76%	0.30%	0.19%	0.0%	0.17%	1.78%	0.0%	0.27%	0.0%	0.17%	0.93%	1.42%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.45%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1618	212	227	175	78	34	29	97	41	26	34	66	20	42	37	46	57	12	32	59	4	38	30	29	35	44	8	10	34	25	37					
		13.36%	20.99%	19.84%	17.46%	17.37%	8.78%	9.53%	14.47%	11.88%	17.44%	10.65%	12.84%	7.66%	12.65%	7.18%	14.64%	10.23%	7.14%	17.29%	8.16%	6.34%	6.63%	14.08%	20.71%	17.24%	8.44%	3.61%	5.26%	13.17%	15.92%	16.97%					
																																					
41	Против всех	282	33	44	31	7	6	8	16	5	12	4	12	6	5	11	8	5	1	1	10	3	10	5	1	7	8	5	3	6	4	5					
		2.32%	3.26%	3.84%	3.09%	1.55%	1.55%	2.63%	2.38%	1.44%	8.05%	1.25%	2.33%	2.29%	1.50%	2.13%	2.54%	0.89%	0.59%	0.54%	1.38%	4.76%	1.74%	2.34%	0.71%	3.44%	1.53%	2.26%	1.57%	2.32%	2.54%	2.29%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
