Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																							
Дата голосования: 02.12.2007																							
																							
Наименование Избирательной комиссии:    Мышкинская																							
																							
Сводная таблица результатов выборов																							
																							
		Сумма	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558					
		0.72%	0.00%	0.66%	0.00%	1.67%	0.00%	0.83%	0.00%	0.25%	0.00%	0.00%	0.64%	0.21%	0.00%	0.00%	0.96%	1.43%					
20	3.Политическая партия «Демократическая партия России»	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.12%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	353	11	12	2	2	14	3	6	10	4	23	6	40	6	15	98	101					
		5.17%	4.62%	3.95%	1.40%	1.67%	4.38%	1.25%	2.99%	2.46%	2.12%	8.68%	3.82%	8.39%	4.00%	5.60%	5.87%	6.03%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	25	0	0	0	0	2	1	0	1	0	0	1	0	6	1	4	9					
		0.37%	0.00%	0.00%	0.00%	0.00%	0.63%	0.42%	0.00%	0.25%	0.00%	0.00%	0.64%	0.00%	4.00%	0.37%	0.24%	0.54%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	0	0	0	2	0	0	0	0	0	0	1	1	0	2	1					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.67%	0.00%	0.12%	0.06%					
24	7.Политическая партия «Либерально-демократическая партия России»	1189	62	48	27	5	56	23	18	46	12	38	18	76	12	42	352	354					
		17.43%	26.05%	15.79%	18.88%	4.17%	17.50%	9.58%	8.96%	11.33%	6.35%	14.34%	11.46%	15.93%	8.00%	15.67%	21.08%	21.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	712	19	48	11	7	43	13	5	45	14	21	10	42	7	10	195	222					
		10.44%	7.98%	15.79%	7.69%	5.83%	13.44%	5.42%	2.49%	11.08%	7.41%	7.92%	6.37%	8.81%	4.67%	3.73%	11.68%	13.25%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	35	0	0	1	2	1	0	0	1	0	4	0	1	0	1	9	15					
		0.51%	0.00%	0.00%	0.70%	1.67%	0.31%	0.00%	0.00%	0.25%	0.00%	1.51%	0.00%	0.21%	0.00%	0.37%	0.54%	0.90%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4024	132	157	95	95	178	168	130	294	153	163	107	283	110	194	900	865					
		58.98%	55.46%	51.64%	66.43%	79.17%	55.63%	70.00%	64.68%	72.41%	80.95%	61.51%	68.15%	59.33%	73.33%	72.39%	53.89%	51.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	33	0	0	0	0	2	1	0	0	2	2	0	1	1	1	6	17					
		0.48%	0.00%	0.00%	0.00%	0.00%	0.63%	0.42%	0.00%	0.00%	1.06%	0.75%	0.00%	0.21%	0.67%	0.37%	0.36%	1.01%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
