Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Веневская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163					
		1.26%	1.70%	1.59%	1.60%	2.28%	2.04%	0.00%	1.06%	1.18%	1.54%	1.29%	2.33%	0.42%	0.68%	4.23%	0.00%	1.92%	0.56%	0.95%	0.28%	0.79%	0.93%	0.61%	0.24%	2.02%	0.33%	0.00%	0.61%	1.94%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10871	762	692	746	807	851	18	913	995	48	300	187	465	226	89	206	103	251	142	1161	287	169	125	285	140	225	215	241	222					
		67.72%	61.60%	61.13%	62.95%	63.44%	62.12%	50.00%	68.96%	68.81%	36.92%	64.52%	72.48%	64.94%	76.35%	62.68%	82.40%	66.03%	70.51%	67.30%	80.07%	75.13%	78.60%	76.69%	68.67%	70.71%	73.77%	70.96%	73.03%	71.61%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	115	9	9	14	15	21	0	3	5	2	3	0	10	0	4	0	2	2	1	3	2	0	2	1	0	3	1	2	1					
		0.72%	0.73%	0.80%	1.18%	1.18%	1.53%	0.00%	0.23%	0.35%	1.54%	0.65%	0.00%	1.40%	0.00%	2.82%	0.00%	1.28%	0.56%	0.47%	0.21%	0.52%	0.00%	1.23%	0.24%	0.00%	0.98%	0.33%	0.61%	0.32%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
