Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
Наименование Избирательной комиссии:    Ядринская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2300	118	180	137	207	73	49	33	46	23	33	30	6	40	35	38	42	24	25	24	15	67	26	36	90	80	34	38	21	9	40	48	30	22	133	50	81	20	53	48	30	54	29	13	4	35	31					
		15.02%	16.01%	14.65%	12.99%	15.49%	13.25%	13.28%	15.87%	12.07%	11.56%	10.78%	11.58%	4.20%	14.08%	19.13%	12.26%	11.05%	10.86%	12.20%	16.44%	10.34%	29.26%	14.05%	11.58%	17.05%	22.47%	21.12%	11.48%	9.46%	5.77%	19.14%	16.00%	13.51%	8.24%	37.57%	19.01%	19.19%	8.66%	11.67%	17.58%	14.35%	30.34%	20.57%	11.02%	4.00%	12.68%	18.79%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	128	5	20	14	14	3	3	3	2	1	6	2	1	2	2	3	2	0	4	1	3	2	0	0	1	2	2	1	2	1	1	0	0	1	1	2	3	0	2	7	1	2	3	0	1	1	1					
		0.84%	0.68%	1.63%	1.33%	1.05%	0.54%	0.81%	1.44%	0.52%	0.50%	1.96%	0.77%	0.70%	0.70%	1.09%	0.97%	0.53%	0.00%	1.95%	0.68%	2.07%	0.87%	0.00%	0.00%	0.19%	0.56%	1.24%	0.30%	0.90%	0.64%	0.48%	0.00%	0.00%	0.37%	0.28%	0.76%	0.71%	0.00%	0.44%	2.56%	0.48%	1.12%	2.13%	0.00%	1.00%	0.36%	0.61%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7233	274	481	434	531	272	164	83	207	100	144	161	95	119	74	169	204	152	101	61	78	102	100	134	275	172	78	188	139	110	118	175	127	161	143	145	216	115	173	92	81	48	49	62	63	157	106					
		47.25%	37.18%	39.14%	41.14%	39.75%	49.36%	44.44%	39.90%	54.33%	50.25%	47.06%	62.16%	66.43%	41.90%	40.44%	54.52%	53.68%	68.78%	49.27%	41.78%	53.79%	44.54%	54.05%	43.09%	52.08%	48.31%	48.45%	56.80%	62.61%	70.51%	56.46%	58.33%	57.21%	60.30%	40.40%	55.13%	51.18%	49.78%	38.11%	33.70%	38.76%	26.97%	34.75%	52.54%	63.00%	56.88%	64.24%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	36	0	7	1	5	1	1	1	1	0	0	1	0	2	0	0	0	1	1	0	0	1	0	0	3	0	1	0	2	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1					
		0.24%	0.00%	0.57%	0.09%	0.37%	0.18%	0.27%	0.48%	0.26%	0.00%	0.00%	0.39%	0.00%	0.70%	0.00%	0.00%	0.00%	0.45%	0.49%	0.00%	0.00%	0.44%	0.00%	0.00%	0.57%	0.00%	0.62%	0.00%	0.90%	0.00%	0.48%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.48%	0.56%	0.00%	0.85%	0.00%	0.00%	0.61%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
