Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    территориальная избирательная комиссия Гусь-Хрустального района																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2328	69	15	35	25	52	35	6	12	23	38	47	36	40	39	22	16	47	30	99	33	39	133	10	81	25	12	140	31	27	58	96	23	106	44	6	83	159	132	63	60	31	11	146	58	18	17					
		10.95%	16.24%	11.45%	14.71%	6.74%	14.53%	20.00%	6.74%	9.45%	11.39%	9.64%	10.26%	8.35%	13.33%	10.74%	8.94%	8.99%	10.13%	14.29%	7.19%	7.80%	16.81%	15.99%	12.50%	9.29%	8.68%	8.96%	13.94%	21.09%	6.94%	18.35%	11.09%	11.56%	8.98%	11.52%	3.87%	7.40%	13.10%	9.76%	9.47%	15.42%	10.62%	10.58%	14.47%	9.18%	8.74%	7.39%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	75	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	6	3	0	4	0	8	0	2	10	1	0	0	8	0	4	0	0	3	3	9	2	0	0	0	2	1	3	1					
		0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.44%	0.71%	0.00%	0.48%	0.00%	0.92%	0.00%	1.49%	0.99%	0.68%	0.00%	0.00%	0.92%	0.00%	0.34%	0.00%	0.00%	0.27%	0.25%	0.67%	0.30%	0.00%	0.00%	0.00%	0.20%	0.16%	1.46%	0.43%					
23	6.Политическая партия «Партия социальной справедливости»	32	1	0	0	1	0	1	0	1	0	0	1	2	1	1	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	4	3	1	1	1	0	0	2	0	1	2	0	1	0	2	0					
		0.15%	0.24%	0.00%	0.00%	0.27%	0.00%	0.57%	0.00%	0.79%	0.00%	0.00%	0.22%	0.46%	0.33%	0.28%	0.81%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.46%	1.51%	0.08%	0.26%	0.65%	0.00%	0.00%	0.15%	0.00%	0.26%	0.68%	0.00%	0.10%	0.00%	0.97%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2031	39	17	27	67	30	15	5	5	17	54	70	23	13	24	24	18	45	28	116	36	18	80	3	103	17	16	75	19	31	34	90	17	142	29	21	107	96	120	76	39	29	1	80	61	31	23					
		9.56%	9.18%	12.98%	11.34%	18.06%	8.38%	8.57%	5.62%	3.94%	8.42%	13.71%	15.28%	5.34%	4.33%	6.61%	9.76%	10.11%	9.70%	13.33%	8.42%	8.51%	7.76%	9.62%	3.75%	11.81%	5.90%	11.94%	7.47%	12.93%	7.97%	10.76%	10.39%	8.54%	12.02%	7.59%	13.55%	9.54%	7.91%	8.88%	11.43%	10.03%	9.93%	0.96%	7.93%	9.65%	15.05%	10.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1329	39	11	8	20	25	2	4	7	2	15	26	10	12	25	7	14	20	11	77	27	11	68	3	54	12	5	104	5	17	18	80	8	89	29	5	78	81	83	44	23	14	4	63	44	17	8					
		6.25%	9.18%	8.40%	3.36%	5.39%	6.98%	1.14%	4.49%	5.51%	0.99%	3.81%	5.68%	2.32%	4.00%	6.89%	2.85%	7.87%	4.31%	5.24%	5.59%	6.38%	4.74%	8.17%	3.75%	6.19%	4.17%	3.73%	10.36%	3.40%	4.37%	5.70%	9.24%	4.02%	7.54%	7.59%	3.23%	6.95%	6.67%	6.14%	6.62%	5.91%	4.79%	3.85%	6.24%	6.96%	8.25%	3.48%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	140	3	0	1	2	1	1	1	0	1	4	7	4	0	1	1	1	4	1	5	2	1	5	0	5	4	0	13	0	4	2	5	2	9	1	2	9	6	5	9	3	1	0	5	7	1	1					
		0.66%	0.71%	0.00%	0.42%	0.54%	0.28%	0.57%	1.12%	0.00%	0.50%	1.02%	1.53%	0.93%	0.00%	0.28%	0.41%	0.56%	0.86%	0.48%	0.36%	0.47%	0.43%	0.60%	0.00%	0.57%	1.39%	0.00%	1.29%	0.00%	1.03%	0.63%	0.58%	1.01%	0.76%	0.26%	1.29%	0.80%	0.49%	0.37%	1.35%	0.77%	0.34%	0.00%	0.50%	1.11%	0.49%	0.43%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14405	256	82	157	250	227	109	71	99	144	251	287	340	220	246	175	119	317	130	1005	282	148	510	64	595	225	96	619	84	287	188	564	133	777	254	115	784	831	967	447	246	181	83	696	442	125	177					
		67.78%	60.24%	62.60%	65.97%	67.39%	63.41%	62.29%	79.78%	77.95%	71.29%	63.71%	62.66%	78.89%	73.33%	67.77%	71.14%	66.85%	68.32%	61.90%	72.98%	66.67%	63.79%	61.30%	80.00%	68.23%	78.13%	71.64%	61.65%	57.14%	73.78%	59.49%	65.13%	66.83%	65.79%	66.49%	74.19%	69.88%	68.45%	71.52%	67.22%	63.24%	61.99%	79.81%	68.98%	69.94%	60.68%	76.96%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	93	3	0	0	2	3	0	0	0	0	1	3	0	0	3	2	0	1	0	13	5	2	5	0	1	1	1	6	0	0	2	1	0	4	2	2	6	11	4	1	0	1	0	1	2	3	1					
		0.44%	0.71%	0.00%	0.00%	0.54%	0.84%	0.00%	0.00%	0.00%	0.00%	0.25%	0.66%	0.00%	0.00%	0.83%	0.81%	0.00%	0.22%	0.00%	0.94%	1.18%	0.86%	0.60%	0.00%	0.11%	0.35%	0.75%	0.60%	0.00%	0.00%	0.63%	0.12%	0.00%	0.34%	0.52%	1.29%	0.53%	0.91%	0.30%	0.15%	0.00%	0.34%	0.00%	0.10%	0.32%	1.46%	0.43%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
