Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Ермекеевская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №2182	УИК №2183	УИК №2184	УИК №2185	УИК №2186	УИК №2187	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193	УИК №2194	УИК №2195	УИК №2196	УИК №2197	УИК №2198	УИК №2199	УИК №2200	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216					
		0.80%	1.20%	0.51%	0.0%	1.82%	0.0%	0.43%	0.0%	1.04%	0.95%	0.0%	0.58%	10.63%	2.16%	1.86%	0.0%	0.0%	0.38%	0.42%	1.69%	0.47%	0.49%	0.61%	0.0%	0.30%	0.75%	0.0%	0.83%	0.90%	0.75%	1.80%	1.19%	0.0%	0.68%	0.0%	0.55%					
25	"8. ""Народно-республиканская партия России"""	32	1	1	0	2	0	4	0	3	2	0	0	0	0	2	0	0	0	2	1	1	0	2	0	0	2	1	1	0	0	0	3	0	1	3	0					
		0.29%	0.30%	0.51%	0.0%	0.60%	0.0%	0.86%	0.0%	0.22%	0.21%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.84%	1.69%	0.47%	0.0%	1.23%	0.0%	0.0%	0.37%	0.46%	0.16%	0.0%	0.0%	0.0%	0.71%	0.0%	0.17%	0.58%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	0	1	0	0	0	1	0	3	3	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1	2					
		0.16%	0.0%	0.51%	0.0%	0.0%	0.0%	0.21%	0.0%	0.22%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	1.58%	0.0%	0.38%	0.0%	0.0%	0.47%	0.49%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.17%	0.19%	0.55%					
27	"10. ""Аграрная партия России"""	943	18	17	15	18	15	69	36	75	52	10	17	1	44	28	4	8	10	10	3	18	8	21	15	16	136	23	54	21	3	18	10	1	76	58	15					
		8.74%	5.42%	8.76%	16.30%	5.48%	14.56%	14.93%	13.43%	5.60%	5.52%	10.0%	4.95%	2.12%	19.04%	10.44%	6.34%	14.81%	3.87%	4.23%	5.08%	8.53%	3.98%	12.96%	12.29%	4.93%	25.66%	10.74%	9.06%	9.45%	2.27%	8.10%	2.38%	0.39%	13.10%	11.24%	4.15%					
28	"11. ""Истинные патриоты России"""	31	1	0	0	2	1	0	1	4	5	0	1	0	0	0	0	1	0	0	1	0	1	2	0	0	1	0	0	0	0	0	6	0	0	3	1					
		0.28%	0.30%	0.0%	0.0%	0.60%	0.97%	0.0%	0.37%	0.29%	0.53%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	1.85%	0.0%	0.0%	1.69%	0.0%	0.49%	1.23%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%	0.0%	0.0%	0.58%	0.27%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	116	2	3	3	1	3	12	1	12	8	2	4	0	3	4	0	1	5	3	2	5	0	1	0	4	2	0	7	1	0	2	7	1	6	8	3					
		1.07%	0.60%	1.54%	3.26%	0.30%	2.91%	2.59%	0.37%	0.89%	0.85%	2.0%	1.16%	0.0%	1.29%	1.49%	0.0%	1.85%	1.93%	1.27%	3.38%	2.36%	0.0%	0.61%	0.0%	1.23%	0.37%	0.0%	1.17%	0.45%	0.0%	0.90%	1.66%	0.39%	1.03%	1.55%	0.83%					
30	"13. ""Демократическая партия России"""	42	1	1	0	1	0	4	0	5	4	0	0	1	0	2	0	0	0	2	0	0	0	0	1	0	2	2	3	1	2	1	3	0	2	4	0					
		0.38%	0.30%	0.51%	0.0%	0.30%	0.0%	0.86%	0.0%	0.37%	0.42%	0.0%	0.0%	2.12%	0.0%	0.74%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.37%	0.93%	0.50%	0.45%	1.51%	0.45%	0.71%	0.0%	0.34%	0.77%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	49	3	1	1	2	1	2	2	8	4	0	1	1	0	0	0	0	0	0	0	2	0	0	1	1	5	1	3	2	1	1	2	1	1	1	1					
		0.45%	0.90%	0.51%	1.08%	0.60%	0.97%	0.43%	0.74%	0.59%	0.42%	0.0%	0.29%	2.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.81%	0.30%	0.94%	0.46%	0.50%	0.90%	0.75%	0.45%	0.47%	0.39%	0.17%	0.19%	0.27%					
32	"15. ""Партия СЛОН"""	29	3	0	1	0	0	0	0	4	1	0	0	0	0	1	0	0	1	1	0	0	1	2	0	2	1	3	1	0	0	1	3	0	0	2	1					
		0.26%	0.90%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.29%	0.10%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.38%	0.42%	0.0%	0.0%	0.49%	1.23%	0.0%	0.61%	0.18%	1.40%	0.16%	0.0%	0.0%	0.45%	0.71%	0.0%	0.0%	0.38%	0.27%					
33	"16. ""Родина"" (народно-патриотический союз)"""	365	3	3	1	17	0	26	1	63	56	8	5	1	3	3	1	0	7	7	2	4	5	3	3	15	7	4	47	12	0	2	8	5	19	15	9					
		3.38%	0.90%	1.54%	1.08%	5.18%	0.0%	5.62%	0.37%	4.70%	5.95%	8.0%	1.45%	2.12%	1.29%	1.11%	1.58%	0.0%	2.71%	2.96%	3.38%	1.89%	2.48%	1.85%	2.45%	4.62%	1.32%	1.86%	7.88%	5.40%	0.0%	0.90%	1.90%	1.95%	3.27%	2.90%	2.49%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	100	6	4	0	3	1	3	0	21	10	0	2	0	2	0	0	3	4	3	3	0	2	2	3	0	2	0	4	2	1	2	8	0	2	5	2					
		0.92%	1.80%	2.06%	0.0%	0.91%	0.97%	0.64%	0.0%	1.56%	1.06%	0.0%	0.58%	0.0%	0.86%	0.0%	0.0%	5.55%	1.55%	1.27%	5.08%	0.0%	0.99%	1.23%	2.45%	0.0%	0.37%	0.0%	0.67%	0.90%	0.75%	0.90%	1.90%	0.0%	0.34%	0.96%	0.55%					
35	"18. ""ЛДПР"""	733	10	6	5	39	10	54	24	100	94	8	12	1	1	19	3	0	7	17	5	43	4	9	9	27	22	9	70	12	2	4	24	3	46	22	12					
		6.79%	3.01%	3.09%	5.43%	11.89%	9.70%	11.68%	8.95%	7.46%	9.98%	8.0%	3.49%	2.12%	0.43%	7.08%	4.76%	0.0%	2.71%	7.20%	8.47%	20.37%	1.99%	5.55%	7.37%	8.33%	4.15%	4.20%	11.74%	5.40%	1.51%	1.80%	5.71%	1.17%	7.93%	4.26%	3.32%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	233	5	3	0	7	2	16	3	46	30	4	3	3	3	2	0	0	5	3	1	7	4	2	2	9	6	4	9	2	1	5	10	0	16	16	4					
		2.16%	1.50%	1.54%	0.0%	2.13%	1.94%	3.46%	1.11%	3.43%	3.18%	4.0%	0.87%	6.38%	1.29%	0.74%	0.0%	0.0%	1.93%	1.27%	1.69%	3.31%	1.99%	1.23%	1.63%	2.77%	1.13%	1.86%	1.51%	0.90%	0.75%	2.25%	2.38%	0.0%	2.75%	3.10%	1.10%					
37	"20. ""Политическая партия ""Единая Россия"""	4890	158	57	22	156	33	145	133	618	390	50	176	18	74	115	33	32	129	116	27	87	103	77	60	167	162	102	289	121	87	132	196	200	226	212	187					
		45.33%	47.59%	29.38%	23.91%	47.56%	32.03%	31.38%	49.62%	46.15%	41.44%	50.0%	51.31%	38.29%	32.03%	42.91%	52.38%	59.25%	50.0%	49.15%	45.76%	41.23%	51.24%	47.53%	49.18%	51.54%	30.56%	47.66%	48.48%	54.50%	65.90%	59.45%	46.66%	78.12%	38.96%	41.08%	51.80%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	1	2	0	2	1	3	1	0	5	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	1	0	1	1	0	1	0	2	3	1	2					
		0.29%	0.30%	1.03%	0.0%	0.60%	0.97%	0.64%	0.37%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	1.63%	0.0%	0.18%	0.0%	0.16%	0.45%	0.0%	0.45%	0.0%	0.78%	0.51%	0.19%	0.55%					
39	"22. ""Развитие предпринимательства"""	43	1	0	0	2	2	2	0	3	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	4	3	3	1	2	2					
		0.39%	0.30%	0.0%	0.0%	0.60%	1.94%	0.43%	0.0%	0.22%	1.06%	0.0%	0.0%	0.0%	0.0%	0.0%	3.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.18%	0.46%	0.16%	0.45%	0.75%	1.80%	0.71%	1.17%	0.17%	0.38%	0.55%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1143	37	30	16	26	14	37	34	157	97	2	55	5	41	16	5	1	58	27	6	16	22	10	6	45	57	29	42	13	22	5	40	7	78	60	27					
		10.59%	11.14%	15.46%	17.39%	7.92%	13.59%	8.00%	12.68%	11.72%	10.30%	2.0%	16.03%	10.63%	17.74%	5.97%	7.93%	1.85%	22.48%	11.44%	10.16%	7.58%	10.94%	6.17%	4.91%	13.88%	10.75%	13.55%	7.04%	5.85%	16.66%	2.25%	9.52%	2.73%	13.44%	11.62%	7.47%					
																																										
41	Против всех	205	3	5	0	10	2	7	5	35	22	0	3	1	0	1	0	0	2	9	1	4	3	0	3	11	15	6	9	4	3	6	8	2	10	6	9					
		1.90%	0.90%	2.57%	0.0%	3.04%	1.94%	1.51%	1.86%	2.61%	2.33%	0.0%	0.87%	2.12%	0.0%	0.37%	0.0%	0.0%	0.77%	3.81%	1.69%	1.89%	1.49%	0.0%	2.45%	3.39%	2.83%	2.80%	1.51%	1.80%	2.27%	2.70%	1.90%	0.78%	1.72%	1.16%	2.49%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
