Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Сокольская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №655	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	401	18	11	4	24	16	26	22	20	7	11	10	13	26	7	5	14	11	25	10	4	9	15	8	6	1	5	6	8	3	1	6	1	3	0	7	5	15	6	1	2	9	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	365	6	10	13	31	11	23	11	12	10	12	10	17	8	10	6	6	13	12	3	2	14	6	12	19	8	3	6	6	3	3	4	3	3	4	9	3	7	9	3	6	3	5					
14	Число погашенных неиспользованных открепительных удостоверений	327	4	3	8	3	8	7	14	16	11	8	7	11	10	4	10	11	19	11	8	12	17	19	25	15	10	5	2	0	0	0	2	1	14	3	1	0	11	7	2	5	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	1	0	0	0	0	2	1	0	1	0	2	0	1	0	1	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6981	176	127	141	291	186	444	341	396	187	161	182	348	378	84	120	244	296	377	183	143	211	322	411	288	123	41	26	41	20	11	57	11	140	29	59	45	72	85	11	29	115	29					
		33.04%	34.38%	32.73%	34.90%	34.60%	27.80%	34.82%	30.37%	35.01%	35.35%	32.20%	40.09%	40.70%	34.81%	31.46%	28.99%	35.26%	35.03%	32.39%	33.83%	33.65%	31.87%	33.03%	39.37%	42.60%	34.75%	24.85%	26.26%	28.28%	23.26%	23.40%	24.26%	20.75%	28.46%	29.00%	23.05%	32.37%	19.78%	20.33%	11.00%	15.34%	32.49%	48.33%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2626	72	40	48	108	113	163	165	152	73	72	57	100	132	40	42	77	101	131	57	50	85	115	118	50	32	23	10	20	9	11	41	3	65	20	38	20	49	41	8	25	47	3					
		12.43%	14.06%	10.31%	11.88%	12.84%	16.89%	12.78%	14.69%	13.44%	13.80%	14.40%	12.56%	11.70%	12.15%	14.98%	10.14%	11.13%	11.95%	11.25%	10.54%	11.76%	12.84%	11.79%	11.30%	7.40%	9.04%	13.94%	10.10%	13.79%	10.47%	23.40%	17.45%	5.66%	13.21%	20.00%	14.84%	14.39%	13.46%	9.81%	8.00%	13.23%	13.28%	5.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	190	6	3	7	8	6	11	14	7	5	6	5	2	15	1	3	4	7	9	6	0	5	13	7	6	5	0	1	1	1	0	0	1	4	1	3	3	2	5	1	1	3	2					
		0.90%	1.17%	0.77%	1.73%	0.95%	0.90%	0.86%	1.25%	0.62%	0.95%	1.20%	1.10%	0.23%	1.38%	0.37%	0.72%	0.58%	0.83%	0.77%	1.11%	0.00%	0.76%	1.33%	0.67%	0.89%	1.41%	0.00%	1.01%	0.69%	1.16%	0.00%	0.00%	1.89%	0.81%	1.00%	1.17%	2.16%	0.55%	1.20%	1.00%	0.53%	0.85%	3.33%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3387	70	78	79	144	116	237	199	195	92	84	51	148	174	48	68	121	97	189	73	41	79	148	175	114	82	34	14	17	9	10	35	10	72	11	46	13	59	36	18	26	66	9					
		16.03%	13.67%	20.10%	19.55%	17.12%	17.34%	18.59%	17.72%	17.24%	17.39%	16.80%	11.23%	17.31%	16.02%	17.98%	16.43%	17.49%	11.48%	16.24%	13.49%	9.65%	11.93%	15.18%	16.76%	16.86%	23.16%	20.61%	14.14%	11.72%	10.47%	21.28%	14.89%	18.87%	14.63%	11.00%	17.97%	9.35%	16.21%	8.61%	18.00%	13.76%	18.64%	15.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	445	5	9	8	27	13	34	14	30	12	17	10	19	22	6	6	9	15	45	15	7	5	17	25	21	10	2	2	4	0	0	3	0	11	0	2	7	2	2	1	1	6	1					
		2.11%	0.98%	2.32%	1.98%	3.21%	1.94%	2.67%	1.25%	2.65%	2.27%	3.40%	2.20%	2.22%	2.03%	2.25%	1.45%	1.30%	1.78%	3.87%	2.77%	1.65%	0.76%	1.74%	2.39%	3.11%	2.82%	1.21%	2.02%	2.76%	0.00%	0.00%	1.28%	0.00%	2.24%	0.00%	0.78%	5.04%	0.55%	0.48%	1.00%	0.53%	1.69%	1.67%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6939	168	124	116	234	212	352	357	324	150	152	136	213	328	79	165	223	309	385	195	168	251	334	279	168	94	60	43	55	46	15	91	27	190	36	102	49	174	242	57	107	113	16					
		32.84%	32.81%	31.96%	28.71%	27.82%	31.69%	27.61%	31.79%	28.65%	28.36%	30.40%	29.96%	24.91%	30.20%	29.59%	39.86%	32.23%	36.57%	33.08%	36.04%	39.53%	37.92%	34.26%	26.72%	24.85%	26.55%	36.36%	43.43%	37.93%	53.49%	31.91%	38.72%	50.94%	38.62%	36.00%	39.84%	35.25%	47.80%	57.89%	57.00%	56.61%	31.92%	26.67%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	129	3	2	1	7	3	12	7	9	5	2	4	6	8	4	3	1	2	8	1	4	5	7	5	5	1	0	1	1	0	0	0	1	1	1	2	1	2	2	1	0	1	0					
		0.61%	0.59%	0.52%	0.25%	0.83%	0.45%	0.94%	0.62%	0.80%	0.95%	0.40%	0.88%	0.70%	0.74%	1.50%	0.72%	0.14%	0.24%	0.69%	0.18%	0.94%	0.76%	0.72%	0.48%	0.74%	0.28%	0.00%	1.01%	0.69%	0.00%	0.00%	0.00%	1.89%	0.20%	1.00%	0.78%	0.72%	0.55%	0.48%	1.00%	0.00%	0.28%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
