Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Тындинская городская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762					
		2.64%	0.87%	2.50%	1.29%	2.63%	2.21%	0.85%	1.49%	2.91%	2.48%	4.01%	2.93%	3.65%	2.65%	1.21%	2.10%	2.23%	3.22%	2.31%	3.01%	2.93%	3.53%	2.37%	2.65%	4.59%	0.87%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
