Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Усть-Коксинская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181					
		2.84%	4.0%	3.33%	2.56%	0.0%	2.84%	3.19%	0.68%	1.85%	3.66%	4.34%	3.30%	2.43%	1.88%	2.24%	5.75%	2.42%	3.93%	2.37%	1.52%	4.10%	2.86%	1.62%	2.05%	1.83%	1.0%	3.33%	2.38%	2.40%	0.94%	2.85%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	99	4	3	1	6	2	1	1	1	11	28	6	2	0	8	1	5	0	2	0	2	4	0	0	0	0	3	3	1	4	0					
		1.39%	1.77%	0.90%	0.51%	4.31%	1.13%	0.29%	0.68%	0.61%	2.51%	2.96%	4.95%	2.43%	0.0%	2.56%	0.71%	2.42%	0.0%	0.67%	0.0%	1.36%	1.04%	0.0%	0.0%	0.0%	0.0%	3.33%	0.64%	0.20%	1.88%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	109	3	6	5	2	3	3	2	1	9	19	3	1	0	5	1	3	0	5	7	2	4	0	5	4	1	2	4	6	2	1					
		1.53%	1.33%	1.81%	2.56%	1.43%	1.70%	0.87%	1.36%	0.61%	2.05%	2.01%	2.47%	1.21%	0.0%	1.60%	0.71%	1.45%	0.0%	1.69%	5.34%	1.36%	1.04%	0.0%	3.42%	1.83%	1.0%	2.22%	0.86%	1.20%	0.94%	0.95%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	82	0	0	1	0	1	6	2	4	6	31	0	0	0	0	5	0	0	2	1	3	5	1	2	1	2	3	2	3	1	0					
		1.15%	0.0%	0.0%	0.51%	0.0%	0.56%	1.74%	1.36%	2.46%	1.37%	3.28%	0.0%	0.0%	0.0%	0.0%	3.59%	0.0%	0.0%	0.67%	0.76%	2.05%	1.30%	0.81%	1.36%	0.45%	2.0%	3.33%	0.43%	0.60%	0.47%	0.0%					
22	"5. ""За Русь Святую"""	24	1	0	1	1	0	0	1	0	2	1	1	1	0	3	2	0	1	1	2	1	1	2	0	0	0	0	2	0	0	0					
		0.33%	0.44%	0.0%	0.51%	0.71%	0.0%	0.0%	0.68%	0.0%	0.45%	0.10%	0.82%	1.21%	0.0%	0.96%	1.43%	0.0%	0.78%	0.33%	1.52%	0.68%	0.26%	1.62%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	19	0	0	0	1	0	0	0	0	2	1	1	0	0	5	0	1	1	1	0	0	3	0	0	0	1	0	0	1	1	0					
		0.26%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.45%	0.10%	0.82%	0.0%	0.0%	1.60%	0.0%	0.48%	0.78%	0.33%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%	0.20%	0.47%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	31	0	1	1	1	0	1	1	1	1	5	2	0	0	1	3	5	0	2	1	0	0	0	0	0	0	2	0	2	0	1					
		0.43%	0.0%	0.30%	0.51%	0.71%	0.0%	0.29%	0.68%	0.61%	0.22%	0.52%	1.65%	0.0%	0.0%	0.32%	2.15%	2.42%	0.0%	0.67%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.22%	0.0%	0.40%	0.0%	0.95%					
25	"8. ""Народно-республиканская партия России"""	29	2	0	1	1	0	2	0	1	2	1	1	1	0	1	3	0	0	1	0	1	1	0	0	1	3	1	0	3	1	1					
		0.40%	0.88%	0.0%	0.51%	0.71%	0.0%	0.58%	0.0%	0.61%	0.45%	0.10%	0.82%	1.21%	0.0%	0.32%	2.15%	0.0%	0.0%	0.33%	0.0%	0.68%	0.26%	0.0%	0.0%	0.45%	3.0%	1.11%	0.0%	0.60%	0.47%	0.95%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	1	0	0	0	0	0	0	0	0	6	1	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0					
		0.21%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.82%	0.0%	1.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.94%	0.0%					
27	"10. ""Аграрная партия России"""	2222	109	85	69	83	59	174	56	55	67	146	46	37	70	71	29	38	18	53	38	34	114	32	65	130	23	24	183	160	93	61					
		31.29%	48.44%	25.75%	35.38%	59.71%	33.52%	50.58%	38.35%	33.95%	15.33%	15.46%	38.01%	45.12%	66.03%	22.75%	20.86%	18.44%	14.17%	17.96%	29.00%	23.28%	29.68%	26.01%	44.52%	59.63%	23.0%	26.66%	39.61%	32.12%	43.86%	58.09%					
28	"11. ""Истинные патриоты России"""	13	2	0	0	1	1	0	0	0	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2	0					
		0.18%	0.88%	0.0%	0.0%	0.71%	0.56%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	1.88%	0.32%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.20%	0.94%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	90	1	3	2	0	0	1	0	1	7	22	0	0	2	6	2	2	1	2	2	1	5	0	1	0	3	2	8	11	4	1					
		1.26%	0.44%	0.90%	1.02%	0.0%	0.0%	0.29%	0.0%	0.61%	1.60%	2.33%	0.0%	0.0%	1.88%	1.92%	1.43%	0.97%	0.78%	0.67%	1.52%	0.68%	1.30%	0.0%	0.68%	0.0%	3.0%	2.22%	1.73%	2.20%	1.88%	0.95%					
30	"13. ""Демократическая партия России"""	15	2	2	1	0	1	1	0	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	1	0	0	2	0	0	0	0					
		0.21%	0.88%	0.60%	0.51%	0.0%	0.56%	0.29%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.97%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	2.22%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	1	1	0	1	1	0	0	0	3	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0					
		0.19%	0.44%	0.30%	0.0%	0.71%	0.56%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	1.21%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.76%	0.68%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	1	2	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0					
		0.18%	0.44%	0.60%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	279	1	6	12	1	9	6	6	3	48	79	6	2	0	13	8	1	2	10	7	7	8	6	1	4	0	2	17	11	3	0					
		3.92%	0.44%	1.81%	6.15%	0.71%	5.11%	1.74%	4.10%	1.85%	10.98%	8.36%	4.95%	2.43%	0.0%	4.16%	5.75%	0.48%	1.57%	3.38%	5.34%	4.79%	2.08%	4.87%	0.68%	1.83%	0.0%	2.22%	3.67%	2.20%	1.41%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	0	3	0	1	0	1	0	0	4	2	0	0	0	0	1	1	3	0	0	1	3	1	0	0	0	0	2	1	1	0					
		0.35%	0.0%	0.90%	0.0%	0.71%	0.0%	0.29%	0.0%	0.0%	0.91%	0.21%	0.0%	0.0%	0.0%	0.0%	0.71%	0.48%	2.36%	0.0%	0.0%	0.68%	0.78%	0.81%	0.0%	0.0%	0.0%	0.0%	0.43%	0.20%	0.47%	0.0%					
35	"18. ""ЛДПР"""	625	4	20	11	8	11	15	15	18	51	85	5	9	0	32	21	11	23	34	10	12	54	5	18	16	14	8	57	51	6	1					
		8.80%	1.77%	6.06%	5.64%	5.75%	6.25%	4.36%	10.27%	11.11%	11.67%	9.00%	4.13%	10.97%	0.0%	10.25%	15.10%	5.33%	18.11%	11.52%	7.63%	8.21%	14.06%	4.06%	12.32%	7.33%	14.0%	8.88%	12.33%	10.24%	2.83%	0.95%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	71	4	4	5	3	1	3	1	0	6	12	0	0	0	2	2	0	2	4	2	1	3	1	1	1	0	1	2	8	2	0					
		0.99%	1.77%	1.21%	2.56%	2.15%	0.56%	0.87%	0.68%	0.0%	1.37%	1.27%	0.0%	0.0%	0.0%	0.64%	1.43%	0.0%	1.57%	1.35%	1.52%	0.68%	0.78%	0.81%	0.68%	0.45%	0.0%	1.11%	0.43%	1.60%	0.94%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	1986	38	131	55	11	44	74	41	34	133	319	29	17	5	77	29	33	55	134	40	39	140	50	24	37	43	19	97	151	64	23					
		27.96%	16.88%	39.69%	28.20%	7.91%	25.0%	21.51%	28.08%	20.98%	30.43%	33.79%	23.96%	20.73%	4.71%	24.67%	20.86%	16.01%	43.30%	45.42%	30.53%	26.71%	36.45%	40.65%	16.43%	16.97%	43.0%	21.11%	20.99%	30.32%	30.18%	21.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0	1	2	0	1	1	1	0	0	0	1	0	1					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.61%	0.22%	0.10%	0.0%	0.0%	0.0%	0.32%	0.0%	0.48%	0.0%	0.0%	0.76%	1.36%	0.0%	0.81%	0.68%	0.45%	0.0%	0.0%	0.0%	0.20%	0.0%	0.95%					
39	"22. ""Развитие предпринимательства"""	36	0	1	0	0	2	1	0	0	11	9	1	2	0	2	0	1	0	0	0	1	1	1	0	1	0	1	0	0	1	0					
		0.50%	0.0%	0.30%	0.0%	0.0%	1.13%	0.29%	0.0%	0.0%	2.51%	0.95%	0.82%	2.43%	0.0%	0.64%	0.0%	0.48%	0.0%	0.0%	0.0%	0.68%	0.26%	0.81%	0.0%	0.45%	0.0%	1.11%	0.0%	0.0%	0.47%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	681	29	25	11	12	28	25	10	27	34	80	5	6	16	44	17	80	5	21	13	17	11	10	16	10	4	14	49	45	10	7					
		9.59%	12.88%	7.57%	5.64%	8.63%	15.90%	7.26%	6.84%	16.66%	7.78%	8.47%	4.13%	7.31%	15.09%	14.10%	12.23%	38.83%	3.93%	7.11%	9.92%	11.64%	2.86%	8.13%	10.95%	4.58%	4.0%	15.55%	10.60%	9.03%	4.71%	6.66%					
																																					
41	Против всех	241	6	10	8	2	5	10	7	8	12	35	8	0	4	20	4	13	4	6	2	8	7	8	7	6	2	1	16	11	8	3					
		3.39%	2.66%	3.03%	4.10%	1.43%	2.84%	2.90%	4.79%	4.93%	2.74%	3.70%	6.61%	0.0%	3.77%	6.41%	2.87%	6.31%	3.14%	2.03%	1.52%	5.47%	1.82%	6.50%	4.79%	2.75%	2.0%	1.11%	3.46%	2.20%	3.77%	2.85%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
