Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Тотемская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	589	15	46	9	17	105	16	9	22	5	19	5	22	5	10	30	30	5	6	7	9	15	23	4	27	11	17	5	11	17	15	15	25	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	291	14	29	12	21	14	14	6	3	3	6	2	5	4	4	6	5	2	4	1	6	32	16	7	11	13	9	5	9	3	3	3	11	8					
14	Число погашенных неиспользованных открепительных удостоверений	381	5	29	11	13	35	4	11	8	15	11	15	8	15	10	0	0	15	24	23	21	15	7	16	3	19	3	15	9	3	5	5	0	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	29	0	2	0	1	2	2	5	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	1	5	2	0	0	4	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3032	186	165	180	210	265	221	219	22	20	21	12	78	15	20	72	23	14	34	17	11	240	120	141	107	174	31	24	188	36	33	46	43	44					
		27.47%	33.10%	33.07%	32.32%	33.55%	31.44%	36.53%	36.26%	9.69%	12.99%	9.09%	14.12%	24.68%	17.44%	13.99%	24.32%	23.23%	12.07%	19.54%	23.29%	10.68%	31.62%	21.98%	25.04%	27.72%	30.96%	19.50%	26.67%	30.47%	25.35%	25.19%	20.91%	15.30%	24.04%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1710	78	79	78	73	118	66	76	45	24	29	3	42	13	28	35	16	6	33	14	18	136	129	107	67	92	22	10	96	15	13	48	55	46					
		15.49%	13.88%	15.83%	14.00%	11.66%	13.99%	10.91%	12.58%	19.82%	15.58%	12.55%	3.53%	13.29%	15.12%	19.58%	11.82%	16.16%	5.17%	18.97%	19.18%	17.48%	17.92%	23.63%	19.01%	17.36%	16.37%	13.84%	11.11%	15.56%	10.56%	9.92%	21.82%	19.57%	25.14%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	113	10	6	7	10	18	3	5	3	0	1	1	4	0	3	2	1	0	1	0	0	6	7	4	6	3	0	0	9	2	0	0	0	1					
		1.02%	1.78%	1.20%	1.26%	1.60%	2.14%	0.50%	0.83%	1.32%	0.00%	0.43%	1.18%	1.27%	0.00%	2.10%	0.68%	1.01%	0.00%	0.57%	0.00%	0.00%	0.79%	1.28%	0.71%	1.55%	0.53%	0.00%	0.00%	1.46%	1.41%	0.00%	0.00%	0.00%	0.55%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2046	105	100	97	143	153	119	108	37	24	42	15	45	4	52	69	22	14	29	13	36	70	81	87	66	101	56	14	114	39	28	34	102	27					
		18.54%	18.68%	20.04%	17.41%	22.84%	18.15%	19.67%	17.88%	16.30%	15.58%	18.18%	17.65%	14.24%	4.65%	36.36%	23.31%	22.22%	12.07%	16.67%	17.81%	34.95%	9.22%	14.84%	15.45%	17.10%	17.97%	35.22%	15.56%	18.48%	27.46%	21.37%	15.45%	36.30%	14.75%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	155	13	5	9	22	20	11	10	0	1	0	1	3	2	1	0	2	1	1	0	1	8	3	12	5	8	2	0	8	1	0	1	0	4					
		1.40%	2.31%	1.00%	1.62%	3.51%	2.37%	1.82%	1.66%	0.00%	0.65%	0.00%	1.18%	0.95%	2.33%	0.70%	0.00%	2.02%	0.86%	0.57%	0.00%	0.97%	1.05%	0.55%	2.13%	1.30%	1.42%	1.26%	0.00%	1.30%	0.70%	0.00%	0.45%	0.00%	2.19%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3721	159	135	173	153	249	169	172	115	82	135	50	135	48	36	104	34	77	72	25	32	285	194	197	123	172	46	39	183	48	55	87	77	60					
		33.71%	28.29%	27.05%	31.06%	24.44%	29.54%	27.93%	28.48%	50.66%	53.25%	58.44%	58.82%	42.72%	55.81%	25.17%	35.14%	34.34%	66.38%	41.38%	34.25%	31.07%	37.55%	35.53%	34.99%	31.87%	30.60%	28.93%	43.33%	29.66%	33.80%	41.98%	39.55%	27.40%	32.79%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	69	2	3	3	3	6	2	7	0	1	1	2	1	0	0	4	0	2	1	0	0	2	6	1	4	3	2	1	7	0	0	2	2	1					
		0.63%	0.36%	0.60%	0.54%	0.48%	0.71%	0.33%	1.16%	0.00%	0.65%	0.43%	2.35%	0.32%	0.00%	0.00%	1.35%	0.00%	1.72%	0.57%	0.00%	0.00%	0.26%	1.10%	0.18%	1.04%	0.53%	1.26%	1.11%	1.13%	0.00%	0.00%	0.91%	0.71%	0.55%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
