Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Тотемская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1270	30	35	30	15	60	20	15	40	30	15	20	10	60	80	30	60	30	45	30	50	50	60	100	30	25	20	30	20	45	30	20	50	40	45					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1111	28	31	13	12	46	10	14	40	26	15	16	7	59	68	30	60	30	45	25	48	47	47	82	24	23	19	26	20	37	17	18	48	40	40					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	585	33	38	31	51	35	25	23	8	5	8	4	2	25	6	11	9	5	0	7	5	7	100	37	15	10	30	2	2	22	6	3	6	8	6					
14	Число погашенных неиспользованных открепительных удостоверений	159	2	4	17	3	14	10	1	0	4	0	4	3	1	12	0	0	0	0	5	2	3	13	18	6	2	1	4	0	8	13	2	2	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	35	1	1	0	0	4	3	3	1	0	1	2	0	1	0	1	0	1	0	1	2	2	2	0	1	4	0	0	0	3	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	924	37	43	39	50	52	38	53	27	8	18	20	2	53	4	17	7	17	2	24	13	19	42	50	26	28	62	39	5	35	2	6	15	41	30					
		6.68%	5.37%	6.69%	6.54%	6.48%	6.00%	5.45%	6.76%	9.25%	4.02%	9.73%	15.38%	1.59%	11.57%	2.61%	8.85%	1.91%	12.50%	1.22%	10.48%	10.92%	12.84%	4.53%	6.95%	3.59%	5.89%	9.31%	19.70%	3.62%	4.72%	0.97%	3.08%	5.10%	11.78%	11.81%					
19	2.Всероссийская политическая партия «Гражданская Сила»	71	6	6	2	12	13	3	2	2	0	0	0	1	2	0	0	0	0	0	2	0	0	5	0	3	1	4	0	0	6	1	0	0	0	0					
		0.51%	0.87%	0.93%	0.34%	1.55%	1.50%	0.43%	0.26%	0.68%	0.00%	0.00%	0.00%	0.79%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.87%	0.00%	0.00%	0.54%	0.00%	0.41%	0.21%	0.60%	0.00%	0.00%	0.81%	0.49%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	0	0	3	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.35%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1194	98	59	68	105	81	66	49	15	7	13	6	7	26	5	23	55	3	7	20	14	18	31	24	80	25	53	25	7	71	28	27	20	39	19					
		8.63%	14.22%	9.18%	11.41%	13.60%	9.35%	9.47%	6.25%	5.14%	3.52%	7.03%	4.62%	5.56%	5.68%	3.27%	11.98%	15.03%	2.21%	4.27%	8.73%	11.76%	12.16%	3.34%	3.34%	11.03%	5.26%	7.96%	12.63%	5.07%	9.57%	13.59%	13.85%	6.80%	11.21%	7.48%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	36	2	2	3	7	5	3	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	1	2	0	0	0	0	0	0	0	0					
		0.26%	0.29%	0.31%	0.50%	0.91%	0.58%	0.43%	0.77%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.21%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	25	1	0	2	1	2	1	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	2	1	3	1	1	0	0	0	1	1	1	0	2					
		0.18%	0.15%	0.00%	0.34%	0.13%	0.23%	0.14%	0.13%	0.00%	0.00%	0.00%	0.00%	1.59%	0.00%	0.65%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.14%	0.41%	0.21%	0.15%	0.00%	0.00%	0.00%	0.49%	0.51%	0.34%	0.00%	0.79%					
24	7.Политическая партия «Либерально-демократическая партия России»	1399	63	78	57	64	107	82	98	18	15	18	7	9	38	11	20	27	9	9	24	10	10	108	76	71	54	75	17	14	95	15	9	25	42	24					
		10.11%	9.14%	12.13%	9.56%	8.29%	12.36%	11.76%	12.50%	6.16%	7.54%	9.73%	5.38%	7.14%	8.30%	7.19%	10.42%	7.38%	6.62%	5.49%	10.48%	8.40%	6.76%	11.64%	10.57%	9.79%	11.37%	11.26%	8.59%	10.14%	12.80%	7.28%	4.62%	8.50%	12.07%	9.45%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1124	58	47	49	86	88	71	79	12	18	11	11	7	32	12	19	56	9	2	9	6	7	76	36	47	47	60	17	14	52	26	10	21	15	14					
		8.13%	8.42%	7.31%	8.22%	11.14%	10.16%	10.19%	10.08%	4.11%	9.05%	5.95%	8.46%	5.56%	6.99%	7.84%	9.90%	15.30%	6.62%	1.22%	3.93%	5.04%	4.73%	8.19%	5.01%	6.48%	9.89%	9.01%	8.59%	10.14%	7.01%	12.62%	5.13%	7.14%	4.31%	5.51%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	68	3	1	7	2	6	2	4	0	2	1	0	0	5	0	1	2	0	0	0	1	1	3	5	3	0	6	0	0	6	0	0	0	3	4					
		0.49%	0.44%	0.16%	1.17%	0.26%	0.69%	0.29%	0.51%	0.00%	1.01%	0.54%	0.00%	0.00%	1.09%	0.00%	0.52%	0.55%	0.00%	0.00%	0.00%	0.84%	0.68%	0.32%	0.70%	0.41%	0.00%	0.90%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.86%	1.57%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8858	413	403	364	440	499	420	480	218	148	121	85	97	301	119	107	213	98	141	149	75	90	647	520	489	310	394	98	97	472	133	142	212	208	155					
		64.04%	59.94%	62.67%	61.07%	56.99%	57.62%	60.26%	61.22%	74.66%	74.37%	65.41%	65.38%	76.98%	65.72%	77.78%	55.73%	58.20%	72.06%	85.98%	65.07%	63.03%	60.81%	69.72%	72.32%	67.45%	65.26%	59.16%	49.49%	70.29%	63.61%	64.56%	72.82%	72.11%	59.77%	61.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	36	2	2	1	1	5	2	7	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	4	0	3	2	1	0	0	0	0	0	0	2					
		0.26%	0.29%	0.31%	0.17%	0.13%	0.58%	0.29%	0.89%	0.00%	0.00%	0.00%	0.77%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.22%	0.56%	0.00%	0.63%	0.30%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
