Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Перевозская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951					
		1.33%	1.93%	1.24%	2.80%	1.24%	1.5%	0.0%	0.79%	1.23%	0.72%	0.68%	1.61%	1.59%	0.0%	1.50%	0.34%	2.97%	0.37%	0.35%	1.57%	0.44%	0.71%					
30	"13. ""Демократическая партия России"""	17	2	5	0	2	0	1	0	0	1	2	0	1	0	1	0	0	0	1	0	1	0					
		0.19%	0.12%	0.41%	0.0%	0.20%	0.0%	0.51%	0.0%	0.0%	0.24%	1.36%	0.0%	0.53%	0.0%	0.25%	0.0%	0.0%	0.0%	0.35%	0.0%	0.22%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	3	2	2	2	0	0	1	0	1	0	1	0	0	0	0	0	0	3	1	1	0					
		0.19%	0.19%	0.16%	0.20%	0.20%	0.0%	0.0%	0.26%	0.0%	0.24%	0.0%	1.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%	0.78%	0.22%	0.0%					
32	"15. ""Партия СЛОН"""	18	4	3	3	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3					
		0.20%	0.25%	0.24%	0.31%	0.0%	1.0%	0.51%	0.0%	0.0%	0.0%	0.0%	3.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%					
33	"16. ""Родина"" (народно-патриотический союз)"""	407	88	54	38	65	16	2	11	9	14	3	0	6	13	18	14	1	6	11	4	21	13					
		4.60%	5.68%	4.47%	3.94%	6.76%	8.0%	1.02%	2.91%	5.55%	3.36%	2.04%	0.0%	3.19%	5.96%	4.52%	4.84%	0.99%	2.22%	3.92%	3.14%	4.65%	4.67%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	2	3	1	2	1	0	0	1	0	2	0	0	0	3	0	0	2	1	0	2	1					
		0.23%	0.12%	0.24%	0.10%	0.20%	0.5%	0.0%	0.0%	0.61%	0.0%	1.36%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.74%	0.35%	0.0%	0.44%	0.35%					
35	"18. ""ЛДПР"""	1131	219	180	165	118	21	23	43	13	64	23	8	16	14	55	37	4	27	32	12	36	21					
		12.79%	14.14%	14.90%	17.11%	12.27%	10.5%	11.79%	11.37%	8.02%	15.38%	15.64%	12.90%	8.51%	6.42%	13.81%	12.80%	3.96%	10.0%	11.42%	9.44%	7.98%	7.55%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	311	57	63	58	20	3	13	7	4	10	6	2	11	0	13	10	1	3	4	5	15	6					
		3.51%	3.68%	5.21%	6.01%	2.08%	1.5%	6.66%	1.85%	2.46%	2.40%	4.08%	3.22%	5.85%	0.0%	3.26%	3.46%	0.99%	1.11%	1.42%	3.93%	3.32%	2.15%					
37	"20. ""Политическая партия ""Единая Россия"""	2868	546	399	328	364	42	63	149	40	132	40	19	55	51	107	58	29	135	60	45	121	85					
		32.43%	35.27%	33.02%	34.02%	37.87%	21.0%	32.30%	39.41%	24.69%	31.73%	27.21%	30.64%	29.25%	23.39%	26.88%	20.06%	28.71%	50.0%	21.42%	35.43%	26.82%	30.57%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	1	1	3	0	1	0	0	0	0	0	0	0	2	0	1	2	2	1	1	1	0					
		0.18%	0.06%	0.08%	0.31%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.34%	1.98%	0.74%	0.35%	0.78%	0.22%	0.0%					
39	"22. ""Развитие предпринимательства"""	30	7	7	6	3	0	1	0	0	3	0	0	1	0	1	0	0	0	0	0	0	1					
		0.33%	0.45%	0.57%	0.62%	0.31%	0.0%	0.51%	0.0%	0.0%	0.72%	0.0%	0.0%	0.53%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1618	276	227	145	150	40	26	68	33	41	40	11	33	83	71	52	18	31	91	37	99	46					
		18.30%	17.82%	18.79%	15.04%	15.60%	20.0%	13.33%	17.98%	20.37%	9.85%	27.21%	17.74%	17.55%	38.07%	17.83%	17.99%	17.82%	11.48%	32.5%	29.13%	21.95%	16.54%					
																												
41	Против всех	285	52	45	24	29	7	9	7	4	15	2	1	4	10	15	7	1	3	9	2	24	15					
		3.22%	3.35%	3.72%	2.48%	3.01%	3.5%	4.61%	1.85%	2.46%	3.60%	1.36%	1.61%	2.12%	4.58%	3.76%	2.42%	0.99%	1.11%	3.21%	1.57%	5.32%	5.39%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
