Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Гергебильская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144					
14	Число погашенных открепительных удостоверений	87	11	6	6	4	2	4	5	4	9	5	2	7	7	7	3	1	1	2	1					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	"1. ""ЕДИНЕНИЕ"""	119	0	2	3	6	0	0	11	2	67	11	0	1	0	0	9	0	0	0	7					
		1.50%	0.0%	0.19%	0.26%	0.52%	0.0%	0.0%	3.25%	0.56%	6.03%	4.78%	0.0%	0.57%	0.0%	0.0%	2.26%	0.0%	0.0%	0.0%	5.26%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	301	4	5	1	271	0	0	18	0	1	1	0	0	0	0	0	0	0	0	0					
		3.79%	0.40%	0.47%	0.08%	23.56%	0.0%	0.0%	5.32%	0.0%	0.09%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	145	11	8	2	101	0	0	9	0	8	1	0	0	0	0	4	0	0	0	1					
		1.82%	1.10%	0.76%	0.17%	8.78%	0.0%	0.0%	2.66%	0.0%	0.72%	0.43%	0.0%	0.0%	0.0%	0.0%	1.00%	0.0%	0.0%	0.0%	0.75%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	22	3	4	3	3	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0					
		0.27%	0.30%	0.38%	0.26%	0.26%	0.0%	0.0%	1.18%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	11	1	4	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1					
		0.13%	0.10%	0.38%	0.0%	0.26%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%					
25	"8. ""Народно-республиканская партия России"""	9	4	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0					
		0.11%	0.40%	0.09%	0.0%	0.08%	0.0%	0.0%	0.59%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.20%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	362	57	11	13	155	0	40	7	4	50	3	0	0	0	5	2	0	1	8	6					
		4.56%	5.70%	1.05%	1.14%	13.47%	0.0%	27.97%	2.07%	1.12%	4.50%	1.30%	0.0%	0.0%	0.0%	1.38%	0.50%	0.0%	1.72%	9.30%	4.51%					
28	"11. ""Истинные патриоты России"""	4416	560	623	789	193	10	5	136	313	771	168	57	154	57	192	242	19	20	28	79					
		55.69%	56.05%	59.78%	69.51%	16.78%	20.0%	3.49%	40.23%	87.92%	69.39%	73.04%	98.27%	88.0%	64.04%	53.33%	60.95%	100.0%	34.48%	32.55%	59.39%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	71	15	15	2	2	0	0	0	3	4	0	0	0	0	0	29	0	0	0	1					
		0.89%	1.50%	1.43%	0.17%	0.17%	0.0%	0.0%	0.0%	0.84%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	7.30%	0.0%	0.0%	0.0%	0.75%					
30	"13. ""Демократическая партия России"""	16	2	1	2	2	0	0	0	2	5	1	0	0	0	0	1	0	0	0	0					
		0.20%	0.20%	0.09%	0.17%	0.17%	0.0%	0.0%	0.0%	0.56%	0.45%	0.43%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	8	4	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.40%	0.19%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	4	6	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0					
		0.16%	0.40%	0.57%	0.08%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	30	4	11	0	3	0	0	5	0	3	1	0	1	0	0	2	0	0	0	0					
		0.37%	0.40%	1.05%	0.0%	0.26%	0.0%	0.0%	1.47%	0.0%	0.27%	0.43%	0.0%	0.57%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	3	7	1	0	0	0	1	1	0	4	0	0	0	1	2	0	0	0	0					
		0.25%	0.30%	0.67%	0.08%	0.0%	0.0%	0.0%	0.29%	0.28%	0.0%	1.73%	0.0%	0.0%	0.0%	0.27%	0.50%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	43	10	13	1	1	0	0	8	0	8	2	0	0	0	0	0	0	0	0	0					
		0.54%	1.00%	1.24%	0.08%	0.08%	0.0%	0.0%	2.36%	0.0%	0.72%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	155	10	9	2	29	0	0	52	0	0	2	0	0	0	0	1	0	0	50	0					
		1.95%	1.00%	0.86%	0.17%	2.52%	0.0%	0.0%	15.38%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	58.13%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	1291	116	109	244	318	40	98	24	17	4	19	0	2	16	158	87	0	32	0	7					
		16.28%	11.61%	10.46%	21.49%	27.65%	80.0%	68.53%	7.10%	4.77%	0.36%	8.26%	0.0%	1.14%	17.97%	43.88%	21.91%	0.0%	55.17%	0.0%	5.26%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	2	5	1	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0					
		0.20%	0.20%	0.47%	0.08%	0.34%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	5	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0					
		0.06%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	741	162	180	56	48	0	0	48	5	141	16	1	14	16	4	18	0	5	0	27					
		9.34%	16.21%	17.27%	4.93%	4.17%	0.0%	0.0%	14.20%	1.40%	12.69%	6.95%	1.72%	8.0%	17.97%	1.11%	4.53%	0.0%	8.62%	0.0%	20.30%					
																										
41	Против всех	49	19	7	1	3	0	0	3	4	9	1	0	1	0	0	0	0	0	0	1					
		0.61%	1.90%	0.67%	0.08%	0.26%	0.0%	0.0%	0.88%	1.12%	0.81%	0.43%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
