Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Омутнинская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	280	1	7	11	13	12	12	3	13	11	32	12	11	19	6	12	8	6	3	9	1	9	6	1	14	13	14	7	3	1	2	1	1	1	1	1	0	2	1					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	132	1	2	1	3	4	4	1	3	4	31	7	5	3	1	2	3	3	3	2	1	5	6	1	10	9	5	4	2	0	2	1	0	0	0	1	0	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	75	0	0	2	5	2	6	3	6	1	2	1	4	1	2	3	1	3	0	0	0	4	1	3	8	1	6	1	1	0	0	4	0	0	0	1	0	1	2					
14	Число погашенных открепительных удостоверений	148	0	5	10	10	8	8	2	10	7	1	5	6	16	5	10	5	3	0	7	0	4	0	0	4	4	9	3	1	1	0	0	1	1	1	0	0	0	1					
15	Число открепительных удостоверений выданных ТИК	20	0	4	2	1	1	1	0	0	1	0	1	2	1	0	0	0	0	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	222	6	2	9	7	16	10	6	10	5	9	5	6	3	7	11	7	5	6	12	0	7	13	1	8	9	8	7	4	1	4	7	1	3	0	0	4	2	1					
		1.20%	2.71%	0.36%	1.54%	0.80%	2.02%	1.17%	0.63%	1.13%	0.65%	1.24%	0.73%	0.87%	0.42%	1.77%	1.50%	1.35%	1.35%	1.76%	1.82%	0.0%	1.03%	2.83%	0.87%	0.79%	1.01%	0.84%	1.34%	1.44%	0.97%	2.36%	5.03%	1.53%	2.30%	0.0%	0.0%	3.30%	0.80%	1.47%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	405	7	7	13	44	32	28	29	27	24	23	21	15	24	5	5	3	4	0	5	0	7	4	0	17	14	24	4	7	1	3	0	1	2	0	1	2	2	0					
		2.20%	3.16%	1.28%	2.22%	5.04%	4.04%	3.30%	3.09%	3.06%	3.14%	3.18%	3.10%	2.17%	3.39%	1.26%	0.68%	0.58%	1.08%	0.0%	0.75%	0.0%	1.03%	0.87%	0.0%	1.68%	1.57%	2.54%	0.76%	2.53%	0.97%	1.77%	0.0%	1.53%	1.53%	0.0%	1.19%	1.65%	0.80%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	744	3	9	18	36	30	30	35	37	27	20	27	19	37	15	27	22	23	8	54	2	32	19	4	53	42	19	19	22	4	2	7	5	4	6	9	5	9	4					
		4.04%	1.35%	1.65%	3.08%	4.12%	3.78%	3.53%	3.73%	4.19%	3.53%	2.76%	3.98%	2.75%	5.24%	3.80%	3.69%	4.27%	6.25%	2.35%	8.20%	4.16%	4.71%	4.13%	3.50%	5.24%	4.72%	2.01%	3.64%	7.97%	3.88%	1.18%	5.03%	7.69%	3.07%	8.69%	10.71%	4.13%	3.61%	5.88%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	653	7	12	23	36	41	41	58	56	25	31	25	39	19	4	14	14	7	4	15	0	17	13	1	31	43	38	7	5	0	5	3	0	1	4	0	2	8	4					
		3.55%	3.16%	2.20%	3.93%	4.12%	5.17%	4.83%	6.18%	6.35%	3.27%	4.28%	3.69%	5.66%	2.69%	1.01%	1.91%	2.71%	1.90%	1.17%	2.27%	0.0%	2.50%	2.83%	0.87%	3.06%	4.83%	4.02%	1.34%	1.81%	0.0%	2.95%	2.15%	0.0%	0.76%	5.79%	0.0%	1.65%	3.21%	5.88%					
22	"5. ""За Русь Святую"""	106	0	4	5	2	3	3	5	3	1	2	4	1	5	3	3	4	1	7	8	0	5	6	1	3	4	3	3	7	0	1	1	2	0	1	1	2	2	0					
		0.57%	0.0%	0.73%	0.85%	0.22%	0.37%	0.35%	0.53%	0.34%	0.13%	0.27%	0.59%	0.14%	0.70%	0.76%	0.41%	0.77%	0.27%	2.06%	1.21%	0.0%	0.73%	1.30%	0.87%	0.29%	0.44%	0.31%	0.57%	2.53%	0.0%	0.59%	0.71%	3.07%	0.0%	1.44%	1.19%	1.65%	0.80%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	50	1	2	2	1	4	1	0	0	1	1	2	0	0	0	1	2	0	0	4	0	5	10	1	2	2	2	1	2	0	0	1	0	0	1	0	0	1	0					
		0.27%	0.45%	0.36%	0.34%	0.11%	0.50%	0.11%	0.0%	0.0%	0.13%	0.13%	0.29%	0.0%	0.0%	0.0%	0.13%	0.38%	0.0%	0.0%	0.60%	0.0%	0.73%	2.17%	0.87%	0.19%	0.22%	0.21%	0.19%	0.72%	0.0%	0.0%	0.71%	0.0%	0.0%	1.44%	0.0%	0.0%	0.40%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	121	4	8	7	8	4	9	4	8	6	8	4	4	1	1	2	4	1	2	4	2	3	1	1	9	4	5	3	3	0	1	0	0	0	0	0	0	0	0					
		0.65%	1.80%	1.47%	1.19%	0.91%	0.50%	1.06%	0.42%	0.90%	0.78%	1.10%	0.59%	0.58%	0.14%	0.25%	0.27%	0.77%	0.27%	0.58%	0.60%	4.16%	0.44%	0.21%	0.87%	0.89%	0.44%	0.52%	0.57%	1.08%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	25	0	1	0	0	2	1	2	1	0	0	2	1	0	0	0	0	0	0	5	0	1	1	1	2	2	0	0	1	0	0	0	0	1	0	0	0	1	0					
		0.13%	0.0%	0.18%	0.0%	0.0%	0.25%	0.11%	0.21%	0.11%	0.0%	0.0%	0.29%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.14%	0.21%	0.87%	0.19%	0.22%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.40%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	75	1	2	2	4	4	6	1	3	6	6	4	3	1	1	0	2	0	2	0	0	4	8	0	2	4	6	0	0	0	1	1	0	0	0	0	0	1	0					
		0.40%	0.45%	0.36%	0.34%	0.45%	0.50%	0.70%	0.10%	0.34%	0.78%	0.82%	0.59%	0.43%	0.14%	0.25%	0.0%	0.38%	0.0%	0.58%	0.0%	0.0%	0.58%	1.74%	0.0%	0.19%	0.44%	0.63%	0.0%	0.0%	0.0%	0.59%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%					
27	"10. ""Аграрная партия России"""	868	12	21	20	42	37	35	38	25	42	33	42	16	34	24	25	24	14	6	20	4	25	15	2	38	39	34	65	15	18	45	22	3	7	0	7	13	4	2					
		4.72%	5.42%	3.86%	3.42%	4.81%	4.67%	4.12%	4.05%	2.83%	5.50%	4.56%	6.20%	2.32%	4.81%	6.09%	3.42%	4.66%	3.80%	1.76%	3.03%	8.33%	3.68%	3.26%	1.75%	3.75%	4.38%	3.60%	12.47%	5.43%	17.47%	26.62%	15.82%	4.61%	5.38%	0.0%	8.33%	10.74%	1.60%	2.94%					
28	"11. ""Истинные патриоты России"""	15	0	0	0	0	0	2	0	0	1	0	2	1	0	1	2	0	1	0	1	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.13%	0.0%	0.29%	0.14%	0.0%	0.25%	0.27%	0.0%	0.27%	0.0%	0.15%	0.0%	0.0%	0.21%	0.0%	0.0%	0.22%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	236	4	9	6	8	7	20	9	14	12	8	8	9	9	9	5	7	5	7	12	0	9	1	0	10	10	15	4	2	0	4	2	2	4	0	1	1	2	1					
		1.28%	1.80%	1.65%	1.02%	0.91%	0.88%	2.35%	0.95%	1.58%	1.57%	1.10%	1.18%	1.30%	1.27%	2.28%	0.68%	1.35%	1.35%	2.06%	1.82%	0.0%	1.32%	0.21%	0.0%	0.98%	1.12%	1.58%	0.76%	0.72%	0.0%	2.36%	1.43%	3.07%	3.07%	0.0%	1.19%	0.82%	0.80%	1.47%					
30	"13. ""Демократическая партия России"""	69	0	2	3	3	2	2	1	1	2	2	7	2	7	0	4	2	0	2	1	0	2	2	0	4	4	7	3	2	0	0	0	0	0	0	0	1	1	0					
		0.37%	0.0%	0.36%	0.51%	0.34%	0.25%	0.23%	0.10%	0.11%	0.26%	0.27%	1.03%	0.29%	0.99%	0.0%	0.54%	0.38%	0.0%	0.58%	0.15%	0.0%	0.29%	0.43%	0.0%	0.39%	0.44%	0.74%	0.57%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.40%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	63	3	1	0	3	1	0	0	1	0	6	2	3	4	2	3	1	1	2	2	0	1	2	1	8	0	5	2	2	0	1	1	0	1	0	0	2	1	1					
		0.34%	1.35%	0.18%	0.0%	0.34%	0.12%	0.0%	0.0%	0.11%	0.0%	0.82%	0.29%	0.43%	0.56%	0.50%	0.41%	0.19%	0.27%	0.58%	0.30%	0.0%	0.14%	0.43%	0.87%	0.79%	0.0%	0.52%	0.38%	0.72%	0.0%	0.59%	0.71%	0.0%	0.76%	0.0%	0.0%	1.65%	0.40%	1.47%					
32	"15. ""Партия СЛОН"""	30	0	1	1	0	0	4	2	2	3	0	0	2	1	1	1	0	0	0	2	0	0	1	0	2	1	4	1	0	0	0	1	0	0	0	0	0	0	0					
		0.16%	0.0%	0.18%	0.17%	0.0%	0.0%	0.47%	0.21%	0.22%	0.39%	0.0%	0.0%	0.29%	0.14%	0.25%	0.13%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.21%	0.0%	0.19%	0.11%	0.42%	0.19%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1554	19	33	69	83	91	104	123	134	62	83	60	54	64	45	54	32	10	15	33	0	39	29	2	73	37	74	36	11	16	9	5	3	4	9	9	11	14	5					
		8.45%	8.59%	6.06%	11.81%	9.50%	11.48%	12.26%	13.11%	15.20%	8.12%	11.47%	8.86%	7.83%	9.06%	11.42%	7.39%	6.21%	2.71%	4.42%	5.01%	0.0%	5.74%	6.31%	1.75%	7.22%	4.16%	7.83%	6.90%	3.98%	15.53%	5.32%	3.59%	4.61%	3.07%	13.04%	10.71%	9.09%	5.62%	7.35%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	68	6	4	0	0	0	2	1	3	4	3	1	1	0	2	6	2	1	1	3	0	1	4	1	3	2	3	7	2	0	0	0	0	0	0	1	0	4	0					
		0.36%	2.71%	0.73%	0.0%	0.0%	0.0%	0.23%	0.10%	0.34%	0.52%	0.41%	0.14%	0.14%	0.0%	0.50%	0.82%	0.38%	0.27%	0.29%	0.45%	0.0%	0.14%	0.87%	0.87%	0.29%	0.22%	0.31%	1.34%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	1.60%	0.0%					
35	"18. ""ЛДПР"""	2632	31	115	73	112	118	97	87	100	124	76	93	90	121	53	136	84	48	42	87	7	86	62	17	202	160	166	41	24	12	15	20	16	18	11	27	15	37	9					
		14.31%	14.02%	21.13%	12.5%	12.82%	14.89%	11.43%	9.27%	11.35%	16.25%	10.51%	13.73%	13.06%	17.13%	13.45%	18.63%	16.31%	13.04%	12.38%	13.22%	14.58%	12.66%	13.50%	14.91%	19.98%	17.99%	17.58%	7.86%	8.69%	11.65%	8.87%	14.38%	24.61%	13.84%	15.94%	32.14%	12.39%	14.85%	13.23%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	471	7	13	11	18	18	29	26	27	15	15	14	25	18	8	10	10	5	10	14	1	19	6	4	28	25	26	18	14	0	4	3	4	2	2	4	3	11	4					
		2.56%	3.16%	2.38%	1.88%	2.06%	2.27%	3.41%	2.77%	3.06%	1.96%	2.07%	2.06%	3.62%	2.54%	2.03%	1.36%	1.94%	1.35%	2.94%	2.12%	2.08%	2.79%	1.30%	3.50%	2.76%	2.81%	2.75%	3.45%	5.07%	0.0%	2.36%	2.15%	6.15%	1.53%	2.89%	4.76%	2.47%	4.41%	5.88%					
37	"20. ""Политическая партия ""Единая Россия"""	6585	57	201	226	294	259	247	292	254	293	296	223	248	236	139	289	189	161	175	258	14	286	207	50	315	299	327	216	120	26	58	50	22	65	17	12	30	109	25					
		35.82%	25.79%	36.94%	38.69%	33.67%	32.70%	29.12%	31.13%	28.83%	38.40%	40.94%	32.93%	35.99%	33.42%	35.27%	39.58%	36.69%	43.75%	51.62%	39.20%	29.16%	42.12%	45.09%	43.85%	31.15%	33.63%	34.63%	41.45%	43.47%	25.24%	34.31%	35.97%	33.84%	50.0%	24.63%	14.28%	24.79%	43.77%	36.76%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	0	4	1	2	1	0	2	1	0	2	1	1	0	4	3	4	0	0	1	0	2	1	1	2	1	2	0	1	0	0	0	0	0	0	0	2	1	0					
		0.21%	0.0%	0.73%	0.17%	0.22%	0.12%	0.0%	0.21%	0.11%	0.0%	0.27%	0.14%	0.14%	0.0%	1.01%	0.41%	0.77%	0.0%	0.0%	0.15%	0.0%	0.29%	0.21%	0.87%	0.19%	0.11%	0.21%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.65%	0.40%	0.0%					
39	"22. ""Развитие предпринимательства"""	43	1	1	0	2	2	5	2	1	2	3	4	1	1	0	1	0	1	1	0	0	1	2	0	6	2	0	0	1	1	0	0	0	1	0	0	0	1	0					
		0.23%	0.45%	0.18%	0.0%	0.22%	0.25%	0.58%	0.21%	0.11%	0.26%	0.41%	0.59%	0.14%	0.14%	0.0%	0.13%	0.0%	0.27%	0.29%	0.0%	0.0%	0.14%	0.43%	0.0%	0.59%	0.22%	0.0%	0.0%	0.36%	0.97%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.40%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2214	33	52	63	129	72	139	176	129	77	70	80	103	81	56	95	78	67	26	64	12	93	30	14	102	105	96	57	20	11	8	7	4	10	12	10	13	14	6					
		12.04%	14.93%	9.55%	10.78%	14.77%	9.09%	16.39%	18.76%	14.64%	10.09%	9.68%	11.81%	14.94%	11.47%	14.21%	13.01%	15.14%	18.20%	7.66%	9.72%	25.0%	13.69%	6.53%	12.28%	10.08%	11.81%	10.16%	10.94%	7.24%	10.67%	4.73%	5.03%	6.15%	7.69%	17.39%	11.90%	10.74%	5.62%	8.82%					
																																													
41	Против всех	730	11	19	15	30	31	29	28	34	21	22	35	35	22	8	16	17	9	17	21	3	12	11	6	73	60	61	21	4	11	5	6	0	5	6	2	8	12	4					
		3.97%	4.97%	3.49%	2.56%	3.43%	3.91%	3.41%	2.98%	3.85%	2.75%	3.04%	5.16%	5.07%	3.11%	2.03%	2.19%	3.30%	2.44%	5.01%	3.19%	6.25%	1.76%	2.39%	5.26%	7.22%	6.74%	6.46%	4.03%	1.44%	10.67%	2.95%	4.31%	0.0%	3.84%	8.69%	2.38%	6.61%	4.81%	5.88%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
