7	Число избирательных бюллетеней в переносных ящиках для голосования	3068	123	42	31	85	46	38	43	24	20	19	42	22	27	30	33	20	15	7	6	31	14	0	26	0	23	21	47	8	19	39	59	20	0	43	52	48	102	19	50	22	28	103	289	121	229	160	129	137	24	95	43	54	95	50	63	36	30	66	0					
8	Число бюллетеней в стационарных ящиках для голосования	40408	882	992	936	962	593	675	306	884	901	976	985	1006	1125	1143	1079	933	853	1024	1291	1084	959	139	215	77	983	1033	657	203	1031	993	804	155	823	809	612	577	558	601	779	128	1150	1136	684	464	727	557	354	479	132	607	96	40	1276	602	709	238	210	139	42					
9	Число недействительных избирательных бюллетеней	471	10	14	12	3	4	9	1	10	14	7	15	18	19	12	15	10	7	13	25	20	7	0	5	1	11	3	7	0	21	15	9	0	6	12	9	6	9	14	14	2	5	6	7	5	6	3	8	4	3	9	3	0	12	6	3	0	0	2	0					
10	Число действительных избирательных бюллетеней	43005	995	1020	955	1044	635	704	348	898	907	988	1012	1010	1133	1161	1097	943	861	1018	1272	1095	966	139	236	76	995	1051	697	211	1029	1017	854	175	817	840	655	619	651	606	815	148	1173	1233	966	580	950	714	475	612	153	693	136	94	1359	646	769	274	240	203	42					
11	Число полученных открепительных  удостоверений	1322	23	30	30	17	16	15	10	15	20	20	20	23	25	25	23	20	25	30	36	26	25	5	10	0	50	40	30	15	50	40	25	10	20	50	20	20	15	15	15	5	35	20	53	85	25	15	25	20	5	20	10	5	25	25	20	5	5	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1097	21	25	22	16	16	14	6	15	20	20	10	23	20	19	21	11	25	23	36	25	24	1	6	0	42	40	16	6	43	40	24	3	20	41	11	6	11	11	15	3	29	20	53	85	20	8	24	15	2	18	5	0	25	13	15	1	3	7	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	837	14	9	6	8	15	16	3	13	7	3	6	17	15	16	11	7	37	7	43	74	36	10	29	3	4	15	11	2	13	21	20	8	4	7	5	5	7	5	24	1	28	8	22	12	22	11	7	39	7	11	11	0	19	12	22	48	0	1	0					
14	Число неиспользованных открепительных удостоверений	225	2	5	8	1	0	1	4	0	0	0	10	0	5	6	2	9	0	7	0	1	1	4	4	0	8	0	14	9	7	0	1	7	0	9	9	14	4	4	0	2	6	0	0	0	5	7	1	5	3	2	5	5	0	12	5	4	2	3	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	23	0	0	1	0	1	0	2	1	0	0	2	1	2	0	0	0	1	1	0	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																		
18	Богданов Андрей Владимирович	570	11	9	12	13	9	10	8	19	9	20	20	19	21	16	28	15	11	9	24	29	14	1	2	1	16	16	3	1	13	11	15	1	10	3	12	3	8	5	8	2	16	11	11	4	11	4	4	3	1	7	1	0	11	12	9	3	3	2	0					
		1.31%	1.09%	0.87%	1.24%	1.24%	1.41%	1.40%	2.29%	2.09%	0.98%	2.01%	1.95%	1.85%	1.82%	1.36%	2.52%	1.57%	1.27%	0.87%	1.85%	2.60%	1.44%	0.72%	0.83%	1.30%	1.59%	1.52%	0.43%	0.47%	1.24%	1.07%	1.74%	0.57%	1.22%	0.35%	1.81%	0.48%	1.21%	0.81%	0.97%	1.33%	1.36%	0.89%	1.13%	0.68%	1.15%	0.56%	0.83%	0.49%	0.64%	0.99%	0.72%	0.00%	0.80%	1.84%	1.17%	1.09%	1.25%	0.98%	0.00%					
19	Жириновский Владимир Вольфович	4681	115	130	125	116	72	88	45	109	101	96	128	101	120	149	104	111	111	125	188	112	130	17	30	6	90	84	72	29	82	103	110	18	88	69	73	49	68	44	82	11	122	165	110	73	116	66	48	56	11	61	6	11	114	57	74	28	41	20	1					
		10.77%	11.44%	12.57%	12.93%	11.08%	11.27%	12.34%	12.89%	12.00%	10.97%	9.65%	12.46%	9.82%	10.42%	12.70%	9.35%	11.65%	12.79%	12.12%	14.49%	10.04%	13.36%	12.23%	12.45%	7.79%	8.95%	7.97%	10.23%	13.74%	7.81%	9.98%	12.75%	10.29%	10.69%	8.10%	10.99%	7.84%	10.30%	7.10%	9.89%	7.33%	10.36%	13.32%	11.31%	12.48%	12.13%	9.21%	9.94%	9.09%	7.05%	8.69%	4.32%	11.70%	8.32%	8.74%	9.59%	10.22%	17.08%	9.76%	2.38%					
20	Зюганов Геннадий Андреевич	8994	228	204	228	238	136	157	82	213	245	248	203	220	279	266	261	222	160	229	254	261	223	46	48	14	227	228	147	53	290	272	196	29	227	168	157	117	130	130	166	35	100	209	167	118	127	87	64	84	7	134	19	17	201	140	143	72	34	34	0					
		20.69%	22.69%	19.73%	23.58%	22.73%	21.28%	22.02%	23.50%	23.46%	26.60%	24.92%	19.77%	21.40%	24.22%	22.68%	23.47%	23.29%	18.43%	22.21%	19.58%	23.41%	22.92%	33.09%	19.92%	18.18%	22.56%	21.63%	20.88%	25.12%	27.62%	26.36%	22.71%	16.57%	27.58%	19.72%	23.64%	18.72%	19.70%	20.97%	20.02%	23.33%	8.49%	16.87%	17.16%	20.17%	13.28%	12.13%	13.25%	13.64%	4.49%	19.09%	13.67%	18.09%	14.66%	21.47%	18.52%	26.28%	14.17%	16.59%	0.00%					
21	Медведев Дмитрий Анатольевич	28760	641	677	590	677	418	449	213	557	552	624	661	670	713	730	704	595	579	655	806	693	599	75	156	55	662	723	475	128	644	631	533	127	492	600	413	450	445	427	559	100	935	848	678	385	696	557	359	469	134	491	110	66	1033	437	543	171	162	147	41					
		66.15%	63.78%	65.47%	61.01%	64.66%	65.41%	62.97%	61.03%	61.34%	59.93%	62.71%	64.36%	65.18%	61.89%	62.23%	63.31%	62.43%	66.71%	63.53%	62.14%	62.15%	61.56%	53.96%	64.73%	71.43%	65.81%	68.60%	67.47%	60.66%	61.33%	61.14%	61.76%	72.57%	59.78%	70.42%	62.20%	72.00%	67.42%	68.87%	67.43%	66.67%	79.37%	68.44%	69.68%	65.81%	72.80%	77.68%	74.33%	76.14%	85.90%	69.94%	79.14%	70.21%	75.35%	67.02%	70.34%	62.41%	67.50%	71.71%	97.62%					
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
