Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Спасская городская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №896	УИК №897	УИК №898	УИК №899					
19	2.Всероссийская политическая партия «Гражданская Сила»	167	10	9	12	0	2	0	11	8	13	9	10	8	1	1	8	0	4	0	1	1	2	14	10	5	9	7	2	2	8					
		0.77%	1.18%	0.77%	1.25%	0.00%	0.35%	0.00%	1.03%	0.76%	1.22%	0.94%	1.45%	0.83%	0.33%	0.27%	1.09%	0.00%	0.85%	0.00%	0.61%	0.17%	0.35%	1.16%	0.92%	0.44%	0.87%	0.62%	0.21%	0.57%	0.83%					
20	3.Политическая партия «Демократическая партия России»	33	1	3	0	0	0	0	1	0	3	1	0	0	0	0	0	0	1	14	0	0	0	2	1	0	2	1	0	0	3					
		0.15%	0.12%	0.26%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.28%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	5.67%	0.00%	0.00%	0.00%	0.17%	0.09%	0.00%	0.19%	0.09%	0.00%	0.00%	0.31%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2999	112	104	134	78	76	38	131	126	131	143	119	125	28	28	103	16	34	82	19	68	68	118	161	238	201	184	173	37	124					
		13.76%	13.19%	8.87%	13.96%	12.94%	13.33%	10.83%	12.32%	11.91%	12.28%	14.97%	17.22%	12.93%	9.33%	7.45%	14.09%	9.58%	7.25%	33.20%	11.52%	11.64%	11.87%	9.74%	14.88%	21.06%	19.50%	16.24%	17.82%	10.51%	12.90%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	114	8	2	2	1	3	0	6	12	7	5	3	9	0	1	12	0	0	0	2	3	0	6	5	4	7	6	9	0	1					
		0.52%	0.94%	0.17%	0.21%	0.17%	0.53%	0.00%	0.56%	1.13%	0.66%	0.52%	0.43%	0.93%	0.00%	0.27%	1.64%	0.00%	0.00%	0.00%	1.21%	0.51%	0.00%	0.50%	0.46%	0.35%	0.68%	0.53%	0.93%	0.00%	0.10%					
23	6.Политическая партия «Партия социальной справедливости»	65	1	8	1	2	2	1	3	7	3	1	3	3	2	1	1	0	1	0	2	2	2	3	1	5	3	1	3	2	1					
		0.30%	0.12%	0.68%	0.10%	0.33%	0.35%	0.28%	0.28%	0.66%	0.28%	0.10%	0.43%	0.31%	0.67%	0.27%	0.14%	0.00%	0.21%	0.00%	1.21%	0.34%	0.35%	0.25%	0.09%	0.44%	0.29%	0.09%	0.31%	0.57%	0.10%					
24	7.Политическая партия «Либерально-демократическая партия России»	2755	88	167	96	106	68	51	153	156	144	121	90	124	34	48	101	24	61	0	32	69	75	194	131	127	96	152	108	34	105					
		12.64%	10.37%	14.25%	10.00%	17.58%	11.93%	14.53%	14.39%	14.74%	13.50%	12.67%	13.02%	12.82%	11.33%	12.77%	13.82%	14.37%	13.01%	0.00%	19.39%	11.82%	13.09%	16.02%	12.11%	11.24%	9.31%	13.42%	11.12%	9.66%	10.93%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2132	72	132	94	50	61	37	99	109	145	94	69	86	20	20	60	10	36	26	17	38	45	94	107	140	128	91	120	28	104					
		9.78%	8.48%	11.26%	9.79%	8.29%	10.70%	10.54%	9.31%	10.30%	13.59%	9.84%	9.99%	8.89%	6.67%	5.32%	8.21%	5.99%	7.68%	10.53%	10.30%	6.51%	7.85%	7.76%	9.89%	12.39%	12.42%	8.03%	12.36%	7.95%	10.82%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	169	9	13	6	6	4	2	12	4	13	4	5	11	2	1	6	1	3	2	0	3	5	14	5	2	12	4	4	3	13					
		0.78%	1.06%	1.11%	0.63%	0.99%	0.70%	0.57%	1.13%	0.38%	1.22%	0.42%	0.72%	1.14%	0.67%	0.27%	0.82%	0.60%	0.64%	0.81%	0.00%	0.51%	0.87%	1.16%	0.46%	0.18%	1.16%	0.35%	0.41%	0.85%	1.35%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12387	499	703	576	344	331	211	585	591	553	513	362	567	199	261	412	108	317	118	86	382	362	712	597	567	517	639	497	224	554					
		56.85%	58.78%	59.98%	60.00%	57.05%	58.07%	60.11%	55.03%	55.86%	51.83%	53.72%	52.39%	58.63%	66.33%	69.41%	56.36%	64.67%	67.59%	47.77%	52.12%	65.41%	63.18%	58.79%	55.18%	50.18%	50.15%	56.40%	51.18%	63.64%	57.65%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	257	7	10	10	5	2	1	16	16	23	34	3	7	1	2	13	2	0	3	1	0	6	14	27	9	16	8	10	3	8					
		1.18%	0.82%	0.85%	1.04%	0.83%	0.35%	0.28%	1.51%	1.51%	2.16%	3.56%	0.43%	0.72%	0.33%	0.53%	1.78%	1.20%	0.00%	1.21%	0.61%	0.00%	1.05%	1.16%	2.50%	0.80%	1.55%	0.71%	1.03%	0.85%	0.83%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
