Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Большеболдинская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277					
20	. Миронов Сергей Михайлович	71	3	2	3	4	9	6	3	7	0	0	0	2	0	0	0	1	4	8	0	7	0	2	2	2	3	3	0	0					
		1.00%	1.78%	1.90%	1.10%	1.38%	1.04%	0.84%	0.49%	1.79%	0.00%	0.00%	0.00%	1.23%	0.00%	0.00%	0.00%	2.56%	0.72%	2.16%	0.00%	1.92%	0.00%	0.65%	0.80%	4.88%	3.26%	0.85%	0.00%	0.00%					
21	. Путин Владимир Владимирович	4485	66	50	178	208	587	479	424	238	113	101	41	94	51	147	64	33	382	198	36	184	155	194	126	32	54	194	37	19					
		63.25%	39.05%	47.62%	65.44%	71.97%	67.70%	66.99%	68.94%	60.87%	70.62%	63.52%	91.11%	57.67%	91.07%	56.54%	64.00%	84.62%	69.20%	53.51%	53.73%	50.55%	74.16%	63.40%	50.40%	78.05%	58.70%	55.27%	61.67%	79.17%					
22	. Хакамада Ирина Муцуовна	95	4	0	4	6	17	10	11	2	1	1	2	3	0	2	2	0	5	6	0	4	2	4	2	1	1	4	1	0					
		1.34%	2.37%	0.00%	1.47%	2.08%	1.96%	1.40%	1.79%	0.51%	0.62%	0.63%	4.44%	1.84%	0.00%	0.77%	2.00%	0.00%	0.91%	1.62%	0.00%	1.10%	0.96%	1.31%	0.80%	2.44%	1.09%	1.14%	1.67%	0.00%					
23	. Харитонов Николай Михайлович	1753	74	46	68	47	140	143	100	115	28	39	2	51	3	96	14	3	111	125	18	140	42	80	91	5	29	122	17	4					
		24.72%	43.79%	43.81%	25.00%	16.26%	16.15%	20.00%	16.26%	29.41%	17.50%	24.53%	4.44%	31.29%	5.36%	36.92%	14.00%	7.69%	20.11%	33.78%	26.87%	38.46%	20.10%	26.14%	36.40%	12.20%	31.52%	34.76%	28.33%	16.67%					
																																			
24	Против всех	119	6	0	4	3	27	19	18	5	1	1	0	1	0	1	3	0	3	7	1	2	0	9	5	0	2	0	1	0					
		1.68%	3.55%	0.00%	1.47%	1.04%	3.11%	2.66%	2.93%	1.28%	0.62%	0.63%	0.00%	0.61%	0.00%	0.38%	3.00%	0.00%	0.54%	1.89%	1.49%	0.55%	0.00%	2.94%	2.00%	0.00%	2.17%	0.00%	1.67%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
