Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Кизилюртовская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708					
14	Число погашенных неиспользованных открепительных удостоверений	765	23	23	23	23	23	23	16	23	23	23	23	23	23	22	23	23	23	23	23	22	23	22	22	23	23	23	21	23	23	23	23	23	23	19					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	95	0	4	0	0	0	0	0	0	14	0	1	20	0	0	0	0	0	1	0	0	0	0	5	0	8	0	0	4	1	2	3	0	32	0					
		0.26%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.97%	0.00%	0.04%	1.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.89%	0.00%	0.00%	0.30%	0.07%	0.16%	0.27%	0.00%	2.32%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2805	150	66	72	81	50	4	46	59	37	0	127	150	68	394	38	32	55	40	23	112	79	97	118	148	48	53	133	37	131	120	51	34	87	65					
		7.57%	9.99%	6.96%	8.14%	5.83%	12.59%	4.08%	5.04%	8.32%	5.21%	0.00%	5.62%	11.32%	7.88%	30.42%	3.32%	3.48%	3.75%	11.70%	2.61%	7.86%	7.76%	7.75%	9.87%	15.45%	5.35%	6.24%	11.69%	2.80%	9.36%	9.34%	4.62%	2.81%	6.31%	4.71%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	29	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	70	0	4	0	0	0	0	0	0	25	0	3	7	1	0	0	0	0	11	0	0	0	0	2	0	0	0	0	0	2	9	6	0	0	0					
		0.19%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.52%	0.00%	0.13%	0.53%	0.12%	0.00%	0.00%	0.00%	0.00%	3.22%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.70%	0.54%	0.00%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	211	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	16	14	11	13	8	0	21	0	5	10	5	85	4	4	2	0					
		0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	1.81%	0.98%	1.08%	1.04%	0.67%	0.00%	2.34%	0.00%	0.44%	0.76%	0.36%	6.61%	0.36%	0.33%	0.15%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	82	0	0	0	0	0	0	0	0	0	0	4	32	1	0	0	0	0	1	0	0	0	0	0	0	3	0	4	2	2	3	0	24	6	0					
		0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	2.42%	0.12%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.35%	0.15%	0.14%	0.23%	0.00%	1.98%	0.44%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	33571	1351	874	813	1309	336	94	866	650	634	1165	2092	1107	783	876	1107	888	1412	287	843	1274	906	1142	1061	799	817	796	996	1226	1253	1065	1035	1148	1250	1316					
		90.60%	90.01%	92.19%	91.86%	94.17%	84.63%	95.92%	94.96%	91.68%	89.30%	97.65%	92.57%	83.55%	90.73%	67.64%	96.68%	96.52%	96.25%	83.92%	95.58%	89.40%	88.99%	91.21%	88.71%	83.40%	90.98%	93.76%	87.52%	92.88%	89.56%	82.88%	93.83%	94.72%	90.71%	95.29%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	1	0	1	0	2	1	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.11%	0.00%	0.00%	0.08%	0.00%	0.08%	0.00%	0.17%	0.07%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
