7	Число избирательных бюллетеней в переносных ящиках для голосования	2039	48	15	71	25	18	12	62	80	26	42	46	18	54	54	27	37	31	31	34	26	23	39	58	51	9	90	18	38	39	40	14	46	19	48	22	117	69	28	36	50	28	29	28	29	31	36	36	49	48	18	7	10	79									
8	Число бюллетеней в стационарных ящиках для голосования	61193	891	909	960	678	597	898	1328	1134	1261	1457	1337	1043	1393	1411	1510	1391	1282	1430	1649	1239	1259	1471	1246	1293	965	1064	1184	828	1068	1597	1341	868	979	1510	1364	109	1573	1045	914	1220	1527	1049	925	880	1542	1348	1497	1324	1390	796	737	1388	94									
9	Число недействительных избирательных бюллетеней	753	20	10	11	16	8	19	22	16	16	13	17	12	24	20	12	18	15	19	23	17	12	13	13	16	12	9	13	9	17	12	17	13	16	17	10	1	19	19	7	16	14	11	15	11	20	16	12	13	13	9	8	19	3									
10	Число действительных избирательных бюллетеней	62479	919	914	1020	687	607	891	1368	1198	1271	1486	1366	1049	1423	1445	1525	1410	1298	1442	1660	1248	1270	1497	1291	1328	962	1145	1189	857	1090	1625	1338	901	982	1541	1376	225	1623	1054	943	1254	1541	1067	938	898	1553	1368	1521	1360	1425	805	736	1379	170									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																
13	Бабурин Сергей Николаевич	504	8	10	8	8	3	7	11	9	13	12	8	7	6	15	11	11	9	8	13	13	10	14	9	13	4	10	11	6	8	12	7	7	16	15	10	0	16	9	6	9	12	8	5	13	12	9	16	11	14	7	7	8	0									
		0.80%	0.85%	1.08%	0.78%	1.14%	0.49%	0.77%	0.79%	0.74%	1.01%	0.80%	0.58%	0.66%	0.41%	1.02%	0.72%	0.77%	0.69%	0.55%	0.77%	1.03%	0.78%	0.93%	0.69%	0.97%	0.41%	0.87%	0.92%	0.69%	0.72%	0.73%	0.52%	0.77%	1.60%	0.96%	0.72%	0.00%	0.97%	0.84%	0.63%	0.71%	0.77%	0.74%	0.52%	1.43%	0.76%	0.65%	1.04%	0.80%	0.97%	0.86%	0.94%	0.57%	0.00%									
14	Грудинин Павел Николаевич	8361	102	139	140	91	60	125	161	111	163	205	147	113	202	158	210	172	144	181	253	156	172	207	197	170	116	166	146	134	142	234	206	113	104	193	205	1	241	168	130	204	233	122	126	130	230	196	252	178	194	137	91	165	25									
		13.22%	10.86%	15.04%	13.58%	12.94%	9.76%	13.74%	11.58%	9.14%	12.67%	13.68%	10.63%	10.65%	13.96%	10.78%	13.66%	12.04%	10.97%	12.39%	15.03%	12.33%	13.42%	13.71%	15.11%	12.65%	11.91%	14.38%	12.15%	15.47%	12.83%	14.29%	15.20%	12.36%	10.42%	12.39%	14.79%	0.44%	14.68%	15.66%	13.68%	16.06%	14.98%	11.32%	13.22%	14.30%	14.62%	14.16%	16.44%	12.96%	13.49%	16.83%	12.23%	11.80%	14.45%									
15	Жириновский Владимир Вольфович	4400	76	61	95	64	60	76	90	118	98	104	102	111	91	108	124	93	80	92	79	102	98	72	84	87	90	93	107	82	56	103	82	61	90	96	86	7	102	68	56	74	95	74	45	69	101	77	105	72	103	49	71	113	8									
		6.96%	8.09%	6.60%	9.21%	9.10%	9.76%	8.35%	6.47%	9.72%	7.61%	6.94%	7.38%	10.46%	6.29%	7.37%	8.07%	6.51%	6.09%	6.30%	4.69%	8.06%	7.64%	4.77%	6.44%	6.47%	9.24%	8.06%	8.90%	9.47%	5.06%	6.29%	6.05%	6.67%	9.02%	6.16%	6.20%	3.10%	6.21%	6.34%	5.89%	5.83%	6.11%	6.86%	4.72%	7.59%	6.42%	5.56%	6.85%	5.24%	7.16%	6.02%	9.54%	8.08%	4.62%									
16	Путин Владимир Владимирович	46412	704	672	738	490	461	636	1039	917	948	1107	1065	773	1069	1112	1090	1086	995	1100	1233	925	938	1138	950	1003	714	828	872	606	842	1190	993	686	730	1185	999	211	1187	763	708	920	1131	797	715	648	1122	1014	1064	1023	1028	571	530	1013	133									
		73.40%	74.97%	72.73%	71.58%	69.70%	74.96%	69.89%	74.75%	75.54%	73.66%	73.85%	77.01%	72.86%	73.88%	75.90%	70.92%	76.05%	75.78%	75.29%	73.26%	73.12%	73.17%	75.36%	72.85%	74.63%	73.31%	71.75%	72.55%	69.98%	76.06%	72.69%	73.28%	75.05%	73.15%	76.06%	72.08%	93.36%	72.29%	71.11%	74.53%	72.44%	72.73%	73.93%	75.03%	71.29%	71.33%	73.27%	69.41%	74.51%	71.49%	70.15%	71.24%	72.46%	76.88%									
17	Собчак Ксения Анатольевна	1054	10	16	10	12	9	20	20	12	13	26	14	20	25	15	35	17	23	23	39	17	13	26	14	23	9	24	20	11	13	34	19	11	21	30	25	1	25	13	20	21	28	26	19	11	33	29	27	32	28	20	13	37	2									
		1.67%	1.06%	1.73%	0.97%	1.71%	1.46%	2.20%	1.44%	0.99%	1.01%	1.73%	1.01%	1.89%	1.73%	1.02%	2.28%	1.19%	1.75%	1.57%	2.32%	1.34%	1.01%	1.72%	1.07%	1.71%	0.92%	2.08%	1.66%	1.27%	1.17%	2.08%	1.40%	1.20%	2.10%	1.93%	1.80%	0.44%	1.52%	1.21%	2.11%	1.65%	1.80%	2.41%	1.99%	1.21%	2.10%	2.10%	1.76%	2.33%	1.95%	2.46%	1.75%	2.65%	1.16%									
18	Сурайкин Максим Александрович	582	12	6	12	6	5	13	19	10	15	14	12	12	10	15	18	9	15	16	15	13	10	14	15	11	9	11	18	6	13	16	8	4	6	6	18	1	14	5	4	11	15	11	5	2	12	11	18	11	20	5	7	17	1									
		0.92%	1.28%	0.65%	1.16%	0.85%	0.81%	1.43%	1.37%	0.82%	1.17%	0.93%	0.87%	1.13%	0.69%	1.02%	1.17%	0.63%	1.14%	1.10%	0.89%	1.03%	0.78%	0.93%	1.15%	0.82%	0.92%	0.95%	1.50%	0.69%	1.17%	0.98%	0.59%	0.44%	0.60%	0.39%	1.30%	0.44%	0.85%	0.47%	0.42%	0.87%	0.96%	1.02%	0.52%	0.22%	0.76%	0.79%	1.17%	0.80%	1.39%	0.61%	0.94%	1.22%	0.58%									
19	Титов Борис Юрьевич	528	4	6	9	9	3	9	11	8	11	8	11	8	8	11	19	8	14	11	15	8	12	12	7	8	9	3	8	2	6	16	13	13	5	4	14	1	13	17	5	7	13	8	14	9	19	11	16	20	18	5	10	19	0									
		0.84%	0.43%	0.65%	0.87%	1.28%	0.49%	0.99%	0.79%	0.66%	0.85%	0.53%	0.80%	0.75%	0.55%	0.75%	1.24%	0.56%	1.07%	0.75%	0.89%	0.63%	0.94%	0.79%	0.54%	0.60%	0.92%	0.26%	0.67%	0.23%	0.54%	0.98%	0.96%	1.42%	0.50%	0.26%	1.01%	0.44%	0.79%	1.58%	0.53%	0.55%	0.84%	0.74%	1.47%	0.99%	1.21%	0.79%	1.04%	1.46%	1.25%	0.61%	1.34%	1.36%	0.00%									
20	Явлинский Григорий Алексеевич	638	3	4	8	7	6	5	17	13	10	10	7	5	12	11	18	14	18	11	13	14	17	14	15	13	11	10	7	10	10	20	10	6	10	12	19	3	25	11	14	8	14	21	9	16	24	21	23	13	20	11	7	7	1									
		1.01%	0.32%	0.43%	0.78%	0.99%	0.98%	0.55%	1.22%	1.07%	0.78%	0.67%	0.51%	0.47%	0.83%	0.75%	1.17%	0.98%	1.37%	0.75%	0.77%	1.11%	1.33%	0.93%	1.15%	0.97%	1.13%	0.87%	0.58%	1.15%	0.90%	1.22%	0.74%	0.66%	1.00%	0.77%	1.37%	1.33%	1.52%	1.03%	1.47%	0.63%	0.90%	1.95%	0.94%	1.76%	1.53%	1.52%	1.50%	0.95%	1.39%	1.35%	0.94%	0.50%	0.58%									
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
