Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Нязепетровская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	59	7	14	11	1	2	8	0	0	5	0	0	1	0	0	3	2	1	0	2	0	0	0	2					
		0.59%	0.72%	1.26%	0.79%	0.12%	0.85%	0.61%	0.00%	0.00%	1.06%	0.00%	0.00%	0.22%	0.00%	0.00%	1.06%	0.34%	0.69%	0.00%	1.15%	0.00%	0.00%	0.00%	1.94%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
