Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Шатковская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431	УИК №2432	УИК №2433	УИК №2434	УИК №2435	УИК №2436	УИК №2437	УИК №2438	УИК №2439	УИК №2440	УИК №2441	УИК №2442	УИК №2443	УИК №2444	УИК №2445	УИК №2446	УИК №2447	УИК №2448					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	115	10	5	12	17	7	11	2	0	3	1	0	6	4	1	2	0	2	1	3	2	2	3	3	4	0	1	4	0	3	0	1	1	0	0	1	2	0	1	0					
		1.01%	0.88%	0.72%	1.11%	2.17%	1.30%	1.48%	2.02%	0.0%	0.61%	1.20%	0.0%	1.69%	5.06%	1.33%	1.20%	0.0%	0.98%	1.56%	1.73%	2.06%	0.39%	1.22%	0.84%	1.18%	0.0%	0.64%	1.38%	0.0%	1.38%	0.0%	0.70%	0.52%	0.0%	0.0%	0.25%	1.12%	0.0%	0.85%	0.0%					
22	"5. ""За Русь Святую"""	81	5	6	5	1	9	4	0	0	4	2	0	4	0	0	0	0	0	0	6	1	0	4	2	9	0	0	1	0	1	1	3	4	1	2	2	1	3	0	0					
		0.71%	0.44%	0.86%	0.46%	0.12%	1.67%	0.53%	0.0%	0.0%	0.81%	2.40%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.46%	1.03%	0.0%	1.63%	0.56%	2.66%	0.0%	0.0%	0.34%	0.0%	0.46%	0.51%	2.11%	2.09%	0.99%	0.85%	0.51%	0.56%	1.89%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	1	4	3	4	0	2	1	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	3	0	1	0	0	0	1	0	2	0	0	2	3	0	0	0	0					
		0.28%	0.08%	0.57%	0.27%	0.51%	0.0%	0.26%	1.01%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%	0.57%	0.0%	0.0%	0.0%	0.84%	0.0%	0.42%	0.0%	0.0%	0.0%	0.46%	0.0%	1.40%	0.0%	0.0%	0.85%	0.77%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	60	6	4	9	9	5	0	1	0	3	0	0	2	0	0	0	1	2	0	2	0	4	1	2	2	2	0	1	1	0	1	0	0	0	1	1	0	0	0	0					
		0.52%	0.53%	0.57%	0.83%	1.14%	0.93%	0.0%	1.01%	0.0%	0.61%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	1.19%	0.98%	0.0%	1.15%	0.0%	0.79%	0.40%	0.56%	0.59%	0.84%	0.0%	0.34%	3.44%	0.0%	0.51%	0.0%	0.0%	0.0%	0.42%	0.25%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	1	2	2	2	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	2	0	0	1	0	1	0	2	0	0	0	1	0	0	2	0	0	0	0					
		0.18%	0.08%	0.28%	0.18%	0.25%	0.18%	0.0%	0.0%	0.60%	0.20%	0.0%	0.0%	0.28%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.29%	0.0%	0.64%	0.0%	6.89%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	4	2	4	4	1	0	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	1	0					
		0.22%	0.35%	0.28%	0.37%	0.51%	0.18%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	1.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.25%	0.0%	0.0%	0.85%	0.0%					
27	"10. ""Аграрная партия России"""	905	46	23	45	32	26	34	13	5	46	5	14	18	3	4	8	6	43	5	45	12	73	23	11	8	29	6	44	1	16	14	17	20	5	31	68	73	10	21	2					
		7.97%	4.08%	3.32%	4.19%	4.08%	4.85%	4.57%	13.13%	3.03%	9.38%	6.02%	10.21%	5.07%	3.79%	5.33%	4.81%	7.14%	21.18%	7.81%	26.01%	12.37%	14.45%	9.42%	3.11%	2.36%	12.28%	3.89%	15.22%	3.44%	7.37%	7.17%	11.97%	10.47%	4.95%	13.30%	17.48%	41.01%	6.32%	17.94%	3.44%					
28	"11. ""Истинные патриоты России"""	16	2	0	2	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	2	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0					
		0.14%	0.17%	0.0%	0.18%	0.12%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.57%	2.06%	0.0%	0.81%	0.0%	0.0%	0.0%	0.64%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	107	6	5	6	13	3	13	7	1	10	1	1	4	0	2	3	0	0	1	2	1	5	0	0	3	0	0	0	0	6	2	1	0	0	4	3	1	2	0	1					
		0.94%	0.53%	0.72%	0.55%	1.66%	0.55%	1.74%	7.07%	0.60%	2.04%	1.20%	0.72%	1.12%	0.0%	2.66%	1.80%	0.0%	0.0%	1.56%	1.15%	1.03%	0.99%	0.0%	0.0%	0.88%	0.0%	0.0%	0.0%	0.0%	2.76%	1.02%	0.70%	0.0%	0.0%	1.71%	0.77%	0.56%	1.26%	0.0%	1.72%					
30	"13. ""Демократическая партия России"""	33	4	1	2	1	3	0	0	1	1	0	2	0	0	2	0	0	0	1	1	1	2	1	0	0	1	0	0	0	2	1	1	0	1	2	1	1	0	0	0					
		0.29%	0.35%	0.14%	0.18%	0.12%	0.55%	0.0%	0.0%	0.60%	0.20%	0.0%	1.45%	0.0%	0.0%	2.66%	0.0%	0.0%	0.0%	1.56%	0.57%	1.03%	0.39%	0.40%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.92%	0.51%	0.70%	0.0%	0.99%	0.85%	0.25%	0.56%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	2	1	1	2	1	1	0	0	3	0	0	1	1	0	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0					
		0.18%	0.17%	0.14%	0.09%	0.25%	0.18%	0.13%	0.0%	0.0%	0.61%	0.0%	0.0%	0.28%	1.26%	0.0%	1.80%	0.0%	0.0%	0.0%	0.57%	1.03%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.25%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	22	2	2	2	1	1	1	0	1	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	1	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0					
		0.19%	0.17%	0.28%	0.18%	0.12%	0.18%	0.13%	0.0%	0.60%	0.20%	0.0%	0.0%	0.56%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	2.06%	0.0%	0.0%	0.0%	0.29%	0.84%	0.64%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	667	53	51	82	63	62	43	5	24	32	13	8	23	3	2	7	4	14	0	6	2	25	11	15	12	19	5	14	0	10	11	5	5	1	6	20	2	1	7	1					
		5.87%	4.70%	7.38%	7.64%	8.04%	11.56%	5.78%	5.05%	14.54%	6.53%	15.66%	5.83%	6.47%	3.79%	2.66%	4.21%	4.76%	6.89%	0.0%	3.46%	2.06%	4.95%	4.50%	4.24%	3.55%	8.05%	3.24%	4.84%	0.0%	4.60%	5.64%	3.52%	2.61%	0.99%	2.57%	5.14%	1.12%	0.63%	5.98%	1.72%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	56	2	1	3	3	2	0	0	1	4	2	0	5	0	1	1	2	2	0	1	3	1	0	2	6	0	2	1	0	0	0	2	0	2	3	1	0	2	0	1					
		0.49%	0.17%	0.14%	0.27%	0.38%	0.37%	0.0%	0.0%	0.60%	0.81%	2.40%	0.0%	1.40%	0.0%	1.33%	0.60%	2.38%	0.98%	0.0%	0.57%	3.09%	0.19%	0.0%	0.56%	1.77%	0.0%	1.29%	0.34%	0.0%	0.0%	0.0%	1.40%	0.0%	1.98%	1.28%	0.25%	0.0%	1.26%	0.0%	1.72%					
35	"18. ""ЛДПР"""	1742	258	86	183	127	89	182	15	20	74	7	17	37	8	11	9	6	35	3	10	10	89	31	65	42	21	15	41	1	37	27	26	16	16	53	31	10	26	1	7					
		15.34%	22.89%	12.44%	17.05%	16.21%	16.60%	24.49%	15.15%	12.12%	15.10%	8.43%	12.40%	10.42%	10.12%	14.66%	5.42%	7.14%	17.24%	4.68%	5.78%	10.30%	17.62%	12.70%	18.41%	12.42%	8.89%	9.74%	14.18%	3.44%	17.05%	13.84%	18.30%	8.37%	15.84%	22.74%	7.96%	5.61%	16.45%	0.85%	12.06%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	348	35	14	34	18	23	14	2	8	25	2	3	13	1	1	5	1	4	2	4	4	10	6	15	16	12	7	10	0	9	6	9	4	2	6	14	3	1	5	0					
		3.06%	3.10%	2.02%	3.16%	2.29%	4.29%	1.88%	2.02%	4.84%	5.10%	2.40%	2.18%	3.66%	1.26%	1.33%	3.01%	1.19%	1.97%	3.12%	2.31%	4.12%	1.98%	2.45%	4.24%	4.73%	5.08%	4.54%	3.46%	0.0%	4.14%	3.07%	6.33%	2.09%	1.98%	2.57%	3.59%	1.68%	0.63%	4.27%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3493	327	202	313	221	155	233	25	57	143	29	52	122	16	32	85	28	53	43	32	32	108	98	130	145	80	64	75	14	85	70	32	74	30	67	112	33	14	39	23					
		30.77%	29.01%	29.23%	29.17%	28.22%	28.91%	31.35%	25.25%	34.54%	29.18%	34.93%	37.95%	34.36%	20.25%	42.66%	51.20%	33.33%	26.10%	67.18%	18.49%	32.98%	21.38%	40.16%	36.82%	42.89%	33.89%	41.55%	25.95%	48.27%	39.17%	35.89%	22.53%	38.74%	29.70%	28.75%	28.79%	18.53%	8.86%	33.33%	39.65%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	0	1	4	0	2	0	1	0	1	0	0	3	0	0	0	0	0	1	2	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0					
		0.20%	0.0%	0.14%	0.37%	0.0%	0.37%	0.0%	1.01%	0.0%	0.20%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%	1.15%	0.0%	0.0%	0.40%	0.28%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.52%	0.0%	0.0%	0.0%	0.56%	0.63%	0.85%	0.0%					
39	"22. ""Развитие предпринимательства"""	18	1	4	0	1	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0					
		0.15%	0.08%	0.57%	0.0%	0.12%	0.18%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	2.53%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.28%	0.29%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.98%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2229	215	206	249	175	69	134	20	23	73	8	24	54	31	13	29	30	31	4	39	15	123	36	44	43	35	40	56	1	17	43	26	34	8	26	94	34	81	32	14					
		19.63%	19.07%	29.81%	23.20%	22.34%	12.87%	18.03%	20.20%	13.93%	14.89%	9.63%	17.51%	15.21%	39.24%	17.33%	17.46%	35.71%	15.27%	6.25%	22.54%	15.46%	24.35%	14.75%	12.46%	12.72%	14.83%	25.97%	19.37%	3.44%	7.83%	22.05%	18.30%	17.80%	7.92%	11.15%	24.16%	19.10%	51.26%	27.35%	24.13%					
																																														
41	Против всех	460	53	28	59	31	14	33	2	11	21	5	6	12	2	2	4	0	3	0	1	3	25	6	16	8	10	3	12	0	17	9	5	15	2	9	11	7	9	5	1					
		4.05%	4.70%	4.05%	5.49%	3.95%	2.61%	4.44%	2.02%	6.66%	4.28%	6.02%	4.37%	3.38%	2.53%	2.66%	2.40%	0.0%	1.47%	0.0%	0.57%	3.09%	4.95%	2.45%	4.53%	2.36%	4.23%	1.94%	4.15%	0.0%	7.83%	4.61%	3.52%	7.85%	1.98%	3.86%	2.82%	3.93%	5.69%	4.27%	1.72%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
