Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Шарыповская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091	УИК №2092	УИК №2093	УИК №2094	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112					
18	. Глазьев Сергей Юрьевич	1175	43	5	2	1	21	44	18	15	5	5	16	119	27	28	8	72	66	6	28	3	132	203	35	44	20	11	38	77	8	11	30	26	8					
		15.57%	6.24%	4.50%	2.06%	1.11%	12.00%	9.21%	11.25%	8.43%	5.15%	4.72%	9.52%	22.93%	19.15%	23.73%	8.16%	17.65%	17.10%	9.52%	12.07%	3.09%	28.09%	29.81%	23.03%	21.36%	10.26%	14.29%	21.59%	14.18%	13.11%	6.08%	19.23%	13.61%	16.67%					
19	. Малышкин Олег Александрович	259	24	2	2	4	8	15	7	1	2	2	8	8	7	7	6	13	6	3	6	1	14	15	12	13	3	4	11	16	4	6	12	15	2					
		3.43%	3.48%	1.80%	2.06%	4.44%	4.57%	3.14%	4.38%	0.56%	2.06%	1.89%	4.76%	1.54%	4.96%	5.93%	6.12%	3.19%	1.55%	4.76%	2.59%	1.03%	2.98%	2.20%	7.89%	6.31%	1.54%	5.19%	6.25%	2.95%	6.56%	3.31%	7.69%	7.85%	4.17%					
20	. Миронов Сергей Михайлович	36	7	1	0	0	1	0	1	0	0	1	0	4	1	1	1	1	3	0	0	0	4	1	0	3	3	0	1	1	0	0	1	0	0					
		0.48%	1.02%	0.90%	0.00%	0.00%	0.57%	0.00%	0.62%	0.00%	0.00%	0.94%	0.00%	0.77%	0.71%	0.85%	1.02%	0.25%	0.78%	0.00%	0.00%	0.00%	0.85%	0.15%	0.00%	1.46%	1.54%	0.00%	0.57%	0.18%	0.00%	0.00%	0.64%	0.00%	0.00%					
21	. Путин Владимир Владимирович	4559	501	94	84	77	136	304	103	152	65	85	110	229	44	48	58	246	241	33	153	77	233	357	72	90	128	38	88	333	35	123	65	122	35					
		60.40%	72.71%	84.68%	86.60%	85.56%	77.71%	63.60%	64.38%	85.39%	67.01%	80.19%	65.48%	44.12%	31.21%	40.68%	59.18%	60.29%	62.44%	52.38%	65.95%	79.38%	49.57%	52.42%	47.37%	43.69%	65.64%	49.35%	50.00%	61.33%	57.38%	67.96%	41.67%	63.87%	72.92%					
22	. Хакамада Ирина Муцуовна	137	12	2	0	0	3	11	2	0	2	0	1	17	0	3	3	9	7	0	2	1	8	20	4	3	2	0	3	7	1	9	4	1	0					
		1.82%	1.74%	1.80%	0.00%	0.00%	1.71%	2.30%	1.25%	0.00%	2.06%	0.00%	0.60%	3.28%	0.00%	2.54%	3.06%	2.21%	1.81%	0.00%	0.86%	1.03%	1.70%	2.94%	2.63%	1.46%	1.03%	0.00%	1.70%	1.29%	1.64%	4.97%	2.56%	0.52%	0.00%					
23	. Харитонов Николай Михайлович	1168	86	3	8	5	3	97	26	7	20	10	27	123	56	23	17	47	49	17	39	14	64	74	24	44	38	20	19	101	12	31	38	23	3					
		15.47%	12.48%	2.70%	8.25%	5.56%	1.71%	20.29%	16.25%	3.93%	20.62%	9.43%	16.07%	23.70%	39.72%	19.49%	17.35%	11.52%	12.69%	26.98%	16.81%	14.43%	13.62%	10.87%	15.79%	21.36%	19.49%	25.97%	10.80%	18.60%	19.67%	17.13%	24.36%	12.04%	6.25%					
																																								
24	Против всех	103	4	2	0	0	1	4	0	1	1	2	3	10	3	5	4	4	8	2	3	0	14	7	1	4	0	4	8	4	1	1	2	0	0					
		1.36%	0.58%	1.80%	0.00%	0.00%	0.57%	0.84%	0.00%	0.56%	1.03%	1.89%	1.79%	1.93%	2.13%	4.24%	4.08%	0.98%	2.07%	3.17%	1.29%	0.00%	2.98%	1.03%	0.66%	1.94%	0.00%	5.19%	4.55%	0.74%	1.64%	0.55%	1.28%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
