Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Унечская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153					
		0.98%	0.71%	0.82%	0.73%	0.32%	0.62%	0.59%	0.49%	0.60%	0.49%	0.96%	0.55%	0.74%	1.92%	0.70%	0.91%	0.76%	3.07%	3.42%	2.46%	0.80%	1.08%	2.76%	1.21%	3.57%	0.78%	0.57%	0.0%	0.30%	0.91%	2.58%	0.0%	2.20%	1.88%	2.67%	2.61%	1.41%	1.40%	0.0%	0.0%	1.26%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	258	5	21	11	26	13	19	23	21	23	11	23	0	0	3	6	1	1	1	2	5	1	5	1	2	2	2	2	0	1	0	4	7	3	2	0	2	6	0	1	2	0					
		1.41%	0.59%	2.16%	0.89%	2.13%	1.63%	2.24%	2.27%	1.80%	2.29%	1.77%	1.82%	0.0%	0.0%	2.12%	2.75%	0.25%	0.51%	0.68%	0.61%	2.02%	0.36%	1.06%	0.60%	1.19%	0.78%	0.57%	2.10%	0.0%	0.45%	0.0%	4.93%	1.40%	0.94%	0.76%	0.0%	0.70%	1.68%	0.0%	0.59%	0.84%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	355	23	15	22	11	16	11	22	15	19	8	19	1	11	3	10	16	2	3	5	13	4	5	3	6	6	6	5	7	3	6	10	19	3	2	3	4	5	1	2	7	3					
		1.95%	2.73%	1.54%	1.79%	0.90%	2.01%	1.30%	2.17%	1.28%	1.89%	1.29%	1.50%	0.74%	3.02%	2.12%	4.58%	4.08%	1.02%	2.05%	1.53%	5.26%	1.44%	1.06%	1.82%	3.57%	2.36%	1.73%	5.26%	2.12%	1.37%	2.58%	12.34%	3.81%	0.94%	0.76%	1.57%	1.41%	1.40%	1.63%	1.19%	2.95%	5.66%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	261	8	13	23	25	13	23	16	30	17	16	20	0	6	1	4	6	0	5	3	0	3	5	0	1	1	2	0	1	3	0	0	4	1	0	2	2	3	0	0	2	2					
		1.43%	0.95%	1.34%	1.87%	2.05%	1.63%	2.71%	1.57%	2.57%	1.69%	2.58%	1.58%	0.0%	1.64%	0.70%	1.83%	1.53%	0.0%	3.42%	0.92%	0.0%	1.08%	1.06%	0.0%	0.59%	0.39%	0.57%	0.0%	0.30%	1.37%	0.0%	0.0%	0.80%	0.31%	0.0%	1.04%	0.70%	0.84%	0.0%	0.0%	0.84%	3.77%					
22	"5. ""За Русь Святую"""	102	2	1	5	5	4	4	4	6	5	4	10	0	6	1	1	2	0	1	1	1	4	6	1	1	2	0	0	1	1	2	0	8	2	0	1	1	4	1	2	1	1					
		0.56%	0.23%	0.10%	0.40%	0.41%	0.50%	0.47%	0.39%	0.51%	0.49%	0.64%	0.79%	0.0%	1.64%	0.70%	0.45%	0.51%	0.0%	0.68%	0.30%	0.40%	1.44%	1.27%	0.60%	0.59%	0.78%	0.0%	0.0%	0.30%	0.45%	0.86%	0.0%	1.60%	0.62%	0.0%	0.52%	0.35%	1.12%	1.63%	1.19%	0.42%	1.88%					
23	"6. ""Объединенная Российская партия ""Русь"""	40	0	2	2	3	1	1	2	0	2	1	1	0	2	1	1	0	1	1	1	2	0	0	0	0	3	1	0	0	3	0	5	3	0	0	1	0	0	0	0	0	0					
		0.21%	0.0%	0.20%	0.16%	0.24%	0.12%	0.11%	0.19%	0.0%	0.19%	0.16%	0.07%	0.0%	0.54%	0.70%	0.45%	0.0%	0.51%	0.68%	0.30%	0.80%	0.0%	0.0%	0.0%	0.0%	1.18%	0.28%	0.0%	0.0%	1.37%	0.0%	6.17%	0.60%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	68	3	3	6	5	0	5	9	0	10	5	2	2	0	0	1	0	0	0	1	1	1	2	2	0	2	1	0	0	0	0	0	2	0	1	0	0	0	0	3	1	0					
		0.37%	0.35%	0.30%	0.48%	0.41%	0.0%	0.59%	0.88%	0.0%	0.99%	0.80%	0.15%	1.49%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.30%	0.40%	0.36%	0.42%	1.21%	0.0%	0.78%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	1.79%	0.42%	0.0%					
25	"8. ""Народно-республиканская партия России"""	35	1	2	0	1	5	0	1	1	1	0	0	0	1	0	2	1	0	2	0	0	0	1	0	0	1	1	0	0	2	1	0	2	0	1	0	1	4	1	0	2	0					
		0.19%	0.11%	0.20%	0.0%	0.08%	0.62%	0.0%	0.09%	0.08%	0.09%	0.0%	0.0%	0.0%	0.27%	0.0%	0.91%	0.25%	0.0%	1.36%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.39%	0.28%	0.0%	0.0%	0.91%	0.43%	0.0%	0.40%	0.0%	0.38%	0.0%	0.35%	1.12%	1.63%	0.0%	0.84%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	0	2	3	5	1	1	1	2	1	3	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0					
		0.15%	0.0%	0.20%	0.24%	0.41%	0.12%	0.11%	0.09%	0.17%	0.09%	0.48%	0.07%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.28%	0.0%	0.0%	0.45%	0.0%	0.0%	0.20%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	777	25	28	24	41	35	37	26	23	32	9	44	5	16	1	4	9	8	3	17	13	7	40	5	4	18	28	26	33	19	16	1	32	48	22	1	12	29	3	10	22	1					
		4.27%	2.97%	2.89%	1.95%	3.36%	4.40%	4.37%	2.56%	1.97%	3.19%	1.45%	3.48%	3.73%	4.39%	0.70%	1.83%	2.29%	4.10%	2.05%	5.23%	5.26%	2.52%	8.49%	3.04%	2.38%	7.08%	8.11%	27.36%	10.0%	8.71%	6.89%	1.23%	6.42%	15.09%	8.39%	0.52%	4.24%	8.14%	4.91%	5.98%	9.28%	1.88%					
28	"11. ""Истинные патриоты России"""	13	1	0	0	1	0	0	0	0	0	0	3	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.07%	0.11%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.27%	1.41%	0.45%	0.0%	0.0%	0.0%	0.0%	0.40%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	213	7	12	11	13	11	11	10	18	8	7	15	1	5	1	3	2	1	1	5	2	10	9	2	4	4	4	0	4	2	4	0	4	6	4	0	3	5	0	2	2	0					
		1.17%	0.83%	1.23%	0.89%	1.06%	1.38%	1.30%	0.98%	1.54%	0.79%	1.13%	1.18%	0.74%	1.37%	0.70%	1.37%	0.51%	0.51%	0.68%	1.53%	0.80%	3.61%	1.91%	1.21%	2.38%	1.57%	1.15%	0.0%	1.21%	0.91%	1.72%	0.0%	0.80%	1.88%	1.52%	0.0%	1.06%	1.40%	0.0%	1.19%	0.84%	0.0%					
30	"13. ""Демократическая партия России"""	49	1	3	2	1	2	8	0	3	0	0	3	0	0	0	0	2	1	1	1	2	1	1	2	0	0	1	0	0	0	1	2	4	1	0	1	1	0	0	0	4	0					
		0.26%	0.11%	0.30%	0.16%	0.08%	0.25%	0.94%	0.0%	0.25%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.51%	0.51%	0.68%	0.30%	0.80%	0.36%	0.21%	1.21%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.43%	2.46%	0.80%	0.31%	0.0%	0.52%	0.35%	0.0%	0.0%	0.0%	1.68%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	1	2	2	0	1	1	0	0	2	0	1	0	0	0	1	1	1	0	1	1	0	0	0	1	1	1	0	0	0	1	2	1	2	0	0	1	1	0	0	1	0					
		0.14%	0.11%	0.20%	0.16%	0.0%	0.12%	0.11%	0.0%	0.0%	0.19%	0.0%	0.07%	0.0%	0.0%	0.0%	0.45%	0.25%	0.51%	0.0%	0.30%	0.40%	0.0%	0.0%	0.0%	0.59%	0.39%	0.28%	0.0%	0.0%	0.0%	0.43%	2.46%	0.20%	0.62%	0.0%	0.0%	0.35%	0.28%	0.0%	0.0%	0.42%	0.0%					
32	"15. ""Партия СЛОН"""	32	2	4	2	5	1	2	0	4	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	2	1	0	1	1	0	0	0	1	1					
		0.17%	0.23%	0.41%	0.16%	0.41%	0.12%	0.23%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.40%	0.72%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.31%	0.0%	0.52%	0.35%	0.0%	0.0%	0.0%	0.42%	1.88%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1547	126	116	112	126	99	109	125	136	93	65	116	7	10	5	5	16	7	2	11	24	9	30	11	7	8	15	0	20	10	5	0	26	12	7	6	14	20	11	4	22	0					
		8.50%	14.98%	11.98%	9.11%	10.35%	12.46%	12.88%	12.33%	11.66%	9.27%	10.50%	9.18%	5.22%	2.74%	3.54%	2.29%	4.08%	3.58%	1.36%	3.38%	9.71%	3.24%	6.36%	6.70%	4.16%	3.14%	4.34%	0.0%	6.06%	4.58%	2.15%	0.0%	5.22%	3.77%	2.67%	3.14%	4.94%	5.61%	18.03%	2.39%	9.28%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	62	2	2	3	1	0	7	2	0	2	0	3	1	2	1	1	2	0	0	0	2	5	4	0	0	1	0	0	1	1	0	1	5	1	3	1	2	2	0	0	1	3					
		0.34%	0.23%	0.20%	0.24%	0.08%	0.0%	0.82%	0.19%	0.0%	0.19%	0.0%	0.23%	0.74%	0.54%	0.70%	0.45%	0.51%	0.0%	0.0%	0.0%	0.80%	1.80%	0.84%	0.0%	0.0%	0.39%	0.0%	0.0%	0.30%	0.45%	0.0%	1.23%	1.00%	0.31%	1.14%	0.52%	0.70%	0.56%	0.0%	0.0%	0.42%	5.66%					
35	"18. ""ЛДПР"""	2562	138	169	200	135	106	125	138	131	110	97	183	33	69	30	23	27	26	15	48	25	37	89	19	24	27	55	17	17	14	23	12	93	34	37	41	74	43	10	22	40	6					
		14.09%	16.40%	17.45%	16.27%	11.09%	13.35%	14.77%	13.62%	11.23%	10.96%	15.67%	14.48%	24.62%	18.95%	21.27%	10.55%	6.88%	13.33%	10.27%	14.76%	10.12%	13.35%	18.89%	11.58%	14.28%	10.62%	15.94%	17.89%	5.15%	6.42%	9.91%	14.81%	18.67%	10.69%	14.12%	21.46%	26.14%	12.07%	16.39%	13.17%	16.87%	11.32%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	537	25	30	31	46	28	24	34	44	25	15	45	0	11	6	10	8	0	1	12	7	10	17	4	8	14	7	5	6	6	7	5	7	9	2	4	5	6	0	3	7	3					
		2.95%	2.97%	3.09%	2.52%	3.77%	3.52%	2.83%	3.35%	3.77%	2.49%	2.42%	3.56%	0.0%	3.02%	4.25%	4.58%	2.04%	0.0%	0.68%	3.69%	2.83%	3.61%	3.60%	2.43%	4.76%	5.51%	2.02%	5.26%	1.81%	2.75%	3.01%	6.17%	1.40%	2.83%	0.76%	2.09%	1.76%	1.68%	0.0%	1.79%	2.95%	5.66%					
37	"20. ""Политическая партия ""Единая Россия"""	5818	226	272	421	389	235	226	278	345	293	189	398	35	124	54	103	166	101	74	126	61	104	153	57	66	91	112	18	99	65	96	25	180	94	104	73	106	105	20	51	61	22					
		31.99%	26.87%	28.09%	34.25%	31.96%	29.59%	26.71%	27.44%	29.58%	29.21%	30.53%	31.51%	26.11%	34.06%	38.29%	47.24%	42.34%	51.79%	50.68%	38.76%	24.69%	37.54%	32.48%	34.75%	39.28%	35.82%	32.46%	18.94%	29.99%	29.81%	41.37%	30.86%	36.14%	29.55%	39.69%	38.21%	37.45%	29.49%	32.78%	30.53%	25.73%	41.50%					
38	"21. ""Российская Конституционно-демократическая партия"""	47	0	4	1	2	1	3	0	0	5	1	2	0	0	1	0	0	1	0	4	4	1	1	0	2	2	0	0	1	1	0	0	3	1	1	1	0	2	0	2	0	0					
		0.25%	0.0%	0.41%	0.08%	0.16%	0.12%	0.35%	0.0%	0.0%	0.49%	0.16%	0.15%	0.0%	0.0%	0.70%	0.0%	0.0%	0.51%	0.0%	1.23%	1.61%	0.36%	0.21%	0.0%	1.19%	0.78%	0.0%	0.0%	0.30%	0.45%	0.0%	0.0%	0.60%	0.31%	0.38%	0.52%	0.0%	0.56%	0.0%	1.19%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	36	1	1	1	3	1	3	3	3	2	1	2	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	1	1	0	1	1	1	0	2	0	0	0	1	0					
		0.19%	0.11%	0.10%	0.08%	0.24%	0.12%	0.35%	0.29%	0.25%	0.19%	0.16%	0.15%	0.0%	0.27%	0.70%	0.0%	0.0%	0.51%	0.68%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.30%	0.45%	0.43%	0.0%	0.20%	0.31%	0.38%	0.0%	0.70%	0.0%	0.0%	0.0%	0.42%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4045	196	201	263	287	176	168	245	308	285	158	288	38	70	18	30	103	28	24	59	58	60	61	44	34	49	68	13	126	61	41	10	59	72	55	41	34	98	14	56	38	8					
		22.24%	23.30%	20.76%	21.39%	23.58%	22.16%	19.85%	24.18%	26.41%	28.41%	25.52%	22.80%	28.35%	19.23%	12.76%	13.76%	26.27%	14.35%	16.43%	18.15%	23.48%	21.66%	12.95%	26.82%	20.23%	19.29%	19.71%	13.68%	38.18%	27.98%	17.67%	12.34%	11.84%	22.64%	20.99%	21.46%	12.01%	27.52%	22.95%	33.53%	16.03%	15.09%					
																																																
41	Против всех	707	35	38	57	71	29	38	49	55	36	17	52	6	11	5	2	14	4	2	8	16	7	23	9	1	8	14	2	5	9	12	1	10	7	8	7	8	10	0	8	13	0					
		3.88%	4.16%	3.92%	4.63%	5.83%	3.65%	4.49%	4.83%	4.71%	3.58%	2.74%	4.11%	4.47%	3.02%	3.54%	0.91%	3.57%	2.05%	1.36%	2.46%	6.47%	2.52%	4.88%	5.48%	0.59%	3.14%	4.05%	2.10%	1.51%	4.12%	5.17%	1.23%	2.00%	2.20%	3.05%	3.66%	2.82%	2.80%	0.0%	4.79%	5.48%	0.0%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
