Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Верхнеуслонская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292					
		0.11%	0.00%	0.55%	0.25%	0.43%	0.19%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	596	15	27	31	49	39	56	14	36	28	10	27	4	24	0	7	42	7	12	13	6	1	22	3	0	23	6	18	9	9	5	8	0	2	4	2	1	17	2	10	7					
		4.84%	3.91%	7.48%	7.81%	10.63%	7.24%	7.90%	6.45%	6.30%	4.14%	3.41%	6.98%	3.25%	2.73%	0.00%	1.69%	7.41%	5.19%	7.32%	5.83%	3.26%	1.05%	5.54%	3.70%	0.00%	8.33%	2.83%	4.89%	3.54%	4.23%	0.90%	2.45%	0.00%	1.61%	1.73%	1.30%	2.17%	4.83%	1.33%	3.62%	3.03%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	653	21	34	23	25	36	59	7	17	56	16	8	2	58	2	28	11	0	3	1	6	2	6	2	0	5	14	16	5	11	50	27	8	11	18	11	3	25	12	10	4					
		5.30%	5.47%	9.42%	5.79%	5.42%	6.68%	8.32%	3.23%	2.98%	8.27%	5.46%	2.07%	1.63%	6.61%	2.17%	6.78%	1.94%	0.00%	1.83%	0.45%	3.26%	2.11%	1.51%	2.47%	0.00%	1.81%	6.60%	4.35%	1.97%	5.16%	9.01%	8.26%	9.30%	8.87%	7.79%	7.14%	6.52%	7.10%	8.00%	3.62%	1.73%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	44	1	0	5	0	2	3	0	2	1	1	5	0	0	0	0	5	0	0	1	0	1	5	0	0	3	1	0	1	2	0	3	0	0	0	0	0	0	0	1	1					
		0.36%	0.26%	0.00%	1.26%	0.00%	0.37%	0.42%	0.00%	0.35%	0.15%	0.34%	1.29%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.00%	0.45%	0.00%	1.05%	1.26%	0.00%	0.00%	1.09%	0.47%	0.00%	0.39%	0.94%	0.00%	0.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.43%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9839	292	240	275	302	355	474	180	434	576	256	316	105	738	83	349	457	121	137	182	167	82	323	72	106	219	181	314	222	162	481	278	76	100	187	115	39	273	130	242	198					
		79.91%	76.04%	66.48%	69.27%	65.51%	65.86%	66.85%	82.95%	76.01%	85.08%	87.37%	81.65%	85.37%	84.05%	90.22%	84.50%	80.60%	89.63%	83.54%	81.61%	90.76%	86.32%	81.36%	88.89%	96.36%	79.35%	85.38%	85.33%	87.40%	76.06%	86.67%	85.02%	88.37%	80.65%	80.95%	74.68%	84.78%	77.56%	86.67%	87.68%	85.71%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	49	4	5	0	3	5	11	0	2	2	2	4	0	0	0	1	2	0	1	1	0	0	0	0	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.40%	1.04%	1.39%	0.00%	0.65%	0.93%	1.55%	0.00%	0.35%	0.30%	0.68%	1.03%	0.00%	0.00%	0.00%	0.24%	0.35%	0.00%	0.61%	0.45%	0.00%	0.00%	0.00%	0.00%	1.82%	1.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
