Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Таврическая																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	477	36	40	19	32	24	12	25	10	15	2	2	4	25	5	24	0	1	10	1	0	9	2	20	10	10	0	3	0	6	2	30	5	40	5	0	0	30	0	1	2	8	2	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	268	27	21	10	29	7	4	8	6	7	5	4	3	8	3	6	3	3	11	3	6	4	3	4	6	2	2	4	4	4	6	8	4	7	2	1	1	12	2	2	4	6	4	2					
14	Число погашенных неиспользованных открепительных удостоверений	188	4	0	11	8	6	3	5	0	0	8	8	6	0	0	1	10	9	10	9	10	1	8	0	0	0	10	7	10	4	8	0	0	0	0	5	0	0	5	4	3	12	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	30	2	4	0	2	2	0	1	1	0	0	0	0	1	0	10	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	428	20	23	26	18	19	7	11	0	5	7	2	2	34	1	10	2	4	10	5	3	3	2	38	12	3	9	3	3	3	7	22	1	21	6	0	2	51	1	2	4	18	2	6					
		1.99%	1.33%	1.34%	2.01%	0.82%	1.82%	1.77%	1.44%	0.00%	1.05%	2.22%	0.96%	0.83%	4.31%	0.88%	1.21%	1.43%	1.44%	1.57%	4.42%	1.23%	1.82%	2.70%	4.02%	4.74%	1.15%	5.70%	1.68%	2.36%	1.46%	3.24%	2.68%	1.25%	2.11%	4.69%	0.00%	1.75%	2.80%	0.99%	3.45%	2.17%	2.14%	1.24%	3.95%					
19	2.Всероссийская политическая партия «Гражданская Сила»	53	7	4	5	9	0	0	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0	2	0	1	2	0	2	0	2	0	6	1	0	0	0	1	0					
		0.25%	0.46%	0.23%	0.39%	0.41%	0.00%	0.00%	0.39%	0.00%	0.21%	0.32%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.40%	0.00%	0.00%	0.00%	1.57%	0.00%	0.46%	0.24%	0.00%	0.20%	0.00%	1.77%	0.00%	0.33%	0.99%	0.00%	0.00%	0.00%	0.62%	0.00%					
20	3.Политическая партия «Демократическая партия России»	40	1	1	2	3	2	1	1	7	3	4	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	0	1	1	3	0	0	0	1	0	0					
		0.19%	0.07%	0.06%	0.15%	0.14%	0.19%	0.25%	0.13%	6.25%	0.63%	1.27%	0.48%	0.41%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.35%	0.00%	0.40%	0.00%	0.63%	0.00%	0.00%	0.00%	0.46%	0.12%	0.00%	0.10%	0.00%	0.88%	0.88%	0.16%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3233	195	205	175	242	130	26	65	0	37	34	36	20	128	20	145	33	42	61	2	8	7	8	182	40	82	47	34	33	25	24	243	10	277	7	31	27	358	16	3	22	113	28	12					
		14.99%	12.94%	11.92%	13.52%	11.07%	12.46%	6.57%	8.52%	0.00%	7.79%	10.79%	17.31%	8.30%	16.22%	17.70%	17.55%	23.57%	15.11%	9.56%	1.77%	3.28%	4.24%	10.81%	19.26%	15.81%	31.42%	29.75%	18.99%	25.98%	12.14%	11.11%	29.60%	12.50%	27.78%	5.47%	27.43%	23.68%	19.67%	15.84%	5.17%	11.96%	13.40%	17.39%	7.89%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	105	21	23	11	13	1	3	3	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	1	0	0	0	1	4	1	0	0	14	0	0	2	0	0	0					
		0.49%	1.39%	1.34%	0.85%	0.59%	0.10%	0.76%	0.39%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.38%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	1.25%	0.40%	0.78%	0.00%	0.00%	0.77%	0.00%	0.00%	1.09%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	35	4	0	5	3	0	1	1	0	3	1	0	0	2	0	1	0	0	2	0	0	0	0	2	0	0	0	1	0	0	0	1	0	1	0	0	1	6	0	0	0	0	0	0					
		0.16%	0.27%	0.00%	0.39%	0.14%	0.00%	0.25%	0.13%	0.00%	0.63%	0.32%	0.00%	0.00%	0.25%	0.00%	0.12%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.12%	0.00%	0.10%	0.00%	0.00%	0.88%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1619	108	120	81	279	83	38	53	7	42	35	11	8	57	1	59	4	8	26	11	1	4	5	67	8	18	11	11	23	16	7	46	5	76	3	1	6	161	7	2	2	77	13	18					
		7.51%	7.17%	6.98%	6.26%	12.76%	7.96%	9.60%	6.95%	6.25%	8.84%	11.11%	5.29%	3.32%	7.22%	0.88%	7.14%	2.86%	2.88%	4.08%	9.73%	0.41%	2.42%	6.76%	7.09%	3.16%	6.90%	6.96%	6.15%	18.11%	7.77%	3.24%	5.60%	6.25%	7.62%	2.34%	0.88%	5.26%	8.85%	6.93%	3.45%	1.09%	9.13%	8.07%	11.84%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1211	115	116	62	113	52	20	29	0	16	9	8	2	42	3	76	2	11	15	3	0	1	0	44	7	15	10	4	3	6	1	31	0	46	7	3	1	266	3	11	4	42	7	5					
		5.62%	7.63%	6.74%	4.79%	5.17%	4.99%	5.05%	3.80%	0.00%	3.37%	2.86%	3.85%	0.83%	5.32%	2.65%	9.20%	1.43%	3.96%	2.35%	2.65%	0.00%	0.61%	0.00%	4.66%	2.77%	5.75%	6.33%	2.23%	2.36%	2.91%	0.46%	3.78%	0.00%	4.61%	5.47%	2.65%	0.88%	14.62%	2.97%	18.97%	2.17%	4.98%	4.35%	3.29%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	134	8	8	8	13	11	3	2	0	0	0	2	3	5	0	5	2	4	3	1	0	0	0	6	1	5	1	0	1	1	1	7	2	8	2	0	1	10	3	0	2	3	2	0					
		0.62%	0.53%	0.47%	0.62%	0.59%	1.05%	0.76%	0.26%	0.00%	0.00%	0.00%	0.96%	1.24%	0.63%	0.00%	0.61%	1.43%	1.44%	0.47%	0.88%	0.00%	0.00%	0.00%	0.63%	0.40%	1.92%	0.63%	0.00%	0.79%	0.49%	0.46%	0.85%	2.50%	0.80%	1.56%	0.00%	0.88%	0.55%	2.97%	0.00%	1.09%	0.36%	1.24%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14245	1001	1185	893	1455	731	290	577	95	360	223	144	202	498	84	491	95	196	507	82	213	149	58	593	181	135	76	126	61	154	170	453	59	544	99	72	73	907	69	39	134	554	108	109					
		66.08%	66.42%	68.90%	69.01%	66.53%	70.09%	73.23%	75.62%	84.82%	75.79%	70.79%	69.23%	83.82%	63.12%	74.34%	59.44%	67.86%	70.50%	79.47%	72.57%	87.30%	90.30%	78.38%	62.75%	71.54%	51.72%	48.10%	70.39%	48.03%	74.76%	78.70%	55.18%	73.75%	54.56%	77.34%	63.72%	64.04%	49.84%	68.32%	67.24%	72.83%	65.72%	67.08%	71.71%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	100	11	10	3	6	5	0	6	0	1	1	1	2	6	1	3	0	2	3	3	2	0	0	3	0	1	0	0	0	0	0	2	0	3	3	0	0	11	1	0	2	8	0	0					
		0.46%	0.73%	0.58%	0.23%	0.27%	0.48%	0.00%	0.79%	0.00%	0.21%	0.32%	0.48%	0.83%	0.76%	0.88%	0.36%	0.00%	0.72%	0.47%	2.65%	0.82%	0.00%	0.00%	0.32%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.30%	2.34%	0.00%	0.00%	0.60%	0.99%	0.00%	1.09%	0.95%	0.00%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
