Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Гагинская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	250	20	30	20	8	2	5	2	5	7	8	3	8	2	2	10	2	8	10	2	2	3	7	2	2	8	2	2	10	3	2	7	5	2	8	2	7	12	2	8					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	48	10	23	7	2	0	2	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	45	1	1	2	3	1	1	2	1	1	1	0	2	0	1	2	2	1	2	2	2	4	0	0	0	1	0	0	1	2	0	1	1	1	0	1	1	2	1	1					
14	Число погашенных открепительных удостоверений	202	10	7	13	6	2	3	2	5	7	8	3	8	2	2	7	1	8	10	2	2	3	7	2	2	8	2	2	10	3	2	7	5	2	8	2	7	12	2	8					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	"1. ""ЕДИНЕНИЕ"""	96	6	6	6	1	1	0	1	6	2	2	0	2	2	0	10	0	4	7	3	0	2	4	2	0	0	2	0	5	1	0	3	2	0	9	4	0	1	0	2					
		1.29%	1.28%	0.78%	1.22%	0.56%	1.14%	0.0%	1.31%	3.75%	0.95%	1.02%	0.0%	0.74%	2.35%	0.0%	3.13%	0.0%	2.40%	2.07%	3.61%	0.0%	1.78%	1.76%	2.02%	0.0%	0.0%	4.34%	0.0%	1.61%	0.92%	0.0%	1.22%	1.57%	0.0%	4.16%	3.84%	0.0%	0.24%	0.0%	0.72%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	77	9	23	9	0	0	3	1	0	2	4	1	1	2	0	6	0	2	4	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	0	1	1	0	3					
		1.04%	1.92%	3.01%	1.84%	0.0%	0.0%	2.22%	1.31%	0.0%	0.95%	2.05%	0.93%	0.37%	2.35%	0.0%	1.88%	0.0%	1.20%	1.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.62%	0.24%	0.0%	1.08%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	110	5	3	9	4	0	2	0	5	4	3	2	1	2	3	7	0	2	3	7	0	4	0	0	0	11	0	2	5	5	2	2	1	0	2	3	1	6	0	4					
		1.48%	1.07%	0.39%	1.84%	2.27%	0.0%	1.48%	0.0%	3.12%	1.90%	1.53%	1.86%	0.37%	2.35%	4.34%	2.19%	0.0%	1.20%	0.88%	8.43%	0.0%	3.57%	0.0%	0.0%	0.0%	5.61%	0.0%	3.33%	1.61%	4.62%	4.25%	0.81%	0.78%	0.0%	0.92%	2.88%	0.62%	1.46%	0.0%	1.44%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	55	5	10	9	1	1	0	1	1	1	0	1	1	1	2	5	0	2	2	0	0	3	0	0	0	2	0	0	1	0	0	3	0	0	0	0	1	1	0	1					
		0.74%	1.07%	1.30%	1.84%	0.56%	1.14%	0.0%	1.31%	0.62%	0.47%	0.0%	0.93%	0.37%	1.17%	2.89%	1.56%	0.0%	1.20%	0.59%	0.0%	0.0%	2.67%	0.0%	0.0%	0.0%	1.02%	0.0%	0.0%	0.32%	0.0%	0.0%	1.22%	0.0%	0.0%	0.0%	0.0%	0.62%	0.24%	0.0%	0.36%					
22	"5. ""За Русь Святую"""	55	5	7	3	1	0	1	0	1	2	2	0	2	0	4	0	0	1	3	0	0	1	0	1	0	0	0	0	8	2	1	0	0	1	0	1	2	3	0	3					
		0.74%	1.07%	0.91%	0.61%	0.56%	0.0%	0.74%	0.0%	0.62%	0.95%	1.02%	0.0%	0.74%	0.0%	5.79%	0.0%	0.0%	0.60%	0.88%	0.0%	0.0%	0.89%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	2.58%	1.85%	2.12%	0.0%	0.0%	1.96%	0.0%	0.96%	1.25%	0.73%	0.0%	1.08%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	3	0	2	0	0	0	0	2	1	1	0	0	0	0	2	0	2	1	0	0	2	0	0	0	1	0	0	2	0	0	1	2	1	0	0	0	1	0	1					
		0.33%	0.64%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	1.25%	0.47%	0.51%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	1.20%	0.29%	0.0%	0.0%	1.78%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.64%	0.0%	0.0%	0.40%	1.57%	1.96%	0.0%	0.0%	0.0%	0.24%	0.0%	0.36%					
24	"7. ""Новый курс - Автомобильная Россия"""	17	4	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0					
		0.23%	0.85%	0.26%	0.20%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.60%	0.0%	1.20%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.96%	0.0%	0.0%	1.25%	0.48%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	18	0	1	1	1	0	0	0	2	2	2	2	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0					
		0.24%	0.0%	0.13%	0.20%	0.56%	0.0%	0.0%	0.0%	1.25%	0.95%	1.02%	1.86%	0.37%	0.0%	0.0%	0.31%	0.0%	0.60%	0.0%	1.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.62%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	1	0	3	2	0	0	0	0	1	1	0	0	0	0	1	1	1	2	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0					
		0.24%	0.21%	0.0%	0.61%	1.13%	0.0%	0.0%	0.0%	0.0%	0.47%	0.51%	0.0%	0.0%	0.0%	0.0%	0.31%	1.19%	0.60%	0.59%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1432	53	72	52	36	4	10	2	19	22	19	7	27	5	8	38	10	33	154	42	46	31	43	15	4	27	1	8	111	34	33	17	46	8	28	7	33	223	65	39					
		19.37%	11.34%	9.42%	10.63%	20.45%	4.59%	7.40%	2.63%	11.87%	10.47%	9.74%	6.54%	10.07%	5.88%	11.59%	11.91%	11.90%	19.87%	45.56%	50.60%	56.09%	27.67%	18.94%	15.15%	3.2%	13.77%	2.17%	13.33%	35.80%	31.48%	70.21%	6.96%	36.22%	15.68%	12.96%	6.73%	20.75%	54.52%	57.52%	14.07%					
28	"11. ""Истинные патриоты России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	62	6	0	6	1	0	0	0	3	4	2	0	2	0	0	4	0	3	6	0	0	1	3	6	0	0	0	0	1	2	0	1	2	0	1	2	3	2	0	1					
		0.83%	1.28%	0.0%	1.22%	0.56%	0.0%	0.0%	0.0%	1.87%	1.90%	1.02%	0.0%	0.74%	0.0%	0.0%	1.25%	0.0%	1.80%	1.77%	0.0%	0.0%	0.89%	1.32%	6.06%	0.0%	0.0%	0.0%	0.0%	0.32%	1.85%	0.0%	0.40%	1.57%	0.0%	0.46%	1.92%	1.88%	0.48%	0.0%	0.36%					
30	"13. ""Демократическая партия России"""	26	1	14	2	0	1	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1					
		0.35%	0.21%	1.83%	0.40%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.89%	0.31%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.36%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	0	1	1	0	0	2	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0					
		0.25%	0.0%	0.13%	0.20%	0.0%	0.0%	1.48%	0.0%	0.62%	0.0%	0.51%	0.0%	0.37%	0.0%	1.44%	0.31%	0.0%	0.0%	0.29%	0.0%	1.21%	0.0%	0.44%	1.01%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.96%	0.46%	0.96%	0.62%	0.24%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	9	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1					
		0.12%	0.0%	0.26%	0.20%	0.0%	0.0%	0.74%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.36%					
33	"16. ""Родина"" (народно-патриотический союз)"""	257	26	60	21	5	1	6	3	1	10	10	3	10	1	1	8	1	4	7	3	3	1	7	3	7	7	0	0	6	1	1	3	4	0	5	1	5	14	0	8					
		3.47%	5.56%	7.85%	4.29%	2.84%	1.14%	4.44%	3.94%	0.62%	4.76%	5.12%	2.80%	3.73%	1.17%	1.44%	2.50%	1.19%	2.40%	2.07%	3.61%	3.65%	0.89%	3.08%	3.03%	5.6%	3.57%	0.0%	0.0%	1.93%	0.92%	2.12%	1.22%	3.14%	0.0%	2.31%	0.96%	3.14%	3.42%	0.0%	2.88%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	0	1	2	0	0	1	0	2	0	1	2	1	0	0	1	1	1	2	0	0	1	1	0	0	0	0	4	4	0	0	1	1	0	0	2	0	1	0	0					
		0.40%	0.0%	0.13%	0.40%	0.0%	0.0%	0.74%	0.0%	1.25%	0.0%	0.51%	1.86%	0.37%	0.0%	0.0%	0.31%	1.19%	0.60%	0.59%	0.0%	0.0%	0.89%	0.44%	0.0%	0.0%	0.0%	0.0%	6.66%	1.29%	0.0%	0.0%	0.40%	0.78%	0.0%	0.0%	1.92%	0.0%	0.24%	0.0%	0.0%					
35	"18. ""ЛДПР"""	678	56	88	60	17	12	16	3	18	15	28	8	15	9	7	32	6	6	24	10	2	4	24	4	7	30	3	12	26	16	1	12	9	5	14	7	11	15	0	46					
		9.17%	11.99%	11.51%	12.26%	9.65%	13.79%	11.85%	3.94%	11.25%	7.14%	14.35%	7.47%	5.59%	10.58%	10.14%	10.03%	7.14%	3.61%	7.10%	12.04%	2.43%	3.57%	10.57%	4.04%	5.6%	15.30%	6.52%	20.0%	8.38%	14.81%	2.12%	4.91%	7.08%	9.80%	6.48%	6.73%	6.91%	3.66%	0.0%	16.60%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	111	3	11	5	2	1	2	1	4	7	6	0	4	1	3	3	1	5	7	0	2	1	4	0	0	5	0	2	4	1	0	3	3	1	6	1	3	3	2	4					
		1.50%	0.64%	1.43%	1.02%	1.13%	1.14%	1.48%	1.31%	2.5%	3.33%	3.07%	0.0%	1.49%	1.17%	4.34%	0.94%	1.19%	3.01%	2.07%	0.0%	2.43%	0.89%	1.76%	0.0%	0.0%	2.55%	0.0%	3.33%	1.29%	0.92%	0.0%	1.22%	2.36%	1.96%	2.77%	0.96%	1.88%	0.73%	1.76%	1.44%					
37	"20. ""Политическая партия ""Единая Россия"""	2374	140	235	140	46	28	66	42	71	85	57	53	127	46	12	84	35	66	53	15	24	44	91	36	32	39	8	17	69	27	5	140	35	22	67	55	74	62	32	94					
		32.12%	29.97%	30.75%	28.62%	26.13%	32.18%	48.88%	55.26%	44.37%	40.47%	29.23%	49.53%	47.38%	54.11%	17.39%	26.33%	41.66%	39.75%	15.68%	18.07%	29.26%	39.28%	40.08%	36.36%	25.6%	19.89%	17.39%	28.33%	22.25%	25.0%	10.63%	57.37%	27.55%	43.13%	31.01%	52.88%	46.54%	15.15%	28.31%	33.93%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	1	2	0	2	1	0	1	1	0	1	2	0	0	3	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	1	0	0	0	0	1					
		0.29%	0.0%	0.13%	0.40%	0.0%	2.29%	0.74%	0.0%	0.62%	0.47%	0.0%	0.93%	0.74%	0.0%	0.0%	0.94%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.33%	0.64%	0.0%	0.0%	0.40%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.36%					
39	"22. ""Развитие предпринимательства"""	27	1	0	0	0	0	0	19	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0					
		0.36%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	25.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.31%	1.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.40%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1508	123	192	134	49	27	20	0	14	39	45	19	58	11	23	97	25	24	37	0	2	16	37	28	62	57	23	10	54	11	0	41	13	11	70	12	13	58	12	41					
		20.40%	26.33%	25.13%	27.40%	27.84%	31.03%	14.81%	0.0%	8.75%	18.57%	23.07%	17.75%	21.64%	12.94%	33.33%	30.40%	29.76%	14.45%	10.94%	0.0%	2.43%	14.28%	16.29%	28.28%	49.6%	29.08%	50.0%	16.66%	17.41%	10.18%	0.0%	16.80%	10.23%	21.56%	32.40%	11.53%	8.17%	14.18%	10.61%	14.80%					
																																														
41	Против всех	204	15	27	12	4	2	4	0	3	4	6	6	5	1	1	5	0	6	12	0	0	0	8	3	3	10	9	2	3	2	3	3	7	0	2	4	5	8	0	19					
		2.76%	3.21%	3.53%	2.45%	2.27%	2.29%	2.96%	0.0%	1.87%	1.90%	3.07%	5.60%	1.86%	1.17%	1.44%	1.56%	0.0%	3.61%	3.55%	0.0%	0.0%	0.0%	3.52%	3.03%	2.4%	5.10%	19.56%	3.33%	0.96%	1.85%	6.38%	1.22%	5.51%	0.0%	0.92%	3.84%	3.14%	1.95%	0.0%	6.85%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
