Выборы Президента Российской Федерации																																										
																																										
Наименование Избирательной комиссии:    Хивская																																										
																																										
Итоги голосования 																																										
																																										
		Сумма	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484					
		92.09%	97.39%	96.59%	93.48%	95.02%	77.94%	97.73%	91.09%	84.26%	90.16%	93.90%	93.63%	93.83%	98.18%	92.37%	96.19%	93.67%	94.17%	87.11%	94.98%	95.87%	94.49%	97.64%	87.50%	90.05%	96.28%	96.95%	98.84%	95.80%	90.06%	85.21%	91.02%	87.61%	97.22%	87.11%	97.37%					
22	. Хакамада Ирина Муцуовна	36	0	0	0	0	0	0	2	9	4	0	2	2	0	0	0	2	0	0	4	0	0	0	0	6	0	0	0	0	1	1	3	0	0	0	0					
		0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.98%	1.52%	1.64%	0.00%	0.75%	0.82%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.77%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.58%	0.70%	1.17%	0.00%	0.00%	0.00%	0.00%					
23	. Харитонов Николай Михайлович	649	3	3	3	25	61	2	7	77	13	25	6	9	1	29	4	23	14	37	18	24	7	2	8	114	15	12	1	13	15	7	9	23	3	32	4					
		6.22%	2.61%	3.41%	6.52%	4.98%	15.29%	2.27%	6.93%	13.03%	5.33%	4.49%	2.25%	3.70%	1.82%	7.63%	3.81%	4.41%	5.83%	12.89%	3.47%	2.91%	5.51%	1.57%	11.11%	8.86%	3.72%	3.05%	1.16%	3.64%	8.77%	4.93%	3.52%	6.95%	2.78%	12.50%	2.63%					
																																										
24	Против всех	48	0	0	0	0	4	0	0	3	0	5	4	0	0	0	0	0	0	0	4	10	0	0	1	0	0	0	0	0	0	10	0	6	0	1	0					
		0.46%	0.00%	0.00%	0.00%	0.00%	1.00%	0.00%	0.00%	0.51%	0.00%	0.90%	1.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	1.21%	0.00%	0.00%	1.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	7.04%	0.00%	1.81%	0.00%	0.39%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
