Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Район Богородское																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №3079					
		6.50%	8.19%	6.54%	9.42%	7.54%	7.41%	5.64%	6.67%	4.98%	7.60%	5.17%	7.33%	6.23%	7.30%	5.36%	4.11%	5.57%	8.30%	5.61%	4.13%	7.85%	5.48%	7.96%	4.93%	4.39%	6.48%	7.24%	5.93%	4.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	725	35	28	34	27	21	20	20	49	33	28	28	36	32	23	31	30	35	17	16	38	19	17	22	25	25	32	2	2					
		2.04%	2.20%	1.83%	2.08%	1.74%	1.73%	1.61%	1.56%	3.21%	2.14%	1.76%	1.93%	2.43%	2.22%	1.92%	2.55%	2.01%	2.18%	1.59%	1.35%	2.78%	1.68%	1.85%	1.59%	2.24%	2.0%	2.66%	0.84%	2.66%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3269	187	130	163	185	103	104	136	141	143	145	147	128	131	120	71	135	150	83	59	114	123	88	148	115	120	86	11	3					
		9.22%	11.78%	8.51%	9.97%	11.93%	8.49%	8.38%	10.67%	9.25%	9.29%	9.14%	10.17%	8.67%	9.11%	10.06%	5.84%	9.07%	9.36%	7.76%	4.97%	8.36%	10.88%	9.59%	10.74%	10.32%	9.6%	7.16%	4.66%	4.0%					
22	"5. ""За Русь Святую"""	164	11	8	4	8	3	9	14	7	3	9	5	8	6	6	6	4	3	5	10	11	4	4	8	2	3	3	0	0					
		0.46%	0.69%	0.52%	0.24%	0.51%	0.24%	0.72%	1.09%	0.45%	0.19%	0.56%	0.34%	0.54%	0.41%	0.50%	0.49%	0.26%	0.18%	0.46%	0.84%	0.80%	0.35%	0.43%	0.58%	0.17%	0.24%	0.24%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	77	3	4	4	4	3	3	1	2	2	5	4	2	4	4	0	4	2	1	3	5	2	4	9	0	2	0	0	0					
		0.21%	0.18%	0.26%	0.24%	0.25%	0.24%	0.24%	0.07%	0.13%	0.12%	0.31%	0.27%	0.13%	0.27%	0.33%	0.0%	0.26%	0.12%	0.09%	0.25%	0.36%	0.17%	0.43%	0.65%	0.0%	0.16%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	525	16	13	24	24	30	12	9	26	16	20	18	36	30	16	13	16	23	20	22	21	15	19	25	21	12	23	4	1					
		1.48%	1.00%	0.85%	1.46%	1.54%	2.47%	0.96%	0.70%	1.70%	1.03%	1.26%	1.24%	2.43%	2.08%	1.34%	1.07%	1.07%	1.43%	1.87%	1.85%	1.54%	1.32%	2.07%	1.81%	1.88%	0.96%	1.91%	1.69%	1.33%					
25	"8. ""Народно-республиканская партия России"""	21	0	1	0	0	0	1	0	2	0	0	0	1	0	1	1	0	0	1	2	3	1	1	1	2	1	2	0	0					
		0.05%	0.0%	0.06%	0.0%	0.0%	0.0%	0.08%	0.0%	0.13%	0.0%	0.0%	0.0%	0.06%	0.0%	0.08%	0.08%	0.0%	0.0%	0.09%	0.16%	0.22%	0.08%	0.10%	0.07%	0.17%	0.08%	0.16%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	263	6	17	24	20	7	5	11	10	9	14	16	4	5	9	12	12	5	5	14	6	6	9	11	6	11	6	2	1					
		0.74%	0.37%	1.11%	1.46%	1.29%	0.57%	0.40%	0.86%	0.65%	0.58%	0.88%	1.10%	0.27%	0.34%	0.75%	0.98%	0.80%	0.31%	0.46%	1.18%	0.44%	0.53%	0.98%	0.79%	0.53%	0.88%	0.49%	0.84%	1.33%					
27	"10. ""Аграрная партия России"""	523	22	27	26	35	19	13	19	23	0	31	29	17	20	17	16	22	24	15	16	20	20	13	17	19	19	17	7	0					
		1.47%	1.38%	1.76%	1.59%	2.25%	1.56%	1.04%	1.49%	1.50%	0.0%	1.95%	2.00%	1.15%	1.39%	1.42%	1.31%	1.47%	1.49%	1.40%	1.35%	1.46%	1.76%	1.41%	1.23%	1.70%	1.52%	1.41%	2.96%	0.0%					
28	"11. ""Истинные патриоты России"""	87	2	1	20	1	0	1	0	3	30	2	0	1	4	0	0	2	0	1	12	0	2	2	0	0	0	1	1	1					
		0.24%	0.12%	0.06%	1.22%	0.06%	0.0%	0.08%	0.0%	0.19%	1.94%	0.12%	0.0%	0.06%	0.27%	0.0%	0.0%	0.13%	0.0%	0.09%	1.01%	0.0%	0.17%	0.21%	0.0%	0.0%	0.0%	0.08%	0.42%	1.33%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	402	17	46	24	16	9	18	6	18	20	13	10	18	15	10	15	13	19	27	15	17	9	3	15	7	11	8	3	0					
		1.13%	1.07%	3.01%	1.46%	1.03%	0.74%	1.45%	0.47%	1.18%	1.29%	0.81%	0.69%	1.21%	1.04%	0.83%	1.23%	0.87%	1.18%	2.52%	1.26%	1.24%	0.79%	0.32%	1.08%	0.62%	0.88%	0.66%	1.27%	0.0%					
30	"13. ""Демократическая партия России"""	63	0	3	20	1	2	0	0	1	2	2	2	2	3	2	3	2	2	1	4	0	0	4	3	1	1	1	0	1					
		0.17%	0.0%	0.19%	1.22%	0.06%	0.16%	0.0%	0.0%	0.06%	0.12%	0.12%	0.13%	0.13%	0.20%	0.16%	0.24%	0.13%	0.12%	0.09%	0.33%	0.0%	0.0%	0.43%	0.21%	0.08%	0.08%	0.08%	0.0%	1.33%					
31	"14. ""Великая Россия - Евразийский Союз"""	56	0	0	0	2	1	0	4	0	1	2	2	1	3	2	2	0	5	1	3	3	0	2	6	2	2	1	0	11					
		0.15%	0.0%	0.0%	0.0%	0.12%	0.08%	0.0%	0.31%	0.0%	0.06%	0.12%	0.13%	0.06%	0.20%	0.16%	0.16%	0.0%	0.31%	0.09%	0.25%	0.22%	0.0%	0.21%	0.43%	0.17%	0.16%	0.08%	0.0%	14.66%					
32	"15. ""Партия СЛОН"""	66	1	3	1	3	2	1	2	3	3	2	4	5	5	3	1	4	3	2	1	3	2	3	2	2	1	2	1	1					
		0.18%	0.06%	0.19%	0.06%	0.19%	0.16%	0.08%	0.15%	0.19%	0.19%	0.12%	0.27%	0.33%	0.34%	0.25%	0.08%	0.26%	0.18%	0.18%	0.08%	0.22%	0.17%	0.32%	0.14%	0.17%	0.08%	0.16%	0.42%	1.33%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5410	260	298	202	225	197	197	224	222	221	266	202	218	213	151	176	270	288	174	123	197	183	133	190	158	193	183	44	2					
		15.26%	16.38%	19.51%	12.36%	14.51%	16.24%	15.87%	17.58%	14.56%	14.35%	16.77%	13.97%	14.76%	14.82%	12.66%	14.49%	18.14%	17.97%	16.27%	10.37%	14.45%	16.19%	14.50%	13.78%	14.18%	15.44%	15.23%	18.64%	2.66%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	3	1	0	1	2	0	1	1	2	0	1	1	0	2	1	0	2	0	7	1	2	3	0	0	1	3	0	1					
		0.10%	0.18%	0.06%	0.0%	0.06%	0.16%	0.0%	0.07%	0.06%	0.12%	0.0%	0.06%	0.06%	0.0%	0.16%	0.08%	0.0%	0.12%	0.0%	0.59%	0.07%	0.17%	0.32%	0.0%	0.0%	0.08%	0.24%	0.0%	1.33%					
35	"18. ""ЛДПР"""	2500	75	97	117	82	109	93	74	100	75	119	105	87	96	95	93	83	84	61	247	81	84	68	119	79	80	77	13	7					
		7.05%	4.72%	6.35%	7.16%	5.29%	8.98%	7.49%	5.80%	6.56%	4.87%	7.50%	7.26%	5.89%	6.68%	7.96%	7.66%	5.57%	5.24%	5.70%	20.84%	5.94%	7.43%	7.41%	8.63%	7.09%	6.4%	6.41%	5.50%	9.33%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	316	16	10	19	17	6	6	14	12	17	15	14	7	11	17	14	9	12	9	18	9	11	10	11	9	10	13	0	0					
		0.89%	1.00%	0.65%	1.16%	1.09%	0.49%	0.48%	1.09%	0.78%	1.10%	0.94%	0.96%	0.47%	0.76%	1.42%	1.15%	0.60%	0.74%	0.84%	1.51%	0.66%	0.97%	1.09%	0.79%	0.80%	0.8%	1.08%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	12980	515	454	583	497	417	510	470	568	574	587	530	587	517	490	501	545	576	393	346	540	456	315	528	452	467	461	83	18					
		36.61%	32.45%	29.73%	35.67%	32.06%	34.37%	41.09%	36.89%	37.27%	37.29%	37.01%	36.67%	39.76%	35.97%	41.10%	41.26%	36.62%	35.95%	36.76%	29.19%	39.61%	40.35%	34.35%	38.31%	40.57%	37.36%	38.38%	35.16%	24.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	59	3	3	5	3	1	3	0	3	0	1	1	2	4	2	4	5	3	1	0	0	3	0	0	3	4	4	0	1					
		0.16%	0.18%	0.19%	0.30%	0.19%	0.08%	0.24%	0.0%	0.19%	0.0%	0.06%	0.06%	0.13%	0.27%	0.16%	0.32%	0.33%	0.18%	0.09%	0.0%	0.0%	0.26%	0.0%	0.0%	0.26%	0.32%	0.33%	0.0%	1.33%					
39	"22. ""Развитие предпринимательства"""	131	6	5	3	9	1	1	1	2	7	0	0	3	4	1	3	5	5	3	5	3	2	52	2	1	2	4	0	1					
		0.36%	0.37%	0.32%	0.18%	0.58%	0.08%	0.08%	0.07%	0.13%	0.45%	0.0%	0.0%	0.20%	0.27%	0.08%	0.24%	0.33%	0.31%	0.28%	0.42%	0.22%	0.17%	5.67%	0.14%	0.08%	0.16%	0.33%	0.0%	1.33%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2723	162	141	112	160	81	87	83	138	129	118	115	112	87	51	83	131	116	125	65	105	64	55	86	85	101	102	17	12					
		7.68%	10.20%	9.23%	6.85%	10.32%	6.67%	7.01%	6.51%	9.05%	8.38%	7.44%	7.95%	7.58%	6.05%	4.27%	6.83%	8.80%	7.24%	11.69%	5.48%	7.70%	5.66%	5.99%	6.24%	7.63%	8.08%	8.49%	7.20%	16.0%					
																																			
41	Против всех	2141	94	124	78	88	81	63	81	92	108	100	84	89	114	96	80	76	87	47	112	60	36	23	82	62	81	68	26	9					
		6.04%	5.92%	8.12%	4.77%	5.67%	6.67%	5.07%	6.35%	6.03%	7.01%	6.30%	5.81%	6.02%	7.93%	8.05%	6.58%	5.10%	5.43%	4.39%	9.45%	4.40%	3.18%	2.50%	5.95%	5.56%	6.48%	5.66%	11.01%	12.0%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
