Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Залегощенская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321					
		0.99%	0.86%	1.93%	1.14%	0.0%	1.83%	0.0%	0.57%	0.0%	0.35%	0.0%	0.77%	5.55%	0.45%	0.0%	0.50%	1.09%	1.86%	1.39%	3.13%	0.92%	0.55%	0.60%	1.34%	0.0%	0.96%	0.0%					
22	"5. ""За Русь Святую"""	34	3	7	0	1	3	0	1	0	0	0	1	0	0	0	0	2	3	8	1	0	0	1	0	1	2	0					
		0.32%	0.37%	0.54%	0.0%	0.10%	0.68%	0.0%	0.28%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.31%	1.40%	1.01%	0.44%	0.0%	0.0%	0.15%	0.0%	0.54%	0.48%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	13	1	3	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	1	1	1	0	0	0					
		0.12%	0.12%	0.23%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.27%	0.15%	0.33%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	55	2	11	4	1	1	0	0	1	4	0	2	0	0	0	3	3	3	5	2	0	2	4	0	1	6	0					
		0.52%	0.24%	0.84%	0.91%	0.10%	0.22%	0.0%	0.0%	0.46%	1.43%	0.0%	0.77%	0.0%	0.0%	0.0%	0.50%	0.47%	1.40%	0.63%	0.89%	0.0%	0.55%	0.60%	0.0%	0.54%	1.45%	0.0%					
25	"8. ""Народно-республиканская партия России"""	7	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	1	0	1	0	0	0	0	0	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.45%	0.0%	0.50%	0.15%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	13	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	4	0	0	0	0					
		0.12%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.44%	0.0%	0.27%	0.60%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	295	27	56	5	3	19	2	2	3	4	9	9	2	12	3	14	22	8	27	8	1	17	22	4	0	16	0					
		2.82%	3.33%	4.32%	1.14%	0.30%	4.36%	2.38%	0.57%	1.39%	1.43%	5.35%	3.48%	1.85%	5.40%	1.53%	2.35%	3.44%	3.73%	3.42%	3.58%	0.92%	4.69%	3.32%	1.34%	0.0%	3.87%	0.0%					
28	"11. ""Истинные патриоты России"""	9	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	2	0	0	1	1	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.89%	0.0%	0.55%	0.0%	0.0%	0.54%	0.24%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	72	15	11	2	4	1	1	0	1	1	1	1	0	0	0	1	5	1	13	0	0	5	5	2	0	2	0					
		0.69%	1.85%	0.84%	0.45%	0.40%	0.22%	1.19%	0.0%	0.46%	0.35%	0.59%	0.38%	0.0%	0.0%	0.0%	0.16%	0.78%	0.46%	1.64%	0.0%	0.0%	1.38%	0.75%	0.67%	0.0%	0.48%	0.0%					
30	"13. ""Демократическая партия России"""	15	1	3	1	1	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	0	0	2	0	1	1	0					
		0.14%	0.12%	0.23%	0.22%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.33%	0.15%	0.0%	0.12%	0.0%	0.0%	0.0%	0.30%	0.0%	0.54%	0.24%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	2	0	1	0	0	0	1	0	0	0	1	0	0	0	0	2	2	2	0	0	0	1	0	0	2	0					
		0.13%	0.24%	0.0%	0.22%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.31%	0.93%	0.25%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.48%	0.0%					
32	"15. ""Партия СЛОН"""	13	3	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0					
		0.12%	0.37%	0.38%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.12%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	526	75	118	34	18	18	0	5	3	2	6	7	27	2	6	13	52	1	44	5	1	22	29	18	4	15	1					
		5.04%	9.25%	9.11%	7.81%	1.80%	4.13%	0.0%	1.43%	1.39%	0.71%	3.57%	2.71%	25.0%	0.90%	3.07%	2.18%	8.15%	0.46%	5.58%	2.24%	0.92%	6.07%	4.38%	6.04%	2.18%	3.63%	1.04%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	2	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	1	3	2	0	0	1	0	0	3	0					
		0.15%	0.24%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.46%	0.38%	0.89%	0.0%	0.0%	0.15%	0.0%	0.0%	0.72%	0.0%					
35	"18. ""ЛДПР"""	814	100	65	80	25	74	5	9	16	11	9	35	1	17	17	24	54	15	85	10	6	23	60	9	11	46	7					
		7.80%	12.34%	5.01%	18.39%	2.51%	17.01%	5.95%	2.57%	7.44%	3.95%	5.35%	13.56%	0.92%	7.65%	8.71%	4.04%	8.46%	7.00%	10.78%	4.48%	5.55%	6.35%	9.07%	3.02%	6.01%	11.13%	7.29%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	101	11	18	9	11	3	1	1	0	1	0	4	0	2	4	1	7	1	12	0	0	3	2	3	0	6	1					
		0.96%	1.35%	1.38%	2.06%	1.10%	0.68%	1.19%	0.28%	0.0%	0.35%	0.0%	1.55%	0.0%	0.90%	2.05%	0.16%	1.09%	0.46%	1.52%	0.0%	0.0%	0.82%	0.30%	1.00%	0.0%	1.45%	1.04%					
37	"20. ""Политическая партия ""Единая Россия"""	6014	317	596	186	664	229	60	275	91	215	127	168	33	156	83	440	353	157	370	136	89	212	424	215	134	212	72					
		57.68%	39.13%	46.02%	42.75%	66.73%	52.64%	71.42%	78.79%	42.32%	77.33%	75.59%	65.11%	30.55%	70.27%	42.56%	74.07%	55.32%	73.36%	46.95%	60.98%	82.40%	58.56%	64.14%	72.14%	73.22%	51.33%	75.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	2	1	1	1	0	0	0	0	0	0	0	2	0	0	0	2	0	2	1	0	1	1	0	0	1	0					
		0.14%	0.24%	0.07%	0.22%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.85%	0.0%	0.0%	0.0%	0.31%	0.0%	0.25%	0.44%	0.0%	0.27%	0.15%	0.0%	0.0%	0.24%	0.0%					
39	"22. ""Развитие предпринимательства"""	10	0	4	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0					
		0.09%	0.0%	0.30%	0.22%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.16%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1534	151	274	59	234	63	13	26	16	29	13	18	30	16	70	37	72	8	131	30	7	50	57	35	23	62	10					
		14.71%	18.64%	21.15%	13.56%	23.51%	14.48%	15.47%	7.44%	7.44%	10.43%	7.73%	6.97%	27.77%	7.20%	35.89%	6.22%	11.28%	3.73%	16.62%	13.45%	6.48%	13.81%	8.62%	11.74%	12.56%	15.01%	10.41%					
																																	
41	Против всех	336	43	49	28	10	5	1	5	3	7	2	2	4	4	6	16	38	4	43	10	0	12	18	4	2	18	2					
		3.22%	5.30%	3.78%	6.43%	1.00%	1.14%	1.19%	1.43%	1.39%	2.51%	1.19%	0.77%	3.70%	1.80%	3.07%	2.69%	5.95%	1.86%	5.45%	4.48%	0.0%	3.31%	2.72%	1.34%	1.09%	4.35%	2.08%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
