Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Иволгинская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	114	1	1	1	1	8	6	5	3	3	0	2	3	13	6	1	4	25	18	2	6	2	1	2	0					
14	Число погашенных открепительных удостоверений	235	1	23	19	3	14	14	11	10	3	2	20	13	16	5	4	2	3	11	9	7	16	16	10	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	282	9	13	14	10	11	10	10	6	8	7	22	15	15	20	5	1	11	10	14	11	14	34	8	4					
		3.05%	5.14%	2.25%	2.36%	9.70%	2.39%	2.92%	2.25%	2.75%	2.58%	3.95%	3.14%	3.21%	1.95%	2.71%	3.81%	1.23%	3.98%	2.71%	4.60%	2.66%	2.51%	5.17%	3.18%	3.25%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	892	8	38	69	12	27	44	50	22	29	11	89	37	82	45	7	4	74	16	48	58	33	78	6	5					
		9.66%	4.57%	6.58%	11.63%	11.65%	5.86%	12.86%	11.26%	10.09%	9.38%	6.21%	12.73%	7.92%	10.67%	6.09%	5.34%	4.93%	26.81%	4.34%	15.78%	14.07%	5.92%	11.87%	2.39%	4.06%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	269	4	10	15	5	18	8	18	6	4	4	26	5	31	21	3	2	13	14	5	13	19	18	4	3					
		2.91%	2.28%	1.73%	2.52%	4.85%	3.91%	2.33%	4.05%	2.75%	1.29%	2.25%	3.71%	1.07%	4.03%	2.84%	2.29%	2.46%	4.71%	3.80%	1.64%	3.15%	3.41%	2.73%	1.59%	2.43%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	258	2	29	21	4	6	21	13	6	11	2	19	12	18	29	1	2	9	17	4	13	7	9	3	0					
		2.79%	1.14%	5.02%	3.54%	3.88%	1.30%	6.14%	2.92%	2.75%	3.55%	1.12%	2.71%	2.56%	2.34%	3.92%	0.76%	2.46%	3.26%	4.61%	1.31%	3.15%	1.25%	1.36%	1.19%	0.0%					
22	"5. ""За Русь Святую"""	41	0	3	2	0	3	0	4	0	2	1	1	2	0	5	2	0	0	4	0	1	5	4	1	1					
		0.44%	0.0%	0.51%	0.33%	0.0%	0.65%	0.0%	0.90%	0.0%	0.64%	0.56%	0.14%	0.42%	0.0%	0.67%	1.52%	0.0%	0.0%	1.08%	0.0%	0.24%	0.89%	0.60%	0.39%	0.81%					
23	"6. ""Объединенная Российская партия ""Русь"""	41	1	1	3	0	3	0	2	2	1	3	4	0	7	1	0	1	3	2	0	2	0	4	1	0					
		0.44%	0.57%	0.17%	0.50%	0.0%	0.65%	0.0%	0.45%	0.91%	0.32%	1.69%	0.57%	0.0%	0.91%	0.13%	0.0%	1.23%	1.08%	0.54%	0.0%	0.48%	0.0%	0.60%	0.39%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	45	0	5	2	2	1	3	0	3	1	2	3	5	6	3	0	0	1	0	2	4	1	1	0	0					
		0.48%	0.0%	0.86%	0.33%	1.94%	0.21%	0.87%	0.0%	1.37%	0.32%	1.12%	0.42%	1.07%	0.78%	0.40%	0.0%	0.0%	0.36%	0.0%	0.65%	0.97%	0.17%	0.15%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	0	0	1	0	1	0	6	0	0	1	2	3	1	0	0	1	1	0	1	1	0	0	1	1					
		0.22%	0.0%	0.0%	0.16%	0.0%	0.21%	0.0%	1.35%	0.0%	0.0%	0.56%	0.28%	0.64%	0.13%	0.0%	0.0%	1.23%	0.36%	0.0%	0.32%	0.24%	0.0%	0.0%	0.39%	0.81%					
26	"9. ""Российская экологическая партия ""Зеленые"""	24	0	1	2	1	3	2	0	2	0	0	4	0	2	3	0	0	1	0	0	0	0	2	1	0					
		0.26%	0.0%	0.17%	0.33%	0.97%	0.65%	0.58%	0.0%	0.91%	0.0%	0.0%	0.57%	0.0%	0.26%	0.40%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.30%	0.39%	0.0%					
27	"10. ""Аграрная партия России"""	597	8	23	20	2	29	33	36	14	10	12	60	31	46	71	5	2	31	1	16	35	20	78	8	6					
		6.46%	4.57%	3.98%	3.37%	1.94%	6.30%	9.64%	8.10%	6.42%	3.23%	6.77%	8.58%	6.63%	5.98%	9.62%	3.81%	2.46%	11.23%	0.27%	5.26%	8.49%	3.59%	11.87%	3.18%	4.87%					
28	"11. ""Истинные патриоты России"""	38	2	2	0	0	3	1	1	1	0	0	1	0	2	0	0	0	1	15	3	4	0	2	0	0					
		0.41%	1.14%	0.34%	0.0%	0.0%	0.65%	0.29%	0.22%	0.45%	0.0%	0.0%	0.14%	0.0%	0.26%	0.0%	0.0%	0.0%	0.36%	4.07%	0.98%	0.97%	0.0%	0.30%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	106	0	11	7	0	1	3	11	0	2	0	11	3	8	6	5	1	0	1	4	7	4	13	4	4					
		1.14%	0.0%	1.90%	1.18%	0.0%	0.21%	0.87%	2.47%	0.0%	0.64%	0.0%	1.57%	0.64%	1.04%	0.81%	3.81%	1.23%	0.0%	0.27%	1.31%	1.69%	0.71%	1.97%	1.59%	3.25%					
30	"13. ""Демократическая партия России"""	31	1	4	0	0	3	1	1	1	4	0	3	1	3	1	2	0	0	2	0	1	0	3	0	0					
		0.33%	0.57%	0.69%	0.0%	0.0%	0.65%	0.29%	0.22%	0.45%	1.29%	0.0%	0.42%	0.21%	0.39%	0.13%	1.52%	0.0%	0.0%	0.54%	0.0%	0.24%	0.0%	0.45%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	1	2	3	0	1	6	0	0	2	0	4	0	1	2	0	0	1	3	1	1	1	8	0	0					
		0.40%	0.57%	0.34%	0.50%	0.0%	0.21%	1.75%	0.0%	0.0%	0.64%	0.0%	0.57%	0.0%	0.13%	0.27%	0.0%	0.0%	0.36%	0.81%	0.32%	0.24%	0.17%	1.21%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	17	0	0	1	0	0	0	4	0	1	0	2	0	4	1	0	0	1	1	1	0	0	0	0	1					
		0.18%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.90%	0.0%	0.32%	0.0%	0.28%	0.0%	0.52%	0.13%	0.0%	0.0%	0.36%	0.27%	0.32%	0.0%	0.0%	0.0%	0.0%	0.81%					
33	"16. ""Родина"" (народно-патриотический союз)"""	300	4	26	33	4	17	8	20	9	4	9	20	12	29	21	1	2	4	14	5	8	24	15	9	2					
		3.25%	2.28%	4.50%	5.56%	3.88%	3.69%	2.33%	4.50%	4.12%	1.29%	5.08%	2.86%	2.56%	3.77%	2.84%	0.76%	2.46%	1.44%	3.80%	1.64%	1.94%	4.30%	2.28%	3.58%	1.62%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	1	1	1	1	1	2	4	1	1	1	2	0	3	2	3	0	2	1	0	2	0	2	1	0					
		0.34%	0.57%	0.17%	0.16%	0.97%	0.21%	0.58%	0.90%	0.45%	0.32%	0.56%	0.28%	0.0%	0.39%	0.27%	2.29%	0.0%	0.72%	0.27%	0.0%	0.48%	0.0%	0.30%	0.39%	0.0%					
35	"18. ""ЛДПР"""	705	31	67	50	9	44	17	18	8	28	15	47	45	72	47	7	15	8	37	15	16	56	26	16	11					
		7.63%	17.71%	11.61%	8.43%	8.73%	9.56%	4.97%	4.05%	3.66%	9.06%	8.47%	6.72%	9.63%	9.37%	6.36%	5.34%	18.51%	2.89%	10.05%	4.93%	3.88%	10.05%	3.95%	6.37%	8.94%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	449	7	20	31	2	15	18	26	12	0	14	46	23	51	57	4	1	15	20	12	17	20	34	3	1					
		4.86%	4.0%	3.46%	5.22%	1.94%	3.26%	5.26%	5.85%	5.50%	0.0%	7.90%	6.58%	4.92%	6.64%	7.72%	3.05%	1.23%	5.43%	5.43%	3.94%	4.12%	3.59%	5.17%	1.19%	0.81%					
37	"20. ""Политическая партия ""Единая Россия"""	3040	63	196	173	24	179	77	104	46	129	59	198	158	234	239	45	42	61	120	129	173	208	209	129	45					
		32.93%	36.0%	33.96%	29.17%	23.30%	38.91%	22.51%	23.42%	21.10%	41.74%	33.33%	28.32%	33.83%	30.46%	32.38%	34.35%	51.85%	22.10%	32.60%	42.43%	41.99%	37.34%	31.81%	51.39%	36.58%					
38	"21. ""Российская Конституционно-демократическая партия"""	34	1	3	1	0	2	3	1	1	3	0	4	1	2	1	1	0	1	0	1	1	3	3	0	1					
		0.36%	0.57%	0.51%	0.16%	0.0%	0.43%	0.87%	0.22%	0.45%	0.97%	0.0%	0.57%	0.21%	0.26%	0.13%	0.76%	0.0%	0.36%	0.0%	0.32%	0.24%	0.53%	0.45%	0.0%	0.81%					
39	"22. ""Развитие предпринимательства"""	33	1	4	2	1	2	3	2	0	2	1	3	0	5	0	0	0	0	0	0	2	3	0	0	2					
		0.35%	0.57%	0.69%	0.33%	0.97%	0.43%	0.87%	0.45%	0.0%	0.64%	0.56%	0.42%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.53%	0.0%	0.0%	1.62%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1411	21	80	118	16	65	55	73	54	39	28	76	85	110	130	26	5	27	70	28	33	110	98	43	21					
		15.28%	12.0%	13.86%	19.89%	15.53%	14.13%	16.08%	16.44%	24.77%	12.62%	15.81%	10.87%	18.20%	14.32%	17.61%	19.84%	6.17%	9.78%	19.02%	9.21%	8.00%	19.74%	14.91%	17.13%	17.07%					
																															
41	Против всех	264	2	22	14	3	17	14	22	9	8	6	32	10	18	23	11	0	2	13	5	4	14	6	5	4					
		2.86%	1.14%	3.81%	2.36%	2.91%	3.69%	4.09%	4.95%	4.12%	2.58%	3.38%	4.57%	2.14%	2.34%	3.11%	8.39%	0.0%	0.72%	3.53%	1.64%	0.97%	2.51%	0.91%	1.99%	3.25%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
