Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
"Наименование Избирательной комиссии:    Смоленск, Заднепровская"																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1224	15	20	25	20	20	25	20	15	15	35	20	60	15	20	25	25	35	25	40	15	45	35	35	35	30	30	25	40	45	30	45	42	20	20	20	25	20	25	20	15	17	45	35	20	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	883	1	19	22	7	12	14	20	6	3	27	11	54	5	12	24	17	25	18	25	3	29	31	29	33	22	26	25	34	35	26	32	37	9	6	14	22	13	21	14	2	9	41	27	15	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	832	6	3	11	16	2	30	133	8	10	16	9	19	12	25	12	14	22	19	14	11	12	17	21	19	14	20	12	30	19	19	13	10	17	18	9	9	18	16	21	6	11	26	32	18	33					
14	Число погашенных неиспользованных открепительных удостоверений	341	14	1	3	13	8	11	0	9	12	8	9	6	10	8	1	8	10	7	15	12	16	4	6	2	8	4	0	6	10	4	13	5	11	14	6	3	7	4	6	13	8	4	8	5	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	2	1	0	1	2	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	8098	77	194	252	169	159	197	188	50	14	162	81	231	58	141	269	231	255	250	241	22	262	237	221	259	117	246	234	220	300	193	269	199	167	143	156	158	249	216	161	53	95	295	206	134	67					
		23.04%	30.31%	26.58%	28.47%	27.52%	27.41%	14.60%	26.33%	28.09%	17.50%	21.77%	7.65%	18.39%	22.22%	26.26%	23.25%	24.47%	22.23%	24.95%	24.87%	22.00%	24.51%	23.51%	20.28%	24.12%	19.02%	22.76%	27.63%	23.48%	25.36%	22.55%	24.93%	21.15%	25.97%	24.74%	24.92%	22.77%	28.95%	28.61%	20.33%	25.60%	28.27%	22.89%	18.83%	21.51%	21.07%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5280	39	102	135	100	124	261	79	28	18	106	120	175	54	92	173	133	165	150	122	16	148	149	151	152	127	157	130	144	153	131	138	134	107	91	103	112	97	107	138	30	40	183	217	87	62					
		15.02%	15.35%	13.97%	15.25%	16.29%	21.38%	19.35%	11.06%	15.73%	22.50%	14.25%	11.33%	13.93%	20.69%	17.13%	14.95%	14.09%	14.39%	14.97%	12.59%	16.00%	13.84%	14.78%	13.85%	14.15%	20.65%	14.52%	15.35%	15.37%	12.93%	15.30%	12.79%	14.24%	16.64%	15.74%	16.45%	16.14%	11.28%	14.17%	17.42%	14.49%	11.90%	14.20%	19.84%	13.96%	19.50%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	430	3	9	13	3	7	19	9	1	0	7	10	23	2	6	12	11	11	10	13	0	20	21	13	13	6	17	11	9	15	10	17	23	8	3	4	8	8	7	5	1	2	19	13	3	5					
		1.22%	1.18%	1.23%	1.47%	0.49%	1.21%	1.41%	1.26%	0.56%	0.00%	0.94%	0.94%	1.83%	0.77%	1.12%	1.04%	1.17%	0.96%	0.99%	1.34%	0.00%	1.87%	2.08%	1.19%	1.21%	0.98%	1.57%	1.30%	0.96%	1.27%	1.17%	1.58%	2.44%	1.24%	0.52%	0.64%	1.15%	0.93%	0.93%	0.63%	0.48%	0.60%	1.47%	1.19%	0.48%	1.57%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9590	45	160	200	148	119	210	216	45	14	207	326	344	66	118	359	259	355	301	297	21	340	269	373	331	187	337	225	254	293	273	372	293	158	153	139	178	221	158	185	52	83	355	315	163	73					
		27.28%	17.72%	21.92%	22.60%	24.10%	20.52%	15.57%	30.25%	25.28%	17.50%	27.82%	30.78%	27.39%	25.29%	21.97%	31.03%	27.44%	30.95%	30.04%	30.65%	21.00%	31.81%	26.69%	34.22%	30.82%	30.41%	31.17%	26.56%	27.11%	24.77%	31.89%	34.48%	31.14%	24.57%	26.47%	22.20%	25.65%	25.70%	20.93%	23.36%	25.12%	24.70%	27.54%	28.79%	26.16%	22.96%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1165	13	18	21	16	7	23	40	7	1	33	12	40	8	21	47	42	49	35	26	3	40	36	49	43	13	53	28	25	41	34	32	26	23	25	20	21	17	23	11	5	13	54	40	19	12					
		3.31%	5.12%	2.47%	2.37%	2.61%	1.21%	1.70%	5.60%	3.93%	1.25%	4.44%	1.13%	3.18%	3.07%	3.91%	4.06%	4.45%	4.27%	3.49%	2.68%	3.00%	3.74%	3.57%	4.50%	4.00%	2.11%	4.90%	3.31%	2.67%	3.47%	3.97%	2.97%	2.76%	3.58%	4.33%	3.19%	3.03%	1.98%	3.05%	1.39%	2.42%	3.87%	4.19%	3.66%	3.05%	3.77%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9813	76	232	248	166	152	608	171	44	31	211	493	404	65	147	274	248	285	233	251	35	246	273	268	258	155	249	200	261	337	190	228	244	169	149	187	207	248	215	272	62	90	357	278	205	91					
		27.91%	29.92%	31.78%	28.02%	27.04%	26.21%	45.07%	23.95%	24.72%	38.75%	28.36%	46.55%	32.17%	24.90%	27.37%	23.68%	26.27%	24.85%	23.25%	25.90%	35.00%	23.01%	27.08%	24.59%	24.02%	25.20%	23.03%	23.61%	27.85%	28.49%	22.20%	21.13%	25.93%	26.28%	25.78%	29.87%	29.83%	28.84%	28.48%	34.34%	29.95%	26.79%	27.70%	25.41%	32.91%	28.62%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	244	0	4	4	2	3	14	1	2	0	9	5	16	2	3	6	4	13	5	9	2	4	13	9	9	3	5	5	7	9	10	8	6	4	5	4	1	8	8	4	0	2	6	4	5	1					
		0.69%	0.00%	0.55%	0.45%	0.33%	0.52%	1.04%	0.14%	1.12%	0.00%	1.21%	0.47%	1.27%	0.77%	0.56%	0.52%	0.42%	1.13%	0.50%	0.93%	2.00%	0.37%	1.29%	0.83%	0.84%	0.49%	0.46%	0.59%	0.75%	0.76%	1.17%	0.74%	0.64%	0.62%	0.87%	0.64%	0.14%	0.93%	1.06%	0.51%	0.00%	0.60%	0.47%	0.37%	0.80%	0.31%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
