Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
"Наименование Избирательной комиссии:    Смоленск, Заднепровская"																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	888	20	30	20	20	20	20	20	20	20	20	70	30	20	20	20	20	26	25	20	30	42	20	30	20	20	20	20	20	20	20	20	20	20	20	20	25	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	584	12	19	8	10	14	9	2	7	1	8	63	25	13	19	20	18	11	20	11	30	41	19	24	17	14	13	8	8	6	13	12	13	12	9	9	24	16	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	409	4	6	5	10	18	25	7	17	4	6	15	14	17	12	5	7	4	10	16	12	17	13	14	3	16	7	0	7	12	5	4	17	9	8	15	12	17	19					
14	Число погашенных неиспользованных открепительных удостоверений	304	8	11	12	10	6	11	18	13	19	12	7	5	7	1	0	2	15	5	9	0	1	1	6	3	6	7	12	12	14	7	8	7	8	11	11	1	4	14					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	988	20	30	17	21	18	21	5	29	10	15	47	36	40	34	25	34	28	31	29	41	48	34	43	27	35	22	18	24	13	25	26	27	16	17	16	30	29	7					
		2.37%	1.64%	2.68%	1.65%	2.63%	1.26%	2.48%	1.48%	1.60%	3.36%	2.63%	2.54%	2.59%	2.76%	2.55%	2.10%	2.54%	2.37%	2.24%	2.57%	2.70%	2.99%	2.54%	3.21%	2.70%	2.83%	1.96%	2.50%	3.79%	1.58%	2.57%	2.50%	2.64%	1.56%	2.60%	1.54%	2.41%	2.43%	1.68%					
19	2.Всероссийская политическая партия «Гражданская Сила»	455	9	15	11	13	7	8	1	9	9	1	26	20	14	10	10	18	19	15	29	12	28	10	26	7	16	13	5	7	6	7	6	9	5	2	22	16	9	5					
		1.09%	0.74%	1.34%	1.07%	1.63%	0.49%	0.94%	0.30%	0.50%	3.02%	0.18%	1.41%	1.44%	0.97%	0.75%	0.84%	1.34%	1.61%	1.08%	2.57%	0.79%	1.74%	0.75%	1.94%	0.70%	1.30%	1.16%	0.69%	1.10%	0.73%	0.72%	0.58%	0.88%	0.49%	0.31%	2.12%	1.28%	0.76%	1.20%					
20	3.Политическая партия «Демократическая партия России»	68	2	1	1	3	2	1	0	2	0	2	3	1	3	2	1	2	1	0	2	11	2	1	4	1	2	2	0	0	2	2	1	2	2	0	3	2	1	1					
		0.16%	0.16%	0.09%	0.10%	0.38%	0.14%	0.12%	0.00%	0.11%	0.00%	0.35%	0.16%	0.07%	0.21%	0.15%	0.08%	0.15%	0.08%	0.00%	0.18%	0.72%	0.12%	0.07%	0.30%	0.10%	0.16%	0.18%	0.00%	0.00%	0.24%	0.21%	0.10%	0.20%	0.20%	0.00%	0.29%	0.16%	0.08%	0.24%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	7665	139	154	137	56	145	166	46	248	43	110	304	284	261	277	261	288	295	382	221	365	317	324	284	233	310	288	122	111	114	151	195	134	140	88	188	213	210	61					
		18.40%	11.43%	13.77%	13.28%	7.01%	10.15%	19.60%	13.61%	13.69%	14.43%	19.26%	16.45%	20.42%	18.00%	20.81%	21.91%	21.48%	25.00%	27.58%	19.61%	24.01%	19.74%	24.18%	21.19%	23.32%	25.10%	25.60%	16.92%	17.51%	13.89%	15.53%	18.75%	13.11%	13.66%	13.48%	18.11%	17.09%	17.62%	14.63%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	340	8	7	6	5	8	3	1	7	2	7	12	11	9	24	9	11	6	7	10	13	10	13	20	8	11	8	5	5	7	12	13	10	11	11	12	10	6	2					
		0.82%	0.66%	0.63%	0.58%	0.63%	0.56%	0.35%	0.30%	0.39%	0.67%	1.23%	0.65%	0.79%	0.62%	1.80%	0.76%	0.82%	0.51%	0.51%	0.89%	0.86%	0.62%	0.97%	1.49%	0.80%	0.89%	0.71%	0.69%	0.79%	0.85%	1.23%	1.25%	0.98%	1.07%	1.68%	1.16%	0.80%	0.50%	0.48%					
23	6.Политическая партия «Партия социальной справедливости»	100	3	4	0	2	2	0	0	3	0	1	3	2	4	2	3	1	1	5	9	3	5	5	4	2	8	0	2	0	0	2	0	3	5	1	1	4	7	3					
		0.24%	0.25%	0.36%	0.00%	0.25%	0.14%	0.00%	0.00%	0.17%	0.00%	0.18%	0.16%	0.14%	0.28%	0.15%	0.25%	0.07%	0.08%	0.36%	0.80%	0.20%	0.31%	0.37%	0.30%	0.20%	0.65%	0.00%	0.28%	0.00%	0.00%	0.21%	0.00%	0.29%	0.49%	0.15%	0.10%	0.32%	0.59%	0.72%					
24	7.Политическая партия «Либерально-демократическая партия России»	5695	178	152	214	124	236	115	53	188	33	62	274	185	193	183	168	177	133	194	115	213	239	191	160	147	145	133	81	97	110	125	98	132	185	97	144	178	180	63					
		13.67%	14.64%	13.60%	20.74%	15.52%	16.52%	13.58%	15.68%	10.38%	11.07%	10.86%	14.83%	13.30%	13.31%	13.75%	14.11%	13.20%	11.27%	14.01%	10.20%	14.01%	14.88%	14.25%	11.94%	14.71%	11.74%	11.82%	11.23%	15.30%	13.40%	12.86%	9.42%	12.92%	18.05%	14.85%	13.87%	14.29%	15.10%	15.11%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4268	87	83	68	84	91	76	33	91	31	45	136	166	138	153	124	167	155	140	141	166	180	187	172	105	152	114	83	62	78	104	96	115	119	101	117	144	129	35					
		10.25%	7.15%	7.42%	6.59%	10.51%	6.37%	8.97%	9.76%	5.02%	10.40%	7.88%	7.36%	11.93%	9.52%	11.50%	10.41%	12.45%	13.14%	10.11%	12.51%	10.92%	11.21%	13.96%	12.84%	10.51%	12.31%	10.13%	11.51%	9.78%	9.50%	10.70%	9.23%	11.25%	11.61%	15.47%	11.27%	11.56%	10.82%	8.39%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	1155	73	82	46	89	125	65	7	37	9	16	52	37	58	31	32	36	23	31	21	23	30	11	16	9	13	4	7	18	11	16	13	17	17	10	21	25	18	6					
		2.77%	6.00%	7.33%	4.46%	11.14%	8.75%	7.67%	2.07%	2.04%	3.02%	2.80%	2.81%	2.66%	4.00%	2.33%	2.69%	2.68%	1.95%	2.24%	1.86%	1.51%	1.87%	0.82%	1.19%	0.90%	1.05%	0.36%	0.97%	2.84%	1.34%	1.65%	1.25%	1.66%	1.66%	1.53%	2.02%	2.01%	1.51%	1.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19327	657	557	489	386	746	366	188	1145	150	283	925	596	622	570	520	555	481	521	501	615	699	525	545	430	491	490	367	285	439	471	546	540	482	303	469	588	565	219					
		46.40%	54.03%	49.82%	47.38%	48.31%	52.20%	43.21%	55.62%	63.19%	50.34%	49.56%	50.05%	42.85%	42.90%	42.82%	43.66%	41.39%	40.76%	37.62%	44.45%	40.46%	43.52%	39.18%	40.67%	43.04%	39.76%	43.56%	50.90%	44.95%	53.47%	48.46%	52.50%	52.84%	47.02%	46.40%	45.18%	47.19%	47.40%	52.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	739	17	7	10	6	16	17	1	31	6	15	25	29	33	23	12	28	27	39	27	31	22	24	38	15	32	34	11	9	13	18	10	14	20	9	28	17	16	9					
		1.77%	1.40%	0.63%	0.97%	0.75%	1.12%	2.01%	0.30%	1.71%	2.01%	2.63%	1.35%	2.08%	2.28%	1.73%	1.01%	2.09%	2.29%	2.82%	2.40%	2.04%	1.37%	1.79%	2.84%	1.50%	2.59%	3.02%	1.53%	1.42%	1.58%	1.85%	0.96%	1.37%	1.95%	1.38%	2.70%	1.36%	1.34%	2.16%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
