Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Усть-Илимская городская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	998	29	25	30	30	34	35	30	30	20	30	25	35	30	40	40	40	40	40	30	30	40	40	35	40	40	40	40	40	40					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	200	20	5	7	8	5	10	2	7	2	6	0	6	7	7	8	7	7	9	1	11	5	6	11	5	8	9	10	5	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	112	8	3	5	3	2	2	3	3	2	9	0	1	4	5	4	3	4	7	5	2	2	5	6	6	4	6	3	2	3					
14	Число погашенных открепительных удостоверений	798	9	20	23	22	29	25	28	23	18	24	25	29	23	33	32	33	33	31	29	19	35	34	24	35	32	31	30	35	34					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	254	14	4	7	9	11	11	7	9	2	9	2	14	9	15	6	6	5	9	8	8	12	11	9	10	13	9	11	10	4					
		0.76%	1.35%	0.58%	0.59%	0.79%	1.01%	1.02%	0.75%	0.83%	0.42%	1.11%	0.40%	1.11%	0.86%	1.11%	0.41%	0.43%	0.35%	0.70%	0.73%	0.81%	0.83%	0.78%	0.72%	0.78%	0.99%	0.65%	0.81%	0.71%	0.34%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	705	12	14	23	15	22	12	18	28	7	4	8	29	14	32	37	32	29	31	25	34	32	41	32	33	38	22	37	26	18					
		2.13%	1.15%	2.05%	1.95%	1.33%	2.03%	1.12%	1.94%	2.59%	1.49%	0.49%	1.62%	2.31%	1.34%	2.38%	2.57%	2.31%	2.05%	2.41%	2.30%	3.45%	2.22%	2.92%	2.58%	2.58%	2.91%	1.59%	2.75%	1.85%	1.56%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	946	28	20	34	49	27	24	18	34	17	23	15	17	34	45	37	36	39	36	33	21	52	33	41	25	48	35	47	42	36					
		2.85%	2.70%	2.93%	2.88%	4.34%	2.49%	2.24%	1.94%	3.14%	3.64%	2.86%	3.04%	1.35%	3.26%	3.34%	2.57%	2.60%	2.76%	2.80%	3.04%	2.13%	3.60%	2.35%	3.30%	1.96%	3.68%	2.53%	3.49%	3.00%	3.13%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2017	62	53	97	59	62	42	42	65	25	26	13	71	59	69	107	93	79	79	66	68	95	77	63	104	84	89	111	80	77					
		6.09%	5.98%	7.78%	8.24%	5.23%	5.73%	3.93%	4.54%	6.01%	5.35%	3.23%	2.63%	5.66%	5.66%	5.13%	7.44%	6.72%	5.59%	6.14%	6.08%	6.90%	6.59%	5.48%	5.08%	8.15%	6.44%	6.44%	8.25%	5.72%	6.70%					
22	"5. ""За Русь Святую"""	114	2	4	2	4	3	3	3	1	1	3	2	2	7	8	5	1	2	5	6	1	7	6	4	4	10	5	5	2	6					
		0.34%	0.19%	0.58%	0.16%	0.35%	0.27%	0.28%	0.32%	0.09%	0.21%	0.37%	0.40%	0.15%	0.67%	0.59%	0.34%	0.07%	0.14%	0.38%	0.55%	0.10%	0.48%	0.42%	0.32%	0.31%	0.76%	0.36%	0.37%	0.14%	0.52%					
23	"6. ""Объединенная Российская партия ""Русь"""	63	1	1	0	1	1	1	1	1	1	0	0	4	2	6	1	5	8	3	0	1	5	1	1	4	2	3	5	1	3					
		0.19%	0.09%	0.14%	0.0%	0.08%	0.09%	0.09%	0.10%	0.09%	0.21%	0.0%	0.0%	0.31%	0.19%	0.44%	0.06%	0.36%	0.56%	0.23%	0.0%	0.10%	0.34%	0.07%	0.08%	0.31%	0.15%	0.21%	0.37%	0.07%	0.26%					
24	"7. ""Новый курс - Автомобильная Россия"""	194	9	3	8	3	10	8	11	7	2	2	5	6	6	11	11	4	11	11	10	3	9	7	3	7	8	6	5	5	3					
		0.58%	0.86%	0.44%	0.67%	0.26%	0.92%	0.74%	1.19%	0.64%	0.42%	0.24%	1.01%	0.47%	0.57%	0.81%	0.76%	0.28%	0.77%	0.85%	0.92%	0.30%	0.62%	0.49%	0.24%	0.54%	0.61%	0.43%	0.37%	0.35%	0.26%					
25	"8. ""Народно-республиканская партия России"""	15	0	0	1	2	1	0	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0	0					
		0.04%	0.0%	0.0%	0.08%	0.17%	0.09%	0.0%	0.10%	0.09%	0.21%	0.0%	0.20%	0.0%	0.09%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.07%	0.08%	0.07%	0.07%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	120	3	3	2	2	2	3	4	6	1	0	0	3	2	5	8	6	5	4	7	4	11	3	4	4	6	5	6	9	2					
		0.36%	0.28%	0.44%	0.16%	0.17%	0.18%	0.28%	0.43%	0.55%	0.21%	0.0%	0.0%	0.23%	0.19%	0.37%	0.55%	0.43%	0.35%	0.31%	0.64%	0.40%	0.76%	0.21%	0.32%	0.31%	0.46%	0.36%	0.44%	0.64%	0.17%					
27	"10. ""Аграрная партия России"""	562	15	10	18	11	11	18	14	22	11	20	14	23	17	11	26	22	20	22	17	22	20	17	29	27	26	30	18	31	20					
		1.69%	1.44%	1.46%	1.52%	0.97%	1.01%	1.68%	1.51%	2.03%	2.35%	2.48%	2.83%	1.83%	1.63%	0.81%	1.80%	1.59%	1.41%	1.71%	1.56%	2.23%	1.38%	1.21%	2.34%	2.11%	1.99%	2.17%	1.33%	2.21%	1.74%					
28	"11. ""Истинные патриоты России"""	35	1	0	0	2	2	4	0	2	0	1	1	2	2	1	1	1	0	0	0	1	3	0	3	2	1	1	1	1	2					
		0.10%	0.09%	0.0%	0.0%	0.17%	0.18%	0.37%	0.0%	0.18%	0.0%	0.12%	0.20%	0.15%	0.19%	0.07%	0.06%	0.07%	0.0%	0.0%	0.0%	0.10%	0.20%	0.0%	0.24%	0.15%	0.07%	0.07%	0.07%	0.07%	0.17%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	188	5	2	9	5	9	6	6	5	4	2	4	0	8	9	8	7	5	7	4	11	4	11	8	3	7	11	13	9	6					
		0.56%	0.48%	0.29%	0.76%	0.44%	0.83%	0.56%	0.64%	0.46%	0.85%	0.24%	0.81%	0.0%	0.76%	0.66%	0.55%	0.50%	0.35%	0.54%	0.36%	1.11%	0.27%	0.78%	0.64%	0.23%	0.53%	0.79%	0.96%	0.64%	0.52%					
30	"13. ""Демократическая партия России"""	74	1	0	2	0	0	3	0	4	0	0	0	8	1	3	4	6	4	5	1	4	2	4	1	3	1	3	3	7	4					
		0.22%	0.09%	0.0%	0.16%	0.0%	0.0%	0.28%	0.0%	0.37%	0.0%	0.0%	0.0%	0.63%	0.09%	0.22%	0.27%	0.43%	0.28%	0.38%	0.09%	0.40%	0.13%	0.28%	0.08%	0.23%	0.07%	0.21%	0.22%	0.50%	0.34%					
31	"14. ""Великая Россия - Евразийский Союз"""	42	2	3	6	1	2	2	2	1	0	0	0	3	0	1	1	0	0	1	1	4	3	0	0	2	1	2	3	1	0					
		0.12%	0.19%	0.44%	0.50%	0.08%	0.18%	0.18%	0.21%	0.09%	0.0%	0.0%	0.0%	0.23%	0.0%	0.07%	0.06%	0.0%	0.0%	0.07%	0.09%	0.40%	0.20%	0.0%	0.0%	0.15%	0.07%	0.14%	0.22%	0.07%	0.0%					
32	"15. ""Партия СЛОН"""	62	0	1	5	0	3	0	4	0	0	1	0	1	1	3	2	2	3	0	3	1	9	2	1	2	5	4	7	0	2					
		0.18%	0.0%	0.14%	0.42%	0.0%	0.27%	0.0%	0.43%	0.0%	0.0%	0.12%	0.0%	0.07%	0.09%	0.22%	0.13%	0.14%	0.21%	0.0%	0.27%	0.10%	0.62%	0.14%	0.08%	0.15%	0.38%	0.28%	0.52%	0.0%	0.17%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3060	96	76	122	98	120	88	90	127	41	65	33	89	67	127	145	131	135	118	81	120	158	133	93	127	101	154	112	105	108					
		9.24%	9.26%	11.16%	10.36%	8.69%	11.09%	8.23%	9.74%	11.74%	8.77%	8.08%	6.69%	7.10%	6.43%	9.44%	10.08%	9.47%	9.55%	9.18%	7.47%	12.18%	10.96%	9.47%	7.50%	9.96%	7.74%	11.15%	8.33%	7.51%	9.40%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	0	1	0	1	2	1	1	0	0	3	0	5	4	4	2	3	3	0	0	1	7	2	0	2	1	0	3	2	1					
		0.14%	0.0%	0.14%	0.0%	0.08%	0.18%	0.09%	0.10%	0.0%	0.0%	0.37%	0.0%	0.39%	0.38%	0.29%	0.13%	0.21%	0.21%	0.0%	0.0%	0.10%	0.48%	0.14%	0.0%	0.15%	0.07%	0.0%	0.22%	0.14%	0.08%					
35	"18. ""ЛДПР"""	7036	227	126	198	218	214	267	189	200	83	203	122	314	258	271	293	278	311	247	224	179	268	282	291	255	274	299	319	340	286					
		21.25%	21.91%	18.50%	16.82%	19.34%	19.77%	25.0%	20.45%	18.50%	17.77%	25.24%	24.74%	25.05%	24.78%	20.16%	20.37%	20.11%	22.00%	19.22%	20.66%	18.17%	18.59%	20.09%	23.48%	20.0%	21.01%	21.65%	23.73%	24.32%	24.91%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	536	13	3	22	30	18	11	18	9	6	12	7	31	17	20	24	20	34	17	18	9	24	27	17	24	20	21	23	20	21					
		1.61%	1.25%	0.44%	1.86%	2.66%	1.66%	1.02%	1.94%	0.83%	1.28%	1.49%	1.41%	2.47%	1.63%	1.48%	1.66%	1.44%	2.40%	1.32%	1.66%	0.91%	1.66%	1.92%	1.37%	1.88%	1.53%	1.52%	1.71%	1.43%	1.82%					
37	"20. ""Политическая партия ""Единая Россия"""	9820	342	209	409	392	372	393	319	331	168	289	154	369	264	385	415	408	423	335	315	272	381	414	367	342	348	358	341	400	305					
		29.66%	33.01%	30.69%	34.74%	34.78%	34.38%	36.79%	34.52%	30.61%	35.97%	35.94%	31.23%	29.44%	25.36%	28.64%	28.85%	29.52%	29.93%	26.07%	29.05%	27.61%	26.43%	29.50%	29.62%	26.82%	26.68%	25.92%	25.37%	28.61%	26.56%					
38	"21. ""Российская Конституционно-демократическая партия"""	44	1	3	1	3	0	0	1	1	2	1	3	1	1	1	0	4	2	2	2	2	0	2	4	1	0	1	1	3	1					
		0.13%	0.09%	0.44%	0.08%	0.26%	0.0%	0.0%	0.10%	0.09%	0.42%	0.12%	0.60%	0.07%	0.09%	0.07%	0.0%	0.28%	0.14%	0.15%	0.18%	0.20%	0.0%	0.14%	0.32%	0.07%	0.0%	0.07%	0.07%	0.21%	0.08%					
39	"22. ""Развитие предпринимательства"""	103	2	2	3	4	2	0	1	3	0	0	0	9	3	9	5	1	1	8	4	5	8	13	7	0	2	3	1	6	1					
		0.31%	0.19%	0.29%	0.25%	0.35%	0.18%	0.0%	0.10%	0.27%	0.0%	0.0%	0.0%	0.71%	0.28%	0.66%	0.34%	0.07%	0.07%	0.62%	0.36%	0.50%	0.55%	0.92%	0.56%	0.0%	0.15%	0.21%	0.07%	0.42%	0.08%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5036	139	91	143	169	124	101	135	152	71	100	76	165	167	218	217	246	226	269	181	138	232	240	185	207	222	226	194	221	181					
		15.21%	13.41%	13.36%	12.14%	14.99%	11.46%	9.45%	14.61%	14.06%	15.20%	12.43%	15.41%	13.16%	16.04%	16.22%	15.09%	17.80%	15.99%	20.93%	16.69%	14.01%	16.09%	17.10%	14.93%	16.23%	17.02%	16.36%	14.43%	15.80%	15.76%					
																																				
41	Против всех	1796	54	48	58	43	55	59	38	66	21	29	25	75	82	77	62	65	62	65	73	69	91	67	67	84	75	82	73	74	57					
		5.42%	5.21%	7.04%	4.92%	3.81%	5.08%	5.52%	4.11%	6.10%	4.49%	3.60%	5.07%	5.98%	7.87%	5.72%	4.31%	4.70%	4.38%	5.05%	6.73%	7.00%	6.31%	4.77%	5.40%	6.58%	5.75%	5.93%	5.43%	5.29%	4.96%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
