Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Кезская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136					
		2.59%	2.15%	1.91%	6.08%	2.74%	3.81%	3.37%	4.61%	3.75%	4.98%	7.05%	5.17%	3.92%	3.33%	3.49%	3.24%	2.51%	4.17%	4.31%	4.23%	0.60%	3.57%	0.00%	2.87%	2.15%	1.55%	2.24%	3.37%	1.22%	2.23%	2.61%	1.65%	1.18%	1.18%	1.42%	2.10%	1.22%					
19	2.Всероссийская политическая партия «Гражданская Сила»	78	1	0	3	0	2	0	3	0	4	2	2	0	1	3	0	2	1	3	0	0	2	0	1	1	0	0	1	2	3	1	8	8	5	10	3	6					
		0.59%	0.31%	0.00%	0.42%	0.00%	0.69%	0.00%	1.38%	0.00%	1.33%	0.64%	0.57%	0.00%	0.56%	1.31%	0.00%	0.56%	0.83%	1.44%	0.00%	0.00%	0.79%	0.00%	0.41%	1.08%	0.00%	0.00%	0.34%	0.31%	0.84%	0.87%	0.77%	0.67%	0.53%	1.29%	0.45%	0.81%					
20	3.Политическая партия «Демократическая партия России»	22	1	1	0	1	0	0	0	1	0	1	3	3	0	0	0	3	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	0	1					
		0.17%	0.31%	0.64%	0.00%	0.34%	0.00%	0.00%	0.00%	0.63%	0.00%	0.32%	0.86%	0.78%	0.00%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.32%	0.34%	0.00%	0.28%	0.87%	0.00%	0.08%	0.11%	0.00%	0.00%	0.14%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1509	8	8	61	9	20	13	18	37	33	42	43	30	12	42	18	36	18	8	6	34	25	10	29	4	2	19	45	105	54	8	142	145	139	89	87	110					
		11.47%	2.45%	5.10%	8.63%	3.08%	6.92%	14.61%	8.29%	23.13%	10.96%	13.46%	12.36%	7.83%	6.67%	18.34%	9.73%	10.06%	15.00%	3.83%	8.45%	10.12%	9.92%	11.63%	11.89%	4.30%	1.55%	6.09%	15.15%	16.06%	15.04%	6.96%	13.75%	12.18%	14.85%	11.47%	13.06%	14.86%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	30	1	0	1	1	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	6	0	5	5	1	1					
		0.23%	0.31%	0.00%	0.14%	0.34%	0.00%	0.00%	0.00%	0.63%	0.33%	0.64%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.58%	0.00%	0.53%	0.64%	0.15%	0.14%					
23	6.Политическая партия «Партия социальной справедливости»	30	0	0	4	0	1	0	1	1	0	3	0	0	0	2	0	0	1	0	0	0	2	0	0	0	1	1	2	1	2	0	2	3	1	0	0	2					
		0.23%	0.00%	0.00%	0.57%	0.00%	0.35%	0.00%	0.46%	0.63%	0.00%	0.96%	0.00%	0.00%	0.00%	0.87%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	0.78%	0.32%	0.67%	0.15%	0.56%	0.00%	0.19%	0.25%	0.11%	0.00%	0.00%	0.27%					
24	7.Политическая партия «Либерально-демократическая партия России»	1247	10	8	49	17	22	0	30	21	54	41	35	40	20	14	19	22	16	13	8	23	12	15	14	21	7	19	15	67	45	12	100	141	90	89	60	78					
		9.48%	3.07%	5.10%	6.93%	5.82%	7.61%	0.00%	13.82%	13.13%	17.94%	13.14%	10.06%	10.44%	11.11%	6.11%	10.27%	6.15%	13.33%	6.22%	11.27%	6.85%	4.76%	17.44%	5.74%	22.58%	5.43%	6.09%	5.05%	10.24%	12.53%	10.43%	9.68%	11.85%	9.62%	11.47%	9.01%	10.54%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	784	9	3	28	7	14	8	12	10	15	9	25	17	20	17	5	11	5	7	0	8	13	7	7	1	0	17	11	74	20	12	71	99	80	58	34	50					
		5.96%	2.76%	1.91%	3.96%	2.40%	4.84%	8.99%	5.53%	6.25%	4.98%	2.88%	7.18%	4.44%	11.11%	7.42%	2.70%	3.07%	4.17%	3.35%	0.00%	2.38%	5.16%	8.14%	2.87%	1.08%	0.00%	5.45%	3.70%	11.31%	5.57%	10.43%	6.87%	8.32%	8.55%	7.47%	5.11%	6.76%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	69	1	2	4	5	2	0	3	2	0	1	1	3	0	1	1	3	2	0	1	0	0	0	0	1	1	1	1	0	1	0	8	5	7	7	3	2					
		0.52%	0.31%	1.27%	0.57%	1.71%	0.69%	0.00%	1.38%	1.25%	0.00%	0.32%	0.29%	0.78%	0.00%	0.44%	0.54%	0.84%	1.67%	0.00%	1.41%	0.00%	0.00%	0.00%	0.00%	1.08%	0.78%	0.32%	0.34%	0.00%	0.28%	0.00%	0.77%	0.42%	0.75%	0.90%	0.45%	0.27%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8784	283	130	500	243	216	65	135	76	174	183	212	266	119	140	129	267	68	162	52	264	186	52	178	61	112	242	207	379	206	78	660	744	585	491	445	474					
		66.79%	86.81%	82.80%	70.72%	83.22%	74.74%	73.03%	62.21%	47.50%	57.81%	58.65%	60.92%	69.45%	66.11%	61.14%	69.73%	74.58%	56.67%	77.51%	73.24%	78.57%	73.81%	60.47%	72.95%	65.59%	86.82%	77.56%	69.70%	57.95%	57.38%	67.83%	63.89%	62.52%	62.50%	63.27%	66.82%	64.05%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	33	1	0	1	1	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	1	0	0	0	0	1	0	2	0	3	0	4	4	4	3	1	2					
		0.25%	0.31%	0.00%	0.14%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.52%	0.00%	0.00%	0.00%	0.00%	0.83%	0.48%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.67%	0.00%	0.84%	0.00%	0.39%	0.34%	0.43%	0.39%	0.15%	0.27%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
