Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Кезская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137					
14	Число погашенных неиспользованных открепительных удостоверений	86	7	0	0	6	0	0	0	4	0	0	17	3	0	0	6	6	0	0	8	6	0	0	0	0	5	0	0	0	0	4	7	2	0	4	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1070	25	8	44	10	19	13	2	12	3	13	45	28	17	5	11	7	7	22	28	23	37	36	9	11	22	8	42	21	9	19	99	74	62	71	60	77	71					
		9.06%	7.25%	5.26%	8.21%	6.33%	7.28%	5.02%	2.56%	14.12%	3.30%	5.42%	13.68%	11.86%	5.28%	7.46%	5.16%	5.93%	7.29%	6.43%	8.24%	8.24%	10.14%	12.68%	3.10%	5.64%	8.56%	6.72%	12.46%	7.66%	8.18%	8.88%	12.60%	10.91%	10.47%	9.17%	9.27%	11.31%	10.73%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1713	17	15	63	11	21	38	7	4	11	22	70	37	29	11	16	27	10	49	45	58	71	47	39	21	45	29	64	40	9	22	129	109	104	85	108	130	100					
		14.50%	4.93%	9.87%	11.75%	6.96%	8.05%	14.67%	8.97%	4.71%	12.09%	9.17%	21.28%	15.68%	9.01%	16.42%	7.51%	22.88%	10.42%	14.33%	13.24%	20.79%	19.45%	16.55%	13.45%	10.77%	17.51%	24.37%	18.99%	14.60%	8.18%	10.28%	16.41%	16.08%	17.57%	10.98%	16.69%	19.09%	15.11%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	71	1	2	3	1	0	2	0	0	0	0	1	1	0	0	2	0	3	1	2	4	0	1	1	4	1	0	2	0	0	1	10	5	5	5	4	3	6					
		0.60%	0.29%	1.32%	0.56%	0.63%	0.00%	0.77%	0.00%	0.00%	0.00%	0.00%	0.30%	0.42%	0.00%	0.00%	0.94%	0.00%	3.13%	0.29%	0.59%	1.43%	0.00%	0.35%	0.34%	2.05%	0.39%	0.00%	0.59%	0.00%	0.00%	0.47%	1.27%	0.74%	0.84%	0.65%	0.62%	0.44%	0.91%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1820	14	12	48	12	15	40	27	8	7	39	51	33	27	11	27	14	24	39	31	32	64	48	29	46	37	14	45	53	8	42	174	115	95	152	115	150	122					
		15.41%	4.06%	7.89%	8.96%	7.59%	5.75%	15.44%	34.62%	9.41%	7.69%	16.25%	15.50%	13.98%	8.39%	16.42%	12.68%	11.86%	25.00%	11.40%	9.12%	11.47%	17.53%	16.90%	10.00%	23.59%	14.40%	11.76%	13.35%	19.34%	7.27%	19.63%	22.14%	16.96%	16.05%	19.64%	17.77%	22.03%	18.43%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	87	1	0	4	0	0	1	0	1	0	0	3	3	1	0	1	0	0	1	4	2	4	1	1	0	1	0	4	0	1	0	9	8	5	14	4	6	7					
		0.74%	0.29%	0.00%	0.75%	0.00%	0.00%	0.39%	0.00%	1.18%	0.00%	0.00%	0.91%	1.27%	0.31%	0.00%	0.47%	0.00%	0.00%	0.29%	1.18%	0.72%	1.10%	0.35%	0.34%	0.00%	0.39%	0.00%	1.19%	0.00%	0.91%	0.00%	1.15%	1.18%	0.84%	1.81%	0.62%	0.88%	1.06%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6834	283	112	358	120	205	163	41	59	69	164	151	129	246	40	151	69	49	226	229	156	188	148	204	106	147	64	176	157	81	127	355	345	307	432	342	300	335					
		57.86%	82.03%	73.68%	66.79%	75.95%	78.54%	62.93%	52.56%	69.41%	75.82%	68.33%	45.90%	54.66%	76.40%	59.70%	70.89%	58.47%	51.04%	66.08%	67.35%	55.91%	51.51%	52.11%	70.34%	54.36%	57.20%	53.78%	52.23%	57.30%	73.64%	59.35%	45.17%	50.88%	51.86%	55.81%	52.86%	44.05%	50.60%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	43	2	0	1	2	0	0	1	0	1	0	1	1	0	0	3	0	0	0	1	0	1	0	1	1	0	3	0	3	0	2	4	2	1	2	1	4	5					
		0.36%	0.58%	0.00%	0.19%	1.27%	0.00%	0.00%	1.28%	0.00%	1.10%	0.00%	0.30%	0.42%	0.00%	0.00%	1.41%	0.00%	0.00%	0.00%	0.29%	0.00%	0.27%	0.00%	0.34%	0.51%	0.00%	2.52%	0.00%	1.09%	0.00%	0.93%	0.51%	0.29%	0.17%	0.26%	0.15%	0.59%	0.76%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
