Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Бабаевская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	760	40	40	40	40	40	40	40	40	40	10	40	10	10	20	10	20	10	10	10	10	10	10	10	20	10	20	10	10	20	10	20	10	20	10	10	10	20	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	64	7	2	3	4	5	0	2	2	6	0	5	1	5	0	0	1	1	0	0	0	0	2	1	1	0	0	1	0	0	0	3	0	1	1	0	0	5	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	73	3	3	3	6	2	10	2	0	2	1	5	1	4	1	1	4	1	0	0	0	0	0	0	2	0	1	0	0	2	0	2	0	13	1	0	0	2	1					
14	Число погашенных открепительных удостоверений	696	33	38	37	36	35	40	38	38	34	10	35	9	5	20	10	19	9	10	10	10	10	8	9	19	10	20	9	10	20	10	17	10	19	9	10	10	15	5					
15	Число открепительных удостоверений выданных ТИК	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	126	3	5	9	3	9	6	3	5	8	0	6	2	3	0	1	3	1	0	2	1	1	3	0	2	3	7	3	1	8	2	5	1	3	3	2	2	10	0					
		1.16%	0.47%	0.82%	1.55%	0.37%	1.35%	1.75%	0.77%	1.07%	1.41%	0.0%	0.66%	1.48%	1.94%	0.0%	0.93%	1.54%	0.73%	0.0%	2.98%	0.84%	1.72%	1.32%	0.0%	0.71%	3.15%	1.98%	1.41%	1.28%	2.13%	2.89%	1.93%	1.51%	1.84%	1.15%	1.31%	1.96%	2.17%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	321	21	28	17	32	29	9	27	9	26	5	27	0	2	6	1	5	2	10	0	4	0	3	0	14	0	3	2	2	2	1	2	1	0	6	3	3	13	6					
		2.96%	3.29%	4.61%	2.94%	3.96%	4.36%	2.63%	6.97%	1.93%	4.58%	3.49%	2.97%	0.0%	1.29%	2.87%	0.93%	2.57%	1.47%	6.80%	0.0%	3.38%	0.0%	1.32%	0.0%	5.03%	0.0%	0.85%	0.94%	2.56%	0.53%	1.44%	0.77%	1.51%	0.0%	2.31%	1.97%	2.94%	2.82%	3.29%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	307	14	13	29	26	19	10	8	20	18	4	16	14	7	6	5	4	1	2	1	6	0	4	2	8	6	13	5	3	9	5	4	0	4	5	4	2	8	2					
		2.83%	2.19%	2.14%	5.02%	3.22%	2.85%	2.93%	2.06%	4.29%	3.17%	2.79%	1.76%	10.37%	4.54%	2.87%	4.67%	2.06%	0.73%	1.36%	1.49%	5.08%	0.0%	1.76%	2.29%	2.87%	6.31%	3.69%	2.35%	3.84%	2.4%	7.24%	1.55%	0.0%	2.45%	1.93%	2.63%	1.96%	1.73%	1.09%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	163	7	9	14	15	16	7	9	12	11	0	10	3	4	5	0	1	1	2	1	2	0	1	2	0	1	0	4	2	4	0	1	0	2	3	1	2	9	2					
		1.50%	1.09%	1.48%	2.42%	1.85%	2.40%	2.05%	2.32%	2.57%	1.94%	0.0%	1.10%	2.22%	2.59%	2.39%	0.0%	0.51%	0.73%	1.36%	1.49%	1.69%	0.0%	0.44%	2.29%	0.0%	1.05%	0.0%	1.88%	2.56%	1.06%	0.0%	0.38%	0.0%	1.22%	1.15%	0.65%	1.96%	1.95%	1.09%					
22	"5. ""За Русь Святую"""	39	2	1	1	6	4	2	0	0	3	0	1	1	1	0	0	0	2	0	0	0	0	2	0	1	0	1	2	0	2	1	3	0	0	0	0	0	2	1					
		0.35%	0.31%	0.16%	0.17%	0.74%	0.60%	0.58%	0.0%	0.0%	0.52%	0.0%	0.11%	0.74%	0.64%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	0.88%	0.0%	0.35%	0.0%	0.28%	0.94%	0.0%	0.53%	1.44%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.54%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	2	2	1	0	0	0	2	1	1	0	1	0	0	1	1	1	2	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1					
		0.18%	0.31%	0.32%	0.17%	0.0%	0.0%	0.0%	0.51%	0.21%	0.17%	0.0%	0.11%	0.0%	0.0%	0.47%	0.93%	0.51%	1.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.94%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%					
24	"7. ""Новый курс - Автомобильная Россия"""	66	5	6	8	12	7	0	3	2	5	0	6	2	0	0	1	0	2	0	0	0	1	0	0	0	0	2	1	0	1	0	0	0	0	0	2	0	0	0					
		0.60%	0.78%	0.98%	1.38%	1.48%	1.05%	0.0%	0.77%	0.42%	0.88%	0.0%	0.66%	1.48%	0.0%	0.0%	0.93%	0.0%	1.47%	0.0%	0.0%	0.0%	1.72%	0.0%	0.0%	0.0%	0.0%	0.56%	0.47%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	1.31%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	9	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0					
		0.08%	0.0%	0.0%	0.0%	0.12%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.93%	0.0%	0.73%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	2	3	0	0	1	2	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0					
		0.14%	0.31%	0.49%	0.0%	0.0%	0.15%	0.58%	0.25%	0.0%	0.17%	0.0%	0.22%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%					
27	"10. ""Аграрная партия России"""	957	15	27	37	51	43	20	0	16	28	10	96	11	11	32	1	34	1	37	28	11	2	86	55	44	1	71	9	6	16	12	38	4	6	40	1	4	16	37					
		8.82%	2.35%	4.44%	6.41%	6.31%	6.46%	5.86%	0.0%	3.43%	4.93%	6.99%	10.57%	8.14%	7.14%	15.31%	0.93%	17.52%	0.73%	25.17%	41.79%	9.32%	3.44%	38.05%	63.21%	15.82%	1.05%	20.17%	4.24%	7.69%	4.26%	17.39%	14.72%	6.06%	3.68%	15.44%	0.65%	3.92%	3.47%	20.32%					
28	"11. ""Истинные патриоты России"""	8	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	1	0					
		0.07%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	67	1	9	1	5	4	2	3	5	4	0	10	2	1	0	1	1	0	0	0	0	1	0	0	2	2	3	1	0	2	1	1	0	2	1	0	0	1	1					
		0.61%	0.15%	1.48%	0.17%	0.61%	0.60%	0.58%	0.77%	1.07%	0.70%	0.0%	1.10%	1.48%	0.64%	0.0%	0.93%	0.51%	0.0%	0.0%	0.0%	0.0%	1.72%	0.0%	0.0%	0.71%	2.10%	0.85%	0.47%	0.0%	0.53%	1.44%	0.38%	0.0%	1.22%	0.38%	0.0%	0.0%	0.21%	0.54%					
30	"13. ""Демократическая партия России"""	21	5	1	1	2	2	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	1					
		0.19%	0.78%	0.16%	0.17%	0.24%	0.30%	0.0%	0.25%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.38%	1.51%	0.61%	0.0%	0.0%	0.0%	0.0%	0.54%					
31	"14. ""Великая Россия - Евразийский Союз"""	20	3	2	1	1	0	0	2	2	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0					
		0.18%	0.47%	0.32%	0.17%	0.12%	0.0%	0.0%	0.51%	0.42%	0.0%	0.69%	0.22%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.98%	0.21%	0.0%					
32	"15. ""Партия СЛОН"""	11	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0					
		0.10%	0.15%	0.49%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	524	27	43	43	45	45	23	21	32	38	3	40	2	6	6	1	11	1	6	2	1	0	4	2	9	2	21	10	0	27	0	11	1	1	3	6	5	14	12					
		4.83%	4.23%	7.08%	7.45%	5.57%	6.76%	6.74%	5.42%	6.86%	6.70%	2.09%	4.40%	1.48%	3.89%	2.87%	0.93%	5.67%	0.73%	4.08%	2.98%	0.84%	0.0%	1.76%	2.29%	3.23%	2.10%	5.96%	4.71%	0.0%	7.2%	0.0%	4.26%	1.51%	0.61%	1.15%	3.94%	4.90%	3.04%	6.59%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	18	0	0	1	1	2	1	0	0	0	0	2	0	2	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	1					
		0.16%	0.0%	0.0%	0.17%	0.12%	0.30%	0.29%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	1.29%	0.47%	0.0%	0.51%	0.0%	0.0%	0.0%	0.84%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	2.89%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.54%					
35	"18. ""ЛДПР"""	1235	86	78	68	122	76	46	49	59	80	6	90	14	24	18	13	23	10	11	6	7	5	20	7	19	11	29	20	8	62	12	32	12	28	13	13	9	38	11					
		11.38%	13.50%	12.85%	11.78%	15.11%	11.42%	13.48%	12.66%	12.66%	14.10%	4.19%	9.91%	10.37%	15.58%	8.61%	12.14%	11.85%	7.35%	7.48%	8.95%	5.93%	8.62%	8.84%	8.04%	6.83%	11.57%	8.23%	9.43%	10.25%	16.53%	17.39%	12.40%	18.18%	17.17%	5.01%	8.55%	8.82%	8.26%	6.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	204	13	10	10	10	20	4	7	11	11	2	5	3	4	1	3	9	3	2	1	1	2	14	0	6	1	10	2	4	5	0	3	1	7	1	3	2	11	2					
		1.88%	2.04%	1.64%	1.73%	1.23%	3.00%	1.17%	1.80%	2.36%	1.94%	1.39%	0.55%	2.22%	2.59%	0.47%	2.80%	4.63%	2.20%	1.36%	1.49%	0.84%	3.44%	6.19%	0.0%	2.15%	1.05%	2.84%	0.94%	5.12%	1.33%	0.0%	1.16%	1.51%	4.29%	0.38%	1.97%	1.96%	2.39%	1.09%					
37	"20. ""Политическая партия ""Единая Россия"""	5267	350	257	256	375	292	168	200	215	272	102	469	65	76	117	60	71	79	45	19	65	42	54	17	144	51	139	105	36	183	23	122	37	86	151	102	55	284	83					
		48.57%	54.94%	42.33%	44.36%	46.46%	43.90%	49.26%	51.67%	46.13%	47.97%	71.32%	51.65%	48.14%	49.35%	55.98%	56.07%	36.59%	58.08%	30.61%	28.35%	55.08%	72.41%	23.89%	19.54%	51.79%	53.68%	39.48%	49.52%	46.15%	48.8%	33.33%	47.28%	56.06%	52.76%	58.30%	67.10%	53.92%	61.73%	45.60%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	2	0	4	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	1	1					
		0.18%	0.0%	0.32%	0.0%	0.49%	0.15%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	1.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.49%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.77%	0.0%	0.0%	0.77%	0.0%	0.0%	0.21%	0.54%					
39	"22. ""Развитие предпринимательства"""	30	2	3	0	3	1	0	1	0	2	3	3	0	1	0	1	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	1					
		0.27%	0.31%	0.49%	0.0%	0.37%	0.15%	0.0%	0.25%	0.0%	0.35%	2.09%	0.33%	0.0%	0.64%	0.0%	0.93%	0.0%	0.0%	1.36%	0.0%	1.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.54%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	964	63	75	55	78	66	26	37	48	43	6	96	12	9	4	13	21	15	13	4	10	2	17	1	19	7	29	31	8	36	3	18	7	16	17	11	9	27	12					
		8.88%	9.89%	12.35%	9.53%	9.66%	9.92%	7.62%	9.56%	10.30%	7.58%	4.19%	10.57%	8.88%	5.84%	1.91%	12.14%	10.82%	11.02%	8.84%	5.97%	8.47%	3.44%	7.52%	1.14%	6.83%	7.36%	8.23%	14.62%	10.25%	9.6%	4.34%	6.97%	10.60%	9.81%	6.56%	7.23%	8.82%	5.86%	6.59%					
																																													
41	Против всех	209	9	17	18	9	17	5	9	13	10	0	15	0	1	6	1	3	4	5	2	2	0	5	0	6	5	11	4	0	6	1	5	0	0	5	2	2	8	3					
		1.92%	1.41%	2.80%	3.11%	1.11%	2.55%	1.46%	2.32%	2.78%	1.76%	0.0%	1.65%	0.0%	0.64%	2.87%	0.93%	1.54%	2.94%	3.40%	2.98%	1.69%	0.0%	2.21%	0.0%	2.15%	5.26%	3.12%	1.88%	0.0%	1.6%	1.44%	1.93%	0.0%	0.0%	1.93%	1.31%	1.96%	1.73%	1.64%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
