Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Дальнегорская городская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389					
25	"8. ""Народно-республиканская партия России"""	18	2	0	1	1	1	0	0	1	1	0	2	0	0	1	1	0	1	1	1	0	3	1					
		0.08%	0.16%	0.0%	0.06%	0.10%	0.08%	0.0%	0.0%	0.10%	0.07%	0.0%	0.18%	0.0%	0.0%	0.11%	0.11%	0.0%	0.13%	0.09%	0.16%	0.0%	0.26%	0.14%					
26	"9. ""Российская экологическая партия ""Зеленые"""	64	2	0	4	3	3	3	1	1	2	4	5	4	3	6	4	3	1	7	6	0	2	0					
		0.30%	0.16%	0.0%	0.27%	0.31%	0.25%	0.27%	0.12%	0.10%	0.14%	0.31%	0.47%	0.40%	0.27%	0.68%	0.45%	0.42%	0.13%	0.66%	1.01%	0.0%	0.17%	0.0%					
27	"10. ""Аграрная партия России"""	428	48	2	40	6	36	21	13	21	29	34	20	21	19	12	20	19	11	13	19	3	6	15					
		2.06%	3.92%	0.51%	2.73%	0.63%	3.03%	1.95%	1.58%	2.22%	2.03%	2.71%	1.89%	2.11%	1.76%	1.36%	2.29%	2.67%	1.43%	1.23%	3.20%	1.87%	0.53%	2.22%					
28	"11. ""Истинные патриоты России"""	17	2	0	2	0	2	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	5					
		0.08%	0.16%	0.0%	0.13%	0.0%	0.16%	0.09%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.74%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	92	6	1	6	3	3	5	1	4	5	9	5	6	7	3	4	5	3	9	2	0	1	4					
		0.44%	0.49%	0.25%	0.40%	0.31%	0.25%	0.46%	0.12%	0.42%	0.35%	0.71%	0.47%	0.60%	0.64%	0.34%	0.45%	0.70%	0.39%	0.85%	0.33%	0.0%	0.08%	0.59%					
30	"13. ""Демократическая партия России"""	72	3	1	2	3	3	3	2	8	3	5	3	2	2	6	1	1	0	7	2	3	5	7					
		0.34%	0.24%	0.25%	0.13%	0.31%	0.25%	0.27%	0.24%	0.84%	0.21%	0.39%	0.28%	0.20%	0.18%	0.68%	0.11%	0.14%	0.0%	0.66%	0.33%	1.87%	0.44%	1.03%					
31	"14. ""Великая Россия - Евразийский Союз"""	20	0	0	2	0	1	1	1	1	3	3	2	0	0	1	3	1	0	1	0	0	0	0					
		0.09%	0.0%	0.0%	0.13%	0.0%	0.08%	0.09%	0.12%	0.10%	0.21%	0.23%	0.18%	0.0%	0.0%	0.11%	0.34%	0.14%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	36	2	0	1	4	1	2	2	1	2	2	8	2	2	0	0	1	0	2	1	0	2	1					
		0.17%	0.16%	0.0%	0.06%	0.42%	0.08%	0.18%	0.24%	0.10%	0.14%	0.15%	0.75%	0.20%	0.18%	0.0%	0.0%	0.14%	0.0%	0.18%	0.16%	0.0%	0.17%	0.14%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1389	42	11	87	62	77	88	52	71	124	84	78	67	94	104	61	51	43	79	26	6	49	33					
		6.71%	3.43%	2.84%	5.93%	6.53%	6.49%	8.17%	6.35%	7.53%	8.70%	6.71%	7.38%	6.74%	8.72%	11.83%	6.99%	7.17%	5.61%	7.49%	4.39%	3.75%	4.35%	4.89%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	3	1	2	1	3	0	2	1	2	0	5	1	1	1	4	1	1	1	4	0	4	0					
		0.18%	0.24%	0.25%	0.13%	0.10%	0.25%	0.0%	0.24%	0.10%	0.14%	0.0%	0.47%	0.10%	0.09%	0.11%	0.45%	0.14%	0.13%	0.09%	0.67%	0.0%	0.35%	0.0%					
35	"18. ""ЛДПР"""	4334	213	67	309	275	261	246	178	184	312	278	186	203	210	174	205	159	152	184	137	20	226	155					
		20.95%	17.43%	17.31%	21.09%	28.97%	22.00%	22.86%	21.76%	19.53%	21.89%	22.22%	17.61%	20.44%	19.49%	19.79%	23.50%	22.36%	19.84%	17.45%	23.14%	12.5%	20.07%	22.99%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	351	18	5	28	13	23	16	11	9	30	19	21	30	10	17	19	11	13	17	5	6	19	11					
		1.69%	1.47%	1.29%	1.91%	1.36%	1.93%	1.48%	1.34%	0.95%	2.10%	1.51%	1.98%	3.02%	0.92%	1.93%	2.17%	1.54%	1.69%	1.61%	0.84%	3.75%	1.68%	1.63%					
37	"20. ""Политическая партия ""Единая Россия"""	4513	331	102	270	185	278	242	213	230	341	267	227	193	199	137	185	110	194	197	169	58	241	144					
		21.82%	27.08%	26.35%	18.43%	19.49%	23.44%	22.49%	26.03%	24.41%	23.92%	21.34%	21.49%	19.43%	18.47%	15.58%	21.21%	15.47%	25.32%	18.69%	28.54%	36.25%	21.40%	21.36%					
38	"21. ""Российская Конституционно-демократическая партия"""	43	2	0	4	2	0	2	0	1	2	3	6	3	2	0	2	0	1	3	4	3	0	3					
		0.20%	0.16%	0.0%	0.27%	0.21%	0.0%	0.18%	0.0%	0.10%	0.14%	0.23%	0.56%	0.30%	0.18%	0.0%	0.22%	0.0%	0.13%	0.28%	0.67%	1.87%	0.0%	0.44%					
39	"22. ""Развитие предпринимательства"""	52	3	1	4	3	1	3	2	4	3	4	4	2	2	2	2	1	1	3	1	0	3	3					
		0.25%	0.24%	0.25%	0.27%	0.31%	0.08%	0.27%	0.24%	0.42%	0.21%	0.31%	0.37%	0.20%	0.18%	0.22%	0.22%	0.14%	0.13%	0.28%	0.16%	0.0%	0.26%	0.44%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5394	351	115	423	238	301	265	199	211	324	321	280	243	258	213	226	201	188	316	99	45	385	192					
		26.08%	28.72%	29.71%	28.87%	25.07%	25.37%	24.62%	24.32%	22.39%	22.73%	25.65%	26.51%	24.47%	23.95%	24.23%	25.91%	28.27%	24.54%	29.98%	16.72%	28.12%	34.19%	28.48%					
																													
41	Против всех	1219	61	27	76	23	59	49	46	66	82	55	49	68	96	73	48	50	48	80	52	3	71	37					
		5.89%	4.99%	6.97%	5.18%	2.42%	4.97%	4.55%	5.62%	7.00%	5.75%	4.39%	4.64%	6.84%	8.91%	8.30%	5.50%	7.03%	6.26%	7.59%	8.78%	1.87%	6.30%	5.48%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
