Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Заринская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800					
35	"18. ""ЛДПР"""	1884	53	82	44	62	52	31	24	71	43	187	52	19	21	56	38	31	19	75	28	16	7	60	28	57	19	9	30	37	11	24	84	29	40	92	19	92	88	6	7	40	27	37	37					
		18.03%	13.25%	19.24%	18.10%	24.31%	23.42%	21.67%	24.24%	21.84%	10.56%	24.93%	22.12%	17.27%	28.37%	17.39%	14.72%	39.24%	25.67%	21.00%	21.21%	18.60%	9.09%	14.45%	14.81%	11.13%	26.76%	7.82%	27.52%	14.28%	11.11%	39.34%	23.26%	29.59%	19.90%	16.97%	10.32%	13.37%	14.19%	14.28%	21.87%	17.46%	15.88%	14.34%	30.83%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	197	11	6	9	2	3	2	8	8	8	17	4	1	0	4	3	2	2	10	1	2	2	10	3	4	3	1	4	2	1	0	7	2	1	6	8	13	11	0	0	5	5	6	0					
		1.88%	2.75%	1.40%	3.70%	0.78%	1.35%	1.39%	8.08%	2.46%	1.96%	2.26%	1.70%	0.90%	0.0%	1.24%	1.16%	2.53%	2.70%	2.80%	0.75%	2.32%	2.59%	2.40%	1.58%	0.78%	4.22%	0.86%	3.66%	0.77%	1.01%	0.0%	1.93%	2.04%	0.49%	1.10%	4.34%	1.88%	1.77%	0.0%	0.0%	2.18%	2.94%	2.32%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3478	171	119	60	74	83	46	31	86	97	290	47	15	15	145	54	8	9	110	42	21	23	131	56	208	26	76	36	52	24	10	122	19	48	182	100	285	233	16	9	99	56	98	46					
		33.28%	42.75%	27.93%	24.69%	29.01%	37.38%	32.16%	31.31%	26.46%	23.83%	38.66%	20.0%	13.63%	20.27%	45.03%	20.93%	10.12%	12.16%	30.81%	31.81%	24.41%	29.87%	31.56%	29.62%	40.62%	36.61%	66.08%	33.02%	20.07%	24.24%	16.39%	33.79%	19.38%	23.88%	33.57%	54.34%	41.42%	37.58%	38.09%	28.12%	43.23%	32.94%	37.98%	38.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	1	0	0	1	0	0	0	0	0	1	2	0	0	2	1	0	0	0	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0					
		0.15%	0.25%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.85%	0.0%	0.0%	0.62%	0.38%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.0%	0.19%	0.0%	1.73%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.14%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	24	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	1	1	0	0	1	1	0	0	2	7	1	0	0	0	1	2	0					
		0.22%	0.0%	0.23%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.24%	0.52%	0.0%	0.0%	0.0%	0.91%	0.38%	0.0%	0.0%	0.27%	1.02%	0.0%	0.0%	1.08%	1.01%	0.16%	0.0%	0.0%	0.0%	0.58%	0.77%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1693	90	44	45	31	20	22	13	52	41	97	42	30	7	37	98	9	25	47	16	2	8	65	36	127	10	5	8	70	31	18	35	18	46	86	25	151	87	7	2	26	38	17	9					
		16.20%	22.5%	10.32%	18.51%	12.15%	9.00%	15.38%	13.13%	16.0%	10.07%	12.93%	17.87%	27.27%	9.45%	11.49%	37.98%	11.39%	33.78%	13.16%	12.12%	2.32%	10.38%	15.66%	19.04%	24.80%	14.08%	4.34%	7.33%	27.02%	31.31%	29.50%	9.69%	18.36%	22.88%	15.86%	13.58%	21.94%	14.03%	16.66%	6.25%	11.35%	22.35%	6.58%	7.5%					
																																																		
41	Против всех	235	9	11	7	7	6	4	2	8	15	10	2	4	1	3	8	3	2	4	1	3	1	7	5	13	1	0	4	6	1	2	7	5	2	25	1	9	15	0	1	5	8	6	1					
		2.24%	2.25%	2.58%	2.88%	2.74%	2.70%	2.79%	2.02%	2.46%	3.68%	1.33%	0.85%	3.63%	1.35%	0.93%	3.10%	3.79%	2.70%	1.12%	0.75%	3.48%	1.29%	1.68%	2.64%	2.53%	1.40%	0.0%	3.66%	2.31%	1.01%	3.27%	1.93%	5.10%	0.99%	4.61%	0.54%	1.30%	2.41%	0.0%	3.12%	2.18%	4.70%	2.32%	0.83%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
