		18.68%	15.85%	16.89%	17.31%	19.96%	16.59%	21.51%	20.70%	16.70%	18.74%	18.78%	18.80%	19.12%	18.22%	19.79%	16.24%	15.52%	18.37%	18.24%	20.33%	20.66%	17.96%	14.53%	20.98%	17.85%	18.06%	16.76%	19.64%	18.39%	18.62%	18.01%	17.08%	21.75%	18.45%	16.36%	21.45%	20.65%	20.28%	17.03%	20.08%	18.44%	19.41%	20.21%	15.42%	17.21%	16.13%	21.06%	17.46%	19.22%	19.01%	20.89%	19.91%	17.61%	18.48%	17.68%	19.19%	19.96%	19.77%	19.79%	13.40%	22.18%	20.53%	21.75%	19.04%	21.40%	17.99%	18.78%	19.81%	18.94%	16.09%	20.41%	19.93%	16.70%	21.19%	22.10%	15.03%	5.91%									
15	Жириновский Владимир Вольфович	5165	52	48	60	65	52	55	53	44	70	48	86	75	80	73	51	60	60	92	96	91	55	158	75	73	92	60	55	76	64	58	43	47	47	87	61	56	69	63	84	98	62	64	70	70	48	79	69	72	58	57	71	65	57	99	68	50	46	100	111	56	100	73	81	43	60	64	81	66	16	82	74	57	77	72	23	92									
		6.64%	5.93%	5.92%	4.06%	5.82%	5.91%	5.95%	5.13%	4.84%	7.09%	5.12%	6.85%	6.08%	7.51%	7.56%	5.41%	8.24%	5.30%	7.43%	6.53%	7.34%	8.51%	7.29%	8.55%	7.20%	10.86%	8.17%	7.66%	8.85%	8.51%	6.87%	7.13%	5.65%	4.49%	8.04%	6.23%	7.05%	8.19%	8.51%	6.44%	7.66%	5.70%	5.70%	8.99%	9.06%	6.00%	7.63%	7.98%	6.65%	5.71%	6.84%	6.09%	6.32%	5.79%	6.92%	5.02%	4.80%	5.76%	6.15%	6.61%	4.74%	8.05%	5.27%	5.47%	6.01%	7.15%	5.92%	7.57%	5.48%	6.96%	5.77%	8.57%	6.35%	5.25%	6.63%	7.52%	13.59%									
16	Путин Владимир Владимирович	52830	598	571	1042	758	611	597	676	620	663	649	852	833	708	643	688	523	760	837	980	811	443	1563	560	689	555	521	488	570	507	575	405	554	727	735	643	534	550	509	887	859	750	763	544	526	577	683	599	710	690	542	784	706	678	984	903	708	544	1114	1222	778	803	895	994	448	581	737	710	819	165	976	569	629	979	709	221	496									
		67.87%	68.19%	70.41%	70.45%	67.86%	69.43%	64.54%	65.38%	68.13%	67.17%	69.26%	67.89%	67.50%	66.48%	66.63%	73.04%	71.84%	67.14%	67.55%	66.62%	65.46%	68.58%	72.09%	63.85%	67.95%	65.53%	70.98%	67.97%	66.36%	67.42%	68.13%	67.16%	66.59%	69.50%	67.93%	65.68%	67.25%	65.24%	68.78%	67.97%	67.11%	68.99%	67.94%	69.92%	68.05%	72.13%	65.99%	69.25%	65.62%	67.98%	65.07%	67.30%	68.68%	68.83%	68.76%	66.64%	67.95%	68.09%	68.47%	72.78%	65.88%	64.65%	64.67%	67.12%	62.66%	69.25%	68.18%	66.36%	68.02%	71.74%	68.68%	65.93%	70.04%	66.69%	65.29%	72.22%	73.26%									
17	Собчак Ксения Анатольевна	1625	27	22	40	27	14	21	25	24	25	15	25	28	28	14	14	6	39	19	25	20	12	57	16	12	8	8	5	19	12	17	16	17	27	21	14	15	14	14	24	25	28	17	15	14	14	19	10	32	20	19	33	22	21	34	40	24	15	25	31	37	22	32	42	24	11	21	20	24	3	19	8	8	49	29	4	28									
		2.09%	3.08%	2.71%	2.70%	2.42%	1.59%	2.27%	2.42%	2.64%	2.53%	1.60%	1.99%	2.27%	2.63%	1.45%	1.49%	0.82%	3.45%	1.53%	1.70%	1.61%	1.86%	2.63%	1.82%	1.18%	0.94%	1.09%	0.70%	2.21%	1.60%	2.01%	2.65%	2.04%	2.58%	1.94%	1.43%	1.89%	1.66%	1.89%	1.84%	1.95%	2.58%	1.51%	1.93%	1.81%	1.75%	1.84%	1.16%	2.96%	1.97%	2.28%	2.83%	2.14%	2.13%	2.38%	2.95%	2.30%	1.88%	1.54%	1.85%	3.13%	1.77%	2.31%	2.84%	3.36%	1.31%	1.94%	1.87%	1.99%	1.30%	1.34%	0.93%	0.89%	3.34%	2.67%	1.31%	4.14%									
18	Сурайкин Максим Александрович	587	11	7	8	5	12	12	7	12	5	6	7	15	10	5	5	5	7	7	9	16	6	12	6	13	11	3	4	9	8	12	10	6	11	11	8	2	8	4	5	10	6	11	3	2	7	7	4	5	11	8	10	5	8	9	12	3	6	19	12	7	3	13	8	6	6	6	11	6	4	12	6	8	2	6	3	2									
		0.75%	1.25%	0.86%	0.54%	0.45%	1.36%	1.30%	0.68%	1.32%	0.51%	0.64%	0.56%	1.22%	0.94%	0.52%	0.53%	0.69%	0.62%	0.56%	0.61%	1.29%	0.93%	0.55%	0.68%	1.28%	1.30%	0.41%	0.56%	1.05%	1.06%	1.42%	1.66%	0.72%	1.05%	1.02%	0.82%	0.25%	0.95%	0.54%	0.38%	0.78%	0.55%	0.98%	0.39%	0.26%	0.88%	0.68%	0.46%	0.46%	1.08%	0.96%	0.86%	0.49%	0.81%	0.63%	0.89%	0.29%	0.75%	1.17%	0.71%	0.59%	0.24%	0.94%	0.54%	0.84%	0.72%	0.56%	1.03%	0.50%	1.74%	0.84%	0.70%	0.89%	0.14%	0.55%	0.98%	0.30%									
19	Титов Борис Юрьевич	786	13	6	27	13	18	7	18	11	10	10	14	11	8	9	3	3	17	17	22	3	8	13	12	9	5	3	4	6	2	8	4	6	12	12	16	4	12	3	11	6	9	10	3	8	4	3	9	11	10	10	7	15	9	13	25	13	8	15	19	16	25	14	15	8	5	17	7	16	1	12	11	6	18	10	2	6									
		1.01%	1.48%	0.74%	1.83%	1.16%	2.05%	0.76%	1.74%	1.21%	1.01%	1.07%	1.12%	0.89%	0.75%	0.93%	0.32%	0.41%	1.50%	1.37%	1.50%	0.24%	1.24%	0.60%	1.37%	0.89%	0.59%	0.41%	0.56%	0.70%	0.27%	0.95%	0.66%	0.72%	1.15%	1.11%	1.63%	0.50%	1.42%	0.41%	0.84%	0.47%	0.83%	0.89%	0.39%	1.03%	0.50%	0.29%	1.04%	1.02%	0.99%	1.20%	0.60%	1.46%	0.91%	0.91%	1.85%	1.25%	1.00%	0.92%	1.13%	1.35%	2.01%	1.01%	1.01%	1.12%	0.60%	1.57%	0.65%	1.33%	0.43%	0.84%	1.27%	0.67%	1.23%	0.92%	0.65%	0.89%									
20	Явлинский Григорий Алексеевич	805	12	9	21	12	8	18	22	11	7	9	9	11	11	8	11	2	22	11	16	11	0	16	5	5	8	5	4	7	5	9	3	5	9	11	13	9	2	7	8	10	11	12	9	9	4	8	7	19	14	3	16	8	8	16	27	11	7	7	16	7	15	22	29	18	16	9	12	26	1	8	7	14	14	7	2	4									
		1.03%	1.37%	1.11%	1.42%	1.07%	0.91%	1.95%	2.13%	1.21%	0.71%	0.96%	0.72%	0.89%	1.03%	0.83%	1.17%	0.27%	1.94%	0.89%	1.09%	0.89%	0.00%	0.74%	0.57%	0.49%	0.94%	0.68%	0.56%	0.81%	0.66%	1.07%	0.50%	0.60%	0.86%	1.02%	1.33%	1.13%	0.24%	0.95%	0.61%	0.78%	1.01%	1.07%	1.16%	1.16%	0.50%	0.77%	0.81%	1.76%	1.38%	0.36%	1.37%	0.78%	0.81%	1.12%	1.99%	1.06%	0.88%	0.43%	0.95%	0.59%	1.21%	1.59%	1.96%	2.52%	1.91%	0.83%	1.12%	2.16%	0.43%	0.56%	0.81%	1.56%	0.95%	0.64%	0.65%	0.59%									
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
