10	Число действительных избирательных бюллетеней	72233	880	786	1427	945	952	1038	1008	793	1020	1003	1096	1181	1179	898	965	708	691	1341	1383	1275	680	1664	883	1004	856	739	731	861	778	903	674	825	1140	1188	1036	621	859	738	1193	1277	1179	1056	800	815	895	699	838	1042	793	734	1134	961	1035	1333	1153	1036	838	1280	1554	1132	1216	1170	1264	706	857	1022	1118	296	684	1244	833	839	1254	204									
11	Число полученных открепительных  удостоверений	2467	20	20	142	45	40	50	30	25	20	30	30	35	35	40	30	20	30	30	45	45	20	40	30	40	15	25	20	30	30	20	20	35	30	30	50	40	30	20	35	35	70	30	25	30	30	40	20	40	65	30	35	45	35	35	45	35	20	45	30	35	30	35	40	35	25	35	35	0	0	30	30	15	45	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2093	19	16	135	43	30	38	21	24	18	26	24	31	27	33	30	19	22	28	41	33	15	28	25	37	9	19	16	26	23	15	18	34	25	28	45	29	26	12	26	27	70	24	18	27	27	40	16	37	64	30	27	32	31	25	38	28	17	38	26	34	23	27	40	29	16	35	24	0	0	27	22	15	39	6									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2290	42	36	54	26	51	33	30	11	17	36	12	21	30	27	36	24	18	18	12	20	16	29	20	25	14	16	23	16	20	20	32	20	41	30	50	15	17	17	21	19	30	12	15	10	29	22	14	19	30	18	21	44	16	25	43	16	17	29	53	22	14	14	18	27	13	22	21	35	548	20	18	4	27	9									
14	Число неиспользованных открепительных удостоверений	374	1	4	7	2	10	12	9	1	2	4	6	4	8	7	0	1	8	2	4	12	5	12	5	3	6	6	4	4	7	5	2	1	5	2	5	11	4	8	9	8	0	6	7	3	3	0	4	3	1	0	8	13	4	10	7	7	3	7	4	1	7	8	0	6	9	0	11	0	0	3	8	0	6	9									
15	Число открепительных удостоверений, выданных избирателям ТИК	183	3	0	5	4	2	1	1	5	0	3	2	3	1	2	2	1	4	3	4	4	2	2	0	1	2	1	2	0	2	0	1	5	3	7	4	4	2	1	4	3	15	2	0	3	2	2	2	4	2	1	2	0	3	4	2	2	3	5	2	2	4	3	4	3	2	1	5	0	0	2	2	0	3	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																					
19	Жириновский Владимир Вольфович	6427	68	66	108	63	91	84	54	63	65	74	85	113	116	104	93	74	62	119	129	122	86	162	75	107	90	76	97	89	74	101	60	41	73	91	120	63	90	77	118	110	110	96	66	88	67	86	88	90	62	72	99	68	83	89	72	89	93	92	120	87	88	98	90	49	85	89	83	20	170	81	96	88	108	12									
		8.78%	7.60%	8.24%	7.41%	6.61%	9.33%	7.99%	5.25%	7.88%	6.23%	7.24%	7.69%	9.45%	9.71%	11.44%	9.54%	10.24%	8.87%	8.81%	9.25%	9.43%	12.55%	9.65%	8.46%	10.56%	10.43%	10.19%	13.13%	10.30%	9.46%	11.01%	8.78%	4.89%	6.33%	7.51%	11.41%	9.97%	10.31%	10.32%	9.67%	8.54%	9.28%	9.01%	8.18%	10.65%	7.38%	12.25%	10.32%	8.47%	7.75%	9.70%	8.63%	6.99%	7.90%	6.61%	6.15%	8.40%	10.95%	7.09%	7.60%	7.57%	7.10%	8.33%	6.95%	6.87%	9.82%	8.61%	7.31%	6.67%	24.71%	6.49%	11.37%	10.33%	8.54%	5.74%									
20	Зюганов Геннадий Андреевич	15115	171	157	229	173	193	218	241	195	235	194	254	234	233	170	183	101	140	322	275	310	137	301	206	223	191	150	150	193	151	192	127	193	285	228	202	125	180	146	247	291	216	251	189	167	189	162	145	227	150	131	248	195	233	329	260	229	181	244	284	267	298	235	267	162	199	218	221	64	61	291	173	189	263	31									
		20.66%	19.11%	19.60%	15.72%	18.15%	19.79%	20.74%	23.44%	24.38%	22.53%	18.98%	22.97%	19.57%	19.50%	18.70%	18.77%	13.97%	20.03%	23.85%	19.73%	23.96%	20.00%	17.94%	23.22%	22.01%	22.13%	20.11%	20.30%	22.34%	19.31%	20.94%	18.59%	23.00%	24.70%	18.81%	19.20%	19.78%	20.62%	19.57%	20.25%	22.59%	18.23%	23.57%	23.42%	20.22%	20.81%	23.08%	16.99%	21.35%	18.75%	17.65%	21.62%	20.04%	22.19%	24.42%	22.22%	21.60%	21.32%	18.81%	17.99%	23.24%	24.05%	19.97%	20.62%	22.72%	22.98%	21.08%	19.47%	21.33%	8.87%	23.30%	20.50%	22.18%	20.81%	14.83%									
21	Миронов Сергей Михайлович	2945	40	26	59	36	42	38	60	29	51	47	53	50	54	35	44	21	23	60	60	41	20	67	28	45	25	36	22	39	32	41	31	26	35	48	40	29	38	17	49	62	47	38	30	23	44	26	24	65	38	33	40	46	42	64	54	32	38	60	58	49	40	51	58	16	34	34	45	9	8	63	37	22	69	9									
		4.02%	4.47%	3.25%	4.05%	3.78%	4.31%	3.62%	5.84%	3.63%	4.89%	4.60%	4.79%	4.18%	4.52%	3.85%	4.51%	2.90%	3.29%	4.44%	4.30%	3.17%	2.92%	3.99%	3.16%	4.44%	2.90%	4.83%	2.98%	4.51%	4.09%	4.47%	4.54%	3.10%	3.03%	3.96%	3.80%	4.59%	4.35%	2.28%	4.02%	4.81%	3.97%	3.57%	3.72%	2.78%	4.85%	3.70%	2.81%	6.11%	4.75%	4.45%	3.49%	4.73%	4.00%	4.75%	4.62%	3.02%	4.48%	4.63%	3.68%	4.26%	3.23%	4.33%	4.48%	2.24%	3.93%	3.29%	3.96%	3.00%	1.16%	5.04%	4.38%	2.58%	5.46%	4.31%									
22	Прохоров Михаил Дмитриевич	8508	104	104	176	153	115	149	178	92	122	114	124	155	127	77	107	57	127	109	175	117	62	162	92	89	74	68	69	65	63	86	71	105	138	122	134	74	88	61	152	138	116	111	77	82	102	55	90	123	120	68	138	109	151	167	170	149	84	139	177	147	177	184	197	82	114	114	194	19	98	193	89	80	189	8									
		11.63%	11.62%	12.98%	12.08%	16.05%	11.79%	14.18%	17.32%	11.50%	11.70%	11.15%	11.21%	12.96%	10.63%	8.47%	10.97%	7.88%	18.17%	8.07%	12.55%	9.04%	9.05%	9.65%	10.37%	8.79%	8.57%	9.12%	9.34%	7.52%	8.06%	9.38%	10.40%	12.51%	11.96%	10.07%	12.74%	11.71%	10.08%	8.18%	12.46%	10.71%	9.79%	10.42%	9.54%	9.93%	11.23%	7.83%	10.55%	11.57%	15.00%	9.16%	12.03%	11.20%	14.38%	12.40%	14.53%	14.06%	9.89%	10.72%	11.22%	12.79%	14.29%	15.63%	15.21%	11.50%	13.16%	11.03%	17.09%	6.33%	14.24%	15.45%	10.55%	9.39%	14.95%	3.83%									
23	Путин Владимир Владимирович	39238	497	433	855	520	511	549	475	414	547	574	580	629	649	512	538	455	339	731	744	685	375	972	482	540	476	409	393	475	458	483	385	460	609	699	540	330	463	437	627	676	690	560	438	455	493	370	491	537	423	430	609	543	526	684	597	537	442	745	915	582	613	602	652	397	425	567	575	184	347	616	438	460	625	144									
		53.62%	55.53%	54.06%	58.68%	54.56%	52.41%	52.24%	46.21%	51.75%	52.44%	56.16%	52.44%	52.59%	54.31%	56.33%	55.18%	62.93%	48.50%	54.15%	53.37%	52.94%	54.74%	57.93%	54.34%	53.31%	55.16%	54.83%	53.18%	54.98%	58.57%	52.67%	56.37%	54.83%	52.77%	57.67%	51.33%	52.22%	53.04%	58.58%	51.39%	52.48%	58.23%	52.58%	54.28%	55.08%	54.30%	52.71%	57.56%	50.52%	52.88%	57.95%	53.10%	55.81%	50.10%	50.78%	51.03%	50.66%	52.06%	57.44%	57.98%	50.65%	49.48%	51.15%	50.35%	55.68%	49.08%	54.84%	50.66%	61.33%	50.44%	49.32%	51.90%	53.99%	49.45%	68.90%									
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
