17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																				
18	Богданов Андрей Владимирович	581	8	7	18	24	16	14	19	15	15	31	20	5	13	21	5	2	4	5	17	15	34	39	0	19	14	8	9	11	4	3	6	12	5	7	12	12	8	7	3	27	22	21	7	15	2					
		1.24%	0.92%	1.44%	1.97%	2.33%	1.98%	0.92%	1.80%	1.37%	1.71%	2.78%	1.69%	0.43%	1.33%	2.06%	0.42%	0.18%	0.29%	0.86%	2.09%	1.57%	2.34%	2.53%	0.00%	1.65%	0.81%	0.61%	1.00%	1.27%	0.60%	0.30%	0.49%	1.20%	0.39%	0.65%	1.50%	1.59%	0.65%	0.80%	0.35%	2.08%	2.32%	2.95%	0.78%	1.34%	0.74%					
19	Жириновский Владимир Вольфович	3600	75	72	136	103	79	62	128	125	107	116	109	27	106	103	55	34	25	66	95	84	167	172	37	134	100	26	59	77	48	18	28	90	31	52	95	93	32	9	7	142	87	97	99	159	34					
		7.68%	8.67%	14.78%	14.90%	10.02%	9.78%	4.07%	12.12%	11.38%	12.20%	10.39%	9.21%	2.35%	10.86%	10.10%	4.65%	3.12%	1.83%	11.38%	11.67%	8.81%	11.48%	11.17%	2.07%	11.65%	5.79%	1.99%	6.56%	8.87%	7.14%	1.79%	2.30%	8.96%	2.40%	4.82%	11.89%	12.33%	2.62%	1.03%	0.81%	10.96%	9.17%	13.64%	10.96%	14.16%	12.64%					
20	Зюганов Геннадий Андреевич	8465	94	83	197	296	171	115	299	285	236	319	222	80	238	301	113	38	217	122	225	171	307	366	50	336	180	122	170	269	167	77	204	221	160	84	196	215	71	87	174	321	237	143	191	259	36					
		18.06%	10.87%	17.04%	21.58%	28.79%	21.16%	7.54%	28.31%	25.96%	26.91%	28.58%	18.75%	6.96%	24.39%	29.51%	9.54%	3.49%	15.87%	21.03%	27.64%	17.94%	21.10%	23.77%	2.79%	29.22%	10.42%	9.33%	18.89%	30.99%	24.85%	7.67%	16.76%	22.01%	12.36%	7.79%	24.53%	28.51%	5.81%	9.92%	20.14%	24.77%	24.97%	20.11%	21.15%	23.06%	13.38%					
21	Медведев Дмитрий Анатольевич	33710	685	315	547	593	517	1320	594	657	507	634	816	1033	601	572	1006	1016	1114	380	466	670	914	925	1700	647	1422	1143	651	501	445	906	973	673	1087	929	490	418	1101	774	680	783	595	438	603	674	195					
		71.93%	79.19%	64.68%	59.91%	57.68%	63.99%	86.56%	56.25%	59.84%	57.81%	56.81%	68.92%	89.83%	61.58%	56.08%	84.97%	93.21%	81.49%	65.52%	57.25%	70.30%	62.82%	60.06%	94.97%	56.26%	82.34%	87.39%	72.33%	57.72%	66.22%	90.24%	79.95%	67.03%	84.00%	86.18%	61.33%	55.44%	90.10%	88.26%	78.70%	60.42%	62.70%	61.60%	66.78%	60.02%	72.49%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
