Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																					
Дата голосования: 07.12.2003 0:00:00																					
																					
Наименование Избирательной комиссии:    Немецкая																					
																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																					
																					
		Сумма	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																					
18	"1. ""ЕДИНЕНИЕ"""	173	19	12	11	10	8	11	5	5	24	15	25	9	15	4					
		1.86%	2.05%	1.60%	1.47%	1.19%	5.36%	3.26%	0.84%	0.61%	3.62%	2.50%	2.03%	1.19%	2.16%	1.86%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	232	30	14	1	39	7	3	8	41	11	9	28	12	22	7					
		2.49%	3.24%	1.87%	0.13%	4.67%	4.69%	0.89%	1.34%	5.04%	1.66%	1.50%	2.28%	1.58%	3.17%	3.27%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	183	19	8	13	27	1	7	23	20	8	11	20	11	8	7					
		1.96%	2.05%	1.07%	1.74%	3.23%	0.67%	2.07%	3.86%	2.46%	1.20%	1.83%	1.62%	1.45%	1.15%	3.27%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	186	28	21	9	18	0	8	13	24	8	6	23	15	8	5					
		2.00%	3.03%	2.81%	1.20%	2.15%	0.0%	2.37%	2.18%	2.95%	1.20%	1.00%	1.87%	1.98%	1.15%	2.33%					
22	"5. ""За Русь Святую"""	40	3	4	1	2	2	0	7	1	5	6	5	3	0	1					
		0.43%	0.32%	0.53%	0.13%	0.23%	1.34%	0.0%	1.17%	0.12%	0.75%	1.00%	0.40%	0.39%	0.0%	0.46%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	1	2	2	0	0	0	1	1	6	1	0	0	0	1					
		0.16%	0.10%	0.26%	0.26%	0.0%	0.0%	0.0%	0.16%	0.12%	0.90%	0.16%	0.0%	0.0%	0.0%	0.46%					
24	"7. ""Новый курс - Автомобильная Россия"""	33	2	1	2	3	0	2	4	4	5	0	4	2	4	0					
		0.35%	0.21%	0.13%	0.26%	0.35%	0.0%	0.59%	0.67%	0.49%	0.75%	0.0%	0.32%	0.26%	0.57%	0.0%					
25	"8. ""Народно-республиканская партия России"""	4	0	0	0	1	1	0	0	1	0	0	0	0	1	0					
		0.04%	0.0%	0.0%	0.0%	0.11%	0.67%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	2	0	1	0	0	3	1	2	2	4	1	1	0					
		0.18%	0.0%	0.26%	0.0%	0.11%	0.0%	0.0%	0.50%	0.12%	0.30%	0.33%	0.32%	0.13%	0.14%	0.0%					
27	"10. ""Аграрная партия России"""	1926	126	233	142	163	15	131	100	148	117	135	235	165	187	29					
		20.72%	13.63%	31.23%	19.03%	19.54%	10.06%	38.87%	16.80%	18.22%	17.67%	22.53%	19.15%	21.85%	26.94%	13.55%					
28	"11. ""Истинные патриоты России"""	12	0	0	1	1	0	1	2	1	0	0	2	3	1	0					
		0.12%	0.0%	0.0%	0.13%	0.11%	0.0%	0.29%	0.33%	0.12%	0.0%	0.0%	0.16%	0.39%	0.14%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	50	2	5	6	3	4	2	3	2	0	4	9	4	3	3					
		0.53%	0.21%	0.67%	0.80%	0.35%	2.68%	0.59%	0.50%	0.24%	0.0%	0.66%	0.73%	0.52%	0.43%	1.40%					
30	"13. ""Демократическая партия России"""	24	4	1	5	1	0	0	0	2	1	3	4	3	0	0					
		0.25%	0.43%	0.13%	0.67%	0.11%	0.0%	0.0%	0.0%	0.24%	0.15%	0.50%	0.32%	0.39%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	3	1	2	3	0	0	0	2	0	1	1	4	5	0					
		0.23%	0.32%	0.13%	0.26%	0.35%	0.0%	0.0%	0.0%	0.24%	0.0%	0.16%	0.08%	0.52%	0.72%	0.0%					
32	"15. ""Партия СЛОН"""	6	1	0	1	0	0	0	0	1	0	1	0	2	0	0					
		0.06%	0.10%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.16%	0.0%	0.26%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	341	61	33	15	36	2	10	22	33	25	15	36	22	19	12					
		3.66%	6.60%	4.42%	2.01%	4.31%	1.34%	2.96%	3.69%	4.06%	3.77%	2.50%	2.93%	2.91%	2.73%	5.60%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	2	4	1	3	1	0	3	0	1	7	5	1	1	0					
		0.31%	0.21%	0.53%	0.13%	0.35%	0.67%	0.0%	0.50%	0.0%	0.15%	1.16%	0.40%	0.13%	0.14%	0.0%					
35	"18. ""ЛДПР"""	1323	102	98	93	143	18	24	142	126	109	74	188	90	86	30					
		14.23%	11.03%	13.13%	12.46%	17.14%	12.08%	7.12%	23.86%	15.51%	16.46%	12.35%	15.32%	11.92%	12.39%	14.01%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	145	13	11	3	14	6	7	6	4	13	20	20	10	14	4					
		1.56%	1.40%	1.47%	0.40%	1.67%	4.02%	2.07%	1.00%	0.49%	1.96%	3.33%	1.62%	1.32%	2.01%	1.86%					
37	"20. ""Политическая партия ""Единая Россия"""	3425	396	190	358	272	71	106	196	309	191	202	492	311	245	86					
		36.85%	42.85%	25.46%	47.98%	32.61%	47.65%	31.45%	32.94%	38.05%	28.85%	33.72%	40.09%	41.19%	35.30%	40.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	3	2	1	3	1	0	2	1	0	1	3	1	2	0					
		0.21%	0.32%	0.26%	0.13%	0.35%	0.67%	0.0%	0.33%	0.12%	0.0%	0.16%	0.24%	0.13%	0.28%	0.0%					
39	"22. ""Развитие предпринимательства"""	18	1	6	2	1	0	0	1	2	2	0	2	1	0	0					
		0.19%	0.10%	0.80%	0.26%	0.11%	0.0%	0.0%	0.16%	0.24%	0.30%	0.0%	0.16%	0.13%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	614	66	51	47	57	5	8	30	40	76	57	69	57	34	17					
		6.60%	7.14%	6.83%	6.30%	6.83%	3.35%	2.37%	5.04%	4.92%	11.48%	9.51%	5.62%	7.54%	4.89%	7.94%					
																					
41	Против всех	331	32	35	20	23	7	11	16	25	49	22	34	22	30	5					
		3.56%	3.46%	4.69%	2.68%	2.75%	4.69%	3.26%	2.68%	3.07%	7.40%	3.67%	2.77%	2.91%	4.32%	2.33%					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
