Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Краснохолмская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	21	6	2	5	0	1	0	1	1	0	1	0	0	0	0	2	0	0	1	0	0	0	0	1	0					
		0.33%	0.67%	0.23%	0.58%	0.00%	0.36%	0.00%	0.64%	0.36%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.90%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
