Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Большеглушицкая																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236					
		0.91%	0.39%	1.04%	1.50%	0.70%	1.35%	1.40%	0.21%	1.05%	0.58%	0.99%	1.48%	0.89%	1.01%	1.45%	0.45%	0.33%	1.13%	0.0%	1.45%	0.68%					
22	"5. ""За Русь Святую"""	47	4	2	0	5	5	3	3	3	1	3	1	3	2	1	4	2	2	3	0	0					
		0.58%	0.78%	0.69%	0.0%	0.70%	0.96%	0.46%	0.63%	0.79%	0.19%	0.59%	0.49%	0.89%	0.67%	0.29%	0.90%	0.66%	0.37%	1.32%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	14	0	1	1	1	0	2	1	1	0	1	1	1	0	0	0	1	0	0	2	1					
		0.17%	0.0%	0.34%	0.75%	0.14%	0.0%	0.31%	0.21%	0.26%	0.0%	0.19%	0.49%	0.29%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.32%	0.68%					
24	"7. ""Новый курс - Автомобильная Россия"""	50	1	1	0	7	3	9	1	4	0	5	6	0	1	2	2	1	3	2	2	0					
		0.61%	0.19%	0.34%	0.0%	0.98%	0.58%	1.40%	0.21%	1.05%	0.0%	0.99%	2.97%	0.0%	0.33%	0.58%	0.45%	0.33%	0.56%	0.88%	0.32%	0.0%					
25	"8. ""Народно-республиканская партия России"""	14	1	2	1	2	0	0	2	1	1	0	0	0	1	0	0	1	1	0	1	0					
		0.17%	0.19%	0.69%	0.75%	0.28%	0.0%	0.0%	0.42%	0.26%	0.19%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.33%	0.18%	0.0%	0.16%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	1	0	0	1	2	0	1	0	3	0	0	0	0	0	2	0	0	0	2	0					
		0.14%	0.19%	0.0%	0.0%	0.14%	0.38%	0.0%	0.21%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.32%	0.0%					
27	"10. ""Аграрная партия России"""	784	75	24	6	50	28	38	14	32	45	25	15	60	34	43	57	38	81	25	79	15					
		9.67%	14.64%	8.39%	4.51%	7.05%	5.42%	5.91%	2.97%	8.44%	8.72%	4.96%	7.42%	17.96%	11.52%	12.5%	12.95%	12.66%	15.34%	11.06%	12.78%	10.20%					
28	"11. ""Истинные патриоты России"""	31	1	2	1	0	0	0	1	2	1	0	0	1	0	1	3	0	0	7	6	5					
		0.38%	0.19%	0.69%	0.75%	0.0%	0.0%	0.0%	0.21%	0.52%	0.19%	0.0%	0.0%	0.29%	0.0%	0.29%	0.68%	0.0%	0.0%	3.09%	0.97%	3.40%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	112	8	0	1	20	11	10	7	2	15	9	3	6	1	1	7	4	3	0	3	1					
		1.38%	1.56%	0.0%	0.75%	2.82%	2.13%	1.55%	1.48%	0.52%	2.90%	1.78%	1.48%	1.79%	0.33%	0.29%	1.59%	1.33%	0.56%	0.0%	0.48%	0.68%					
30	"13. ""Демократическая партия России"""	15	1	0	0	1	2	0	0	0	3	2	0	2	1	0	1	1	0	0	1	0					
		0.18%	0.19%	0.0%	0.0%	0.14%	0.38%	0.0%	0.0%	0.0%	0.58%	0.39%	0.0%	0.59%	0.33%	0.0%	0.22%	0.33%	0.0%	0.0%	0.16%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	1	2	2	1	2	2	0	0	0	1	1	0	0	1	2	0	3	0	1	0					
		0.23%	0.19%	0.69%	1.50%	0.14%	0.38%	0.31%	0.0%	0.0%	0.0%	0.19%	0.49%	0.0%	0.0%	0.29%	0.45%	0.0%	0.56%	0.0%	0.16%	0.0%					
32	"15. ""Партия СЛОН"""	4	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.16%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	372	31	6	3	42	27	38	22	19	16	34	7	18	20	19	16	8	18	8	19	1					
		4.59%	6.05%	2.09%	2.25%	5.92%	5.23%	5.91%	4.67%	5.01%	3.10%	6.74%	3.46%	5.38%	6.77%	5.52%	3.63%	2.66%	3.40%	3.53%	3.07%	0.68%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	6	1	2	3	1	0	0	0	2	0	4	3	1	1	1	0	2	1	1	0					
		0.35%	1.17%	0.34%	1.50%	0.42%	0.19%	0.0%	0.0%	0.0%	0.38%	0.0%	1.98%	0.89%	0.33%	0.29%	0.22%	0.0%	0.37%	0.44%	0.16%	0.0%					
35	"18. ""ЛДПР"""	1037	66	50	40	86	47	68	66	47	71	71	28	34	25	56	71	36	58	37	75	5					
		12.79%	12.89%	17.48%	30.07%	12.12%	9.10%	10.59%	14.01%	12.40%	13.75%	14.08%	13.86%	10.17%	8.47%	16.27%	16.13%	12.0%	10.98%	16.37%	12.13%	3.40%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	135	11	7	1	7	7	19	6	7	7	6	4	11	7	2	7	8	8	3	7	0					
		1.66%	2.14%	2.44%	0.75%	0.98%	1.35%	2.95%	1.27%	1.84%	1.35%	1.19%	1.98%	3.29%	2.37%	0.58%	1.59%	2.66%	1.51%	1.32%	1.13%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3062	202	128	55	222	193	233	200	143	192	160	84	97	109	144	146	116	219	75	270	74					
		37.79%	39.45%	44.75%	41.35%	31.31%	37.40%	36.29%	42.46%	37.73%	37.20%	31.74%	41.58%	29.04%	36.94%	41.86%	33.18%	38.66%	41.47%	33.18%	43.68%	50.34%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	1	1	1	3	0	0	0	0	4	2	0	1	1	0	3	0	2	1	1	1					
		0.27%	0.19%	0.34%	0.75%	0.42%	0.0%	0.0%	0.0%	0.0%	0.77%	0.39%	0.0%	0.29%	0.33%	0.0%	0.68%	0.0%	0.37%	0.44%	0.16%	0.68%					
39	"22. ""Развитие предпринимательства"""	15	0	0	2	1	0	0	1	1	0	2	1	2	0	2	0	0	3	0	0	0					
		0.18%	0.0%	0.0%	1.50%	0.14%	0.0%	0.0%	0.21%	0.26%	0.0%	0.39%	0.49%	0.59%	0.0%	0.58%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1306	48	19	9	161	94	101	82	71	90	115	11	41	41	41	72	59	84	45	102	20					
		16.11%	9.37%	6.64%	6.76%	22.70%	18.21%	15.73%	17.40%	18.73%	17.44%	22.81%	5.44%	12.27%	13.89%	11.91%	16.36%	19.66%	15.90%	19.91%	16.50%	13.60%					
																											
41	Против всех	257	11	17	2	28	19	28	16	14	19	17	7	16	8	5	18	12	7	4	7	2					
		3.17%	2.14%	5.94%	1.50%	3.94%	3.68%	4.36%	3.39%	3.69%	3.68%	3.37%	3.46%	4.79%	2.71%	1.45%	4.09%	4.0%	1.32%	1.76%	1.13%	1.36%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
