Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Андреапольская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	66	5	6	1	1	12	2	3	5	5	2	8	1	1	0	0	1	0	0	4	1	0	1	0	2	0	2	3	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1394	97	89	37	63	105	91	83	89	68	96	110	10	10	20	40	37	30	10	76	84	6	13	23	15	16	18	24	8	5	21					
		20.24%	29.66%	22.94%	21.26%	26.69%	28.00%	26.53%	20.70%	22.03%	19.37%	21.72%	24.28%	7.75%	13.70%	18.69%	23.26%	17.96%	17.75%	12.35%	20.11%	20.14%	8.22%	13.27%	16.43%	11.81%	7.14%	24.32%	12.37%	13.33%	7.46%	10.19%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	841	45	56	25	33	33	48	34	45	63	49	51	4	3	17	16	48	19	15	69	87	11	6	11	12	8	8	5	8	5	7					
		12.21%	13.76%	14.43%	14.37%	13.98%	8.80%	13.99%	8.48%	11.14%	17.95%	11.09%	11.26%	3.10%	4.11%	15.89%	9.30%	23.30%	11.24%	18.52%	18.25%	20.86%	15.07%	6.12%	7.86%	9.45%	3.57%	10.81%	2.58%	13.33%	7.46%	3.40%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	82	6	7	1	3	6	3	10	8	10	2	4	0	0	0	3	1	1	0	0	5	0	0	2	1	2	0	2	1	1	3					
		1.19%	1.83%	1.80%	0.57%	1.27%	1.60%	0.87%	2.49%	1.98%	2.85%	0.45%	0.88%	0.00%	0.00%	0.00%	1.74%	0.49%	0.59%	0.00%	0.00%	1.20%	0.00%	0.00%	1.43%	0.79%	0.89%	0.00%	1.03%	1.67%	1.49%	1.46%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1040	54	74	25	41	67	5	98	99	71	63	90	16	14	29	27	26	10	6	53	65	13	13	11	16	5	9	5	3	7	25					
		15.10%	16.51%	19.07%	14.37%	17.37%	17.87%	1.46%	24.44%	24.50%	20.23%	14.25%	19.87%	12.40%	19.18%	27.10%	15.70%	12.62%	5.92%	7.41%	14.02%	15.59%	17.81%	13.27%	7.86%	12.60%	2.23%	12.16%	2.58%	5.00%	10.45%	12.14%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	81	2	3	4	1	6	3	9	5	9	6	4	0	0	0	1	1	1	1	4	5	2	4	1	3	1	2	1	0	0	2					
		1.18%	0.61%	0.77%	2.30%	0.42%	1.60%	0.87%	2.24%	1.24%	2.56%	1.36%	0.88%	0.00%	0.00%	0.00%	0.58%	0.49%	0.59%	1.23%	1.06%	1.20%	2.74%	4.08%	0.71%	2.36%	0.45%	2.70%	0.52%	0.00%	0.00%	0.97%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3283	119	149	81	89	157	187	154	151	125	172	186	98	46	34	83	91	86	49	168	167	40	61	91	79	192	37	156	40	48	147					
		47.66%	36.39%	38.40%	46.55%	37.71%	41.87%	54.52%	38.40%	37.38%	35.61%	38.91%	41.06%	75.97%	63.01%	31.78%	48.26%	44.17%	50.89%	60.49%	44.44%	40.05%	54.79%	62.24%	65.00%	62.20%	85.71%	50.00%	80.41%	66.67%	71.64%	71.36%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	27	1	5	1	1	0	0	2	2	0	3	3	0	0	0	2	1	1	0	2	0	0	1	0	0	0	0	1	0	1	0					
		0.39%	0.31%	1.29%	0.57%	0.42%	0.00%	0.00%	0.50%	0.50%	0.00%	0.68%	0.66%	0.00%	0.00%	0.00%	1.16%	0.49%	0.59%	0.00%	0.53%	0.00%	0.00%	1.02%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	1.49%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
