Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Кагальницкая 																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2458	УИК №2459	УИК №2516	УИК №2517	УИК №2576	УИК №2577	УИК №2578	УИК №2579					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	477	37	20	17	16	11	3	10	2	12	10	2	11	7	17	1	20	8	34	40	12	0	35	13	15	13	4	5	13	14	5	9	0	15	9	12	5	10	4	5	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	255	18	4	11	11	9	1	3	3	5	1	4	9	4	3	0	3	7	5	9	1	1	10	59	5	2	2	3	3	13	4	9	0	12	7	0	7	1	3	0	3					
14	Число погашенных неиспользованных открепительных удостоверений	183	3	5	3	4	9	12	0	8	3	0	8	4	3	3	4	0	7	6	0	3	5	5	17	0	2	1	0	7	11	0	1	5	0	6	8	10	0	6	5	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1495	104	51	100	71	53	42	43	20	3	1	1	38	27	57	16	35	33	87	98	33	7	98	117	15	1	2	2	16	47	2	38	3	51	64	7	43	17	40	2	10					
		8.92%	13.92%	12.78%	15.46%	14.88%	20.62%	6.71%	16.60%	13.70%	0.52%	0.58%	0.43%	7.50%	8.82%	9.44%	13.91%	2.59%	7.27%	15.16%	14.78%	16.92%	7.22%	13.41%	10.99%	2.85%	0.19%	2.56%	2.02%	9.70%	11.75%	4.44%	13.01%	2.56%	13.14%	14.99%	0.79%	5.13%	10.97%	10.15%	1.32%	12.99%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1432	117	54	76	55	29	35	44	10	2	5	2	38	36	52	10	45	8	74	98	23	7	67	111	34	0	2	5	26	56	7	15	13	50	27	36	41	22	67	7	26					
		8.54%	15.66%	13.53%	11.75%	11.53%	11.28%	5.59%	16.99%	6.85%	0.35%	2.89%	0.87%	7.50%	11.76%	8.61%	8.70%	3.34%	1.76%	12.89%	14.78%	11.79%	7.22%	9.17%	10.43%	6.45%	0.00%	2.56%	5.05%	15.76%	14.00%	15.56%	5.14%	11.11%	12.89%	6.32%	4.08%	4.89%	14.19%	17.01%	4.64%	33.77%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	106	7	3	6	8	1	4	2	0	1	1	0	3	2	3	0	2	2	11	7	2	1	3	7	3	0	0	0	5	5	0	0	0	6	4	3	1	1	2	0	0					
		0.63%	0.94%	0.75%	0.93%	1.68%	0.39%	0.64%	0.77%	0.00%	0.17%	0.58%	0.00%	0.59%	0.65%	0.50%	0.00%	0.15%	0.44%	1.92%	1.06%	1.03%	1.03%	0.41%	0.66%	0.57%	0.00%	0.00%	0.00%	3.03%	1.25%	0.00%	0.00%	0.00%	1.55%	0.94%	0.34%	0.12%	0.65%	0.51%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2975	199	132	190	134	74	100	71	22	24	9	6	81	75	151	18	84	59	162	186	26	8	183	185	28	90	9	7	41	99	2	58	9	91	97	59	86	21	88	5	6					
		17.74%	26.64%	33.08%	29.37%	28.09%	28.79%	15.97%	27.41%	15.07%	4.16%	5.20%	2.60%	15.98%	24.51%	25.00%	15.65%	6.23%	12.99%	28.22%	28.05%	13.33%	8.25%	25.03%	17.39%	5.31%	16.92%	11.54%	7.07%	24.85%	24.75%	4.44%	19.86%	7.69%	23.45%	22.72%	6.68%	10.26%	13.55%	22.34%	3.31%	7.79%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	229	15	3	10	11	6	6	2	2	1	0	0	2	3	11	5	28	0	12	17	2	2	10	18	11	0	1	0	2	8	0	3	0	6	1	8	11	1	7	1	3					
		1.37%	2.01%	0.75%	1.55%	2.31%	2.33%	0.96%	0.77%	1.37%	0.17%	0.00%	0.00%	0.39%	0.98%	1.82%	4.35%	2.08%	0.00%	2.09%	2.56%	1.03%	2.06%	1.37%	1.69%	2.09%	0.00%	1.28%	0.00%	1.21%	2.00%	0.00%	1.03%	0.00%	1.55%	0.23%	0.91%	1.31%	0.65%	1.78%	0.66%	3.90%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9703	299	148	253	195	92	427	88	88	544	155	219	328	157	325	65	897	350	219	250	106	55	365	536	316	439	63	85	74	179	34	176	92	178	226	626	613	89	185	136	31					
		57.87%	40.03%	37.09%	39.10%	40.88%	35.80%	68.21%	33.98%	60.27%	94.28%	89.60%	94.81%	64.69%	51.31%	53.81%	56.52%	66.49%	77.09%	38.15%	37.71%	54.36%	56.70%	49.93%	50.38%	59.96%	82.52%	80.77%	85.86%	44.85%	44.75%	75.56%	60.27%	78.63%	45.88%	52.93%	70.89%	73.15%	57.42%	46.95%	90.07%	40.26%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	53	2	2	3	1	1	4	2	0	0	1	0	1	2	3	0	6	0	2	3	0	0	4	1	7	0	0	0	0	1	0	0	0	0	1	0	1	2	2	0	1					
		0.32%	0.27%	0.50%	0.46%	0.21%	0.39%	0.64%	0.77%	0.00%	0.00%	0.58%	0.00%	0.20%	0.65%	0.50%	0.00%	0.44%	0.00%	0.35%	0.45%	0.00%	0.00%	0.55%	0.09%	1.33%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.12%	1.29%	0.51%	0.00%	1.30%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
