Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Навлинская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1411	204	164	132	190	166	78	15	40	10	9	21	20	9	3	35	12	19	5	14	35	15	14	32	21	34	79	18	7	10					
		10.60%	11.21%	10.06%	10.37%	11.20%	11.29%	12.07%	7.04%	12.62%	12.20%	10.11%	7.45%	12.66%	6.16%	2.31%	8.91%	12.24%	15.83%	3.42%	10.69%	11.44%	6.20%	5.79%	14.75%	10.34%	13.28%	15.64%	8.26%	7.29%	5.43%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1386	106	159	147	170	195	67	23	32	7	13	17	25	18	8	31	6	13	7	16	52	20	35	10	27	24	87	24	12	35					
		10.41%	5.83%	9.75%	11.55%	10.02%	13.27%	10.37%	10.80%	10.09%	8.54%	14.61%	6.03%	15.82%	12.33%	6.15%	7.89%	6.12%	10.83%	4.79%	12.21%	16.99%	8.26%	14.46%	4.61%	13.30%	9.38%	17.23%	11.01%	12.50%	19.02%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	100	15	12	15	11	10	1	0	1	0	1	2	0	1	0	3	1	3	0	0	5	1	0	0	0	3	10	1	1	3					
		0.75%	0.82%	0.74%	1.18%	0.65%	0.68%	0.15%	0.00%	0.32%	0.00%	1.12%	0.71%	0.00%	0.68%	0.00%	0.76%	1.02%	2.50%	0.00%	0.00%	1.63%	0.41%	0.00%	0.00%	0.00%	1.17%	1.98%	0.46%	1.04%	1.63%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2756	381	292	283	341	297	172	40	58	16	22	52	28	37	51	74	31	26	24	33	86	42	33	23	44	41	124	53	20	32					
		20.71%	20.95%	17.90%	22.23%	20.11%	20.20%	26.63%	18.78%	18.30%	19.51%	24.72%	18.44%	17.72%	25.34%	39.23%	18.83%	31.63%	21.67%	16.44%	25.19%	28.10%	17.36%	13.64%	10.60%	21.67%	16.02%	24.55%	24.31%	20.83%	17.39%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	208	34	34	30	20	33	18	0	0	3	0	3	1	0	0	4	0	0	1	1	2	5	0	4	1	4	5	3	0	2					
		1.56%	1.87%	2.08%	2.36%	1.18%	2.24%	2.79%	0.00%	0.00%	3.66%	0.00%	1.06%	0.63%	0.00%	0.00%	1.02%	0.00%	0.00%	0.68%	0.76%	0.65%	2.07%	0.00%	1.84%	0.49%	1.56%	0.99%	1.38%	0.00%	1.09%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7137	1001	945	623	904	749	286	135	178	45	43	186	81	77	63	244	47	57	108	65	121	157	158	145	108	148	189	117	56	101					
		53.63%	55.03%	57.94%	48.94%	53.30%	50.95%	44.27%	63.38%	56.15%	54.88%	48.31%	65.96%	51.27%	52.74%	48.46%	62.09%	47.96%	47.50%	73.97%	49.62%	39.54%	64.88%	65.29%	66.82%	53.20%	57.81%	37.43%	53.67%	58.33%	54.89%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	43	8	6	3	4	4	4	0	2	0	0	1	1	2	1	1	0	0	0	0	2	0	0	0	0	0	3	1	0	0					
		0.32%	0.44%	0.37%	0.24%	0.24%	0.27%	0.62%	0.00%	0.63%	0.00%	0.00%	0.35%	0.63%	1.37%	0.77%	0.25%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.46%	0.00%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
