Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Навлинская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708					
		0.19%	0.21%	0.31%	0.29%	0.30%	0.48%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.46%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	4	1	2	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.28%	0.10%	0.19%	0.00%	0.00%	0.25%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	840	122	92	93	92	123	35	23	3	0	8	4	7	24	5	12	12	8	19	4	8	6	16	9	14	6	5	5	6	54	8	0	6	11					
		6.70%	8.63%	9.38%	8.90%	6.96%	9.81%	8.88%	6.22%	1.67%	0.00%	2.15%	3.88%	7.00%	5.88%	2.89%	5.50%	18.75%	4.82%	3.85%	3.96%	6.96%	4.80%	7.34%	2.64%	5.56%	1.90%	2.11%	2.84%	2.18%	9.59%	3.67%	0.00%	5.56%	4.17%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	650	96	53	66	86	98	22	18	8	4	11	4	3	12	5	10	2	0	8	5	3	7	8	13	8	14	5	15	12	37	3	3	1	10					
		5.19%	6.79%	5.40%	6.32%	6.51%	7.81%	5.58%	4.86%	4.44%	4.76%	2.96%	3.88%	3.00%	2.94%	2.89%	4.59%	3.13%	0.00%	1.62%	4.95%	2.61%	5.60%	3.67%	3.81%	3.17%	4.44%	2.11%	8.52%	4.36%	6.57%	1.38%	3.80%	0.93%	3.79%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	67	11	3	7	4	5	2	4	1	1	2	0	1	0	3	0	0	1	0	0	0	0	2	3	4	3	1	0	1	3	0	0	2	3					
		0.53%	0.78%	0.31%	0.67%	0.30%	0.40%	0.51%	1.08%	0.56%	1.19%	0.54%	0.00%	1.00%	0.00%	1.73%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.92%	0.88%	1.59%	0.95%	0.42%	0.00%	0.36%	0.53%	0.00%	0.00%	1.85%	1.14%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8387	800	581	614	864	809	274	263	141	71	309	82	76	285	130	165	40	83	364	60	86	86	166	246	173	261	162	122	213	371	158	65	75	192					
		66.95%	56.58%	59.23%	58.76%	65.36%	64.51%	69.54%	71.08%	78.33%	84.52%	83.06%	79.61%	76.00%	69.85%	75.14%	75.69%	62.50%	50.00%	73.83%	59.41%	74.78%	68.80%	76.15%	72.14%	68.65%	82.86%	68.35%	69.32%	77.45%	65.90%	72.48%	82.28%	69.44%	72.73%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	65	11	5	12	10	8	4	2	1	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2	1	1	0	0					
		0.52%	0.78%	0.51%	1.15%	0.76%	0.64%	1.02%	0.54%	0.56%	0.00%	0.00%	0.97%	0.00%	0.98%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.36%	0.36%	0.46%	1.27%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
