		0.10%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	1.75%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	62	9	2	1	0	1	1	0	0	0	0	0	0	1	0	0	7	0	3	0	0	0	0	2	0	0	1	0	0	0	5	1	0	0	0	0	2	0	0	0	4	1	7	0	0	0	6	0	1	0	2	0	5	0	0	0					
		0.36%	0.41%	0.97%	0.56%	0.00%	0.83%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.91%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	1.36%	0.78%	0.00%	0.00%	0.00%	0.00%	1.13%	0.00%	0.00%	0.00%	1.53%	0.55%	2.76%	0.00%	0.00%	0.00%	0.88%	0.00%	0.11%	0.00%	0.71%	0.00%	2.18%	0.00%	0.00%	0.00%					
20	Зюганов Геннадий Андреевич	1114	138	12	12	14	8	9	8	44	5	45	21	27	12	26	11	46	16	78	26	28	15	11	24	14	7	20	7	13	18	20	8	3	19	12	3	10	7	10	11	14	12	11	8	52	7	41	5	62	4	18	21	7	12	4	18					
		6.43%	6.29%	5.83%	6.74%	6.86%	6.61%	6.38%	6.56%	7.05%	6.67%	6.33%	3.99%	6.92%	6.56%	6.84%	6.88%	5.97%	6.90%	6.67%	7.03%	6.91%	7.01%	7.24%	6.43%	7.11%	7.29%	6.60%	7.07%	7.22%	7.11%	5.42%	6.20%	6.67%	6.91%	6.82%	7.32%	5.65%	6.73%	6.94%	6.83%	5.34%	6.59%	4.33%	6.84%	6.95%	7.69%	6.01%	6.67%	6.91%	7.55%	6.38%	7.02%	3.06%	7.02%	6.56%	6.90%					
21	Медведев Дмитрий Анатольевич	16087	2037	192	165	190	112	131	114	578	70	660	504	361	167	352	149	716	216	1087	344	376	198	141	346	183	89	281	92	166	235	343	120	42	254	164	38	165	97	134	150	244	169	236	108	693	84	633	70	832	48	261	278	213	159	57	243					
		92.92%	92.84%	93.20%	92.70%	93.14%	92.56%	92.91%	93.44%	92.63%	93.33%	92.83%	95.82%	92.56%	91.26%	92.63%	93.13%	92.99%	93.10%	92.99%	92.97%	92.84%	92.52%	92.76%	92.76%	92.89%	92.71%	92.74%	92.93%	92.22%	92.89%	92.95%	93.02%	93.33%	92.36%	93.18%	92.68%	93.22%	93.27%	93.06%	93.17%	93.13%	92.86%	92.91%	92.31%	92.65%	92.31%	92.82%	93.33%	92.75%	90.57%	92.55%	92.98%	93.01%	92.98%	93.44%	93.10%					
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
