Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Милютинская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №2455	УИК №2573	УИК №2632	УИК №2633	УИК №2634	УИК №2635	УИК №2636	УИК №2637					
		0.62%	0.42%	0.96%	3.91%	0.90%	0.30%	0.69%	2.28%	0.65%	0.00%	0.37%	0.30%	0.00%	0.38%	0.00%	0.47%	0.57%	0.70%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
