Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Граховская 																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523					
22	"5. ""За Русь Святую"""	22	8	1	1	0	1	1	2	0	1	3	1	0	0	0	0	1	1	0	0	0	1	0	0					
		0.33%	0.43%	0.53%	0.87%	0.0%	0.65%	0.41%	1.20%	0.0%	0.24%	1.42%	0.70%	0.0%	0.0%	0.0%	0.0%	0.38%	0.57%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	12	3	0	0	1	0	0	0	0	1	0	0	2	2	0	1	0	0	1	0	0	1	0	0					
		0.18%	0.16%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.53%	0.57%	0.0%	0.37%	0.0%	0.0%	0.74%	0.0%	0.0%	0.26%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	16	5	1	1	0	0	0	2	0	2	0	1	1	1	0	1	0	0	0	0	0	1	0	0					
		0.24%	0.27%	0.53%	0.87%	0.0%	0.0%	0.0%	1.20%	0.0%	0.48%	0.0%	0.70%	0.26%	0.28%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	9	4	0	0	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0					
		0.13%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.24%	0.47%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	3	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2					
		0.16%	0.16%	0.53%	0.0%	0.0%	0.65%	0.41%	0.60%	0.0%	0.0%	0.0%	0.0%	0.26%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%					
27	"10. ""Аграрная партия России"""	546	157	20	7	18	5	26	19	13	55	34	11	33	16	7	21	12	3	11	1	6	42	6	23					
		8.26%	8.52%	10.63%	6.14%	6.27%	3.26%	10.87%	11.44%	9.92%	13.28%	16.11%	7.74%	8.8%	4.58%	5.07%	7.80%	4.56%	1.73%	8.14%	0.40%	4.25%	10.99%	8.69%	13.14%					
28	"11. ""Истинные патриоты России"""	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.06%	0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.89%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	31	14	2	0	2	0	1	0	0	3	0	0	0	0	0	0	3	0	0	0	1	2	1	2					
		0.46%	0.76%	1.06%	0.0%	0.69%	0.0%	0.41%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.70%	0.52%	1.44%	1.14%					
30	"13. ""Демократическая партия России"""	12	5	0	1	3	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0					
		0.18%	0.27%	0.0%	0.87%	1.04%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	8	3	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0					
		0.12%	0.16%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.70%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	3	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.05%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	130	51	3	1	4	0	3	5	0	20	0	1	9	6	3	3	8	4	0	0	1	8	0	0					
		1.96%	2.76%	1.59%	0.87%	1.39%	0.0%	1.25%	3.01%	0.0%	4.83%	0.0%	0.70%	2.4%	1.71%	2.17%	1.11%	3.04%	2.31%	0.0%	0.0%	0.70%	2.09%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	6	1	0	1	1	2	0	0	0	1	1	1	0	3	3	0	0	1	0	0	1	0	0					
		0.33%	0.32%	0.53%	0.0%	0.34%	0.65%	0.83%	0.0%	0.0%	0.0%	0.47%	0.70%	0.26%	0.0%	2.17%	1.11%	0.0%	0.0%	0.74%	0.0%	0.0%	0.26%	0.0%	0.0%					
35	"18. ""ЛДПР"""	530	203	10	10	37	21	29	9	2	4	5	8	23	24	17	28	37	8	5	10	11	16	4	9					
		8.02%	11.02%	5.31%	8.77%	12.89%	13.72%	12.13%	5.42%	1.52%	0.96%	2.36%	5.63%	6.13%	6.87%	12.31%	10.40%	14.06%	4.62%	3.70%	4.04%	7.80%	4.18%	5.79%	5.14%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	67	28	2	1	2	3	2	1	1	6	1	0	2	4	0	5	2	2	1	0	0	3	0	1					
		1.01%	1.52%	1.06%	0.87%	0.69%	1.96%	0.83%	0.60%	0.76%	1.44%	0.47%	0.0%	0.53%	1.14%	0.0%	1.85%	0.76%	1.15%	0.74%	0.0%	0.0%	0.78%	0.0%	0.57%					
37	"20. ""Политическая партия ""Единая Россия"""	3911	977	116	75	167	90	144	97	90	222	130	94	247	229	87	164	119	125	98	200	89	226	48	77					
		59.23%	53.04%	61.70%	65.78%	58.18%	58.82%	60.25%	58.43%	68.70%	53.62%	61.61%	66.19%	65.86%	65.61%	63.04%	60.96%	45.24%	72.25%	72.59%	80.97%	63.12%	59.16%	69.56%	44.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	5	0	2	4	0	0	0	0	2	2	1	1	1	1	1	1	1	1	0	0	0	0	0					
		0.34%	0.27%	0.0%	1.75%	1.39%	0.0%	0.0%	0.0%	0.0%	0.48%	0.94%	0.70%	0.26%	0.28%	0.72%	0.37%	0.38%	0.57%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	6	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	3					
		0.21%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.37%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	1.44%	1.71%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	702	197	15	5	21	13	9	22	17	63	22	11	22	33	12	21	59	16	7	32	20	45	4	36					
		10.63%	10.69%	7.97%	4.38%	7.31%	8.49%	3.76%	13.25%	12.97%	15.21%	10.42%	7.74%	5.86%	9.45%	8.69%	7.80%	22.43%	9.24%	5.18%	12.95%	14.18%	11.78%	5.79%	20.57%					
																														
41	Против всех	159	68	7	4	9	3	6	3	0	9	1	1	8	5	2	10	0	1	1	4	2	8	1	6					
		2.40%	3.69%	3.72%	3.50%	3.13%	1.96%	2.51%	1.80%	0.0%	2.17%	0.47%	0.70%	2.13%	1.43%	1.44%	3.71%	0.0%	0.57%	0.74%	1.61%	1.41%	2.09%	1.44%	3.42%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
