Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																							
Дата голосования: 07.12.2003 0:00:00																																																							
																																																							
Наименование Избирательной комиссии:    Мичуринская городская																																																							
																																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																							
																																																							
		Сумма	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	342	1	5	7	14	10	8	3	5	9	9	7	2	7	1	6	5	9	6	5	5	11	4	8	20	13	14	7	13	15	4	3	6	1	3	4	9	11	12	1	8	4	7	7	3	12	5	8	5					
		0.98%	0.12%	0.77%	1.09%	1.58%	1.35%	1.42%	0.51%	1.16%	0.92%	1.11%	1.20%	0.54%	0.62%	0.15%	1.64%	1.27%	1.11%	0.85%	0.71%	0.57%	1.10%	0.76%	1.34%	1.53%	1.04%	1.38%	0.91%	1.36%	1.73%	0.49%	0.57%	0.88%	0.29%	0.52%	0.93%	1.21%	1.07%	1.30%	0.26%	1.49%	0.68%	0.97%	1.37%	0.49%	1.21%	0.60%	0.92%	0.60%					
30	"13. ""Демократическая партия России"""	69	0	0	4	1	7	2	0	1	0	0	1	1	4	1	0	0	0	5	2	1	0	0	0	0	4	0	1	0	0	2	2	1	0	4	2	3	2	1	0	2	1	0	1	2	1	1	5	4					
		0.19%	0.0%	0.0%	0.62%	0.11%	0.94%	0.35%	0.0%	0.23%	0.0%	0.0%	0.17%	0.27%	0.35%	0.15%	0.0%	0.0%	0.0%	0.71%	0.28%	0.11%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.13%	0.0%	0.0%	0.24%	0.38%	0.14%	0.0%	0.69%	0.46%	0.40%	0.19%	0.10%	0.0%	0.37%	0.17%	0.0%	0.19%	0.33%	0.10%	0.12%	0.57%	0.48%					
31	"14. ""Великая Россия - Евразийский Союз"""	63	1	1	1	2	3	1	1	0	3	1	0	1	3	0	0	0	3	1	2	2	2	2	0	2	4	3	1	0	0	4	1	1	1	2	0	3	1	0	0	0	0	0	0	2	1	5	0	2					
		0.18%	0.12%	0.15%	0.15%	0.22%	0.40%	0.17%	0.17%	0.0%	0.30%	0.12%	0.0%	0.27%	0.26%	0.0%	0.0%	0.0%	0.37%	0.14%	0.28%	0.22%	0.20%	0.38%	0.0%	0.15%	0.32%	0.29%	0.13%	0.0%	0.0%	0.49%	0.19%	0.14%	0.29%	0.34%	0.0%	0.40%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.10%	0.60%	0.0%	0.24%					
32	"15. ""Партия СЛОН"""	66	2	3	0	0	2	2	2	2	2	0	0	1	2	0	0	0	1	0	1	1	3	1	1	3	15	1	1	2	1	1	0	1	1	0	2	0	1	0	1	0	1	1	0	2	2	1	1	2					
		0.19%	0.24%	0.46%	0.0%	0.0%	0.27%	0.35%	0.34%	0.46%	0.20%	0.0%	0.0%	0.27%	0.17%	0.0%	0.0%	0.0%	0.12%	0.0%	0.14%	0.11%	0.30%	0.19%	0.16%	0.23%	1.21%	0.09%	0.13%	0.21%	0.11%	0.12%	0.0%	0.14%	0.29%	0.0%	0.46%	0.0%	0.09%	0.0%	0.26%	0.0%	0.17%	0.13%	0.0%	0.33%	0.20%	0.12%	0.11%	0.24%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3456	51	55	73	86	80	36	89	55	73	82	65	37	90	67	34	37	79	64	66	79	131	26	73	160	154	116	44	84	86	67	47	71	29	44	33	70	113	123	43	58	70	69	36	63	99	87	103	59					
		9.95%	6.32%	8.50%	11.44%	9.71%	10.81%	6.42%	15.18%	12.76%	7.54%	10.16%	11.22%	10.10%	8.08%	10.40%	9.34%	9.43%	9.82%	9.12%	9.37%	9.00%	13.13%	4.95%	12.31%	12.29%	12.42%	11.46%	5.72%	8.85%	9.94%	8.30%	8.93%	10.47%	8.43%	7.63%	7.69%	9.44%	11.07%	13.38%	11.59%	10.84%	12.00%	9.58%	7.07%	10.43%	10.04%	10.48%	11.85%	7.15%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	68	4	1	1	2	3	0	1	2	2	2	2	0	2	0	2	0	1	0	0	2	1	1	0	0	1	3	0	1	2	1	0	1	0	2	0	0	0	2	0	2	1	0	1	9	3	3	1	6					
		0.19%	0.49%	0.15%	0.15%	0.22%	0.40%	0.0%	0.17%	0.46%	0.20%	0.24%	0.34%	0.0%	0.17%	0.0%	0.54%	0.0%	0.12%	0.0%	0.0%	0.22%	0.10%	0.19%	0.0%	0.0%	0.08%	0.29%	0.0%	0.10%	0.23%	0.12%	0.0%	0.14%	0.0%	0.34%	0.0%	0.0%	0.0%	0.21%	0.0%	0.37%	0.17%	0.0%	0.19%	1.49%	0.30%	0.36%	0.11%	0.72%					
35	"18. ""ЛДПР"""	4055	114	83	95	91	80	50	49	61	96	73	80	52	106	49	41	40	111	76	61	159	109	65	61	128	113	108	133	87	119	72	58	103	36	90	64	76	112	119	47	73	59	68	66	71	166	98	110	77					
		11.67%	14.14%	12.82%	14.89%	10.28%	10.81%	8.92%	8.36%	14.15%	9.91%	9.04%	13.81%	14.20%	9.52%	7.60%	11.26%	10.20%	13.80%	10.84%	8.66%	18.12%	10.93%	12.38%	10.28%	9.83%	9.12%	10.67%	17.31%	9.16%	13.75%	8.92%	11.02%	15.19%	10.46%	15.62%	14.91%	10.25%	10.98%	12.94%	12.66%	13.64%	10.12%	9.44%	12.96%	11.75%	16.83%	11.80%	12.65%	9.33%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	455	7	7	12	19	11	12	3	6	13	7	6	4	21	6	5	3	5	3	8	5	10	4	8	10	10	13	8	13	20	4	5	13	9	10	7	11	17	11	2	13	7	14	12	8	13	14	12	14					
		1.30%	0.86%	1.08%	1.88%	2.14%	1.48%	2.14%	0.51%	1.39%	1.34%	0.86%	1.03%	1.09%	1.88%	0.93%	1.37%	0.76%	0.62%	0.42%	1.13%	0.57%	1.00%	0.76%	1.34%	0.76%	0.80%	1.28%	1.04%	1.36%	2.31%	0.49%	0.95%	1.91%	2.61%	1.73%	1.63%	1.48%	1.66%	1.19%	0.53%	2.42%	1.20%	1.94%	2.35%	1.32%	1.31%	1.68%	1.38%	1.69%					
37	"20. ""Политическая партия ""Единая Россия"""	10370	264	247	206	269	193	217	179	147	306	290	156	100	320	190	140	152	181	177	187	208	274	189	166	345	332	294	260	275	245	240	136	208	130	172	131	209	264	313	117	146	184	188	165	194	268	243	265	288					
		29.85%	32.75%	38.17%	32.28%	30.39%	26.08%	38.74%	30.54%	34.10%	31.61%	35.93%	26.94%	27.32%	28.75%	29.50%	38.46%	38.77%	22.51%	25.24%	26.56%	23.71%	27.48%	36.0%	27.99%	26.51%	26.79%	29.05%	33.85%	28.97%	28.32%	29.73%	25.85%	30.67%	37.79%	29.86%	30.53%	28.20%	25.88%	34.05%	31.53%	27.28%	31.56%	26.11%	32.41%	32.11%	27.18%	29.27%	30.49%	34.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	51	1	2	1	0	1	1	3	0	0	2	1	0	0	0	0	0	1	0	4	1	0	0	0	0	1	3	4	3	0	0	0	2	1	0	1	4	0	2	1	3	2	0	2	0	1	1	2	0					
		0.14%	0.12%	0.30%	0.15%	0.0%	0.13%	0.17%	0.51%	0.0%	0.0%	0.24%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.56%	0.11%	0.0%	0.0%	0.0%	0.0%	0.08%	0.29%	0.52%	0.31%	0.0%	0.0%	0.0%	0.29%	0.29%	0.0%	0.23%	0.53%	0.0%	0.21%	0.26%	0.56%	0.34%	0.0%	0.39%	0.0%	0.10%	0.12%	0.23%	0.0%					
39	"22. ""Развитие предпринимательства"""	53	0	0	1	1	1	2	2	0	0	0	2	0	0	1	0	1	0	2	2	1	1	0	3	4	2	2	1	1	1	0	0	1	0	2	1	1	3	0	0	2	1	0	1	1	1	2	3	3					
		0.15%	0.0%	0.0%	0.15%	0.11%	0.13%	0.35%	0.34%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.15%	0.0%	0.25%	0.0%	0.28%	0.28%	0.11%	0.10%	0.0%	0.50%	0.30%	0.16%	0.19%	0.13%	0.10%	0.11%	0.0%	0.0%	0.14%	0.0%	0.34%	0.23%	0.13%	0.29%	0.0%	0.0%	0.37%	0.17%	0.0%	0.19%	0.16%	0.10%	0.24%	0.34%	0.36%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	7099	153	109	98	187	169	93	101	57	208	146	118	67	226	133	49	59	203	210	155	168	194	88	126	298	292	224	129	203	179	194	149	124	50	90	92	167	215	141	62	93	109	166	112	115	230	180	188	180					
		20.43%	18.98%	16.84%	15.36%	21.12%	22.83%	16.60%	17.23%	13.22%	21.48%	18.09%	20.37%	18.30%	20.30%	20.65%	13.46%	15.05%	25.24%	29.95%	22.01%	19.15%	19.45%	16.76%	21.24%	22.90%	23.56%	22.13%	16.79%	21.39%	20.69%	24.03%	28.32%	18.28%	14.53%	15.62%	21.44%	22.53%	21.07%	15.34%	16.71%	17.38%	18.69%	23.05%	22.00%	19.03%	23.32%	21.68%	21.63%	21.81%					
																																																							
41	Против всех	2013	56	27	24	44	35	30	24	17	53	37	28	22	67	54	16	23	66	40	34	70	84	16	18	80	100	69	46	70	62	56	35	34	33	25	17	40	66	64	28	26	31	43	17	25	52	40	40	29					
		5.79%	6.94%	4.17%	3.76%	4.97%	4.72%	5.35%	4.09%	3.94%	5.47%	4.58%	4.83%	6.01%	6.01%	8.38%	4.39%	5.86%	8.20%	5.70%	4.82%	7.98%	8.42%	3.04%	3.03%	6.14%	8.07%	6.81%	5.98%	7.37%	7.16%	6.93%	6.65%	5.01%	9.59%	4.34%	3.96%	5.39%	6.47%	6.96%	7.54%	4.85%	5.31%	5.97%	3.33%	4.13%	5.27%	4.81%	4.60%	3.51%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
