Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Унечская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	490	20	20	20	23	20	20	25	17	15	20	20	10	10	7	7	12	15	7	7	12	7	12	15	7	12	15	7	12	12	7	7	8	10	12	6	7	12	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	259	2	4	19	21	10	11	21	16	10	7	5	1	6	7	7	12	10	1	3	6	0	8	8	3	2	5	0	12	12	0	2	0	4	9	1	7	7	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	159	3	5	9	8	2	18	13	12	13	5	3	4	4	0	4	2	1	2	4	3	2	4	3	2	1	3	0	1	3	2	0	3	5	5	2	5	1	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	231	18	16	1	2	10	9	4	1	5	13	15	9	4	0	0	0	5	6	4	6	7	4	7	4	10	10	7	0	0	7	5	8	6	3	5	0	5	10	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	1	4	3	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	514	21	39	27	35	12	26	30	34	38	22	37	1	0	20	6	14	20	3	9	26	4	8	9	2	12	5	4	6	6	1	0	2	1	11	3	3	10	7	0					
		2.80%	2.44%	3.89%	2.57%	3.10%	1.88%	2.65%	2.82%	3.27%	3.30%	2.17%	3.69%	0.74%	0.00%	6.54%	3.37%	4.03%	3.96%	1.42%	3.67%	7.30%	1.59%	2.12%	2.47%	1.38%	2.42%	1.61%	1.56%	1.67%	2.02%	1.22%	0.00%	1.89%	0.55%	2.88%	1.23%	1.08%	2.11%	3.45%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	91	1	4	10	11	1	5	9	11	7	10	2	0	0	1	0	0	4	0	1	0	1	0	1	0	3	2	0	1	1	0	0	0	0	1	1	1	1	1	0					
		0.50%	0.12%	0.40%	0.95%	0.97%	0.16%	0.51%	0.85%	1.06%	0.61%	0.99%	0.20%	0.00%	0.00%	0.33%	0.00%	0.00%	0.79%	0.00%	0.41%	0.00%	0.40%	0.00%	0.27%	0.00%	0.60%	0.64%	0.00%	0.28%	0.34%	0.00%	0.00%	0.00%	0.00%	0.26%	0.41%	0.36%	0.21%	0.49%	0.00%					
20	3.Политическая партия «Демократическая партия России»	15	0	1	0	0	1	1	2	0	0	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0					
		0.08%	0.00%	0.10%	0.00%	0.00%	0.16%	0.10%	0.19%	0.00%	0.00%	0.10%	0.00%	1.47%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.41%	0.36%	0.21%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3677	172	195	214	303	167	191	277	263	312	214	207	27	13	46	26	32	74	58	44	89	49	52	38	30	55	58	50	32	43	10	18	9	28	94	40	29	84	31	3					
		20.04%	20.00%	19.44%	20.38%	26.81%	26.18%	19.45%	26.03%	25.26%	27.06%	21.10%	20.64%	19.85%	8.13%	15.03%	14.61%	9.22%	14.65%	27.49%	17.96%	25.00%	19.44%	13.79%	10.41%	20.69%	11.09%	18.65%	19.46%	8.89%	14.48%	12.20%	19.57%	8.49%	15.30%	24.61%	16.46%	10.47%	17.68%	15.27%	4.69%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	33	0	2	3	10	0	0	2	3	5	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0					
		0.18%	0.00%	0.20%	0.29%	0.88%	0.00%	0.00%	0.19%	0.29%	0.43%	0.10%	0.30%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	23	0	1	3	0	0	3	1	3	0	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	2	0	0	0	1	0	0	0	0	1	0	1	1	1	0					
		0.13%	0.00%	0.10%	0.29%	0.00%	0.00%	0.31%	0.09%	0.29%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.27%	0.55%	0.00%	0.40%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.36%	0.21%	0.49%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1205	60	77	68	52	40	75	59	71	71	52	79	5	15	17	13	28	39	17	8	17	13	37	26	9	71	8	18	12	14	5	6	3	9	19	13	20	48	10	1					
		6.57%	6.98%	7.68%	6.48%	4.60%	6.27%	7.64%	5.55%	6.82%	6.16%	5.13%	7.88%	3.68%	9.38%	5.56%	7.30%	8.07%	7.72%	8.06%	3.27%	4.78%	5.16%	9.81%	7.12%	6.21%	14.31%	2.57%	7.00%	3.33%	4.71%	6.10%	6.52%	2.83%	4.92%	4.97%	5.35%	7.22%	10.11%	4.93%	1.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1247	77	80	72	84	52	68	89	76	77	79	81	10	15	27	6	19	37	13	16	20	15	17	20	6	32	19	8	10	14	5	10	11	5	13	15	18	23	8	0					
		6.80%	8.95%	7.98%	6.86%	7.43%	8.15%	6.92%	8.36%	7.30%	6.68%	7.79%	8.08%	7.35%	9.38%	8.82%	3.37%	5.48%	7.33%	6.16%	6.53%	5.62%	5.95%	4.51%	5.48%	4.14%	6.45%	6.11%	3.11%	2.78%	4.71%	6.10%	10.87%	10.38%	2.73%	3.40%	6.17%	6.50%	4.84%	3.94%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	125	4	5	9	7	4	7	11	7	7	9	3	1	0	4	0	2	0	2	6	2	1	3	2	2	8	1	4	3	3	0	0	1	1	1	1	0	3	0	1					
		0.68%	0.47%	0.50%	0.86%	0.62%	0.63%	0.71%	1.03%	0.67%	0.61%	0.89%	0.30%	0.74%	0.00%	1.31%	0.00%	0.58%	0.00%	0.95%	2.45%	0.56%	0.40%	0.80%	0.55%	1.38%	1.61%	0.32%	1.56%	0.83%	1.01%	0.00%	0.00%	0.94%	0.55%	0.26%	0.41%	0.00%	0.63%	0.00%	1.56%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11156	514	577	634	613	352	594	566	549	611	611	581	88	116	190	126	248	324	114	160	201	165	250	263	93	302	208	171	292	212	61	57	79	136	236	167	202	297	140	56					
		60.80%	59.77%	57.53%	60.38%	54.25%	55.17%	60.49%	53.20%	52.74%	52.99%	60.26%	57.93%	64.71%	72.50%	62.09%	70.79%	71.47%	64.16%	54.03%	65.31%	56.46%	65.48%	66.31%	72.05%	64.14%	60.89%	66.88%	66.54%	81.11%	71.38%	74.39%	61.96%	74.53%	74.32%	61.78%	68.72%	72.92%	62.53%	68.97%	87.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	110	4	9	4	8	8	8	11	12	10	4	3	0	0	0	0	0	3	1	0	1	0	4	1	0	5	1	2	2	2	0	1	0	0	2	0	0	3	0	1					
		0.60%	0.47%	0.90%	0.38%	0.71%	1.25%	0.81%	1.03%	1.15%	0.87%	0.39%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.47%	0.00%	0.28%	0.00%	1.06%	0.27%	0.00%	1.01%	0.32%	0.78%	0.56%	0.67%	0.00%	1.09%	0.00%	0.00%	0.52%	0.00%	0.00%	0.63%	0.00%	1.56%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
