Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Унечская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	276	5	15	5	13	18	32	10	19	14	22	8	14	0	0	10	0	4	5	1	5	6	2	8	12	0	5	5	4	5	5	0	3	0	0	5	5	1	5	5	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	260	4	15	5	9	18	32	10	19	14	17	8	11	0	0	10	0	4	5	1	5	6	2	8	12	0	5	5	4	5	5	0	3	0	0	3	5	0	5	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	143	5	4	2	1	7	19	4	4	10	5	6	4	1	3	3	2	4	3	2	0	1	2	1	3	4	2	4	3	0	4	3	1	6	4	3	2	0	6	2	3					
14	Число погашенных неиспользованных открепительных удостоверений	16	1	0	0	4	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	73	3	2	3	3	5	8	4	6	11	5	3	12	0	1	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2205	64	102	62	50	158	147	76	177	163	150	129	140	19	28	50	11	44	55	22	30	22	21	35	34	7	78	32	25	28	32	7	11	4	23	43	17	28	38	38	5					
		12.30%	12.17%	10.53%	11.97%	8.93%	14.92%	13.11%	10.99%	15.40%	14.83%	12.76%	13.38%	14.01%	14.07%	17.50%	17.30%	7.59%	14.15%	11.25%	11.52%	11.81%	5.41%	9.09%	9.38%	9.69%	5.93%	14.94%	7.60%	9.43%	9.24%	11.72%	9.86%	10.48%	4.00%	14.38%	12.11%	8.06%	10.57%	10.35%	22.49%	9.62%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2171	81	143	59	79	127	106	83	118	134	136	120	116	12	18	34	11	49	63	39	20	18	17	71	33	13	98	32	39	20	29	7	4	12	31	38	19	36	78	25	3					
		12.11%	15.40%	14.76%	11.39%	14.11%	11.99%	9.46%	12.01%	10.27%	12.19%	11.56%	12.45%	11.61%	8.89%	11.25%	11.76%	7.59%	15.76%	12.88%	20.42%	7.87%	4.42%	7.36%	19.03%	9.40%	11.02%	18.77%	7.60%	14.72%	6.60%	10.62%	9.86%	3.81%	12.00%	19.38%	10.70%	9.00%	13.58%	21.25%	14.79%	5.77%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	173	2	15	6	9	19	17	14	11	12	11	5	12	2	0	2	0	6	4	2	1	2	0	0	1	1	2	1	2	0	2	0	0	0	0	1	1	3	1	5	1					
		0.97%	0.38%	1.55%	1.16%	1.61%	1.79%	1.52%	2.03%	0.96%	1.09%	0.94%	0.52%	1.20%	1.48%	0.00%	0.69%	0.00%	1.93%	0.82%	1.05%	0.39%	0.49%	0.00%	0.00%	0.28%	0.85%	0.38%	0.24%	0.75%	0.00%	0.73%	0.00%	0.00%	0.00%	0.00%	0.28%	0.47%	1.13%	0.27%	2.96%	1.92%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5003	178	296	154	184	356	394	232	349	359	394	302	285	47	34	95	34	73	98	62	51	92	43	78	81	18	72	87	69	45	83	11	22	11	28	78	37	47	84	32	8					
		27.91%	33.84%	30.55%	29.73%	32.86%	33.62%	35.15%	33.57%	30.37%	32.67%	33.50%	31.33%	28.53%	34.81%	21.25%	32.87%	23.45%	23.47%	20.04%	32.46%	20.08%	22.60%	18.61%	20.91%	23.08%	15.25%	13.79%	20.67%	26.04%	14.85%	30.40%	15.49%	20.95%	11.00%	17.50%	21.97%	17.54%	17.74%	22.89%	18.93%	15.38%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	266	4	17	9	9	18	21	18	25	37	29	15	13	1	0	1	1	0	1	5	3	3	1	6	6	0	1	1	1	5	3	2	0	2	0	2	2	3	0	1	0					
		1.48%	0.76%	1.75%	1.74%	1.61%	1.70%	1.87%	2.60%	2.18%	3.37%	2.47%	1.56%	1.30%	0.74%	0.00%	0.35%	0.69%	0.00%	0.20%	2.62%	1.18%	0.74%	0.43%	1.61%	1.71%	0.00%	0.19%	0.24%	0.38%	1.65%	1.10%	2.82%	0.00%	2.00%	0.00%	0.56%	0.95%	1.13%	0.00%	0.59%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7793	184	379	214	214	362	417	260	456	366	428	385	413	49	79	102	88	134	260	60	142	265	145	179	192	79	261	261	126	196	120	44	67	69	76	189	133	143	158	64	34					
		43.48%	34.98%	39.11%	41.31%	38.21%	34.18%	37.20%	37.63%	39.69%	33.30%	36.39%	39.94%	41.34%	36.30%	49.38%	35.29%	60.69%	43.09%	53.17%	31.41%	55.91%	65.11%	62.77%	47.99%	54.70%	66.95%	50.00%	61.99%	47.55%	64.69%	43.96%	61.97%	63.81%	69.00%	47.50%	53.24%	63.03%	53.96%	43.05%	37.87%	65.38%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	85	1	5	4	5	2	5	2	5	13	9	0	7	1	0	3	0	0	4	1	4	3	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	2	1	0					
		0.47%	0.19%	0.52%	0.77%	0.89%	0.19%	0.45%	0.29%	0.44%	1.18%	0.77%	0.00%	0.70%	0.74%	0.00%	1.04%	0.00%	0.00%	0.82%	0.52%	1.57%	0.74%	0.00%	0.27%	0.00%	0.00%	0.00%	0.24%	0.38%	0.33%	0.37%	0.00%	0.00%	0.00%	0.00%	0.28%	0.47%	0.38%	0.54%	0.59%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
