Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Камышинская городская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №4301	УИК №4302	УИК №4303	УИК №4304	УИК №4305	УИК №4306	УИК №4307	УИК №4308	УИК №4309	УИК №4310	УИК №4311	УИК №4312	УИК №4313	УИК №4314	УИК №4315	УИК №4316	УИК №4317	УИК №4318	УИК №4319	УИК №4320	УИК №4321	УИК №4322	УИК №4323	УИК №4324	УИК №4325	УИК №4326	УИК №4327	УИК №4328	УИК №4330	УИК №4331	УИК №4332	УИК №4333	УИК №4334	УИК №4335	УИК №4336	УИК №4337	УИК №4338	УИК №4339	УИК №4340					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1370	30	30	30	30	30	40	40	50	40	40	40	45	40	40	30	30	30	40	30	30	30	30	30	30	30	40	30	30	40	30	30	40	45	30	50	40	30	40	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	844	14	23	19	12	24	23	27	48	29	35	20	29	16	21	21	16	19	25	8	16	12	18	19	13	18	25	14	13	20	18	16	25	34	19	38	21	23	28	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	596	11	11	14	37	16	18	11	10	13	8	17	15	9	10	27	16	16	28	13	11	19	16	14	6	9	10	13	13	14	12	12	22	18	32	12	21	14	12	16					
14	Число погашенных неиспользованных открепительных удостоверений	526	16	7	11	18	6	17	13	2	11	5	20	16	24	19	9	14	11	15	22	14	18	12	11	17	12	15	16	17	20	12	14	15	11	11	12	19	7	12	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	43	2	0	0	3	1	3	1	0	2	1	1	2	2	0	1	0	2	2	1	1	0	1	1	0	1	1	0	1	0	2	2	1	2	1	2	1	1	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	18097	304	407	357	199	665	666	602	673	607	689	611	391	424	567	495	344	293	726	356	329	372	351	579	479	322	391	434	536	643	269	236	613	504	238	378	310	642	499	596					
		33.63%	28.23%	32.80%	32.34%	23.92%	38.64%	36.22%	34.98%	35.40%	37.73%	37.63%	37.67%	32.75%	31.27%	36.60%	38.61%	33.63%	35.22%	39.76%	38.91%	33.27%	34.60%	34.31%	31.76%	26.93%	35.38%	37.52%	37.03%	40.67%	38.46%	22.59%	25.40%	33.81%	33.64%	13.59%	31.42%	26.75%	34.87%	35.39%	34.19%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	6929	144	155	125	161	202	231	208	262	207	222	192	133	176	192	143	133	122	203	112	133	136	126	262	273	110	114	148	154	187	185	120	196	215	343	144	143	204	181	232					
		12.88%	13.37%	12.49%	11.32%	19.35%	11.74%	12.56%	12.09%	13.78%	12.87%	12.12%	11.84%	11.14%	12.98%	12.40%	11.15%	13.00%	14.66%	11.12%	12.24%	13.45%	12.65%	12.32%	14.37%	15.35%	12.09%	10.94%	12.63%	11.68%	11.18%	15.53%	12.92%	10.81%	14.35%	19.59%	11.97%	12.34%	11.08%	12.84%	13.31%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	530	17	11	8	10	18	23	18	21	22	16	11	14	15	9	15	14	3	16	6	17	6	7	6	11	7	9	8	8	15	15	13	15	31	20	11	10	29	6	19					
		0.98%	1.58%	0.89%	0.72%	1.20%	1.05%	1.25%	1.05%	1.10%	1.37%	0.87%	0.68%	1.17%	1.11%	0.58%	1.17%	1.37%	0.36%	0.88%	0.66%	1.72%	0.56%	0.68%	0.33%	0.62%	0.77%	0.86%	0.68%	0.61%	0.90%	1.26%	1.40%	0.83%	2.07%	1.14%	0.91%	0.86%	1.58%	0.43%	1.09%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8932	261	256	246	147	272	345	339	279	233	294	256	255	271	238	222	189	136	237	107	129	194	174	233	161	149	184	181	191	251	272	178	207	257	146	276	260	362	238	306					
		16.60%	24.23%	20.63%	22.28%	17.67%	15.80%	18.76%	19.70%	14.68%	14.48%	16.06%	15.78%	21.36%	19.99%	15.36%	17.32%	18.48%	16.35%	12.98%	11.69%	13.04%	18.05%	17.01%	12.78%	9.05%	16.37%	17.66%	15.44%	14.49%	15.01%	22.84%	19.16%	11.42%	17.16%	8.34%	22.94%	22.43%	19.66%	16.88%	17.56%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1155	28	29	28	25	55	42	37	36	30	31	38	55	39	32	24	17	21	44	10	21	19	14	35	16	23	20	13	24	28	29	29	40	37	18	44	46	42	19	17					
		2.15%	2.60%	2.34%	2.54%	3.00%	3.20%	2.28%	2.15%	1.89%	1.86%	1.69%	2.34%	4.61%	2.88%	2.07%	1.87%	1.66%	2.52%	2.41%	1.09%	2.12%	1.77%	1.37%	1.92%	0.90%	2.53%	1.92%	1.11%	1.82%	1.67%	2.43%	3.12%	2.21%	2.47%	1.03%	3.66%	3.97%	2.28%	1.35%	0.98%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	17280	303	356	326	275	482	504	492	599	481	553	493	322	399	479	356	310	247	575	308	344	325	324	683	824	281	295	369	384	529	395	336	708	447	958	329	361	534	451	543					
		32.11%	28.13%	28.69%	29.53%	33.05%	28.01%	27.41%	28.59%	31.51%	29.89%	30.20%	30.39%	26.97%	29.42%	30.92%	27.77%	30.30%	29.69%	31.49%	33.66%	34.78%	30.23%	31.67%	37.47%	46.32%	30.88%	28.31%	31.48%	29.14%	31.64%	33.17%	36.17%	39.05%	29.84%	54.71%	27.35%	31.15%	29.01%	31.99%	31.15%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	288	4	9	5	6	7	5	8	14	4	10	6	5	9	13	8	2	1	8	6	4	8	9	7	2	4	17	4	6	11	10	5	15	7	12	4	6	13	3	11					
		0.54%	0.37%	0.73%	0.45%	0.72%	0.41%	0.27%	0.46%	0.74%	0.25%	0.55%	0.37%	0.42%	0.66%	0.84%	0.62%	0.20%	0.12%	0.44%	0.66%	0.40%	0.74%	0.88%	0.38%	0.11%	0.44%	1.63%	0.34%	0.46%	0.66%	0.84%	0.54%	0.83%	0.47%	0.69%	0.33%	0.52%	0.71%	0.21%	0.63%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
