Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Волжская городская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553					
18	"1. ""ЕДИНЕНИЕ"""	242	10	11	9	16	14	6	12	12	3	5	15	7	9	12	7	6	13	13	5	17	14	5	8	9	2	2					
		0.92%	0.82%	1.09%	0.82%	1.31%	1.16%	0.58%	1.18%	1.20%	0.28%	0.49%	1.74%	0.72%	1.04%	0.97%	0.52%	0.47%	1.14%	1.02%	0.55%	1.39%	1.27%	0.52%	0.83%	1.00%	0.86%	0.66%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	663	22	23	29	32	35	29	15	12	27	23	21	21	33	40	37	56	17	27	26	32	29	20	31	14	6	6					
		2.52%	1.82%	2.28%	2.64%	2.63%	2.91%	2.82%	1.47%	1.20%	2.58%	2.28%	2.43%	2.18%	3.83%	3.24%	2.79%	4.38%	1.50%	2.12%	2.87%	2.61%	2.63%	2.10%	3.24%	1.56%	2.58%	2.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	658	25	31	25	33	32	29	30	26	24	25	28	24	19	34	27	30	34	33	20	44	21	26	14	15	6	3					
		2.50%	2.07%	3.07%	2.28%	2.71%	2.66%	2.82%	2.95%	2.61%	2.30%	2.48%	3.25%	2.49%	2.20%	2.75%	2.03%	2.35%	3.00%	2.60%	2.21%	3.60%	1.91%	2.73%	1.46%	1.68%	2.58%	1.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	806	33	22	27	43	49	23	27	25	37	37	36	25	26	49	36	38	36	46	22	34	47	24	25	27	6	6					
		3.06%	2.73%	2.18%	2.46%	3.53%	4.08%	2.23%	2.66%	2.51%	3.54%	3.67%	4.18%	2.59%	3.02%	3.97%	2.71%	2.97%	3.18%	3.62%	2.43%	2.78%	4.27%	2.52%	2.61%	3.02%	2.58%	2.0%					
22	"5. ""За Русь Святую"""	147	8	8	16	7	10	4	9	7	6	3	2	3	5	2	5	1	8	6	2	6	4	7	4	11	1	2					
		0.55%	0.66%	0.79%	1.45%	0.57%	0.83%	0.38%	0.88%	0.70%	0.57%	0.29%	0.23%	0.31%	0.58%	0.16%	0.37%	0.07%	0.70%	0.47%	0.22%	0.49%	0.36%	0.73%	0.41%	1.23%	0.43%	0.66%					
23	"6. ""Объединенная Российская партия ""Русь"""	61	0	1	4	1	4	1	3	3	3	0	2	3	2	4	6	6	3	0	1	1	5	1	2	3	1	1					
		0.23%	0.0%	0.09%	0.36%	0.08%	0.33%	0.09%	0.29%	0.30%	0.28%	0.0%	0.23%	0.31%	0.23%	0.32%	0.45%	0.47%	0.26%	0.0%	0.11%	0.08%	0.45%	0.10%	0.20%	0.33%	0.43%	0.33%					
24	"7. ""Новый курс - Автомобильная Россия"""	210	6	7	6	5	9	10	5	8	10	10	2	5	6	11	12	15	19	8	3	10	11	11	6	4	3	8					
		0.79%	0.49%	0.69%	0.54%	0.41%	0.75%	0.97%	0.49%	0.80%	0.95%	0.99%	0.23%	0.51%	0.69%	0.89%	0.90%	1.17%	1.67%	0.63%	0.33%	0.81%	1.00%	1.15%	0.62%	0.44%	1.29%	2.66%					
25	"8. ""Народно-республиканская партия России"""	31	2	1	2	2	2	0	1	2	1	1	0	1	0	2	5	2	1	1	1	0	0	0	1	1	1	1					
		0.11%	0.16%	0.09%	0.18%	0.16%	0.16%	0.0%	0.09%	0.20%	0.09%	0.09%	0.0%	0.10%	0.0%	0.16%	0.37%	0.15%	0.08%	0.07%	0.11%	0.0%	0.0%	0.0%	0.10%	0.11%	0.43%	0.33%					
26	"9. ""Российская экологическая партия ""Зеленые"""	116	8	3	1	4	7	5	4	3	8	5	1	2	3	7	5	5	10	7	4	4	6	6	2	4	2	0					
		0.44%	0.66%	0.29%	0.09%	0.32%	0.58%	0.48%	0.39%	0.30%	0.76%	0.49%	0.11%	0.20%	0.34%	0.56%	0.37%	0.39%	0.88%	0.55%	0.44%	0.32%	0.54%	0.63%	0.20%	0.44%	0.86%	0.0%					
27	"10. ""Аграрная партия России"""	892	42	36	37	26	38	38	41	35	23	35	25	39	39	26	43	58	28	36	35	34	30	59	46	19	12	12					
		3.39%	3.48%	3.57%	3.37%	2.13%	3.16%	3.70%	4.03%	3.52%	2.20%	3.47%	2.90%	4.05%	4.53%	2.10%	3.24%	4.54%	2.47%	2.83%	3.87%	2.78%	2.72%	6.21%	4.81%	2.13%	5.17%	4.0%					
28	"11. ""Истинные патриоты России"""	46	4	3	2	4	4	5	2	0	2	4	2	2	3	0	1	1	0	1	1	3	2	0	0	0	0	0					
		0.17%	0.33%	0.29%	0.18%	0.32%	0.33%	0.48%	0.19%	0.0%	0.19%	0.39%	0.23%	0.20%	0.34%	0.0%	0.07%	0.07%	0.0%	0.07%	0.11%	0.24%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	502	22	13	26	23	34	21	19	14	19	13	18	10	16	18	32	23	24	31	24	19	28	19	13	10	6	7					
		1.91%	1.82%	1.29%	2.37%	1.89%	2.83%	2.04%	1.87%	1.40%	1.82%	1.29%	2.09%	1.03%	1.86%	1.45%	2.41%	1.80%	2.12%	2.44%	2.65%	1.55%	2.54%	2.00%	1.35%	1.12%	2.58%	2.33%					
30	"13. ""Демократическая партия России"""	85	3	8	1	4	2	3	3	1	2	5	6	0	2	5	7	5	3	4	4	3	3	3	6	1	1	0					
		0.32%	0.24%	0.79%	0.09%	0.32%	0.16%	0.29%	0.29%	0.10%	0.19%	0.49%	0.69%	0.0%	0.23%	0.40%	0.52%	0.39%	0.26%	0.31%	0.44%	0.24%	0.27%	0.31%	0.62%	0.11%	0.43%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	48	0	2	3	2	1	2	4	1	2	2	2	3	1	1	5	0	0	3	2	4	1	2	2	1	0	2					
		0.18%	0.0%	0.19%	0.27%	0.16%	0.08%	0.19%	0.39%	0.10%	0.19%	0.19%	0.23%	0.31%	0.11%	0.08%	0.37%	0.0%	0.0%	0.23%	0.22%	0.32%	0.09%	0.21%	0.20%	0.11%	0.0%	0.66%					
32	"15. ""Партия СЛОН"""	66	3	3	2	2	2	2	1	6	5	1	3	3	3	2	4	4	3	1	1	3	3	1	5	2	0	1					
		0.25%	0.24%	0.29%	0.18%	0.16%	0.16%	0.19%	0.09%	0.60%	0.47%	0.09%	0.34%	0.31%	0.34%	0.16%	0.30%	0.31%	0.26%	0.07%	0.11%	0.24%	0.27%	0.10%	0.52%	0.22%	0.0%	0.33%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2487	81	87	112	136	128	107	93	79	123	100	71	95	81	110	114	124	99	136	84	118	86	105	109	80	14	15					
		9.46%	6.71%	8.63%	10.21%	11.19%	10.66%	10.41%	9.16%	7.95%	11.79%	9.94%	8.24%	9.87%	9.41%	8.92%	8.59%	9.71%	8.74%	10.72%	9.30%	9.65%	7.82%	11.06%	11.40%	8.96%	6.03%	5.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	60	1	3	1	3	2	3	7	2	1	1	1	1	1	3	6	2	5	1	0	1	2	3	2	4	4	0					
		0.22%	0.08%	0.29%	0.09%	0.24%	0.16%	0.29%	0.68%	0.20%	0.09%	0.09%	0.11%	0.10%	0.11%	0.24%	0.45%	0.15%	0.44%	0.07%	0.0%	0.08%	0.18%	0.31%	0.20%	0.44%	1.72%	0.0%					
35	"18. ""ЛДПР"""	3066	141	111	122	130	112	94	112	128	127	138	96	113	88	154	166	141	150	143	134	142	137	105	100	104	32	46					
		11.66%	11.69%	11.02%	11.13%	10.69%	9.33%	9.15%	11.03%	12.89%	12.17%	13.71%	11.14%	11.74%	10.23%	12.48%	12.51%	11.05%	13.25%	11.27%	14.83%	11.62%	12.46%	11.06%	10.46%	11.65%	13.79%	15.33%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	572	25	31	35	31	33	23	36	15	28	22	19	19	11	16	18	30	29	33	15	23	22	12	20	20	2	4					
		2.17%	2.07%	3.07%	3.19%	2.55%	2.75%	2.23%	3.54%	1.51%	2.68%	2.18%	2.20%	1.97%	1.27%	1.29%	1.35%	2.35%	2.56%	2.60%	1.66%	1.88%	2.00%	1.26%	2.09%	2.24%	0.86%	1.33%					
37	"20. ""Политическая партия ""Единая Россия"""	7823	473	368	402	344	330	300	305	276	277	288	275	302	244	365	403	364	319	352	257	323	296	265	262	274	69	90					
		29.76%	39.22%	36.54%	36.67%	28.31%	27.5%	29.21%	30.04%	27.79%	26.55%	28.62%	31.93%	31.39%	28.37%	29.60%	30.39%	28.52%	28.18%	27.76%	28.46%	26.43%	26.93%	27.92%	27.40%	30.71%	29.74%	30.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	53	6	3	3	4	3	1	1	3	2	2	2	3	3	0	1	1	1	2	1	1	4	2	2	2	0	0					
		0.20%	0.49%	0.29%	0.27%	0.32%	0.25%	0.09%	0.09%	0.30%	0.19%	0.19%	0.23%	0.31%	0.34%	0.0%	0.07%	0.07%	0.08%	0.15%	0.11%	0.08%	0.36%	0.21%	0.20%	0.22%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	127	2	1	9	5	9	4	7	4	8	4	3	5	5	6	6	11	8	2	2	10	6	4	4	1	1	0					
		0.48%	0.16%	0.09%	0.82%	0.41%	0.75%	0.38%	0.68%	0.40%	0.76%	0.39%	0.34%	0.51%	0.58%	0.48%	0.45%	0.86%	0.70%	0.15%	0.22%	0.81%	0.54%	0.42%	0.41%	0.11%	0.43%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5418	217	175	153	238	249	243	211	246	214	196	166	201	176	267	282	245	217	263	176	312	240	191	223	208	44	65					
		20.61%	17.99%	17.37%	13.95%	19.58%	20.75%	23.66%	20.78%	24.77%	20.51%	19.48%	19.27%	20.89%	20.46%	21.65%	21.26%	19.20%	19.16%	20.74%	19.49%	25.53%	21.83%	20.12%	23.32%	23.31%	18.96%	21.66%					
																																	
41	Против всех	1666	52	45	48	93	74	56	43	66	84	65	55	61	69	81	84	90	88	98	64	57	81	70	49	56	18	19					
		6.33%	4.31%	4.46%	4.37%	7.65%	6.16%	5.45%	4.23%	6.64%	8.05%	6.46%	6.38%	6.34%	8.02%	6.56%	6.33%	7.05%	7.77%	7.72%	7.08%	4.66%	7.37%	7.37%	5.12%	6.27%	7.75%	6.33%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
