7	Число избирательных бюллетеней в переносных ящиках для голосования	1937	19	229	48	102	26	43	19	12	32	18	37	50	27	33	15	26	29	71	13	26	55	66	24	25	26	15	35	37	47	11	39	53	38	28	41	41	24	17	68	35	17	22	21	23	115	54	85									
8	Число бюллетеней в стационарных ящиках для голосования	50081	540	269	1282	1474	697	1155	1460	537	1497	669	1385	1342	784	1087	808	751	677	1371	431	856	1308	1212	744	617	1365	828	644	1384	1434	570	1070	1401	1688	952	1512	1732	879	748	1708	1658	1100	1175	725	1486	874	780	1415									
9	Число недействительных избирательных бюллетеней	636	5	11	10	9	8	6	21	7	20	15	15	17	7	14	9	7	12	13	7	5	22	21	8	13	17	11	11	20	15	10	12	20	40	16	18	18	10	12	12	24	13	9	13	18	7	8	20									
10	Число действительных избирательных бюллетеней	51382	554	487	1320	1567	715	1192	1458	542	1509	672	1407	1375	804	1106	814	770	694	1429	437	877	1341	1257	760	629	1374	832	668	1401	1466	571	1097	1434	1686	964	1535	1755	893	753	1764	1669	1104	1188	733	1491	982	826	1480									
11	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																										
13	Бабурин Сергей Николаевич	379	9	8	16	12	4	11	11	5	10	10	10	9	5	8	9	4	5	13	4	4	5	6	6	3	11	8	1	8	14	2	8	10	14	10	11	9	4	7	15	16	5	3	7	5	5	6	13									
		0.73%	1.61%	1.61%	1.20%	0.76%	0.55%	0.92%	0.74%	0.91%	0.65%	1.46%	0.70%	0.65%	0.62%	0.71%	1.09%	0.51%	0.71%	0.90%	0.90%	0.45%	0.37%	0.47%	0.78%	0.47%	0.79%	0.95%	0.15%	0.56%	0.95%	0.34%	0.72%	0.69%	0.81%	1.02%	0.71%	0.51%	0.44%	0.92%	0.84%	0.95%	0.45%	0.25%	0.94%	0.33%	0.51%	0.72%	0.87%									
14	Грудинин Павел Николаевич	8686	81	30	208	259	140	190	247	62	262	114	267	232	130	227	139	136	126	202	63	173	228	202	96	110	246	136	105	233	251	89	182	237	295	166	289	326	135	121	286	326	202	231	122	264	168	108	244									
		16.70%	14.49%	6.02%	15.64%	16.43%	19.36%	15.86%	16.70%	11.29%	17.14%	16.59%	18.78%	16.67%	16.03%	20.27%	16.89%	17.50%	17.85%	14.01%	14.19%	19.61%	16.73%	15.81%	12.50%	17.13%	17.69%	16.13%	15.46%	16.40%	16.95%	15.32%	16.41%	16.30%	17.09%	16.94%	18.61%	18.39%	14.95%	15.82%	16.10%	19.26%	18.08%	19.30%	16.35%	17.50%	16.99%	12.95%	16.27%									
15	Жириновский Владимир Вольфович	3213	30	48	93	72	43	54	79	45	103	47	95	68	37	89	30	45	34	84	25	53	95	83	54	58	107	55	40	86	110	53	61	98	95	65	105	78	51	34	109	105	80	66	34	79	84	55	99									
		6.18%	5.37%	9.64%	6.99%	4.57%	5.95%	4.51%	5.34%	8.20%	6.74%	6.84%	6.68%	4.89%	4.56%	7.95%	3.65%	5.79%	4.82%	5.83%	5.63%	6.01%	6.97%	6.49%	7.03%	9.03%	7.69%	6.52%	5.89%	6.05%	7.43%	9.12%	5.50%	6.74%	5.50%	6.63%	6.76%	4.40%	5.65%	4.44%	6.14%	6.20%	7.16%	5.51%	4.56%	5.24%	8.49%	6.59%	6.60%									
16	Путин Владимир Владимирович	36937	409	383	926	1127	497	888	1037	404	1066	474	967	991	610	745	595	555	494	1057	330	613	959	923	575	438	962	599	502	1031	1043	404	797	1041	1191	681	1086	1254	663	549	1282	1148	778	850	541	1091	682	630	1069									
		71.01%	73.17%	76.91%	69.62%	71.51%	68.74%	74.12%	70.11%	73.59%	69.72%	68.99%	68.00%	71.19%	75.22%	66.52%	72.30%	71.43%	69.97%	73.30%	74.32%	69.50%	70.36%	72.22%	74.87%	68.22%	69.16%	71.06%	73.93%	72.55%	70.43%	69.54%	71.87%	71.60%	69.00%	69.49%	69.93%	70.73%	73.42%	71.76%	72.18%	67.81%	69.65%	71.01%	72.52%	72.30%	68.96%	75.54%	71.27%									
17	Собчак Ксения Анатольевна	868	12	13	29	39	15	23	33	8	22	14	34	34	10	14	13	18	10	28	5	11	32	20	9	10	18	18	8	16	19	8	24	26	33	12	14	32	22	11	23	30	17	14	9	20	12	11	15									
		1.67%	2.15%	2.61%	2.18%	2.47%	2.07%	1.92%	2.23%	1.46%	1.44%	2.04%	2.39%	2.44%	1.23%	1.25%	1.58%	2.32%	1.42%	1.94%	1.13%	1.25%	2.35%	1.56%	1.17%	1.56%	1.29%	2.14%	1.18%	1.13%	1.28%	1.38%	2.16%	1.79%	1.91%	1.22%	0.90%	1.80%	2.44%	1.44%	1.30%	1.77%	1.52%	1.17%	1.21%	1.33%	1.21%	1.32%	1.00%									
18	Сурайкин Максим Александрович	324	2	5	10	9	3	8	7	4	8	8	7	10	2	5	6	3	1	15	4	6	6	7	7	5	8	2	4	5	5	3	8	3	10	10	13	13	5	6	14	8	10	5	7	11	9	1	16									
		0.62%	0.36%	1.00%	0.75%	0.57%	0.41%	0.67%	0.47%	0.73%	0.52%	1.16%	0.49%	0.72%	0.25%	0.45%	0.73%	0.39%	0.14%	1.04%	0.90%	0.68%	0.44%	0.55%	0.91%	0.78%	0.58%	0.24%	0.59%	0.35%	0.34%	0.52%	0.72%	0.21%	0.58%	1.02%	0.84%	0.73%	0.55%	0.78%	0.79%	0.47%	0.90%	0.42%	0.94%	0.73%	0.91%	0.12%	1.07%									
19	Титов Борис Юрьевич	385	5	0	12	25	4	3	19	8	9	4	13	16	1	9	11	1	8	9	4	5	3	7	5	4	11	7	4	9	12	5	7	9	16	7	7	20	5	7	16	15	6	8	4	10	5	4	6									
		0.74%	0.89%	0.00%	0.90%	1.59%	0.55%	0.25%	1.28%	1.46%	0.59%	0.58%	0.91%	1.15%	0.12%	0.80%	1.34%	0.13%	1.13%	0.62%	0.90%	0.57%	0.22%	0.55%	0.65%	0.62%	0.79%	0.83%	0.59%	0.63%	0.81%	0.86%	0.63%	0.62%	0.93%	0.71%	0.45%	1.13%	0.55%	0.92%	0.90%	0.89%	0.54%	0.67%	0.54%	0.66%	0.51%	0.48%	0.40%									
20	Явлинский Григорий Алексеевич	590	6	0	26	24	9	15	25	6	29	1	14	15	9	9	11	8	16	21	2	12	13	9	8	1	11	7	4	13	12	7	10	10	32	13	10	23	8	18	19	21	6	11	9	11	17	11	18									
		1.13%	1.07%	0.00%	1.95%	1.52%	1.24%	1.25%	1.69%	1.09%	1.90%	0.15%	0.98%	1.08%	1.11%	0.80%	1.34%	1.03%	2.27%	1.46%	0.45%	1.36%	0.95%	0.70%	1.04%	0.16%	0.79%	0.83%	0.59%	0.91%	0.81%	1.20%	0.90%	0.69%	1.85%	1.33%	0.64%	1.30%	0.89%	2.35%	1.07%	1.24%	0.54%	0.92%	1.21%	0.73%	1.72%	1.32%	1.20%									
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
