Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Даровская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	0	0	0	3	3	0	2	1	3	4	0	1	1	1	1	0	2	0	0	6					
		0.43%	0.00%	0.00%	0.00%	1.26%	1.04%	0.00%	0.29%	0.22%	0.47%	0.58%	0.00%	0.52%	0.27%	0.23%	0.63%	0.00%	0.96%	0.00%	0.00%	0.83%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
