Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Озерская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397					
		0.22%	1.32%	0.40%	1.56%	0.0%	0.0%	0.0%	0.70%	0.34%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.46%	0.08%	0.16%					
26	"9. ""Российская экологическая партия ""Зеленые"""	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	1					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.46%	0.33%	0.08%					
27	"10. ""Аграрная партия России"""	225	3	10	10	5	9	19	3	9	12	15	15	13	10	9	8	14	15	23	23					
		3.38%	1.32%	4.01%	5.20%	2.87%	2.17%	6.22%	1.05%	3.08%	4.15%	8.57%	8.82%	6.22%	5.43%	4.03%	3.16%	3.68%	6.91%	1.90%	1.90%					
28	"11. ""Истинные патриоты России"""	11	0	2	0	0	1	1	0	0	1	0	1	3	1	0	1	0	0	0	0					
		0.16%	0.0%	0.80%	0.0%	0.0%	0.24%	0.32%	0.0%	0.0%	0.34%	0.0%	0.58%	1.43%	0.54%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	52	3	4	7	0	0	1	2	5	7	0	0	3	1	0	3	2	1	9	4					
		0.78%	1.32%	1.60%	3.64%	0.0%	0.0%	0.32%	0.70%	1.71%	2.42%	0.0%	0.0%	1.43%	0.54%	0.0%	1.18%	0.52%	0.46%	0.74%	0.33%					
30	"13. ""Демократическая партия России"""	41	3	1	0	3	3	1	1	1	4	2	0	0	1	0	1	6	1	7	6					
		0.61%	1.32%	0.40%	0.0%	1.72%	0.72%	0.32%	0.35%	0.34%	1.38%	1.14%	0.0%	0.0%	0.54%	0.0%	0.39%	1.57%	0.46%	0.57%	0.49%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	1	0	0	2	0	0	0	0	3	0	0	0	1	3	0	2	3	1					
		0.24%	0.0%	0.40%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	1.71%	0.0%	0.0%	0.0%	0.44%	1.18%	0.0%	0.92%	0.24%	0.08%					
32	"15. ""Партия СЛОН"""	10	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	5	1					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.46%	0.41%	0.08%					
33	"16. ""Родина"" (народно-патриотический союз)"""	233	9	13	4	6	15	11	7	12	16	4	4	7	3	6	8	29	7	1	71					
		3.50%	3.96%	5.22%	2.08%	3.44%	3.63%	3.60%	2.46%	4.10%	5.53%	2.28%	2.35%	3.34%	1.63%	2.69%	3.16%	7.63%	3.22%	0.08%	5.86%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	91	0	2	1	0	2	0	2	1	1	1	0	0	1	2	2	1	0	71	4					
		1.36%	0.0%	0.80%	0.52%	0.0%	0.48%	0.0%	0.70%	0.34%	0.34%	0.57%	0.0%	0.0%	0.54%	0.89%	0.79%	0.26%	0.0%	5.87%	0.33%					
35	"18. ""ЛДПР"""	1089	28	48	29	21	31	49	47	35	35	25	32	17	15	27	54	76	33	226	261					
		16.36%	12.33%	19.27%	15.10%	12.06%	7.50%	16.06%	16.54%	11.98%	12.11%	14.28%	18.82%	8.13%	8.15%	12.10%	21.34%	20.0%	15.20%	18.70%	21.57%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	147	6	7	4	8	12	3	7	4	4	4	5	6	8	6	5	7	6	25	20					
		2.20%	2.64%	2.81%	2.08%	4.59%	2.90%	0.98%	2.46%	1.36%	1.38%	2.28%	2.94%	2.87%	4.34%	2.69%	1.97%	1.84%	2.76%	2.06%	1.65%					
37	"20. ""Политическая партия ""Единая Россия"""	3172	134	116	101	97	256	128	149	166	142	94	70	109	104	123	122	175	98	496	492					
		47.67%	59.03%	46.58%	52.60%	55.74%	61.98%	41.96%	52.46%	56.84%	49.13%	53.71%	41.17%	52.15%	56.52%	55.15%	48.22%	46.05%	45.16%	41.05%	40.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	2	0	0	0	2	1	0	0	1	1	2	2	1	0	0	2	1	1	1					
		0.25%	0.88%	0.0%	0.0%	0.0%	0.48%	0.32%	0.0%	0.0%	0.34%	0.57%	1.17%	0.95%	0.54%	0.0%	0.0%	0.52%	0.46%	0.08%	0.08%					
39	"22. ""Развитие предпринимательства"""	13	1	0	0	0	2	0	1	0	0	0	1	0	0	0	0	1	0	4	3					
		0.19%	0.44%	0.0%	0.0%	0.0%	0.48%	0.0%	0.35%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.33%	0.24%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	671	12	13	8	8	48	46	18	20	12	6	23	17	13	18	10	32	18	183	166					
		10.08%	5.28%	5.22%	4.16%	4.59%	11.62%	15.08%	6.33%	6.84%	4.15%	3.42%	13.52%	8.13%	7.06%	8.07%	3.95%	8.42%	8.29%	15.14%	13.71%					
																										
41	Против всех	245	3	9	10	10	10	13	18	10	13	4	5	5	1	7	0	5	8	50	64					
		3.68%	1.32%	3.61%	5.20%	5.74%	2.42%	4.26%	6.33%	3.42%	4.49%	2.28%	2.94%	2.39%	0.54%	3.13%	0.0%	1.31%	3.68%	4.13%	5.28%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
