Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Чебаркульская городская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473					
		0.13%	0.24%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.09%	0.39%	0.09%	0.16%	0.19%	0.10%	0.33%	0.11%	0.33%	0.11%	0.00%	0.00%	0.30%	0.10%	0.15%	0.00%	0.06%	0.05%	0.17%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2908	65	72	44	14	24	27	50	158	152	120	151	58	162	117	152	135	102	152	125	169	159	127	63	106	118	101	147	38					
		11.79%	15.70%	19.30%	15.77%	9.46%	10.04%	7.20%	11.60%	11.85%	14.19%	15.73%	13.29%	9.21%	15.06%	12.25%	16.67%	14.29%	11.31%	16.67%	15.02%	14.92%	16.01%	12.82%	9.43%	11.36%	6.68%	4.63%	8.27%	7.68%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	138	3	2	5	2	0	0	2	13	13	6	3	0	9	8	4	5	5	3	5	14	3	4	0	3	7	8	8	3					
		0.56%	0.72%	0.54%	1.79%	1.35%	0.00%	0.00%	0.46%	0.98%	1.21%	0.79%	0.26%	0.00%	0.84%	0.84%	0.44%	0.53%	0.55%	0.33%	0.60%	1.24%	0.30%	0.40%	0.00%	0.32%	0.40%	0.37%	0.45%	0.61%					
23	6.Политическая партия «Партия социальной справедливости»	61	1	1	0	0	0	0	0	5	3	1	3	2	3	3	3	2	3	2	1	3	5	3	1	1	3	5	7	0					
		0.25%	0.24%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.28%	0.13%	0.26%	0.32%	0.28%	0.31%	0.33%	0.21%	0.33%	0.22%	0.12%	0.26%	0.50%	0.30%	0.15%	0.11%	0.17%	0.23%	0.39%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2376	42	28	20	12	25	29	55	107	108	68	112	66	84	100	57	92	66	65	72	103	86	81	57	75	205	304	215	42					
		9.63%	10.14%	7.51%	7.17%	8.11%	10.46%	7.73%	12.76%	8.03%	10.08%	8.91%	9.86%	10.48%	7.81%	10.47%	6.25%	9.74%	7.32%	7.13%	8.65%	9.09%	8.66%	8.17%	8.53%	8.04%	11.61%	13.93%	12.09%	8.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1745	55	43	16	8	28	26	24	102	64	52	85	42	89	50	73	60	87	62	59	70	85	68	40	74	137	54	152	40					
		7.07%	13.29%	11.53%	5.73%	5.41%	11.72%	6.93%	5.57%	7.65%	5.98%	6.82%	7.48%	6.67%	8.27%	5.24%	8.00%	6.35%	9.65%	6.80%	7.09%	6.18%	8.56%	6.86%	5.99%	7.93%	7.76%	2.47%	8.55%	8.08%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	263	2	5	3	3	1	11	1	11	6	4	10	6	13	6	5	6	11	17	6	10	10	10	3	12	37	28	25	1					
		1.07%	0.48%	1.34%	1.08%	2.03%	0.42%	2.93%	0.23%	0.83%	0.56%	0.52%	0.88%	0.95%	1.21%	0.63%	0.55%	0.63%	1.22%	1.86%	0.72%	0.88%	1.01%	1.01%	0.45%	1.29%	2.10%	1.28%	1.41%	0.20%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15917	223	185	182	95	144	270	283	864	675	469	711	409	668	608	571	598	581	562	511	707	588	657	462	624	1169	1621	1124	356					
		64.53%	53.86%	49.60%	65.23%	64.19%	60.25%	72.00%	65.66%	64.82%	63.03%	61.47%	62.59%	64.92%	62.08%	63.66%	62.61%	63.28%	64.41%	61.62%	61.42%	62.40%	59.21%	66.30%	69.16%	66.88%	66.19%	74.29%	63.22%	71.92%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	347	6	9	4	4	7	4	6	27	10	10	12	13	19	20	18	21	14	13	19	14	11	11	14	11	23	9	14	4					
		1.41%	1.45%	2.41%	1.43%	2.70%	2.93%	1.07%	1.39%	2.03%	0.93%	1.31%	1.06%	2.06%	1.77%	2.09%	1.97%	2.22%	1.55%	1.43%	2.28%	1.24%	1.11%	1.11%	2.10%	1.18%	1.30%	0.41%	0.79%	0.81%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
